,joy_male,joy_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.502448,-0.4876335,"('rough', 'thoughtful')",0.29423657,0.34949905,0.8355482,0.8290898,0.2091122,0.2303185,0.0212063
21,1.7472668,1.5388328,"('immoral', 'moral')",1.0494984,0.9761304,-0.2929042,-0.32015145,0.8346204,0.7316039,-0.1030165
22,0.5823982,0.5902218,"('untrustworthy', 'trustworthy')",1.1430589,1.1646061,-0.69218826,-0.7025568,0.3444229,0.350757,0.0063341
23,1.7389476,1.8203075,"('insincere', 'sincere')",1.3877004,1.3974719,5.9580445,5.9099197,3.0282307,3.0425663,0.0143356
24,1.6719272,1.6108642,"('dishonest', 'honest')",0.38915902,0.41027924,0.71748877,0.6979611,0.9261916,0.9063682,-0.0198234
25,-0.8642137,-0.7321717,"('egoistic', 'altruistic')",-0.18177754,-0.14737731,1.3401408,1.3217803,0.0980499,0.1474104,0.0493605
26,-0.18871471,-0.19082832,"('hardhearted', 'benevolent')",1.1877521,1.1510996,1.6953803,1.5952405,0.8981392,0.8518372,-0.046302
27,1.0120015,1.3124155,"('hardhearted', 'softhearted')",-0.6327784,-0.5100758,1.006155,1.0322481,0.4617927,0.6115293,0.1497366
28,0.56273705,0.44748697,"('disloyal', 'loyal')",-0.15788703,-0.2795447,0.88999045,0.7611495,0.4316135,0.3096973,-0.1219162
29,-0.5919976,-0.5506685,"('unfair', 'fair')",0.2855205,0.3643943,-0.38914645,-0.4841028,-0.2318745,-0.223459,0.0084155
30,1.2826424,1.2363745,"('intolerant', 'tolerant')",1.8296087,1.7549404,1.466231,1.4083227,1.5261607,1.4665459,-0.0596148
31,-2.6048532,-2.2315335,"('evil', 'good')",-1.0291554,-0.8647022,-1.2210015,-1.1581604,-1.6183367,-1.4181321,0.2002046
32,1.1462477,1.0236347,"('unkind', 'kind')",1.1039294,1.0053395,1.2753832,1.1399249,1.1751868,1.0562997,-0.1188871
33,-0.1781469,-0.23716106,"('wrong', 'right')",0.18425728,0.19150881,-0.5034157,-0.48458302,-0.1657684,-0.1767451,-0.0109767
34,-0.19824277,0.0256912,"('mean', 'honorable')",0.621825,0.7646444,5.9622335,6.144723,2.1286052,2.3116862,0.183081
35,-0.80726814,-0.8351249,"('corrupt', 'incorrupt')",-1.0527239,-1.1639132,-0.37350687,-0.4861846,-0.7444996,-0.8284076,-0.083908
36,-2.2484498,-1.8874321,"('hostile', 'amicable')",-1.299266,-1.3107432,-0.076548025,-0.19643065,-1.2080879,-1.1315354,0.0765525
37,1.2517169,1.2563902,"('fake', 'genuine')",0.08534446,0.047090523,0.4356894,0.43846545,0.5909169,0.5806487,-0.0102682
38,-0.024658246,0.119894736,"('untruthful', 'truthful')",0.106181495,0.16490915,0.24076739,0.32320872,0.1074302,0.2026709,0.0952407
39,1.7510581,1.6800462,"('exploitative', 'cooperative')",1.4205879,1.3476417,0.30382892,0.24377136,1.1584917,1.0904864,-0.0680053
40,-0.17402487,0.13501121,"('stingy', 'generous')",-0.640588,-0.47850496,-1.7633986,-1.7761446,-0.8593372,-0.7065461,0.1527911
41,0.35516867,0.5214493,"('unforgiving', 'forgiving')",0.29985327,0.32145658,0.14959636,0.078756936,0.2682061,0.3072209,0.0390148
42,-0.110560276,-0.074715056,"('unreliable', 'reliable')",1.1904095,1.2588804,-2.9800951,-2.8385277,-0.6334153,-0.5514541,0.0819612
43,1.2499684,1.3314753,"('irresponsible', 'responsible')",1.557219,1.6500951,0.79728293,0.8590823,1.2014902,1.2802175,0.0787273
44,-1.4281514,-1.5458753,"('prejudiced', 'unprejudiced')",-0.41833663,-0.45267737,-1.3640603,-1.3607717,-1.0701828,-1.1197748,-0.049592
45,0.17647208,0.4287948,"('incompetent', 'competent')",0.7491547,0.8448887,-0.43596965,-0.3916189,0.163219,0.2940215,0.1308025
46,0.24434932,0.3615301,"('uncompetitive', 'competitive')",1.514158,1.5290492,-0.12673622,-0.18726693,0.5439237,0.5677708,0.0238471
47,-0.41773126,-0.3992684,"('stupid', 'smart')",0.6462677,0.74158514,5.0983186,5.2864056,1.7756184,1.8762407,0.1006223
48,0.7712878,0.68569386,"('unintelligent', 'intelligent')",-0.05682654,-0.066631116,0.26859966,0.1953738,0.327687,0.2714789,-0.0562081
49,0.53549266,0.6508076,"('unable', 'able')",0.23745354,0.29537868,-0.12431619,0.08000263,0.21621,0.342063,0.125853
50,0.11244686,0.13284527,"('clumsy', 'skillful')",0.76679695,0.7666597,0.3085716,0.36882398,0.3959385,0.4227763,0.0268378
51,0.5197633,0.3162584,"('uneducated', 'educated')",0.8047906,0.6671273,0.69344157,0.5554142,0.6726652,0.5129333,-0.1597319
52,-0.59653485,-0.61217076,"('irrational', 'rational')",-0.9983449,-1.0547549,0.08704326,0.03479908,-0.5026122,-0.5440422,-0.04143
53,-0.4232149,-0.20422521,"('uncreative', 'creative')",0.25834712,0.30202,0.7482158,0.7614092,0.1944493,0.2864014,0.0919521
54,-0.18818925,-0.23854314,"('incapable', 'capable')",0.72445786,0.75513965,1.1800933,1.2902019,0.5721206,0.6022662,0.0301456
55,1.0135617,1.0644662,"('incompetent', 'clever')",0.61333215,0.6338018,-0.019579403,-0.053491324,0.5357715,0.5482589,0.0124874
56,1.7505072,1.623754,"('impractical', 'practical')",1.8476689,1.7782663,0.20965438,0.23182435,1.2692768,1.2112816,-0.0579952
57,-0.4879704,-0.32206675,"('unimaginative', 'imaginative')",-0.8581008,-0.9119634,-2.392332,-2.4211612,-1.2461344,-1.2183971,0.0277373
58,-0.70096534,-0.518761,"('undiscriminating', 'discriminating')",0.29655603,0.33457726,0.08136785,0.08556365,-0.1076805,-0.0328734,0.0748071
59,-0.29288203,-0.35051894,"('foolish', 'wise')",0.79721963,0.78306943,0.5686046,0.6428247,0.3576474,0.3584584,0.000811
60,1.2941046,1.2405803,"('inefficient', 'efficient')",1.7922413,1.8252933,0.33434024,0.39765093,1.1402287,1.1545082,0.0142795
61,0.66923785,0.5668355,"('illogical', 'logical')",0.43702,0.3498402,0.3972684,0.27230036,0.5011754,0.3963253,-0.1048501
62,1.9682127,2.0111024,"('incompetent', 'brilliant')",1.3711988,1.4708158,0.42982507,0.64826083,1.2564122,1.3767265,0.1203143
63,0.58053476,0.7899209,"('unperceptive', 'insightful')",2.3890777,2.4595819,1.2462524,1.3752848,1.4052882,1.5415958,0.1363076
64,0.04475656,-0.14334275,"('shy', 'confident')",0.91816306,0.9204705,-5.902613,-5.92762,-1.6465645,-1.7168307,-0.0702662
65,0.94444644,0.63608545,"('insecure', 'secure')",1.3475859,1.2158208,-0.1396853,-0.207526,0.7174489,0.5481268,-0.1693221
66,-1.1318932,-1.0579336,"('inactive', 'active')",0.22927746,0.2992429,0.507202,0.6166543,-0.1318045,-0.0473455,0.084459
67,0.2646425,-0.01414188,"('doubtful', 'determined')",1.1483881,1.0432756,-0.5294396,-0.5182073,0.2945303,0.1703088,-0.1242215
68,-0.061050776,-0.14148247,"('dependent', 'independent')",0.38137272,0.30308834,-0.57781935,-0.56937927,-0.0858325,-0.1359245,-0.050092
69,-1.3600838,-1.2074567,"('lazy', 'industrious')",0.47985724,0.5496728,-0.7116672,-0.57066774,-0.5306313,-0.4094839,0.1211474
70,1.1164509,1.3383632,"('lethargic', 'energetic')",0.9645436,1.0760283,0.73522204,0.85541815,0.9387389,1.0899366,0.1511977
71,-0.124231145,-0.008803729,"('diffident', 'self-confident')",1.5340527,1.6651009,0.48590094,0.5352733,0.6319075,0.7305235,0.098616
72,-0.09039694,-0.1634349,"('unambitious', 'ambitious')",-0.08218644,-0.05955638,-0.97251713,-0.9408158,-0.3817002,-0.3879357,-0.0062355
73,0.117619455,0.070748046,"('helpless', 'self-reliant')",0.45167357,0.43935648,-2.929304,-2.8547826,-0.7866703,-0.7815593,0.005111
74,0.72940886,0.9890648,"('undedicated', 'dedicated')",1.7939118,1.8946412,0.32959172,0.3777615,0.9509708,1.0871559,0.1361851
75,-1.0132167,-0.90972084,"('meek', 'impulsive')",-0.8177608,-0.7586975,-0.5942814,-0.47478426,-0.8084196,-0.7144009,0.0940187
76,1.0360527,1.0088841,"('anxious', 'daring')",1.1616256,1.2045964,0.27064836,0.30222726,0.8227755,0.8385692,0.0157937
77,-0.38163343,-0.37972224,"('unmotivated', 'motivated')",0.38087904,0.44617647,-1.1628952,-1.0749068,-0.3878832,-0.3361509,0.0517323
78,-1.2209774,-0.99488837,"('nonresilient', 'resilient')",0.2842056,0.49248892,0.29514134,0.4267403,-0.2138768,-0.0252197,0.1886571
79,-0.38480806,-0.20654601,"('wavering', 'unwavering')",-0.6712395,-0.6489965,-0.06444571,0.03864846,-0.3734978,-0.272298,0.1011998
80,0.5721803,0.27655745,"('dominated', 'dominating')",0.40037638,0.31102178,-0.9802016,-1.0172038,-0.0025483,-0.1432082,-0.1406599
81,1.1242725,0.6298939,"('submissive', 'aggressive')",0.76916945,0.60859925,-0.57497424,-0.6658437,0.4394892,0.1908832,-0.248606
82,-0.4024123,-0.40414843,"('poor', 'rich')",-0.06589343,-0.069042,5.929589,6.012904,1.8204277,1.8465713,0.0261436
83,-0.5876042,-0.75685054,"('powerless', 'powerful')",0.61305517,0.6443627,-0.7112687,-0.7191102,-0.2286059,-0.2771993,-0.0485934
84,0.50571626,0.36063373,"('inferior', 'superior')",1.531017,1.4476843,0.77704465,0.7828304,0.937926,0.8637161,-0.0742099
85,-1.1532578,-0.9641033,"('insignificant', 'prestigious')",-0.45585275,-0.36475563,0.23884413,0.3095041,-0.4567555,-0.3397849,0.1169706
86,0.5189843,0.5481004,"('uninfluential', 'influential')",0.37748668,0.35052848,-0.033120938,-0.16391152,0.2877834,0.2449058,-0.0428776
87,0.63752747,0.48644242,"('unsuccessful', 'successful')",2.1355026,2.0321398,1.0349581,1.0979111,1.2693294,1.2054977,-0.0638317
88,0.47033197,0.19674161,"('low', 'eminent')",0.27676266,0.07142463,0.47479284,0.41456455,0.4072958,0.2275769,-0.1797189
