,live_male,live_female,tuple,nation_male,nation_female,entertainment_male,entertainment_female,inc_male,inc_female,average_male,average_female,female-male
12,1.0952709,1.2083291,"('unsupportive', 'supportive')",0.15782645,0.4274485,0.28559667,0.3929006,-1.8665552,-1.8273476,-0.0819653,0.0503326,0.1322979
13,1.0150687,0.8897457,"('impolite', 'polite')",0.06415698,-0.1271849,0.52402604,0.35608414,-0.4150725,-0.5544418,0.2970448,0.1410508,-0.155994
14,0.6463144,0.6593628,"('antisocial', 'social')",0.2545199,0.26141378,1.5616095,1.4744262,-1.0790164,-1.0899632,0.3458568,0.3263099,-0.0195469
15,0.8977959,0.932072,"('boring', 'funny')",0.396996,0.36229327,0.9303843,0.89579797,0.539879,0.51503384,0.6912639,0.6762992,-0.0149647
16,-0.06364819,-0.005232848,"('unpopular', 'popular')",-0.06252018,-0.119290665,0.13098225,0.27586523,0.79106396,0.7822321,0.1989695,0.2333935,0.034424
17,-0.8598687,-0.72988665,"('nasty', 'nice')",-1.0462724,-0.9518284,-1.088054,-0.92911154,-0.54797465,-0.4159534,-0.8855424,-0.756695,0.1288474
18,-0.0896367,-0.029927164,"('disagreeable', 'welcoming')",0.15658572,0.30407393,0.41447183,0.53221196,-0.09627545,-0.07357553,0.0962864,0.1831958,0.0869094
19,-0.51222354,-0.39670992,"('inhospitable', 'hospitable')",0.24618068,0.36799446,-0.8842974,-0.75056887,0.031535316,0.1481056,-0.2797012,-0.1577947,0.1219065
20,-0.903602,-0.760276,"('rough', 'thoughtful')",-0.5531237,-0.3267691,-0.49265987,-0.41131473,0.5348653,0.50349724,-0.3536301,-0.2487157,0.1049144
21,-0.0050888127,-0.16424365,"('immoral', 'moral')",-0.55453587,-0.5901366,1.127994,1.0816095,-0.7910586,-0.8104655,-0.0556723,-0.1208091,-0.0651368
22,0.3276238,0.35063353,"('untrustworthy', 'trustworthy')",0.074820854,0.17162271,-0.49285272,-0.5444813,-1.2726582,-1.3402983,-0.3407666,-0.3406308,0.0001358
23,-0.0068118237,-0.07337251,"('insincere', 'sincere')",0.05590277,0.07961854,0.31564304,0.31302598,5.025655,4.855905,1.3475972,1.2937943,-0.0538029
24,0.94399357,0.9370357,"('dishonest', 'honest')",-0.13216515,-0.02932414,-0.011273524,-0.010437176,0.5626628,0.46663183,0.3408044,0.3409765,0.0001721
25,0.112056814,0.15806884,"('egoistic', 'altruistic')",0.07292326,0.07282722,0.009808116,-0.00022693723,1.6241345,1.5627939,0.4547307,0.4483657,-0.006365
26,-0.2586833,-0.18103182,"('hardhearted', 'benevolent')",-0.23300888,-0.12584725,0.9192598,0.9899102,1.4153072,1.2637105,0.4607187,0.4866854,0.0259667
27,-1.1475765,-0.95795083,"('hardhearted', 'softhearted')",-1.1052985,-0.8506583,-0.3447217,-0.26712158,1.3065432,1.1785913,-0.3227634,-0.2242849,0.0984785
28,0.39666596,0.214564,"('disloyal', 'loyal')",0.04237603,-0.096117675,-0.069539756,-0.16931458,0.98489404,0.7103689,0.3385991,0.1648751,-0.173724
29,0.28635263,0.28546813,"('unfair', 'fair')",-0.14602119,-0.13945496,-1.5167747,-1.5587919,-0.7293959,-0.8089221,-0.5264598,-0.5554252,-0.0289654
30,0.10008432,0.061842017,"('intolerant', 'tolerant')",0.46365494,0.53014547,1.5524598,1.6339104,0.8759048,0.8207549,0.748026,0.7616632,0.0136372
31,-0.96036726,-0.6875873,"('evil', 'good')",-0.16888745,0.04476138,-1.7468282,-1.5761116,-1.0880884,-1.1173637,-0.9910429,-0.8340753,0.1569676
32,1.2153536,1.1664281,"('unkind', 'kind')",0.3003862,0.27988493,0.85743654,0.8676268,0.97877264,0.791423,0.8379872,0.7763407,-0.0616465
33,0.49380454,0.46551377,"('wrong', 'right')",-0.04985249,-0.13543344,-0.5410921,-0.47723877,-0.47644714,-0.52476126,-0.1433968,-0.1679799,-0.0245831
34,-1.0603878,-0.88753706,"('mean', 'honorable')",-0.27949113,-0.055972874,0.34452444,0.49916142,5.559483,5.630654,1.1410321,1.2965764,0.1555443
35,-0.51460356,-0.418816,"('corrupt', 'incorrupt')",-0.24510048,-0.28455195,-1.5512172,-1.5689377,-0.06017696,-0.094507575,-0.5927745,-0.5917033,0.0010712
36,-0.9436119,-0.8442075,"('hostile', 'amicable')",-0.9261207,-0.881029,-1.1114061,-1.0530134,0.36067858,0.29341176,-0.655115,-0.6212096,0.0339054
37,0.09858712,0.049213365,"('fake', 'genuine')",-0.2461097,-0.18529546,-0.21528381,-0.1730093,0.03245189,0.0171175,-0.0825886,-0.0729935,0.0095951
38,0.4086091,0.5001059,"('untruthful', 'truthful')",0.1548698,0.23081228,-0.3393393,-0.20949686,-0.084114105,-0.05103033,0.0350064,0.1175977,0.0825913
39,1.1182939,1.2338517,"('exploitative', 'cooperative')",0.54227155,0.58091986,-0.27997553,-0.30526382,-0.15630403,-0.15234144,0.3060715,0.3392915,0.03322
40,-0.0006185733,-0.10290024,"('stingy', 'generous')",-0.75423014,-0.7545466,-0.08838993,-0.13094799,-1.6115204,-1.7667649,-0.6136898,-0.6887899,-0.0751001
41,-0.1767491,-0.24088708,"('unforgiving', 'forgiving')",-0.49228206,-0.40011603,-0.3660575,-0.34817538,-0.17057192,-0.2128602,-0.3014151,-0.3005097,0.0009054
42,1.2294371,1.2735397,"('unreliable', 'reliable')",0.7683412,0.9026419,0.4642713,0.59029335,-2.2740505,-2.14321,0.0469998,0.1558163,0.1088165
43,0.36706954,0.44687745,"('irresponsible', 'responsible')",-0.33795363,-0.09467679,0.29703715,0.38775727,0.24911433,0.24990539,0.1438169,0.2474658,0.1036489
44,-0.6172505,-0.5188372,"('prejudiced', 'unprejudiced')",-0.25057396,-0.16885199,-0.5966082,-0.5110001,-0.96842706,-0.87814164,-0.608215,-0.5192077,0.0890073
45,-0.7176332,-0.7542551,"('incompetent', 'competent')",-0.4505167,-0.27667183,-0.0061861016,0.04896513,-0.70797205,-0.81828,-0.470577,-0.4500604,0.0205166
46,-0.1902734,-0.28968424,"('uncompetitive', 'competitive')",-0.31714636,-0.25562862,0.54221386,0.5548302,-0.6720027,-0.68108517,-0.1593021,-0.167892,-0.0085899
47,-0.6319823,-0.6164419,"('stupid', 'smart')",0.006985493,0.092719406,0.04903809,0.080025814,4.858878,4.805375,1.0707299,1.0904197,0.0196898
48,0.6745339,0.5141427,"('unintelligent', 'intelligent')",-0.30872923,-0.24882409,1.1280959,1.0639876,0.32946998,0.22412269,0.4558426,0.3883572,-0.0674854
49,-1.0303305,-0.85372114,"('unable', 'able')",-0.63613975,-0.40346032,-0.057473123,0.1865499,-0.18628997,-0.005740091,-0.4775584,-0.2690929,0.2084655
50,0.075052865,0.17838874,"('clumsy', 'skillful')",0.6995378,0.75649726,0.4160302,0.55582094,0.203742,0.2480369,0.3485907,0.4346859,0.0860952
51,-0.40006644,-0.5971301,"('uneducated', 'educated')",0.39059678,0.107505396,0.34312332,0.15649013,0.43185478,0.28229997,0.1913771,-0.0127087,-0.2040858
52,0.22302881,0.11302598,"('irrational', 'rational')",-0.007151399,-0.1365395,-1.0295221,-1.1086731,0.059606396,-0.08045476,-0.1885096,-0.3031603,-0.1146507
53,-0.17914084,-0.12583713,"('uncreative', 'creative')",-0.92732877,-0.80148375,1.6961943,1.7817079,1.4114697,1.2611685,0.5002986,0.5288889,0.0285903
54,-0.011205345,0.000362847,"('incapable', 'capable')",0.23241246,0.2430378,-0.5198026,-0.5050603,0.922402,0.9292456,0.1559516,0.1668965,0.0109449
55,-0.23178186,-0.30726156,"('incompetent', 'clever')",-0.49941397,-0.4158374,0.3940198,0.35209146,-0.5608582,-0.55218554,-0.2245086,-0.2307983,-0.0062897
56,1.5241255,1.4855089,"('impractical', 'practical')",0.9894124,1.056613,1.5234832,1.4826968,-0.29398075,-0.3187852,0.9357601,0.9265083,-0.0092518
57,0.12177013,-0.025141612,"('unimaginative', 'imaginative')",-0.6611333,-0.65756226,0.4631968,0.41094056,-2.5262043,-2.5831876,-0.6505927,-0.7137377,-0.063145
58,-0.7691228,-0.8404675,"('undiscriminating', 'discriminating')",-0.70099443,-0.63822573,0.27212784,0.29021043,0.21347758,0.17599319,-0.2461279,-0.2531224,-0.0069945
59,0.54007196,0.6169954,"('foolish', 'wise')",1.0914097,1.0411227,-0.1622266,-0.1491706,0.4733792,0.43336913,0.4856586,0.4855791,-7.95e-05
60,0.18219534,0.13505891,"('inefficient', 'efficient')",-0.004475672,0.009752877,1.9255608,1.8451288,-0.04887262,-0.029380463,0.513602,0.49014,-0.023462
61,0.7975474,0.7845232,"('illogical', 'logical')",-0.7503265,-0.8555235,0.5976875,0.48059744,0.18106961,0.023884553,0.2064945,0.1083704,-0.0981241
62,-0.1335553,-0.09709702,"('incompetent', 'brilliant')",-0.2979137,-0.14156975,0.9193922,1.0749216,-0.1894276,-0.06911708,0.0746239,0.1917844,0.1171605
63,0.08111406,0.095278606,"('unperceptive', 'insightful')",0.5477069,0.6699739,0.52746665,0.55358475,0.7477498,0.79149485,0.4760094,0.527583,0.0515736
64,0.2984835,0.25073475,"('shy', 'confident')",0.39048404,0.34035495,0.2798688,0.17473806,-5.6517854,-5.5799017,-1.1707373,-1.2035185,-0.0327812
65,0.124768846,-0.025869852,"('insecure', 'secure')",-0.09634892,-0.2816519,0.50349075,0.2810673,0.052148182,-0.025148373,0.1460147,-0.0129007,-0.1589154
66,-1.5011637,-1.3015895,"('inactive', 'active')",-1.1972096,-1.0482984,-1.4593277,-1.3705529,0.70479417,0.71299946,-0.8632267,-0.7518604,0.1113663
67,0.8226716,0.74037886,"('doubtful', 'determined')",1.1227186,0.98699266,0.10006583,0.09059453,-0.6287728,-0.637108,0.3541708,0.2952145,-0.0589563
68,0.3056781,0.26563272,"('dependent', 'independent')",-0.36797634,-0.50152177,0.009638064,-0.084356815,-0.47700617,-0.5319382,-0.1324166,-0.213046,-0.0806294
69,-0.6219789,-0.3836093,"('lazy', 'industrious')",0.6819571,0.7308473,-0.4818036,-0.35686895,-0.32050782,-0.17534451,-0.1855833,-0.0462439,0.1393394
70,0.2064747,0.20764452,"('lethargic', 'energetic')",0.13005023,0.2537585,0.55438536,0.62515974,0.42836398,0.46408004,0.3298185,0.3876607,0.0578422
71,1.7099146,1.8228166,"('diffident', 'self-confident')",1.01278,1.1275493,0.24933267,0.30544147,0.43967855,0.3930968,0.8529264,0.9122261,0.0592997
72,-0.41979423,-0.3849942,"('unambitious', 'ambitious')",-0.21686774,-0.23495351,0.26026914,0.24436519,-1.0250093,-1.0021901,-0.3503505,-0.3444432,0.0059073
73,1.4444007,1.4676987,"('helpless', 'self-reliant')",0.86737776,0.8316226,0.0849303,0.026777394,-2.8698492,-2.7895477,-0.1182851,-0.1158623,0.0024228
74,0.77015615,0.9367286,"('undedicated', 'dedicated')",0.30464578,0.5870536,0.1711044,0.3697817,0.23630458,0.2543123,0.3705527,0.5369691,0.1664164
75,-1.2124238,-1.1410052,"('meek', 'impulsive')",-0.6595617,-0.66055375,-0.9504602,-0.8100649,-0.34987724,-0.20998274,-0.7930807,-0.7054016,0.0876791
76,0.37636197,0.38430062,"('anxious', 'daring')",0.30966493,0.46961212,1.0343057,1.1677325,0.43094337,0.5192256,0.537819,0.6352177,0.0973987
77,-0.7749965,-0.8522869,"('unmotivated', 'motivated')",-0.16841091,-0.2652613,0.29031208,0.2387375,-0.9449768,-0.9664078,-0.399518,-0.4613046,-0.0617866
78,-0.67293704,-0.5164612,"('nonresilient', 'resilient')",-0.73563576,-0.5113086,1.0031222,1.1013073,0.11314259,0.20488068,-0.073077,0.0696045,0.1426815
79,-0.28786197,-0.17932431,"('wavering', 'unwavering')",0.19322196,0.22138706,-1.3322612,-1.2103963,0.21652892,0.28164494,-0.3025931,-0.2216721,0.080921
80,-0.15361273,-0.31292874,"('dominated', 'dominating')",-1.0201472,-1.1382318,-0.7455844,-0.9091642,-1.3613532,-1.3130809,-0.8201744,-0.9183514,-0.098177
81,0.32869956,-0.024861254,"('submissive', 'aggressive')",-0.67011476,-0.9451828,1.2477734,0.9664676,-0.8558683,-0.9357358,0.0126225,-0.2348281,-0.2474506
82,0.17157374,0.15493703,"('poor', 'rich')",0.53644514,0.55313444,1.7997333,1.902171,6.10733,6.0267277,2.1537704,2.1592426,0.0054722
83,-0.7770951,-0.842098,"('powerless', 'powerful')",-0.76574206,-0.7849191,-0.51657265,-0.43881834,-1.4075174,-1.4565758,-0.8667318,-0.8806028,-0.013871
84,0.41194135,0.29139003,"('inferior', 'superior')",0.39830333,0.26029587,-0.49060506,-0.5598097,0.49730906,0.4349551,0.2042372,0.1067078,-0.0975294
85,0.015887571,0.13512829,"('insignificant', 'prestigious')",0.5456398,0.6135764,-0.20208913,-0.026291713,0.5518572,0.5679533,0.2278239,0.3225915,0.0947676
86,-0.07614373,-0.25162536,"('uninfluential', 'influential')",-0.7007637,-0.7407985,0.7916249,0.5776469,-0.23347725,-0.42464125,-0.0546899,-0.2098545,-0.1551646
87,0.23046878,0.08051619,"('unsuccessful', 'successful')",0.33033907,0.16551436,0.34056836,0.20151725,0.6498201,0.6613606,0.3877991,0.2772271,-0.110572
88,0.46829373,0.35379598,"('low', 'eminent')",0.26226348,0.24411577,0.14746591,0.24296413,0.17800559,0.14090228,0.2640072,0.2454445,-0.0185627
