,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
48,-1.0582564,-1.0443991,"('unintelligent', 'intelligent')",-1.0931432,-1.1335174,0.6340374,0.58895487,-0.5057874,-0.5296539,-0.0238665
49,-0.94203794,-0.8813927,"('unable', 'able')",-0.88318586,-0.8145681,-0.20066488,-0.09799633,-0.6752962,-0.5979857,0.0773105
50,0.28987968,0.34077433,"('clumsy', 'skillful')",0.38634422,0.5344384,0.23782559,0.25766736,0.3046831,0.3776267,0.0729436
51,-0.41700438,-0.4585591,"('uneducated', 'educated')",0.05821863,-0.07667399,0.27375513,0.1779664,-0.0283435,-0.1190889,-0.0907454
52,-0.21238483,-0.32871908,"('irrational', 'rational')",-1.1350222,-1.1148489,-0.2508024,-0.2430394,-0.5327365,-0.5622025,-0.029466
53,-0.71887267,-0.7303117,"('uncreative', 'creative')",-0.9335041,-0.9498955,0.82067364,0.6527519,-0.2772344,-0.3424851,-0.0652507
54,-0.4511984,-0.33627242,"('incapable', 'capable')",-0.80388457,-0.72755647,0.75361794,0.78312016,-0.167155,-0.0935696,0.0735854
55,-0.46451974,-0.40751252,"('incompetent', 'clever')",0.1491397,0.0055104904,0.03190067,0.012243483,-0.0944931,-0.1299195,-0.0354264
56,-0.0140621625,-0.117639445,"('impractical', 'practical')",0.84511966,0.6398501,0.32524237,0.24525124,0.3854333,0.2558206,-0.1296127
57,-0.68147504,-0.96622396,"('unimaginative', 'imaginative')",-0.61808485,-0.93705606,-2.084476,-2.1833668,-1.1280119,-1.3622157,-0.2342038
58,-0.048765264,-0.22653595,"('undiscriminating', 'discriminating')",-0.22402945,-0.4189673,0.1755905,0.041274555,-0.0324014,-0.2014096,-0.1690082
59,-0.22750756,-0.23379536,"('foolish', 'wise')",-0.19025132,-0.043851055,0.094392404,0.18080467,-0.1077888,-0.0322806,0.0755082
60,-0.70549816,-0.6018397,"('inefficient', 'efficient')",-0.39418268,-0.4718079,0.28666228,0.3729572,-0.2710062,-0.2335635,0.0374427
61,-0.2894731,-0.40120637,"('illogical', 'logical')",-0.5830643,-0.8077091,0.52413833,0.34990433,-0.116133,-0.2863371,-0.1702041
62,-0.85228837,-0.71653104,"('incompetent', 'brilliant')",-0.6782104,-0.6666278,0.36291033,0.57324773,-0.3891962,-0.2699704,0.1192258
63,-0.7741673,-0.8066075,"('unperceptive', 'insightful')",-0.20388196,-0.31660694,1.3367277,1.4300808,0.1195595,0.1022888,-0.0172707
64,0.3122289,0.32352367,"('shy', 'confident')",0.22036655,0.16663957,-6.0035863,-5.698524,-1.8236636,-1.7361202,0.0875434
65,-1.248074,-1.2798256,"('insecure', 'secure')",-0.13896091,-0.33339846,-0.22457267,-0.27484572,-0.5372026,-0.6293566,-0.092154
66,0.3952622,0.36756638,"('inactive', 'active')",0.19265823,0.24677517,0.9473854,0.9899729,0.5117686,0.5347715,0.0230029
67,0.3673777,0.4015718,"('doubtful', 'determined')",0.08430592,0.08641024,-0.2919978,-0.3110016,0.0532286,0.0589935,0.0057649
68,-0.89705926,-0.8451637,"('dependent', 'independent')",-0.87886065,-0.80086255,-0.56255615,-0.5166938,-0.7794921,-0.7209067,0.0585854
69,2.07454,2.1254532,"('lazy', 'industrious')",0.86680675,1.0138073,-0.34581208,-0.12240423,0.8651782,1.0056187,0.1404405
70,-0.5727841,-0.54873824,"('lethargic', 'energetic')",-0.26105383,-0.32430422,0.860572,0.8914872,0.0089113,0.0061482,-0.0027631
71,0.42401737,0.4201894,"('diffident', 'self-confident')",0.7268307,0.6838674,0.69270825,0.7178883,0.6145188,0.6073151,-0.0072037
72,-0.8248796,-0.7757552,"('unambitious', 'ambitious')",-0.8275391,-0.86421955,-1.0617017,-1.0604239,-0.9047068,-0.9001329,0.0045739
73,0.8794341,0.817269,"('helpless', 'self-reliant')",0.5631725,0.64679885,-3.11865,-2.9331226,-0.5586811,-0.4896849,0.0689962
74,0.41737467,0.3278332,"('undedicated', 'dedicated')",-0.13814716,-0.19141515,0.016316907,-0.1282805,0.0985148,0.0027125,-0.0958023
75,0.88145787,0.79935277,"('meek', 'impulsive')",0.40454227,0.41014442,-0.39692098,-0.3783743,0.2963597,0.277041,-0.0193187
76,-0.35812607,-0.29944906,"('anxious', 'daring')",0.09017034,0.119981155,0.42627296,0.5478607,0.0527724,0.1227976,0.0700252
77,-0.98684,-0.8621251,"('unmotivated', 'motivated')",-1.5705798,-1.5107687,-0.8387555,-0.75718087,-1.1320585,-1.0433582,0.0887003
78,-0.7656032,-0.69110507,"('nonresilient', 'resilient')",-0.59415716,-0.5246038,0.8193797,0.95908606,-0.1801269,-0.0855409,0.094586
79,-0.14379196,-0.27484682,"('wavering', 'unwavering')",-0.55044293,-0.5674441,0.23603228,0.16253681,-0.1527342,-0.2265847,-0.0738505
80,-0.5300822,-0.50627625,"('dominated', 'dominating')",0.025590286,-0.03934864,-1.2056553,-1.1257731,-0.5700491,-0.5571326,0.0129165
81,-0.50702876,-0.4858606,"('submissive', 'aggressive')",-0.17292356,-0.3928769,-0.6973453,-0.5768941,-0.4590992,-0.4852105,-0.0261113
82,-0.7189233,-0.6590945,"('poor', 'rich')",-0.4457679,-0.40527204,5.45593,5.3036914,1.4304129,1.4131082,-0.0173047
83,-0.28887725,-0.3725947,"('powerless', 'powerful')",-0.4419709,-0.51032835,-1.0159388,-1.104548,-0.5822623,-0.6624904,-0.0802281
84,0.5920392,0.5204138,"('inferior', 'superior')",-0.070080206,-0.13345113,0.9179216,0.9674265,0.4799602,0.4514631,-0.0284971
85,0.110686034,0.14647454,"('insignificant', 'prestigious')",-0.34559223,-0.15396778,0.2781376,0.28674158,0.0144105,0.0930828,0.0786723
86,-1.2234616,-1.3864661,"('uninfluential', 'influential')",-1.0929012,-1.2796471,-0.119081676,-0.3055652,-0.8118149,-0.9905595,-0.1787446
87,0.39113578,0.3212132,"('unsuccessful', 'successful')",0.11592699,-0.016922828,0.85701656,0.93243444,0.4546931,0.4122416,-0.0424515
88,-1.0069958,-1.0269372,"('low', 'eminent')",-0.95383203,-0.9388593,0.04023827,-0.08698157,-0.6401965,-0.6842593,-0.0440628
