,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
25,0.5674626,0.47112513,"('egoistic', 'altruistic')",1.5051985,1.3764787,1.7120265,1.6473706,1.2615625,1.1649915,-0.096571
26,1.8428931,1.638172,"('hardhearted', 'benevolent')",2.5564544,2.251568,2.0341825,1.9493377,2.14451,1.9463593,-0.1981507
27,-0.056160353,-0.11779694,"('hardhearted', 'softhearted')",-0.5574261,-0.609757,0.9163518,0.819885,0.1009218,0.030777,-0.0701448
28,0.044199526,-0.09979671,"('disloyal', 'loyal')",0.004730109,-0.09857956,1.2648005,1.0781292,0.4379101,0.293251,-0.1446591
29,-0.66860723,-0.80044,"('unfair', 'fair')",-0.2783795,-0.30462328,-0.5800069,-0.73705447,-0.5089979,-0.6140393,-0.1050414
30,0.20781764,0.20634976,"('intolerant', 'tolerant')",-0.35898536,-0.26244763,0.33139223,0.486721,0.0600748,0.143541,0.0834662
31,-0.18768637,-0.25294524,"('evil', 'good')",0.14776063,0.049909532,-0.42857617,-0.5043274,-0.1561673,-0.2357877,-0.0796204
32,-0.15829048,-0.24452114,"('unkind', 'kind')",0.25266817,0.13983785,1.003256,0.9052794,0.3658779,0.2668654,-0.0990125
33,1.0607387,0.9260961,"('wrong', 'right')",0.6549551,0.584906,-0.15268627,-0.27103218,0.5210025,0.4133233,-0.1076792
34,-0.5823858,-0.3995186,"('mean', 'honorable')",-0.354435,-0.29154542,5.0929456,5.3134766,1.385375,1.5408042,0.1554292
35,0.4851042,0.16878116,"('corrupt', 'incorrupt')",0.05538897,-0.18578823,-0.27064067,-0.5237113,0.0899508,-0.1802395,-0.2701903
36,0.7244529,0.4743059,"('hostile', 'amicable')",0.055006336,-0.21109653,0.17640382,-0.07144888,0.318621,0.0639202,-0.2547008
37,-0.49192023,-0.43182424,"('fake', 'genuine')",-1.3253318,-1.2596554,0.11027543,0.06595038,-0.5689922,-0.5418431,0.0271491
38,0.10190334,0.16092023,"('untruthful', 'truthful')",-0.11438172,-0.045550145,-0.1487526,-0.06599119,-0.0537437,0.0164596,0.0702033
39,0.86157954,0.9874896,"('exploitative', 'cooperative')",0.08565385,0.19862534,0.1635553,0.24152651,0.3702629,0.4758805,0.1056176
40,0.57898945,0.53720576,"('stingy', 'generous')",0.51527274,0.47111356,-2.227367,-2.332604,-0.3777016,-0.4414282,-0.0637266
41,0.23156439,0.26171485,"('unforgiving', 'forgiving')",0.24115194,0.21357378,0.5962649,0.51986057,0.3563271,0.3317164,-0.0246107
42,-0.021238267,0.16943265,"('unreliable', 'reliable')",-0.07789539,0.065438025,-3.3876593,-3.3428702,-1.1622643,-1.0359999,0.1262644
43,-0.2509028,-0.07276437,"('irresponsible', 'responsible')",-1.0476924,-0.8616807,0.36982247,0.4762237,-0.3095909,-0.1527404,0.1568505
44,-0.43632445,-0.33537322,"('prejudiced', 'unprejudiced')",-1.108311,-0.9813954,-1.5222627,-1.5635101,-1.0222994,-0.9600929,0.0622065
45,0.037090506,0.030664986,"('incompetent', 'competent')",-0.13949557,-0.03210993,0.1040215,0.11410533,0.0005388,0.0375535,0.0370147
46,-0.3929308,-0.29024076,"('uncompetitive', 'competitive')",-1.0856495,-0.94975096,-1.0344282,-1.0323701,-0.8376695,-0.7574539,0.0802156
47,-0.45261127,-0.36386925,"('stupid', 'smart')",0.3409022,0.34272408,5.3933344,5.567623,1.7605418,1.8488259,0.0882841
48,-0.34421346,-0.3547402,"('unintelligent', 'intelligent')",-0.6051878,-0.64642906,-0.58011734,-0.4980986,-0.5098395,-0.4997559,0.0100836
49,-1.0820559,-0.95408875,"('unable', 'able')",-1.0515747,-0.9831569,-0.6330936,-0.5491623,-0.9222414,-0.8288027,0.0934387
50,-0.22075474,-0.3049975,"('clumsy', 'skillful')",-0.5174966,-0.577107,-0.38179153,-0.42375124,-0.3733476,-0.4352853,-0.0619377
51,1.1090038,1.0656422,"('uneducated', 'educated')",-0.45552367,-0.4711607,0.07721618,0.07091859,0.2435654,0.2218,-0.0217654
52,0.48789006,0.2667003,"('irrational', 'rational')",0.8371212,0.6494607,0.2441459,0.10087119,0.5230524,0.3390107,-0.1840417
53,-0.8607368,-0.9400174,"('uncreative', 'creative')",0.91303813,0.756686,0.3664997,0.29298332,0.1396003,0.0365506,-0.1030497
54,-0.26192725,-0.2859916,"('incapable', 'capable')",0.53238004,0.50092006,1.1515974,1.097778,0.4740167,0.4375688,-0.0364479
55,-0.70993066,-0.6048564,"('incompetent', 'clever')",-1.0476214,-0.8729571,-0.052863795,0.06998725,-0.603472,-0.4692754,0.1341966
56,0.33605456,0.43945718,"('impractical', 'practical')",0.6535518,0.79284656,-0.87449515,-0.7517652,0.0383704,0.1601795,0.1218091
57,-0.025897838,-0.10917581,"('unimaginative', 'imaginative')",-0.43332937,-0.3905668,-3.134597,-3.1598296,-1.1979415,-1.2198574,-0.0219159
58,0.1568494,0.1381068,"('undiscriminating', 'discriminating')",0.09830506,0.12775432,0.36455318,0.38399258,0.2065692,0.2166179,0.0100487
59,0.34315994,0.27721837,"('foolish', 'wise')",0.4005513,0.37015125,0.07321518,0.074848704,0.2723088,0.2407394,-0.0315694
60,-0.93660533,-0.71006477,"('inefficient', 'efficient')",-0.60855633,-0.36372283,-0.77675694,-0.4482606,-0.7739729,-0.5073494,0.2666235
61,-0.38205564,-0.52257043,"('illogical', 'logical')",0.27999777,0.2585405,0.09908477,-0.063401885,-0.000991,-0.1091439,-0.1081529
62,-0.18054636,0.012415669,"('incompetent', 'brilliant')",-0.5265988,-0.2946314,-0.25967494,-0.018852549,-0.3222734,-0.1003561,0.2219173
63,0.42286327,0.50489616,"('unperceptive', 'insightful')",-0.17119107,-0.102497436,0.26410055,0.38426644,0.1719243,0.2622217,0.0902974
64,-0.7337363,-0.7100578,"('shy', 'confident')",-0.9621756,-0.8461988,-6.7644587,-6.725202,-2.8201237,-2.7604863,0.0596374
65,-0.23755702,-0.24828587,"('insecure', 'secure')",-0.2749466,-0.23011503,-0.10135433,-0.024150953,-0.2046193,-0.1675173,0.037102
66,0.9810825,0.9324936,"('inactive', 'active')",-0.56904143,-0.69644165,0.6417813,0.50222987,0.3512741,0.2460939,-0.1051802
67,-0.02630739,0.08661474,"('doubtful', 'determined')",-0.060769677,-0.015513156,-0.27762938,-0.21790208,-0.1215688,-0.0489335,0.0726353
68,-0.52945673,-0.5579114,"('dependent', 'independent')",-1.7933271,-1.7439996,-1.8678623,-1.8243266,-1.3968821,-1.3754125,0.0214696
69,1.3107657,1.2752618,"('lazy', 'industrious')",0.7414766,0.6403899,-0.7332129,-0.8011438,0.4396764,0.3715026,-0.0681738
70,0.0970659,0.14221287,"('lethargic', 'energetic')",-0.6004767,-0.4852865,0.35306153,0.3604576,-0.0501164,0.0057947,0.0559111
71,0.15640977,0.09469343,"('diffident', 'self-confident')",1.0648824,1.0390329,0.3872281,0.3633395,0.5361734,0.499022,-0.0371514
72,-0.10824522,-0.058987275,"('unambitious', 'ambitious')",0.12626544,0.12854995,-0.36470428,-0.2587555,-0.1155614,-0.0630643,0.0524971
73,0.8131568,0.82033664,"('helpless', 'self-reliant')",0.30139658,0.34759256,-3.379624,-3.3504195,-0.7550235,-0.7274968,0.0275267
74,1.2070061,1.2982056,"('undedicated', 'dedicated')",0.33713904,0.4256805,-0.104323275,-0.07058448,0.4799406,0.5511005,0.0711599
75,0.08743098,0.02866348,"('meek', 'impulsive')",-0.8361978,-0.83465457,-0.2776224,-0.24592325,-0.3421297,-0.3506381,-0.0085084
76,-0.1635241,0.052510627,"('anxious', 'daring')",-1.1472131,-0.9678188,-0.28962258,-0.16366363,-0.5334533,-0.3596573,0.173796
77,-1.0678372,-0.9993634,"('unmotivated', 'motivated')",-0.7543424,-0.6727718,-1.3674448,-1.2186834,-1.0632081,-0.9636062,0.0996019
78,-0.26315606,-0.249383,"('nonresilient', 'resilient')",-0.21174243,-0.26463178,-0.2926845,-0.26041678,-0.255861,-0.2581439,-0.0022829
79,0.20954248,0.10802245,"('wavering', 'unwavering')",-0.2944682,-0.40688092,-0.13147697,-0.16484892,-0.0721342,-0.1545691,-0.0824349
80,0.81491065,0.8859671,"('dominated', 'dominating')",0.2050757,0.24557933,-0.2783752,-0.26574457,0.2472037,0.2886006,0.0413969
81,-0.24571905,-0.23265958,"('submissive', 'aggressive')",6.928295e-05,0.11183494,-0.7214438,-0.5825612,-0.3223645,-0.2344619,0.0879026
82,-1.3362172,-1.3498913,"('poor', 'rich')",-0.23028713,-0.22657022,6.423395,6.5082664,1.6189636,1.6439349,0.0249713
83,-0.14584309,-0.104880586,"('powerless', 'powerful')",-0.09621376,-0.024823472,-1.4528553,-1.4624492,-0.5649707,-0.5307178,0.0342529
84,-0.3200062,-0.3020227,"('inferior', 'superior')",0.07343316,0.057383284,0.16191508,0.087475486,-0.0282193,-0.052388,-0.0241687
85,0.0021690335,-0.08594332,"('insignificant', 'prestigious')",0.62051326,0.45996064,-0.02413556,-0.12443428,0.1995156,0.0831944,-0.1163212
86,0.27010745,0.13762645,"('uninfluential', 'influential')",0.23690814,0.19842939,0.11563417,0.055069484,0.2075499,0.1303751,-0.0771748
87,1.0754045,0.999861,"('unsuccessful', 'successful')",0.9303916,0.8910059,0.7571977,0.7614534,0.9209979,0.8841068,-0.0368911
88,0.17210022,0.05017661,"('low', 'eminent')",-0.5527447,-0.64042985,-0.39914528,-0.3665827,-0.2599299,-0.3189453,-0.0590154
