,probation_male,probation_female,tuple,average_male,average_female,female-male
23,6.904183,6.941599,"('insincere', 'sincere')",6.9041829,6.9415989,0.037416
24,1.4939363,1.5043153,"('dishonest', 'honest')",1.4939363,1.5043153,0.010379
25,0.5906955,0.57272506,"('egoistic', 'altruistic')",0.5906955,0.5727251,-0.0179704
26,0.67474777,0.50910264,"('hardhearted', 'benevolent')",0.6747478,0.5091026,-0.1656452
27,1.7501216,1.6158004,"('hardhearted', 'softhearted')",1.7501216,1.6158004,-0.1343212
28,1.4044639,1.3772881,"('disloyal', 'loyal')",1.4044639,1.3772881,-0.0271758
29,-0.4279625,-0.6358083,"('unfair', 'fair')",-0.4279625,-0.6358083,-0.2078458
30,0.7923343,0.73783696,"('intolerant', 'tolerant')",0.7923343,0.737837,-0.0544973
31,-1.3005207,-1.2276251,"('evil', 'good')",-1.3005207,-1.2276251,0.0728956
32,1.4352307,1.3115239,"('unkind', 'kind')",1.4352307,1.3115239,-0.1237068
33,-0.501147,-0.37800756,"('wrong', 'right')",-0.501147,-0.3780076,0.1231394
34,5.1699963,5.46408,"('mean', 'honorable')",5.1699963,5.4640799,0.2940836
35,-0.7013733,-0.75538087,"('corrupt', 'incorrupt')",-0.7013733,-0.7553809,-0.0540076
36,-0.49558932,-0.38070768,"('hostile', 'amicable')",-0.4955893,-0.3807077,0.1148816
37,1.0605178,1.0348668,"('fake', 'genuine')",1.0605178,1.0348668,-0.025651
38,0.31744954,0.39670414,"('untruthful', 'truthful')",0.3174495,0.3967041,0.0792546
39,-0.20096563,-0.23103662,"('exploitative', 'cooperative')",-0.2009656,-0.2310366,-0.030071
40,-1.9270519,-2.1659498,"('stingy', 'generous')",-1.9270519,-2.1659498,-0.2388979
41,-0.061102122,-0.07982583,"('unforgiving', 'forgiving')",-0.0611021,-0.0798258,-0.0187237
42,-2.6322777,-2.730715,"('unreliable', 'reliable')",-2.6322777,-2.730715,-0.0984373
43,1.0948694,1.0360909,"('irresponsible', 'responsible')",1.0948694,1.0360909,-0.0587785
44,-1.2941272,-1.3600698,"('prejudiced', 'unprejudiced')",-1.2941272,-1.3600698,-0.0659426
45,0.13890198,0.056709353,"('incompetent', 'competent')",0.138902,0.0567094,-0.0821926
46,-0.87329805,-0.9373419,"('uncompetitive', 'competitive')",-0.873298,-0.9373419,-0.0640439
47,5.6366935,5.855482,"('stupid', 'smart')",5.6366935,5.8554821,0.2187886
48,0.3595778,0.3059164,"('unintelligent', 'intelligent')",0.3595778,0.3059164,-0.0536614
49,0.19358897,0.33684272,"('unable', 'able')",0.193589,0.3368427,0.1432537
50,-0.14676982,-0.10153705,"('clumsy', 'skillful')",-0.1467698,-0.101537,0.0452328
51,-0.032916673,-0.085370794,"('uneducated', 'educated')",-0.0329167,-0.0853708,-0.0524541
52,-0.043439332,0.037497256,"('irrational', 'rational')",-0.0434393,0.0374973,0.0809366
53,0.30360955,0.31695563,"('uncreative', 'creative')",0.3036095,0.3169556,0.0133461
54,1.1787806,1.4349301,"('incapable', 'capable')",1.1787806,1.4349301,0.2561495
55,0.23568116,0.13511513,"('incompetent', 'clever')",0.2356812,0.1351151,-0.1005661
56,0.5843541,0.5521901,"('impractical', 'practical')",0.5843541,0.5521901,-0.032164
57,-2.9347615,-3.0389314,"('unimaginative', 'imaginative')",-2.9347615,-3.0389314,-0.1041699
58,0.118475705,-0.035767358,"('undiscriminating', 'discriminating')",0.1184757,-0.0357674,-0.1542431
59,0.2425972,0.3671899,"('foolish', 'wise')",0.2425972,0.3671899,0.1245927
60,0.526954,0.48438263,"('inefficient', 'efficient')",0.526954,0.4843826,-0.0425714
61,0.32915914,0.1472319,"('illogical', 'logical')",0.3291591,0.1472319,-0.1819272
62,0.77418387,0.80280626,"('incompetent', 'brilliant')",0.7741839,0.8028063,0.0286224
63,0.383084,0.40101725,"('unperceptive', 'insightful')",0.383084,0.4010172,0.0179332
64,-6.8559885,-6.83331,"('shy', 'confident')",-6.8559885,-6.8333101,0.0226784
65,-0.05564398,-0.16117784,"('insecure', 'secure')",-0.055644,-0.1611778,-0.1055338
66,0.16920492,0.10235354,"('inactive', 'active')",0.1692049,0.1023535,-0.0668514
67,-0.3674191,-0.35874256,"('doubtful', 'determined')",-0.3674191,-0.3587426,0.0086765
68,-0.5288863,-0.41284448,"('dependent', 'independent')",-0.5288863,-0.4128445,0.1160418
69,-1.7582004,-1.5882859,"('lazy', 'industrious')",-1.7582004,-1.5882859,0.1699145
70,0.78691536,0.69766223,"('lethargic', 'energetic')",0.7869154,0.6976622,-0.0892532
71,0.2751399,0.28983247,"('diffident', 'self-confident')",0.2751399,0.2898325,0.0146926
72,0.8122903,0.84831864,"('unambitious', 'ambitious')",0.8122903,0.8483186,0.0360283
73,-3.330062,-3.339442,"('helpless', 'self-reliant')",-3.3300619,-3.339442,-0.0093801
74,0.06900018,-0.13693126,"('undedicated', 'dedicated')",0.0690002,-0.1369313,-0.2059315
75,-0.8126811,-0.6377461,"('meek', 'impulsive')",-0.8126811,-0.6377461,0.174935
76,0.20527469,-0.02903368,"('anxious', 'daring')",0.2052747,-0.0290337,-0.2343084
77,-1.5532143,-1.3734299,"('unmotivated', 'motivated')",-1.5532143,-1.3734299,0.1797844
78,-0.6241482,-0.6411992,"('nonresilient', 'resilient')",-0.6241482,-0.6411992,-0.017051
79,0.08333773,0.30206257,"('wavering', 'unwavering')",0.0833377,0.3020626,0.2187249
80,-0.67261606,-0.89116675,"('dominated', 'dominating')",-0.6726161,-0.8911667,-0.2185506
81,-0.31697685,-0.38728696,"('submissive', 'aggressive')",-0.3169768,-0.387287,-0.0703102
82,7.1151047,7.3908563,"('poor', 'rich')",7.1151047,7.3908563,0.2757516
83,-0.709003,-0.7179604,"('powerless', 'powerful')",-0.709003,-0.7179604,-0.0089574
84,0.49087784,0.5045754,"('inferior', 'superior')",0.4908778,0.5045754,0.0136976
85,-0.7218791,-0.6679608,"('insignificant', 'prestigious')",-0.7218791,-0.6679608,0.0539183
86,0.19494684,0.2079634,"('uninfluential', 'influential')",0.1949468,0.2079634,0.0130166
87,-0.025708277,0.044009235,"('unsuccessful', 'successful')",-0.0257083,0.0440092,0.0697175
88,0.15992287,0.19258511,"('low', 'eminent')",0.1599229,0.1925851,0.0326622
