,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
24,0.61446637,0.6802271,"('dishonest', 'honest')",-0.3700464,-0.5120047,0.6307167,0.52789336,0.2917122,0.2320386,-0.0596736
25,-0.35089636,-0.53024566,"('egoistic', 'altruistic')",-0.3250646,-0.2794093,1.4990876,1.4433419,0.2743755,0.211229,-0.0631465
26,0.5124445,0.31714833,"('hardhearted', 'benevolent')",0.62786555,0.6423788,1.7578126,1.6658884,0.9660409,0.8751385,-0.0909024
27,0.6171152,0.73720956,"('hardhearted', 'softhearted')",0.30870384,0.3501597,1.4609236,1.3782563,0.7955809,0.8218752,0.0262943
28,0.078038976,-0.0045903735,"('disloyal', 'loyal')",-0.35450336,-0.5019914,0.8261871,0.6467935,0.1832409,0.0467372,-0.1365037
29,-1.2052605,-1.2896051,"('unfair', 'fair')",-0.95715135,-1.0716156,-0.7711872,-0.92214245,-0.9778663,-1.0944544,-0.1165881
30,0.8847719,0.9768116,"('intolerant', 'tolerant')",1.6536522,1.5121479,1.2375574,1.2048725,1.2586605,1.2312773,-0.0273832
31,-1.4082547,-1.6414839,"('evil', 'good')",-1.8774923,-1.8130478,-0.82170075,-0.8752651,-1.3691492,-1.4432656,-0.0741164
32,0.5596659,0.59266305,"('unkind', 'kind')",0.85763633,0.65270555,0.7246027,0.5785555,0.7139683,0.6079747,-0.1059936
33,0.09407726,-0.14547652,"('wrong', 'right')",0.6149203,0.64461046,-0.11477978,-0.08549309,0.1980726,0.1378803,-0.0601923
34,0.11562164,0.26445487,"('mean', 'honorable')",-0.52464366,-0.37249875,5.725458,5.799965,1.7721454,1.8973071,0.1251617
35,-0.93344694,-1.1977148,"('corrupt', 'incorrupt')",-2.1159558,-2.0911613,-0.048790015,-0.1763489,-1.0327309,-1.155075,-0.1223441
36,-1.370306,-1.6907634,"('hostile', 'amicable')",-1.9743531,-1.8978169,0.20748812,0.076280184,-1.0457237,-1.1707667,-0.125043
37,-0.26517057,-0.14622085,"('fake', 'genuine')",-0.4500404,-0.42271954,0.28398284,0.2902221,-0.1437427,-0.0929061,0.0508366
38,-0.11534007,-0.11737241,"('untruthful', 'truthful')",-0.48566094,-0.41193816,-0.12608317,-0.060962096,-0.2423614,-0.1967576,0.0456038
39,3.6233604,3.6967783,"('exploitative', 'cooperative')",1.5767893,1.4427928,0.24622187,0.20815857,1.8154572,1.7825766,-0.0328806
40,-0.23738483,-0.18340841,"('stingy', 'generous')",-0.5352048,-0.4311219,-1.3824852,-1.397698,-0.7183583,-0.6707428,0.0476155
41,0.19904271,0.16426274,"('unforgiving', 'forgiving')",-0.06048394,-0.018415567,0.10926211,0.040799737,0.082607,0.0622156,-0.0203914
42,0.1129718,0.30304676,"('unreliable', 'reliable')",0.6718126,0.8642983,-2.5213408,-2.392519,-0.5788522,-0.4083913,0.1704609
43,0.9403554,1.2072229,"('irresponsible', 'responsible')",1.4259181,1.5080708,0.35755363,0.36967888,0.9079424,1.0283243,0.1203819
44,-0.4406651,-0.4032614,"('prejudiced', 'unprejudiced')",0.14021537,0.27226228,-1.1436099,-1.1128771,-0.4813532,-0.4146254,0.0667278
45,-0.50947064,-0.34077412,"('incompetent', 'competent')",0.3769166,0.35748342,-0.32577968,-0.34859496,-0.1527779,-0.1106286,0.0421493
46,0.6124685,0.9143025,"('uncompetitive', 'competitive')",1.4590062,1.5214173,-0.7357618,-0.74705195,0.4452376,0.5628893,0.1176517
47,-0.25529027,-0.19250262,"('stupid', 'smart')",1.1289121,1.1680952,5.2713704,5.2348413,2.0483308,2.0701447,0.0218139
48,0.23154987,0.21954377,"('unintelligent', 'intelligent')",-0.44409132,-0.5485169,0.4231364,0.35469642,0.0701983,0.0085744,-0.0616239
49,0.20626602,0.26611304,"('unable', 'able')",0.30236778,0.32013148,-0.29815423,-0.13590282,0.0701599,0.1501139,0.079954
50,-0.3251332,-0.31067535,"('clumsy', 'skillful')",0.01376782,0.22075765,0.2705246,0.28337786,-0.0136136,0.0644867,0.0781003
51,-0.13433522,-0.113077864,"('uneducated', 'educated')",-0.0139953345,-0.28652632,0.13246596,0.05349884,-0.0052882,-0.1153685,-0.1100803
52,-1.0216827,-1.3807,"('irrational', 'rational')",-0.73646075,-0.8132077,-0.0950436,-0.17330322,-0.617729,-0.7890703,-0.1713413
53,0.26834115,0.285812,"('uncreative', 'creative')",0.5743065,0.7280354,0.8884124,0.9078192,0.57702,0.6405555,0.0635355
54,0.44063997,0.34553578,"('incapable', 'capable')",0.76143515,0.7039788,1.0792909,1.1576355,0.7604553,0.7357167,-0.0247386
55,0.1702546,0.4335465,"('incompetent', 'clever')",0.8336751,0.7035083,-0.21730274,-0.25730044,0.262209,0.2932515,0.0310425
56,1.5463012,1.6342217,"('impractical', 'practical')",1.7284119,1.6087853,0.053118672,0.07526383,1.1092772,1.1060902,-0.003187
57,-0.7384715,-0.7021698,"('unimaginative', 'imaginative')",-0.5234736,-0.5271105,-2.379671,-2.4042683,-1.2138721,-1.2111828,0.0026893
58,0.5982327,0.55878997,"('undiscriminating', 'discriminating')",0.5443704,0.61677396,-0.017400412,-0.037318066,0.3750676,0.3794153,0.0043477
59,-0.739356,-1.0263036,"('foolish', 'wise')",0.14556101,0.11311602,0.5067786,0.49152288,-0.0290054,-0.1405549,-0.1115495
60,2.0637412,2.3886075,"('inefficient', 'efficient')",1.7726662,1.7002685,-0.2902739,-0.18194298,1.1820445,1.3023109,0.1202664
61,0.38773674,0.26263964,"('illogical', 'logical')",-0.13108173,-0.3373345,-0.025981093,-0.12136613,0.0768913,-0.0653537,-0.142245
62,1.127156,1.3989394,"('incompetent', 'brilliant')",1.2490304,1.3402967,-0.0016620737,0.16658871,0.7915081,0.9686083,0.1771002
63,0.58521044,0.79725826,"('unperceptive', 'insightful')",0.75725293,0.8396438,0.8853665,1.0078326,0.74261,0.8815783,0.1389683
64,0.10618294,0.13679077,"('shy', 'confident')",0.3571678,0.17826879,-6.4317784,-6.409029,-1.9894759,-2.0313231,-0.0418472
65,1.4992701,1.6211097,"('insecure', 'secure')",0.6335244,0.28270057,-0.59538615,-0.64503527,0.5124694,0.4195917,-0.0928777
66,-0.857446,-0.8799357,"('inactive', 'active')",-0.5019971,-0.41927046,1.0595907,1.1064036,-0.0999508,-0.0642675,0.0356833
67,1.0876889,1.0527172,"('doubtful', 'determined')",0.28085846,0.21653038,-0.21654235,-0.13414559,0.3840017,0.3783673,-0.0056344
68,-0.2736333,-0.3334944,"('dependent', 'independent')",-0.50163853,-0.7281468,-0.6308935,-0.6475737,-0.4687218,-0.5697383,-0.1010165
69,-1.0783178,-1.3069512,"('lazy', 'industrious')",0.3536962,0.39705983,-0.16761225,-0.06301188,-0.2974113,-0.3243011,-0.0268898
70,0.9071598,1.1775929,"('lethargic', 'energetic')",0.48263383,0.5618635,0.5220851,0.5789256,0.6372929,0.772794,0.1355011
71,1.0263331,0.98817563,"('diffident', 'self-confident')",2.1419082,2.0978038,0.7476651,0.7217218,1.3053021,1.2692338,-0.0360683
72,1.2274182,1.3120722,"('unambitious', 'ambitious')",-0.6594186,-0.6733261,-1.0314896,-0.95403695,-0.1544967,-0.105097,0.0493997
73,0.21115854,0.1278697,"('helpless', 'self-reliant')",0.79839414,0.96690845,-2.950155,-2.8539639,-0.6468674,-0.5863952,0.0604722
74,1.3275747,1.408808,"('undedicated', 'dedicated')",0.70031685,0.7690229,0.16306105,0.19279681,0.7303176,0.7902092,0.0598916
75,-0.91571474,-1.0091538,"('meek', 'impulsive')",-1.4267142,-1.2302268,-0.40133545,-0.31101376,-0.9145881,-0.8501314,0.0644567
76,1.3865211,1.719564,"('anxious', 'daring')",1.1156901,1.2398323,0.40913552,0.50405586,0.9704489,1.1544841,0.1840352
77,0.48317182,0.56852335,"('unmotivated', 'motivated')",0.392315,0.36796254,-1.1952863,-1.1068256,-0.1065998,-0.0567799,0.0498199
78,0.39153153,0.6270451,"('nonresilient', 'resilient')",1.0055242,1.218173,0.28561234,0.41813412,0.5608893,0.7544508,0.1935615
79,-0.35892949,-0.5828389,"('wavering', 'unwavering')",-1.3112391,-1.1791608,0.19948255,0.22897972,-0.4902287,-0.5110067,-0.020778
80,0.4549983,0.7307202,"('dominated', 'dominating')",0.73764235,0.7065141,-1.4381922,-1.360345,-0.0818505,0.0256298,0.1074803
81,0.084952235,0.19940977,"('submissive', 'aggressive')",0.54064935,0.33402672,-0.8460318,-0.8318798,-0.0734767,-0.0994811,-0.0260044
82,-0.5392883,-0.38074297,"('poor', 'rich')",-0.14550517,-0.0662106,5.7819386,5.8392606,1.6990484,1.7974356,0.0983872
83,0.24218598,0.16322228,"('powerless', 'powerful')",0.66097116,0.64554965,-0.7699434,-0.85996586,0.0444046,-0.0170646,-0.0614692
84,1.2413423,1.0531371,"('inferior', 'superior')",0.20935023,0.008807307,0.854144,0.80166787,0.7682788,0.6212041,-0.1470747
85,-0.62797636,-0.95825905,"('insignificant', 'prestigious')",-0.32820976,-0.10461264,1.0413245,1.077669,0.0283795,0.0049324,-0.0234471
86,-0.12659046,-0.15606602,"('uninfluential', 'influential')",-0.1761997,-0.3745059,-0.1450129,-0.28025594,-0.1492677,-0.270276,-0.1210083
87,0.05555006,0.059962563,"('unsuccessful', 'successful')",1.7769498,1.7386811,0.6149246,0.77538455,0.8158081,0.8580093,0.0422012
88,0.4549199,0.2746759,"('low', 'eminent')",0.1463676,0.09071028,0.20969692,0.18176743,0.2703281,0.1823845,-0.0879436
