,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
63,1.1824232,1.218607,"('unperceptive', 'insightful')",0.28838488,0.28242305,0.9389027,1.085932,0.803237,0.8623207,0.0590837
64,-0.0635288,-0.0034418255,"('shy', 'confident')",-0.8327091,-0.7642965,-7.2521644,-7.1895404,-2.7161341,-2.6524262,0.0637079
65,0.4153085,0.34065133,"('insecure', 'secure')",-0.27077362,-0.3434091,-0.4692482,-0.41063443,-0.1082378,-0.1377974,-0.0295596
66,0.59091115,0.47255814,"('inactive', 'active')",1.2051305,1.2253277,1.0856466,0.9623838,0.9605627,0.8867566,-0.0738061
67,0.54022324,0.49771643,"('doubtful', 'determined')",-0.09102549,-0.047721058,-0.8908046,-0.7860676,-0.1472023,-0.1120241,0.0351782
68,-0.7876977,-0.81016827,"('dependent', 'independent')",-1.7027521,-1.7106934,-0.66161597,-0.64336956,-1.0506886,-1.0547438,-0.0040552
69,-0.40269482,-0.32636118,"('lazy', 'industrious')",1.831318,1.9159521,-0.6928585,-0.7000263,0.2452549,0.2965215,0.0512666
70,0.81795365,0.81771946,"('lethargic', 'energetic')",-0.80262184,-0.75671947,0.8422556,0.8920324,0.2858625,0.3176775,0.031815
71,0.8959977,1.0079632,"('diffident', 'self-confident')",0.6942774,0.765703,0.58667153,0.57457286,0.7256489,0.7827463,0.0570974
72,1.1971549,1.1340996,"('unambitious', 'ambitious')",-0.91322124,-0.9345625,-0.5505646,-0.521031,-0.088877,-0.1071646,-0.0182876
73,1.7315689,1.8409766,"('helpless', 'self-reliant')",0.9176564,0.9217601,-3.1410193,-3.1480987,-0.1639314,-0.128454,0.0354774
74,1.8227404,1.852152,"('undedicated', 'dedicated')",0.3572461,0.319437,0.27661344,0.22938891,0.8188667,0.8003259,-0.0185408
75,-1.3219724,-1.3736192,"('meek', 'impulsive')",0.055340134,0.050282776,-0.27821752,-0.26042414,-0.5149499,-0.5279202,-0.0129703
76,0.53570026,0.56756943,"('anxious', 'daring')",0.15644445,0.23330367,0.02627824,0.18609841,0.2394743,0.3289905,0.0895162
77,-0.6383524,-0.53160256,"('unmotivated', 'motivated')",0.54562926,0.6454369,-1.467356,-1.2820692,-0.5200264,-0.3894116,0.1306148
78,-0.051195007,0.062920325,"('nonresilient', 'resilient')",0.8980218,0.9732643,0.016089018,0.15243833,0.2876386,0.3962076,0.108569
79,1.1931309,1.0377028,"('wavering', 'unwavering')",0.826351,0.72358453,0.2638224,0.27022308,0.7611014,0.6771701,-0.0839313
80,1.0194285,0.8378573,"('dominated', 'dominating')",-0.0765117,-0.105536066,-0.8766003,-0.8598531,0.0221055,-0.0425106,-0.0646161
81,-0.720238,-0.8641509,"('submissive', 'aggressive')",-1.3491389,-1.2587513,-1.0672792,-0.9142806,-1.0455521,-1.0123943,0.0331578
82,-1.3271573,-1.3266921,"('poor', 'rich')",-0.951432,-0.92142147,6.4027762,6.4882927,1.374729,1.413393,0.038664
83,0.85724247,0.8309121,"('powerless', 'powerful')",0.63342917,0.6905672,-1.0647453,-1.1082517,0.1419754,0.1377426,-0.0042328
84,1.0860323,0.9776138,"('inferior', 'superior')",-0.32017878,-0.36164165,0.48180872,0.41399288,0.4158874,0.3433217,-0.0725657
85,0.6168065,0.66924924,"('insignificant', 'prestigious')",1.0374911,1.048803,0.67679846,0.68004614,0.7770321,0.7993661,0.022334
86,0.08467727,-0.0353993,"('uninfluential', 'influential')",-1.153707,-1.2124897,0.25181112,0.126801,-0.2724062,-0.373696,-0.1012898
87,0.43701252,0.2883354,"('unsuccessful', 'successful')",1.0538421,1.0658864,0.7571466,0.8120365,0.7493337,0.7220861,-0.0272476
88,0.018267049,0.0076851416,"('low', 'eminent')",-1.1597079,-1.1609772,0.138741,0.17798258,-0.3342333,-0.3251032,0.0091301
