,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
28,0.064208165,-0.12122625,"('disloyal', 'loyal')",0.0642082,-0.1212263,-0.1854345
29,-0.63112926,-0.6548366,"('unfair', 'fair')",-0.6311293,-0.6548366,-0.0237073
30,0.29086044,0.3691902,"('intolerant', 'tolerant')",0.2908604,0.3691902,0.0783298
31,-1.0897725,-1.0934314,"('evil', 'good')",-1.0897725,-1.0934314,-0.0036589
32,0.25281504,0.21836577,"('unkind', 'kind')",0.252815,0.2183658,-0.0344492
33,-0.26495337,-0.36097673,"('wrong', 'right')",-0.2649534,-0.3609767,-0.0960233
34,1.5409935,1.5945538,"('mean', 'honorable')",1.5409935,1.5945538,0.0535603
35,-0.47337702,-0.5991992,"('corrupt', 'incorrupt')",-0.473377,-0.5991992,-0.1258222
36,-0.9620311,-1.0504823,"('hostile', 'amicable')",-0.9620311,-1.0504823,-0.0884512
37,-0.06199292,-0.047680713,"('fake', 'genuine')",-0.0619929,-0.0476807,0.0143122
38,-0.05170712,-0.04108973,"('untruthful', 'truthful')",-0.0517071,-0.0410897,0.0106174
39,-0.68743193,-0.5155744,"('exploitative', 'cooperative')",-0.6874319,-0.5155744,0.1718575
40,-2.0204635,-2.0345964,"('stingy', 'generous')",-2.0204635,-2.0345964,-0.0141329
41,-0.1682587,-0.20377497,"('unforgiving', 'forgiving')",-0.1682587,-0.203775,-0.0355163
42,-1.6055908,-1.3980821,"('unreliable', 'reliable')",-1.6055908,-1.3980821,0.2075087
43,0.27036616,0.33869177,"('irresponsible', 'responsible')",0.2703662,0.3386918,0.0683256
44,-1.0622613,-0.88921344,"('prejudiced', 'unprejudiced')",-1.0622613,-0.8892134,0.1730479
45,0.7771225,0.85521305,"('incompetent', 'competent')",0.7771225,0.855213,0.0780905
46,-0.38212472,-0.26805478,"('uncompetitive', 'competitive')",-0.3821247,-0.2680548,0.1140699
47,1.9203273,1.8426728,"('stupid', 'smart')",1.9203273,1.8426728,-0.0776545
48,0.27210948,0.19052151,"('unintelligent', 'intelligent')",0.2721095,0.1905215,-0.081588
49,-0.546835,-0.40838534,"('unable', 'able')",-0.546835,-0.4083853,0.1384497
50,-0.9661854,-1.0351615,"('clumsy', 'skillful')",-0.9661854,-1.0351615,-0.0689761
51,-1.4101934,-1.3273923,"('uneducated', 'educated')",-1.4101934,-1.3273923,0.0828011
52,-1.1805531,-1.3936323,"('irrational', 'rational')",-1.1805531,-1.3936323,-0.2130792
53,-1.5146157,-1.6908057,"('uncreative', 'creative')",-1.5146157,-1.6908057,-0.17619
54,-0.70952886,-0.81387144,"('incapable', 'capable')",-0.7095289,-0.8138714,-0.1043425
55,0.67985517,0.8421244,"('incompetent', 'clever')",0.6798552,0.8421244,0.1622692
56,1.3870414,1.5221118,"('impractical', 'practical')",1.3870414,1.5221118,0.1350704
57,-0.6365421,-0.6646351,"('unimaginative', 'imaginative')",-0.6365421,-0.6646351,-0.028093
58,-0.43449378,-0.5219537,"('undiscriminating', 'discriminating')",-0.4344938,-0.5219537,-0.0874599
59,-1.0422256,-1.1211203,"('foolish', 'wise')",-1.0422256,-1.1211203,-0.0788947
60,0.8225816,1.025687,"('inefficient', 'efficient')",0.8225816,1.025687,0.2031054
61,-0.65693736,-0.8209094,"('illogical', 'logical')",-0.6569374,-0.8209094,-0.163972
62,-0.065519795,0.11360519,"('incompetent', 'brilliant')",-0.0655198,0.1136052,0.179125
63,-0.29918852,-0.22293925,"('unperceptive', 'insightful')",-0.2991885,-0.2229393,0.0762492
64,-2.8484657,-2.684228,"('shy', 'confident')",-2.8484657,-2.6842279,0.1642378
65,0.4600845,0.52499026,"('insecure', 'secure')",0.4600845,0.5249903,0.0649058
66,-0.55783635,-0.65365994,"('inactive', 'active')",-0.5578364,-0.6536599,-0.0958235
67,0.11900473,0.15770075,"('doubtful', 'determined')",0.1190047,0.1577007,0.038696
68,-1.6068968,-1.6331749,"('dependent', 'independent')",-1.6068968,-1.6331749,-0.0262781
69,-0.9743943,-1.0539267,"('lazy', 'industrious')",-0.9743943,-1.0539267,-0.0795324
70,-0.37650615,-0.2742075,"('lethargic', 'energetic')",-0.3765061,-0.2742075,0.1022986
71,-0.046762813,-0.070335634,"('diffident', 'self-confident')",-0.0467628,-0.0703356,-0.0235728
72,-0.14797533,-0.122632496,"('unambitious', 'ambitious')",-0.1479753,-0.1226325,0.0253428
73,-2.951126,-2.873966,"('helpless', 'self-reliant')",-2.9511261,-2.873966,0.0771601
74,-0.00040741637,-0.044243254,"('undedicated', 'dedicated')",-0.0004074,-0.0442433,-0.0438359
75,-0.7845876,-0.7802169,"('meek', 'impulsive')",-0.7845876,-0.7802169,0.0043707
76,-0.011060201,0.10191414,"('anxious', 'daring')",-0.0110602,0.1019141,0.1129743
77,-0.86711496,-0.7949942,"('unmotivated', 'motivated')",-0.867115,-0.7949942,0.0721208
78,0.36263546,0.29912862,"('nonresilient', 'resilient')",0.3626355,0.2991286,-0.0635069
79,-0.6917938,-0.8126517,"('wavering', 'unwavering')",-0.6917938,-0.8126517,-0.1208579
80,0.112367064,0.22186509,"('dominated', 'dominating')",0.1123671,0.2218651,0.109498
81,-0.489593,-0.34878466,"('submissive', 'aggressive')",-0.489593,-0.3487847,0.1408083
82,1.632276,1.5730178,"('poor', 'rich')",1.6322761,1.5730178,-0.0592583
83,-0.45204616,-0.40648827,"('powerless', 'powerful')",-0.4520462,-0.4064883,0.0455579
84,-0.78197044,-0.81508833,"('inferior', 'superior')",-0.7819704,-0.8150883,-0.0331179
85,-1.2148964,-1.3984585,"('insignificant', 'prestigious')",-1.2148964,-1.3984585,-0.1835621
86,-0.4490928,-0.61237013,"('uninfluential', 'influential')",-0.4490928,-0.6123701,-0.1632773
87,-0.35696644,-0.33128408,"('unsuccessful', 'successful')",-0.3569664,-0.3312841,0.0256823
88,-1.5234557,-1.5201006,"('low', 'eminent')",-1.5234557,-1.5201006,0.0033551
