,mouser_male,mouser_female,tuple,average_male,average_female,female-male
26,0.1831722,0.09301821,"('hardhearted', 'benevolent')",0.1831722,0.0930182,-0.090154
27,0.79027027,0.7121041,"('hardhearted', 'softhearted')",0.7902703,0.7121041,-0.0781662
28,1.2726187,1.1635765,"('disloyal', 'loyal')",1.2726187,1.1635765,-0.1090422
29,-0.40927756,-0.38117552,"('unfair', 'fair')",-0.4092776,-0.3811755,0.0281021
30,1.0258214,0.8629646,"('intolerant', 'tolerant')",1.0258214,0.8629646,-0.1628568
31,-2.0679114,-1.7954552,"('evil', 'good')",-2.0679114,-1.7954552,0.2724562
32,0.7788705,0.5849938,"('unkind', 'kind')",0.7788705,0.5849938,-0.1938767
33,-0.1578218,-0.04588469,"('wrong', 'right')",-0.1578218,-0.0458847,0.1119371
34,2.051755,2.206005,"('mean', 'honorable')",2.051755,2.2060051,0.1542501
35,-0.48746958,-0.21428254,"('corrupt', 'incorrupt')",-0.4874696,-0.2142825,0.2731871
36,-0.9198224,-0.712634,"('hostile', 'amicable')",-0.9198224,-0.712634,0.2071884
37,0.87811416,0.7410709,"('fake', 'genuine')",0.8781142,0.7410709,-0.1370433
38,0.3780741,0.35566947,"('untruthful', 'truthful')",0.3780741,0.3556695,-0.0224046
39,0.5846616,0.5154225,"('exploitative', 'cooperative')",0.5846616,0.5154225,-0.0692391
40,-2.24954,-2.2989779,"('stingy', 'generous')",-2.2495401,-2.2989779,-0.0494378
41,0.4831317,0.39752093,"('unforgiving', 'forgiving')",0.4831317,0.3975209,-0.0856108
42,-1.262356,-1.362942,"('unreliable', 'reliable')",-1.262356,-1.362942,-0.100586
43,0.6695779,0.47187254,"('irresponsible', 'responsible')",0.6695779,0.4718725,-0.1977054
44,-1.2854196,-1.2997793,"('prejudiced', 'unprejudiced')",-1.2854196,-1.2997793,-0.0143597
45,0.23761907,0.03185079,"('incompetent', 'competent')",0.2376191,0.0318508,-0.2057683
46,-0.2885628,-0.593263,"('uncompetitive', 'competitive')",-0.2885628,-0.593263,-0.3047002
47,2.4614792,2.539165,"('stupid', 'smart')",2.4614792,2.539165,0.0776858
48,0.9417839,0.8757605,"('unintelligent', 'intelligent')",0.9417839,0.8757605,-0.0660234
49,0.26024905,0.45982665,"('unable', 'able')",0.260249,0.4598266,0.1995776
50,0.21409494,0.20523384,"('clumsy', 'skillful')",0.2140949,0.2052338,-0.0088611
51,0.4825208,0.27697754,"('uneducated', 'educated')",0.4825208,0.2769775,-0.2055433
52,-0.7335765,-0.5364256,"('irrational', 'rational')",-0.7335765,-0.5364256,0.1971509
53,-0.46899122,-0.44551864,"('uncreative', 'creative')",-0.4689912,-0.4455186,0.0234726
54,0.061428387,0.23637632,"('incapable', 'capable')",0.0614284,0.2363763,0.1749479
55,1.5381694,1.2323112,"('incompetent', 'clever')",1.5381694,1.2323112,-0.3058582
56,1.7825592,1.5336183,"('impractical', 'practical')",1.7825592,1.5336183,-0.2489409
57,-0.977409,-1.1584429,"('unimaginative', 'imaginative')",-0.977409,-1.1584429,-0.1810339
58,0.46747243,0.36707515,"('undiscriminating', 'discriminating')",0.4674724,0.3670751,-0.1003973
59,0.049684394,0.31418306,"('foolish', 'wise')",0.0496844,0.3141831,0.2644987
60,1.447557,1.2093223,"('inefficient', 'efficient')",1.447557,1.2093223,-0.2382347
61,0.26074564,0.1479369,"('illogical', 'logical')",0.2607456,0.1479369,-0.1128087
62,0.63760126,0.5653081,"('incompetent', 'brilliant')",0.6376013,0.5653081,-0.0722932
63,-0.032778062,-0.08501243,"('unperceptive', 'insightful')",-0.0327781,-0.0850124,-0.0522343
64,-3.198375,-3.3376484,"('shy', 'confident')",-3.198375,-3.3376484,-0.1392734
65,0.58349305,0.2557655,"('insecure', 'secure')",0.5834931,0.2557655,-0.3277276
66,-1.1298219,-1.104568,"('inactive', 'active')",-1.1298219,-1.104568,0.0252539
67,0.31907815,0.3138151,"('doubtful', 'determined')",0.3190781,0.3138151,-0.005263
68,-0.46879542,-0.51096064,"('dependent', 'independent')",-0.4687954,-0.5109606,-0.0421652
69,-1.8170278,-1.5140177,"('lazy', 'industrious')",-1.8170278,-1.5140177,0.3030101
70,0.41246903,0.16699103,"('lethargic', 'energetic')",0.412469,0.166991,-0.245478
71,0.045013443,0.1026365,"('diffident', 'self-confident')",0.0450134,0.1026365,0.0576231
72,-0.31278956,-0.36570656,"('unambitious', 'ambitious')",-0.3127896,-0.3657066,-0.052917
73,-1.554692,-1.50229,"('helpless', 'self-reliant')",-1.554692,-1.50229,0.052402
74,0.60608417,0.4304644,"('undedicated', 'dedicated')",0.6060842,0.4304644,-0.1756198
75,-0.94057137,-0.7298139,"('meek', 'impulsive')",-0.9405714,-0.7298139,0.2107575
76,0.592001,0.4032488,"('anxious', 'daring')",0.592001,0.4032488,-0.1887522
77,-0.97739357,-0.93555427,"('unmotivated', 'motivated')",-0.9773936,-0.9355543,0.0418393
78,-0.043389283,-0.033657815,"('nonresilient', 'resilient')",-0.0433893,-0.0336578,0.0097315
79,-1.2312883,-1.0201678,"('wavering', 'unwavering')",-1.2312883,-1.0201678,0.2111205
80,-0.08235261,-0.3258277,"('dominated', 'dominating')",-0.0823526,-0.3258277,-0.2434751
81,0.47509012,0.247129,"('submissive', 'aggressive')",0.4750901,0.247129,-0.2279611
82,2.2353103,2.183503,"('poor', 'rich')",2.2353103,2.1835029,-0.0518074
83,-0.004397817,-0.15740637,"('powerless', 'powerful')",-0.0043978,-0.1574064,-0.1530086
84,0.04535667,0.14558616,"('inferior', 'superior')",0.0453567,0.1455862,0.1002295
85,-1.3691171,-1.1915308,"('insignificant', 'prestigious')",-1.3691171,-1.1915308,0.1775863
86,-0.14939114,-0.3732937,"('uninfluential', 'influential')",-0.1493911,-0.3732937,-0.2239026
87,-0.42959866,-0.5031245,"('unsuccessful', 'successful')",-0.4295987,-0.5031245,-0.0735258
88,-0.3426697,-0.4022061,"('low', 'eminent')",-0.3426697,-0.4022061,-0.0595364
