,heyday_male,heyday_female,tuple,average_male,average_female,female-male
21,1.0331861,0.8899489,"('immoral', 'moral')",1.0331861,0.8899489,-0.1432372
22,0.6087786,0.55601054,"('untrustworthy', 'trustworthy')",0.6087786,0.5560105,-0.0527681
23,3.8640084,3.7373054,"('insincere', 'sincere')",3.8640084,3.7373054,-0.126703
24,0.86419904,0.8952742,"('dishonest', 'honest')",0.864199,0.8952742,0.0310752
25,-0.33895135,-0.42980236,"('egoistic', 'altruistic')",-0.3389513,-0.4298024,-0.0908511
26,0.05287005,-0.030362353,"('hardhearted', 'benevolent')",0.0528701,-0.0303624,-0.0832325
27,-0.4441391,-0.4261412,"('hardhearted', 'softhearted')",-0.4441391,-0.4261412,0.0179979
28,0.12122357,-0.010231089,"('disloyal', 'loyal')",0.1212236,-0.0102311,-0.1314547
29,-0.90756315,-0.8835279,"('unfair', 'fair')",-0.9075631,-0.8835279,0.0240352
30,0.45943922,0.41523775,"('intolerant', 'tolerant')",0.4594392,0.4152378,-0.0442014
31,-2.7693224,-2.6888342,"('evil', 'good')",-2.7693224,-2.6888342,0.0804882
32,1.374338,1.1183021,"('unkind', 'kind')",1.374338,1.1183021,-0.2560359
33,-0.6417958,-0.50086343,"('wrong', 'right')",-0.6417958,-0.5008634,0.1409324
34,3.1401932,3.1906102,"('mean', 'honorable')",3.1401932,3.1906102,0.050417
35,-1.5118766,-1.4903238,"('corrupt', 'incorrupt')",-1.5118766,-1.4903238,0.0215528
36,-2.2258315,-2.2836285,"('hostile', 'amicable')",-2.2258315,-2.2836285,-0.057797
37,-0.10632506,-0.11362397,"('fake', 'genuine')",-0.1063251,-0.113624,-0.0072989
38,0.20397304,0.22643456,"('untruthful', 'truthful')",0.203973,0.2264346,0.0224616
39,0.06473888,0.13176,"('exploitative', 'cooperative')",0.0647389,0.13176,0.0670211
40,-2.5258632,-2.4580414,"('stingy', 'generous')",-2.5258632,-2.4580414,0.0678218
41,-0.25486535,-0.30523482,"('unforgiving', 'forgiving')",-0.2548653,-0.3052348,-0.0503695
42,-1.4105706,-1.4268001,"('unreliable', 'reliable')",-1.4105706,-1.4268001,-0.0162295
43,0.8073241,0.82187027,"('irresponsible', 'responsible')",0.8073241,0.8218703,0.0145462
44,-0.5884182,-0.5462808,"('prejudiced', 'unprejudiced')",-0.5884182,-0.5462808,0.0421374
45,0.06783396,0.04513204,"('incompetent', 'competent')",0.067834,0.045132,-0.022702
46,0.5792506,0.42332032,"('uncompetitive', 'competitive')",0.5792506,0.4233203,-0.1559303
47,2.8470967,2.9692745,"('stupid', 'smart')",2.8470967,2.9692745,0.1221778
48,0.04316264,-0.09273991,"('unintelligent', 'intelligent')",0.0431626,-0.0927399,-0.1359025
49,0.16452011,0.14918767,"('unable', 'able')",0.1645201,0.1491877,-0.0153324
50,-0.48523176,-0.6176189,"('clumsy', 'skillful')",-0.4852318,-0.6176189,-0.1323871
51,0.88187486,0.62437636,"('uneducated', 'educated')",0.8818749,0.6243764,-0.2574985
52,-1.6549829,-1.7050828,"('irrational', 'rational')",-1.6549829,-1.7050828,-0.0500999
53,-1.2225634,-1.3617364,"('uncreative', 'creative')",-1.2225634,-1.3617364,-0.139173
54,-0.03506472,-0.09226067,"('incapable', 'capable')",-0.0350647,-0.0922607,-0.057196
55,1.0495037,0.9884133,"('incompetent', 'clever')",1.0495037,0.9884133,-0.0610904
56,1.6456126,1.5527188,"('impractical', 'practical')",1.6456126,1.5527188,-0.0928938
57,-2.4273078,-2.5273645,"('unimaginative', 'imaginative')",-2.4273078,-2.5273645,-0.1000567
58,-0.81459373,-0.76307285,"('undiscriminating', 'discriminating')",-0.8145937,-0.7630728,0.0515209
59,-0.4250187,-0.3529982,"('foolish', 'wise')",-0.4250187,-0.3529982,0.0720205
60,0.8288719,0.80688083,"('inefficient', 'efficient')",0.8288719,0.8068808,-0.0219911
61,-0.31142408,-0.39242762,"('illogical', 'logical')",-0.3114241,-0.3924276,-0.0810035
62,1.20244,1.2774314,"('incompetent', 'brilliant')",1.20244,1.2774314,0.0749914
63,0.8473376,0.76702803,"('unperceptive', 'insightful')",0.8473376,0.767028,-0.0803096
64,-2.9454336,-2.922285,"('shy', 'confident')",-2.9454336,-2.9222851,0.0231485
65,0.5222907,0.42302933,"('insecure', 'secure')",0.5222907,0.4230293,-0.0992614
66,-0.9903268,-1.0803524,"('inactive', 'active')",-0.9903268,-1.0803524,-0.0900256
67,0.3050736,0.3079004,"('doubtful', 'determined')",0.3050736,0.3079004,0.0028268
68,0.30601734,0.27330223,"('dependent', 'independent')",0.3060173,0.2733022,-0.0327151
69,-1.7244942,-1.6289387,"('lazy', 'industrious')",-1.7244942,-1.6289387,0.0955555
70,0.99901444,0.8973349,"('lethargic', 'energetic')",0.9990144,0.8973349,-0.1016795
71,-0.68493474,-0.76059866,"('diffident', 'self-confident')",-0.6849347,-0.7605987,-0.075664
72,-0.050920818,0.028083906,"('unambitious', 'ambitious')",-0.0509208,0.0280839,0.0790047
73,-1.9727087,-1.8437884,"('helpless', 'self-reliant')",-1.9727087,-1.8437884,0.1289203
74,-0.239266,-0.23940012,"('undedicated', 'dedicated')",-0.239266,-0.2394001,-0.0001341
75,-0.3881315,-0.28974122,"('meek', 'impulsive')",-0.3881315,-0.2897412,0.0983903
76,0.6470315,0.4749234,"('anxious', 'daring')",0.6470315,0.4749234,-0.1721081
77,-0.36751875,-0.45325184,"('unmotivated', 'motivated')",-0.3675188,-0.4532518,-0.085733
78,-0.30113146,-0.40246856,"('nonresilient', 'resilient')",-0.3011315,-0.4024686,-0.1013371
79,-1.4542501,-1.5765712,"('wavering', 'unwavering')",-1.4542501,-1.5765712,-0.1223211
80,1.6728578,1.625678,"('dominated', 'dominating')",1.6728578,1.6256779,-0.0471799
81,1.5400088,1.4750979,"('submissive', 'aggressive')",1.5400088,1.4750979,-0.0649109
82,3.663392,3.485434,"('poor', 'rich')",3.6633921,3.4854341,-0.177958
83,-0.2198096,-0.29515532,"('powerless', 'powerful')",-0.2198096,-0.2951553,-0.0753457
84,-0.25829273,-0.21619242,"('inferior', 'superior')",-0.2582927,-0.2161924,0.0421003
85,-1.0701544,-1.2297274,"('insignificant', 'prestigious')",-1.0701544,-1.2297274,-0.159573
86,0.54358417,0.3999759,"('uninfluential', 'influential')",0.5435842,0.3999759,-0.1436083
87,0.51648545,0.38177574,"('unsuccessful', 'successful')",0.5164855,0.3817757,-0.1347098
88,0.75843674,0.41425493,"('low', 'eminent')",0.7584367,0.4142549,-0.3441818
