,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.32771236,-0.51740235,"('dishonest', 'honest')",-0.71162874,-0.8091557,-0.50498337,-0.5534427,0.54291517,0.45966128,-0.2503523,-0.3550849,-0.1047326
25,0.06969859,0.07751829,"('egoistic', 'altruistic')",0.9488394,0.95869565,0.45391694,0.47624674,1.1743287,1.1860923,0.6616959,0.6746383,0.0129424
26,-0.39348295,-0.44924608,"('hardhearted', 'benevolent')",2.1195393,2.0673978,1.24624,1.1919906,1.6379696,1.4794017,1.1525664,1.072386,-0.0801804
27,-0.46676528,-0.5360994,"('hardhearted', 'softhearted')",1.0634718,1.0549843,-0.22735804,-0.22557212,1.1095704,0.99688095,0.3697297,0.3225484,-0.0471813
28,-0.59039164,-0.93317246,"('disloyal', 'loyal')",-0.37748283,-0.5242648,-0.5037879,-0.6742717,0.7948809,0.565456,-0.1691953,-0.3915633,-0.222368
29,-0.6935477,-0.6340757,"('unfair', 'fair')",-0.15023308,-0.18300542,-0.9523796,-0.9521073,-0.6083573,-0.66893333,-0.6011294,-0.6095304,-0.008401
30,-0.8300321,-1.0092258,"('intolerant', 'tolerant')",-1.238224,-1.3152885,-0.18375406,-0.31288585,0.7868139,0.7223484,-0.366299,-0.4787629,-0.1124639
31,-1.6487696,-1.3974227,"('evil', 'good')",1.0501547,1.1918421,-0.90830004,-0.8215061,-1.2230248,-1.2054002,-0.682485,-0.5581217,0.1243633
32,-0.19655997,-0.55934584,"('unkind', 'kind')",-0.23377627,-0.3567497,-0.66807187,-0.76190484,0.5912698,0.38900557,-0.1267846,-0.3222487,-0.1954641
33,0.37157184,0.14736971,"('wrong', 'right')",1.4280282,1.2250855,0.7673601,0.81099766,-0.5530428,-0.5131425,0.5034794,0.4175776,-0.0859018
34,-0.40525538,-0.28524357,"('mean', 'honorable')",-0.57743585,-0.47629628,0.43696243,0.49645758,5.9009886,5.9777775,1.338815,1.4281738,0.0893588
35,-0.1774534,-0.13658845,"('corrupt', 'incorrupt')",1.1959127,1.1412516,-0.32266355,-0.38046327,-0.2326855,-0.29007995,0.1157776,0.08353,-0.0322476
36,-1.0833082,-1.1649773,"('hostile', 'amicable')",1.451656,1.4779536,0.5733487,0.50038695,0.15882413,0.11208303,0.2751302,0.2313616,-0.0437686
37,0.52789384,0.23934665,"('fake', 'genuine')",-0.017581627,-0.10373813,-0.28976214,-0.35102674,0.38229427,0.40290213,0.1507111,0.046871,-0.1038401
38,-0.66140926,-0.79012334,"('untruthful', 'truthful')",-0.1684174,-0.22700799,-0.5706865,-0.5151684,-0.16702789,-0.17049654,-0.3918853,-0.4256991,-0.0338138
39,0.80039096,0.9712418,"('exploitative', 'cooperative')",1.6281275,1.6342821,0.5788341,0.6339018,0.25383756,0.2656591,0.8152975,0.8762712,0.0609737
40,0.5187022,0.276747,"('stingy', 'generous')",0.21643595,0.23502299,0.08980505,0.10982592,-1.437753,-1.5600804,-0.1532024,-0.2346211,-0.0814187
41,-0.22726475,-0.43063352,"('unforgiving', 'forgiving')",0.8974798,0.8419858,-0.14226559,-0.17877227,-0.18444565,-0.26508412,0.085876,-0.008126,-0.094002
42,1.046388,0.7552793,"('unreliable', 'reliable')",-0.049602956,-0.075773925,0.12029995,0.20185608,-2.9337494,-2.8779478,-0.4541661,-0.4991466,-0.0449805
43,0.054346874,-0.031680204,"('irresponsible', 'responsible')",0.027070094,0.056569222,0.11171404,0.15067375,0.53575885,0.55284363,0.1822225,0.1821016,-0.0001209
44,-0.37972552,-0.34011498,"('prejudiced', 'unprejudiced')",-1.1801567,-1.0926101,0.31110886,0.46308482,-1.281286,-1.1665349,-0.6325148,-0.5340438,0.098471
45,-0.5459453,-0.8229804,"('incompetent', 'competent')",-1.2814591,-1.3438714,-0.53382576,-0.6911795,-0.5453831,-0.68846345,-0.7266533,-0.8866237,-0.1599704
46,0.46192598,0.27416283,"('uncompetitive', 'competitive')",-1.0571313,-1.0826253,0.5175951,0.48398632,-0.2874277,-0.34858495,-0.0912595,-0.1682653,-0.0770058
47,-0.36952063,-0.28876343,"('stupid', 'smart')",0.21471854,0.19527987,-0.3121148,-0.30326036,4.9964504,5.0617456,1.1323833,1.1662505,0.0338672
48,0.15864724,0.004933439,"('unintelligent', 'intelligent')",-0.034337834,-0.08019625,-0.6383619,-0.71861947,0.13979876,0.0870584,-0.0935634,-0.176706,-0.0831426
49,-1.160654,-1.0779985,"('unable', 'able')",-0.8656562,-0.852745,-0.48087087,-0.46474984,-0.53045803,-0.4186002,-0.7594098,-0.7035234,0.0558864
50,-0.055529684,-0.27182505,"('clumsy', 'skillful')",0.07080044,-0.04266376,-0.13827609,-0.16963163,0.101016015,0.038714692,-0.0054973,-0.1113514,-0.1058541
51,0.6870224,0.51858056,"('uneducated', 'educated')",-1.0076405,-1.1193892,0.3787278,0.2467349,0.44614792,0.32855624,0.1260644,-0.0063794,-0.1324438
52,-0.371438,-0.39903578,"('irrational', 'rational')",0.41182187,0.31029627,-1.120097,-1.1387943,-0.26283818,-0.34394136,-0.3356378,-0.3928688,-0.057231
53,0.13330916,-0.06762056,"('uncreative', 'creative')",1.0756104,1.1258296,-0.32886776,-0.42276087,0.98942894,0.8789372,0.4673702,0.3785964,-0.0887738
54,-0.1444672,-0.18628746,"('incapable', 'capable')",0.118082836,0.08735725,0.80436474,0.8010713,0.85975355,0.93012804,0.4094335,0.4080673,-0.0013662
55,1.4557203,1.2166775,"('incompetent', 'clever')",-0.670288,-0.6860867,-0.74495167,-0.8649905,-0.035116084,-0.12666997,0.0013411,-0.1152674,-0.1166085
56,1.0000367,0.71970874,"('impractical', 'practical')",-0.58639157,-0.65076727,0.76155365,0.6231548,-0.16771309,-0.22287427,0.2518714,0.1173055,-0.1345659
57,0.66070944,0.3415128,"('unimaginative', 'imaginative')",-0.26001653,-0.25892472,-0.40393233,-0.48836058,-2.433698,-2.5113614,-0.6092343,-0.7292835,-0.1200492
58,0.72967327,0.4840321,"('undiscriminating', 'discriminating')",0.61454785,0.5822735,0.5809884,0.51509553,0.30344063,0.24616069,0.5571625,0.4568905,-0.100272
59,-0.5979539,-0.451799,"('foolish', 'wise')",0.6172224,0.55938506,-0.2917496,-0.19679466,0.13251092,0.1362657,-0.0349925,0.0117643,0.0467568
60,0.5953988,0.3288186,"('inefficient', 'efficient')",-0.49673805,-0.5172445,0.60394007,0.477745,0.002306915,0.04438629,0.1762269,0.0834263,-0.0928006
61,0.21793926,0.036959786,"('illogical', 'logical')",0.8840011,0.6165566,-0.17449337,-0.29864725,0.30229,0.14220735,0.3074343,0.1242691,-0.1831652
62,1.076641,0.9447051,"('incompetent', 'brilliant')",-1.3561834,-1.3240671,0.39478293,0.39459646,-0.004584266,0.077059105,0.0276641,0.0230734,-0.0045907
63,0.34643632,0.20035802,"('unperceptive', 'insightful')",-0.64998215,-0.6258617,0.81202537,0.83814794,0.93236655,0.9493788,0.3602115,0.3405058,-0.0197057
64,0.200627,0.04422176,"('shy', 'confident')",-1.9560158,-2.081987,0.28815746,0.24940507,-6.3129463,-6.3032923,-1.9450444,-2.022913,-0.0778686
65,-0.045823857,-0.17865795,"('insecure', 'secure')",-0.50198567,-0.62716436,-0.19722252,-0.26872087,-0.2569684,-0.3161477,-0.2505001,-0.3476727,-0.0971726
66,0.94749135,0.94362533,"('inactive', 'active')",0.31419647,0.295291,1.7467887,1.7625494,1.2573601,1.2549279,1.0664592,1.0640984,-0.0023608
67,0.76243985,0.8277839,"('doubtful', 'determined')",-0.47432464,-0.54681283,0.60442126,0.58538955,-0.3601722,-0.30684847,0.1330911,0.139878,0.0067869
68,-0.038308337,-0.15121886,"('dependent', 'independent')",-0.8333788,-0.9491501,0.0689749,-0.06386699,-0.632572,-0.636109,-0.358821,-0.4500862,-0.0912652
69,0.30932918,0.3517674,"('lazy', 'industrious')",1.925982,1.8617408,1.6413953,1.7172042,-0.648749,-0.5343689,0.8069894,0.8490858,0.0420964
70,0.30896974,0.023438305,"('lethargic', 'energetic')",-1.8246729,-1.8648437,0.36985514,0.34810454,0.78302246,0.8028248,-0.0907064,-0.172619,-0.0819126
71,0.5248238,0.5663562,"('diffident', 'self-confident')",1.6730053,1.6667012,0.8229545,0.82939386,0.58915824,0.54472136,0.9024855,0.9017932,-0.0006923
72,0.4884755,0.41168427,"('unambitious', 'ambitious')",0.023822319,0.006963188,-0.074368894,-0.084837385,-1.0328417,-1.0191923,-0.1487282,-0.1713456,-0.0226174
73,0.65556365,0.7342773,"('helpless', 'self-reliant')",0.6659643,0.67373425,0.28964075,0.35487103,-3.273983,-3.1763766,-0.4157036,-0.3533735,0.0623301
74,0.33945087,0.12223004,"('undedicated', 'dedicated')",0.8389013,0.7716391,0.60363847,0.5275469,0.3172754,0.24677907,0.5248165,0.4170488,-0.1077677
75,-0.32237324,-0.15900469,"('meek', 'impulsive')",-0.9857929,-0.84477687,-0.16781098,-0.020888224,-0.42344955,-0.27381662,-0.4748567,-0.3246216,0.1502351
76,0.22169738,0.09690869,"('anxious', 'daring')",-0.5027169,-0.3677411,0.7713583,0.8336789,0.5601138,0.6270511,0.2626131,0.2974744,0.0348613
77,-0.32004756,-0.3463589,"('unmotivated', 'motivated')",-1.2608881,-1.2920457,0.12609488,0.09271596,-0.9863591,-0.9042193,-0.6103,-0.612477,-0.002177
78,0.22830382,0.15565369,"('nonresilient', 'resilient')",0.6136572,0.62319446,1.0700222,1.0814198,0.70760286,0.7667897,0.6548965,0.6567644,0.0018679
79,-0.19403628,-0.15430798,"('wavering', 'unwavering')",0.337663,0.32854116,-0.40022856,-0.41668573,-0.040753786,-0.023972094,-0.0743389,-0.0666062,0.0077327
80,1.3700383,1.4156408,"('dominated', 'dominating')",-0.8301696,-0.8794537,0.15415853,0.13587342,-0.96981615,-0.9493581,-0.0689472,-0.0693244,-0.0003772
81,0.14361548,-0.024309814,"('submissive', 'aggressive')",-2.1611736,-2.232216,0.015201539,0.019145697,-0.9400081,-0.91783136,-0.7355912,-0.7888029,-0.0532117
82,-0.80165774,-0.9443744,"('poor', 'rich')",-1.2804799,-1.256863,-1.2701453,-1.2693157,5.696273,5.644052,0.5859975,0.5433747,-0.0426228
83,0.3293004,0.2351884,"('powerless', 'powerful')",-0.251998,-0.2917608,0.029991843,0.035706487,-0.78377676,-0.8339691,-0.1691206,-0.2137088,-0.0445882
84,-0.25599793,-0.25813407,"('inferior', 'superior')",0.061728373,-0.04974982,0.84686506,0.8016721,1.1462502,1.1166338,0.4497114,0.4026055,-0.0471059
85,0.11869686,0.13263224,"('insignificant', 'prestigious')",2.220418,2.2246866,-0.2599111,-0.122915335,0.38312906,0.39886013,0.6155832,0.658316,0.0427328
86,0.30054402,-0.08023086,"('uninfluential', 'influential')",-0.6307085,-0.82250357,-0.1728522,-0.32210848,-0.19507182,-0.3680768,-0.1745221,-0.3982299,-0.2237078
87,1.0963717,1.1282517,"('unsuccessful', 'successful')",0.44071835,0.31823784,1.6361551,1.5607734,0.9689635,0.90592456,1.0355521,0.9782969,-0.0572552
88,0.1607767,-0.11402212,"('low', 'eminent')",-0.6235497,-0.7099465,-0.5109865,-0.6036096,-0.06299808,-0.15902027,-0.2591894,-0.3966496,-0.1374602
