,tattoo_male,tattoo_female,tuple,average_male,average_female,female-male
71,0.97562945,0.94874907,"('diffident', 'self-confident')",0.9756294,0.9487491,-0.0268803
72,0.67763007,0.6332218,"('unambitious', 'ambitious')",0.6776301,0.6332218,-0.0444083
73,-3.0103903,-2.8282657,"('helpless', 'self-reliant')",-3.0103903,-2.8282657,0.1821246
74,-0.114277,-0.13396446,"('undedicated', 'dedicated')",-0.114277,-0.1339645,-0.0196875
75,-1.1757087,-1.1218894,"('meek', 'impulsive')",-1.1757087,-1.1218894,0.0538193
76,0.4687406,0.38148865,"('anxious', 'daring')",0.4687406,0.3814887,-0.0872519
77,-1.1767685,-1.1301247,"('unmotivated', 'motivated')",-1.1767685,-1.1301247,0.0466438
78,-0.37763235,-0.4062061,"('nonresilient', 'resilient')",-0.3776323,-0.4062061,-0.0285738
79,-0.22540863,-0.31329203,"('wavering', 'unwavering')",-0.2254086,-0.313292,-0.0878834
80,-0.8840694,-0.8739044,"('dominated', 'dominating')",-0.8840694,-0.8739044,0.010165
81,-0.32619607,-0.22947213,"('submissive', 'aggressive')",-0.3261961,-0.2294721,0.096724
82,6.3244166,6.215939,"('poor', 'rich')",6.3244166,6.215939,-0.1084776
83,-0.45070308,-0.5349385,"('powerless', 'powerful')",-0.4507031,-0.5349385,-0.0842354
84,0.40459403,0.42230973,"('inferior', 'superior')",0.404594,0.4223097,0.0177157
85,-0.28845805,-0.3678258,"('insignificant', 'prestigious')",-0.288458,-0.3678258,-0.0793678
86,0.19951162,0.08755954,"('uninfluential', 'influential')",0.1995116,0.0875595,-0.1119521
87,-0.0285297,0.061199937,"('unsuccessful', 'successful')",-0.0285297,0.0611999,0.0897296
88,0.21475933,0.2521502,"('low', 'eminent')",0.2147593,0.2521502,0.0373909
