,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
30,0.85257494,0.7076778,"('intolerant', 'tolerant')",0.8529809,0.809898,0.8747721,0.82614195,0.8601093,0.7812392,-0.0788701
31,-0.94726694,-0.88549364,"('evil', 'good')",-0.8598305,-0.9258064,-1.6913223,-1.7354968,-1.1661399,-1.1822656,-0.0161257
32,-0.62877506,-0.706702,"('unkind', 'kind')",0.11380248,0.065562055,0.8845565,0.7919463,0.1231946,0.0502688,-0.0729258
33,-0.1063176,-0.18457985,"('wrong', 'right')",1.0937519,1.0767063,-0.8947485,-0.8863675,0.0308953,0.0019196,-0.0289757
34,0.11988849,0.17996605,"('mean', 'honorable')",0.57230735,0.60817593,5.420843,5.5214863,2.0376797,2.1032095,0.0655298
35,-0.052538984,-0.025032178,"('corrupt', 'incorrupt')",-1.0084267,-1.0107946,-0.89156985,-0.88529843,-0.6508452,-0.6403751,0.0104701
36,-0.48536557,-0.40539068,"('hostile', 'amicable')",-0.14766051,-0.29729408,-0.6091148,-0.721001,-0.414047,-0.4745619,-0.0605149
37,-0.09189245,-0.11019865,"('fake', 'genuine')",-0.89847904,-0.9235341,0.026419245,0.023032362,-0.3213174,-0.3369002,-0.0155828
38,-0.3205702,-0.38735762,"('untruthful', 'truthful')",0.58840644,0.57826126,0.33522937,0.41217494,0.2010219,0.2010262,4.3e-06
39,0.8339297,0.75869036,"('exploitative', 'cooperative')",1.1635498,1.1302425,0.06901591,0.08851186,0.6888318,0.6591482,-0.0296836
40,-0.57338107,-0.50016695,"('stingy', 'generous')",0.96986496,0.9948588,-2.1707704,-2.1778324,-0.5914288,-0.5610468,0.030382
41,0.021361064,-0.020065624,"('unforgiving', 'forgiving')",0.9594381,0.8771165,-0.11543293,-0.14250928,0.2884554,0.2381805,-0.0502749
42,0.75102454,0.73602015,"('unreliable', 'reliable')",0.8196672,0.8333983,-2.608106,-2.4983401,-0.3458047,-0.3096406,0.0361641
43,-0.3122018,-0.4098883,"('irresponsible', 'responsible')",0.75260997,0.704334,0.5563182,0.5190327,0.3322421,0.2711595,-0.0610826
44,0.5678536,0.5143308,"('prejudiced', 'unprejudiced')",-0.46876964,-0.4264024,-1.4998796,-1.5285189,-0.4669319,-0.4801968,-0.0132649
45,-0.31686363,-0.3045834,"('incompetent', 'competent')",-0.39489794,-0.42299697,0.18065906,0.1291164,-0.1770342,-0.199488,-0.0224538
46,-0.37235594,-0.3935842,"('uncompetitive', 'competitive')",0.46200025,0.451784,-0.40531826,-0.35862267,-0.1052246,-0.1001409,0.0050837
47,0.17557281,0.25875315,"('stupid', 'smart')",1.3780977,1.3459694,5.4988103,5.573188,2.3508269,2.3926368,0.0418099
48,-0.63070995,-0.6932903,"('unintelligent', 'intelligent')",-0.57432306,-0.595629,0.73020124,0.6218916,-0.1582773,-0.2223425,-0.0640652
49,-0.09321111,-0.02819382,"('unable', 'able')",-0.84872997,-0.7547384,-0.25052166,-0.0922678,-0.3974876,-0.2917333,0.1057543
50,-0.045394342,0.028186992,"('clumsy', 'skillful')",0.089478664,0.10511228,0.007618975,0.012837205,0.0172344,0.0487122,0.0314778
51,-0.12196614,-0.22014484,"('uneducated', 'educated')",0.061551824,0.014223231,0.8735656,0.8366638,0.2710504,0.2102474,-0.060803
52,0.03875748,-0.04364784,"('irrational', 'rational')",0.37018353,0.18606804,-0.24640119,-0.3369537,0.0541799,-0.0648445,-0.1190244
53,-1.3571951,-1.3169909,"('uncreative', 'creative')",1.2075858,1.1348497,0.48053908,0.39767697,0.1103099,0.0718453,-0.0384646
54,-0.7089926,-0.7807271,"('incapable', 'capable')",0.66944903,0.5839047,0.6971137,0.6642579,0.21919,0.1558118,-0.0633782
55,0.04997459,-0.0068298737,"('incompetent', 'clever')",-0.40457836,-0.435062,0.4860922,0.42094207,0.0438295,-0.0069833,-0.0508128
56,0.64220715,0.46705154,"('impractical', 'practical')",0.75607115,0.7716541,-0.16254763,-0.10038455,0.4119102,0.3794403,-0.0324699
57,-1.0421644,-1.1245441,"('unimaginative', 'imaginative')",-0.48986387,-0.53203696,-3.1490324,-3.2323709,-1.5603536,-1.6296508,-0.0692972
58,-0.08474544,-0.12747613,"('undiscriminating', 'discriminating')",1.0363557,0.96838415,0.06726155,0.039423868,0.339624,0.293444,-0.04618
59,0.14762184,0.20080985,"('foolish', 'wise')",0.7348694,0.6603286,-0.1962664,-0.10808576,0.2287416,0.2510176,0.022276
60,0.636071,0.56133705,"('inefficient', 'efficient')",0.47345707,0.5833683,0.3481008,0.3817087,0.4858763,0.5088047,0.0229284
61,0.23847276,0.10596624,"('illogical', 'logical')",1.3872641,1.3201374,0.57308096,0.45847923,0.7329393,0.6281943,-0.104745
62,0.5847086,0.628632,"('incompetent', 'brilliant')",0.7854783,0.96370333,0.8763741,1.0333825,0.7488537,0.8752393,0.1263856
63,-0.072977886,-0.10511467,"('unperceptive', 'insightful')",0.9292495,0.89626557,0.98119324,1.0758771,0.6124883,0.6223427,0.0098544
64,0.6103208,0.49247226,"('shy', 'confident')",0.52618134,0.5175933,-5.684187,-5.634938,-1.5158949,-1.5416241,-0.0257292
65,0.4373253,0.31592917,"('insecure', 'secure')",-0.3667306,-0.4071299,0.013578646,0.030401537,0.0280578,-0.0202664,-0.0483242
66,-1.0886358,-1.084169,"('inactive', 'active')",0.6502414,0.54977286,0.51390946,0.43245223,0.0251717,-0.0339813,-0.059153
67,0.7530766,0.5552198,"('doubtful', 'determined')",0.353332,0.35264942,-0.29620358,-0.34955245,0.2700683,0.1861056,-0.0839627
68,0.5248394,0.4512146,"('dependent', 'independent')",-1.5092177,-1.5222871,-0.8029107,-0.69695723,-0.595763,-0.5893433,0.0064197
69,0.24250886,0.31566477,"('lazy', 'industrious')",0.86334264,0.8881306,-1.2302853,-1.1155809,-0.0414779,0.0294048,0.0708827
70,-0.22068009,-0.22666873,"('lethargic', 'energetic')",-0.104960576,-0.046840146,0.4831477,0.53765094,0.0525023,0.0880474,0.0355451
71,-0.4433017,-0.4113196,"('diffident', 'self-confident')",1.5465676,1.496432,0.4427519,0.4221438,0.5153393,0.5024187,-0.0129206
72,-0.74430144,-0.7607505,"('unambitious', 'ambitious')",-0.107033975,-0.010517728,-0.6648153,-0.6039762,-0.5053836,-0.4584148,0.0469688
73,1.1111202,1.0547823,"('helpless', 'self-reliant')",0.84061676,0.82638,-3.5034938,-3.378047,-0.5172523,-0.4989616,0.0182907
74,-0.28515226,-0.30561033,"('undedicated', 'dedicated')",0.61432445,0.5932197,-0.33139983,-0.3640206,-0.0007425,-0.0254704,-0.0247279
75,-0.106680304,-0.058167648,"('meek', 'impulsive')",-0.7612889,-0.63787663,-0.65481955,-0.5552582,-0.5075963,-0.4171008,0.0904955
76,0.47581768,0.47632656,"('anxious', 'daring')",-0.15492587,-0.07124453,0.075898536,0.06869398,0.1322634,0.1579253,0.0256619
77,-0.29161873,-0.30994824,"('unmotivated', 'motivated')",0.84191024,0.82002175,-0.9689752,-0.9414076,-0.1395612,-0.143778,-0.0042168
78,-1.2028902,-1.0788515,"('nonresilient', 'resilient')",0.33122873,0.39544517,-0.065213874,0.043110017,-0.3122918,-0.2134321,0.0988597
79,-1.1468984,-1.1780516,"('wavering', 'unwavering')",-0.8358122,-0.90652966,-0.47943744,-0.46733654,-0.820716,-0.8506393,-0.0299233
80,0.6923913,0.6628227,"('dominated', 'dominating')",-0.10272796,-0.0040515466,-0.19179687,-0.059697982,0.1326222,0.1996911,0.0670689
81,0.5527865,0.37981877,"('submissive', 'aggressive')",0.6367701,0.66521364,-0.1281924,-0.111914024,0.3537881,0.3110394,-0.0427487
82,-0.5770039,-0.52396446,"('poor', 'rich')",-0.13819925,-0.07098663,6.4147315,6.3851576,1.8998427,1.9300688,0.0302261
83,0.16496181,-0.027371783,"('powerless', 'powerful')",0.61626065,0.52939737,-0.6854052,-0.78200996,0.0319391,-0.0933281,-0.1252672
84,0.78883433,0.7144571,"('inferior', 'superior')",0.43877786,0.4621166,0.794174,0.81672585,0.6739287,0.6644332,-0.0094955
85,-0.6093643,-0.60491246,"('insignificant', 'prestigious')",1.2131499,1.0581275,-0.35078812,-0.48286805,0.0843325,-0.0098843,-0.0942168
86,-1.4852912,-1.6444762,"('uninfluential', 'influential')",-0.16901422,-0.27281764,-0.123594366,-0.24449015,-0.5926333,-0.7205946,-0.1279613
87,0.09601808,0.07377321,"('unsuccessful', 'successful')",1.2135317,1.2278725,0.95206475,1.0252659,0.7538715,0.7756372,0.0217657
88,-0.98401237,-1.0761098,"('low', 'eminent')",-0.79581916,-0.83386487,-0.069560096,-0.16931619,-0.6164639,-0.693097,-0.0766331
