,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.69122124,-0.6968124,"('nasty', 'nice')",-0.4464845,-0.3715068,-0.5688529,-0.5341596,0.0346933
18,-0.58556175,-0.5930814,"('disagreeable', 'welcoming')",-0.9105794,-0.9364158,-0.7480706,-0.7647486,-0.016678
19,-1.1144161,-1.040361,"('inhospitable', 'hospitable')",-1.0385867,-0.8446578,-1.0765014,-0.9425094,0.133992
20,-0.3333236,-0.2606776,"('rough', 'thoughtful')",0.6004149,0.62831855,0.1335456,0.1838205,0.0502749
21,1.3786093,1.3358834,"('immoral', 'moral')",0.103653215,0.019320318,0.7411312,0.6776019,-0.0635293
22,0.30951554,0.24198699,"('untrustworthy', 'trustworthy')",-0.5746112,-0.6822378,-0.1325478,-0.2201254,-0.0875776
23,2.0698242,2.082781,"('insincere', 'sincere')",5.3829913,5.3802824,3.7264078,3.7315316,0.0051238
24,1.4505731,1.4445983,"('dishonest', 'honest')",0.6039805,0.67792594,1.0272768,1.0612621,0.0339853
25,0.018533763,0.0274453,"('egoistic', 'altruistic')",0.64361167,0.5547374,0.3310727,0.2910914,-0.0399813
26,0.40981933,0.19494036,"('hardhearted', 'benevolent')",1.7856139,1.6057272,1.0977166,0.9003338,-0.1973828
27,0.9801941,1.0067896,"('hardhearted', 'softhearted')",0.35818765,0.4173985,0.6691909,0.7120941,0.0429032
28,0.7694236,0.75494343,"('disloyal', 'loyal')",1.1873308,1.1110809,0.9783772,0.9330121,-0.0453651
29,0.34735996,0.39814344,"('unfair', 'fair')",-0.603071,-0.6753603,-0.1278555,-0.1386084,-0.0107529
30,1.75007,1.6747597,"('intolerant', 'tolerant')",1.1257865,1.0395273,1.4379282,1.3571435,-0.0807847
31,-2.2780678,-2.2308724,"('evil', 'good')",-1.4634529,-1.4142604,-1.8707604,-1.8225664,0.048194
32,0.8009533,0.7363073,"('unkind', 'kind')",0.8827672,0.66001856,0.8418603,0.6981629,-0.1436974
33,0.835128,0.8131913,"('wrong', 'right')",-0.5759288,-0.56120104,0.1295996,0.1259951,-0.0036045
34,0.46341816,0.4550321,"('mean', 'honorable')",5.2448893,5.5418386,2.8541536,2.9984355,0.1442819
35,-2.4224024,-2.4849405,"('corrupt', 'incorrupt')",-0.91345936,-0.9256662,-1.6679308,-1.7053034,-0.0373726
36,-2.641801,-2.6093662,"('hostile', 'amicable')",-0.8700986,-0.8901817,-1.7559499,-1.749774,0.0061759
37,0.40827855,0.40123415,"('fake', 'genuine')",-0.106346786,-0.07086384,0.1509659,0.1651852,0.0142193
38,0.83899844,0.86070216,"('untruthful', 'truthful')",0.019666333,0.21186508,0.4293324,0.5362836,0.1069512
39,1.8861015,1.8555754,"('exploitative', 'cooperative')",0.3565263,0.37749416,1.1213139,1.1165348,-0.0047791
40,0.21344993,0.3070681,"('stingy', 'generous')",-2.2205825,-2.2474682,-1.0035663,-0.9702001,0.0333662
41,0.23798972,0.21186642,"('unforgiving', 'forgiving')",0.114663646,0.046057403,0.1763267,0.1289619,-0.0473648
42,0.99539584,1.0544842,"('unreliable', 'reliable')",-2.5517914,-2.5597615,-0.7781978,-0.7526386,0.0255592
43,1.6325719,1.7110081,"('irresponsible', 'responsible')",0.6330586,0.65529346,1.1328152,1.1831508,0.0503356
44,-1.3302517,-1.356559,"('prejudiced', 'unprejudiced')",-1.2352377,-1.306702,-1.2827446,-1.3316305,-0.0488859
45,1.7812551,1.8168703,"('incompetent', 'competent')",0.45009443,0.39915848,1.1156747,1.1080143,-0.0076604
46,1.3884225,1.5288843,"('uncompetitive', 'competitive')",-0.3766532,-0.4545178,0.5058846,0.5371832,0.0312986
47,1.531836,1.4678023,"('stupid', 'smart')",5.082883,5.2722487,3.3073595,3.3700256,0.0626661
48,0.6921067,0.704618,"('unintelligent', 'intelligent')",0.80549586,0.7513304,0.7488013,0.7279742,-0.0208271
49,0.37039798,0.42327026,"('unable', 'able')",0.07160361,0.18895274,0.2210008,0.3061115,0.0851107
50,-0.643881,-0.5906768,"('clumsy', 'skillful')",0.15444852,0.086492464,-0.2447163,-0.2520922,-0.0073759
51,0.10383351,0.069408275,"('uneducated', 'educated')",0.19716346,0.10380531,0.1504985,0.0866068,-0.0638917
52,-0.9255915,-0.9863069,"('irrational', 'rational')",-0.32795462,-0.39836094,-0.6267731,-0.6923339,-0.0655608
53,-0.42266497,-0.35979953,"('uncreative', 'creative')",-0.1587654,-0.15916881,-0.2907152,-0.2594842,0.031231
54,-0.10248362,0.010713108,"('incapable', 'capable')",0.4705485,0.61377233,0.1840324,0.3122427,0.1282103
55,2.1332183,2.1977017,"('incompetent', 'clever')",0.46720275,0.3507653,1.3002105,1.2742335,-0.025977
56,3.1333983,3.0795968,"('impractical', 'practical')",0.3741835,0.3909181,1.7537909,1.7352574,-0.0185335
57,-0.54348195,-0.5316577,"('unimaginative', 'imaginative')",-2.723452,-2.818459,-1.633467,-1.6750584,-0.0415914
58,0.26161897,0.29710138,"('undiscriminating', 'discriminating')",0.22448331,0.23128167,0.2430511,0.2641915,0.0211404
59,0.46979904,0.4400138,"('foolish', 'wise')",0.17914893,0.29530713,0.324474,0.3676605,0.0431865
60,2.4511693,2.5023222,"('inefficient', 'efficient')",0.5762606,0.6789101,1.5137149,1.5906161,0.0769012
61,1.746642,1.5868343,"('illogical', 'logical')",0.5617158,0.3662826,1.1541789,0.9765584,-0.1776205
62,2.3008742,2.4271984,"('incompetent', 'brilliant')",0.819948,1.0146744,1.5604111,1.7209364,0.1605253
63,1.3111936,1.3705158,"('unperceptive', 'insightful')",0.8690073,0.93624306,1.0901004,1.1533794,0.063279
64,-0.62392926,-0.7157137,"('shy', 'confident')",-5.3398967,-5.455752,-2.9819131,-3.0857327,-0.1038196
65,1.1835377,1.0824275,"('insecure', 'secure')",0.21485949,0.10357277,0.6991986,0.5930001,-0.1061985
66,-0.98268926,-0.9439595,"('inactive', 'active')",-0.07326619,-0.0810616,-0.5279777,-0.5125105,0.0154672
67,-0.20451653,-0.29708287,"('doubtful', 'determined')",-0.2823847,-0.30162436,-0.2434506,-0.2993536,-0.055903
68,0.64984244,0.6304285,"('dependent', 'independent')",-0.511194,-0.46144232,0.0693242,0.0844931,0.0151689
69,-0.5754412,-0.6163527,"('lazy', 'industrious')",-0.5256186,-0.44826943,-0.5505299,-0.5323111,0.0182188
70,0.83130664,0.932552,"('lethargic', 'energetic')",0.23996478,0.21102433,0.5356357,0.5717881,0.0361524
71,2.0614,2.0729806,"('diffident', 'self-confident')",0.58436733,0.5966655,1.3228836,1.3348231,0.0119395
72,0.43020546,0.44706342,"('unambitious', 'ambitious')",-0.85183865,-0.72650623,-0.2108166,-0.1397214,0.0710952
73,0.2315323,0.20336533,"('helpless', 'self-reliant')",-2.8714073,-2.839699,-1.3199375,-1.3181669,0.0017706
74,1.0042932,1.1039966,"('undedicated', 'dedicated')",-0.34352797,-0.40992957,0.3303826,0.3470335,0.0166509
75,-2.5676844,-2.5011792,"('meek', 'impulsive')",-0.804963,-0.6826375,-1.6863236,-1.5919083,0.0944153
76,1.0559785,1.1456122,"('anxious', 'daring')",0.072585635,0.04927518,0.5642821,0.5974437,0.0331616
77,-0.120203614,-0.028442271,"('unmotivated', 'motivated')",-0.8903208,-0.7906054,-0.5052622,-0.4095238,0.0957384
78,-0.07453642,0.0333326,"('nonresilient', 'resilient')",-0.12365191,-0.034430645,-0.0990942,-0.000549,0.0985452
79,-0.7899879,-0.8029156,"('wavering', 'unwavering')",-0.8410386,-0.74482304,-0.8155133,-0.7738693,0.041644
80,1.490799,1.4489027,"('dominated', 'dominating')",-0.25361353,-0.32202497,0.6185927,0.5634389,-0.0551538
81,1.2824531,1.1534916,"('submissive', 'aggressive')",-0.18029076,-0.17590421,0.5510812,0.4887937,-0.0622875
82,0.26662412,0.33169216,"('poor', 'rich')",5.903693,5.9479184,3.0851586,3.1398053,0.0546467
83,-0.044533625,-0.15901983,"('powerless', 'powerful')",-0.6596162,-0.75695896,-0.3520749,-0.4579894,-0.1059145
84,-0.19537234,-0.14828683,"('inferior', 'superior')",0.8897002,0.87324667,0.3471639,0.3624799,0.015316
85,-0.928499,-1.0019906,"('insignificant', 'prestigious')",-0.57184625,-0.59551287,-0.7501726,-0.7987517,-0.0485791
86,0.93430996,0.8792156,"('uninfluential', 'influential')",-0.15159562,-0.27221748,0.3913572,0.303499,-0.0878582
87,1.1598756,1.0575736,"('unsuccessful', 'successful')",1.3170624,1.2302307,1.238469,1.1439021,-0.0945669
88,-0.16801581,-0.24068874,"('low', 'eminent')",-0.21124153,-0.36480075,-0.1896287,-0.3027447,-0.113116
