,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
30,0.6017237,0.48878297,"('intolerant', 'tolerant')",1.0662973,0.9114133,0.7557859,0.69997686,0.71762973,0.6611935,0.7853591,0.6903417,-0.0950174
31,-0.66839683,-0.5457643,"('evil', 'good')",-1.3250376,-1.4691992,-0.08247314,-0.10361272,0.039772093,-0.06624904,-0.5090339,-0.5462064,-0.0371725
32,0.022481665,-0.120524034,"('unkind', 'kind')",0.35160327,0.3257875,-0.7921656,-0.8641637,0.9430593,0.8259662,0.1312447,0.0417665,-0.0894782
33,0.19016972,0.063151255,"('wrong', 'right')",0.44372088,0.43116817,0.4501243,0.3886385,-0.0031649694,-0.13821381,0.2702125,0.186186,-0.0840265
34,0.40748158,0.54162383,"('mean', 'honorable')",0.20146689,0.26843905,0.40528977,0.5117166,5.90414,6.2062435,1.7295946,1.8820057,0.1524111
35,-0.27179164,-0.24387577,"('corrupt', 'incorrupt')",-1.5087171,-1.5233339,-0.5500975,-0.5951344,0.36918426,0.17684673,-0.4903555,-0.5463743,-0.0560188
36,-0.743665,-0.7859716,"('hostile', 'amicable')",-1.9740555,-2.2543628,-0.79599947,-0.9373834,0.88121283,0.6327551,-0.6581268,-0.8362407,-0.1781139
37,0.42873403,0.44006693,"('fake', 'genuine')",-0.25931835,-0.2699734,-0.52897406,-0.48504984,0.30987507,0.41482776,-0.0124208,0.0249679,0.0373887
38,-0.07424787,-0.034957375,"('untruthful', 'truthful')",0.36657986,0.41391894,-0.81975615,-0.80554783,0.031838566,0.10320446,-0.1238964,-0.0808455,0.0430509
39,0.9794183,0.9720929,"('exploitative', 'cooperative')",1.0716808,1.0419518,1.1522769,1.1246523,0.21005599,0.22506772,0.853358,0.8409412,-0.0124168
40,-0.36479676,-0.37818968,"('stingy', 'generous')",-0.30994117,-0.25518006,0.3821218,0.46572804,-0.92678803,-1.0711626,-0.3048511,-0.3097011,-0.00485
41,-0.42895353,-0.5100481,"('unforgiving', 'forgiving')",-0.2020776,-0.3471463,-0.003994897,-0.09208095,0.3750738,0.22293434,-0.0649881,-0.1815853,-0.1165972
42,0.21883541,0.33475953,"('unreliable', 'reliable')",-0.18265791,0.019866012,-1.2965684,-1.1672566,-3.2703447,-3.1793916,-1.1326839,-0.9980056,0.1346783
43,-0.83940876,-0.8054291,"('irresponsible', 'responsible')",-0.06662032,0.020316012,-1.5948706,-1.5449553,-0.025583103,0.080475174,-0.6316207,-0.5623983,0.0692224
44,-0.04734274,-0.005142629,"('prejudiced', 'unprejudiced')",-1.083476,-1.0895095,-0.6047704,-0.6080874,-1.6421134,-1.6761298,-0.8444257,-0.8447174,-0.0002917
45,-0.4991957,-0.46173182,"('incompetent', 'competent')",0.42587763,0.43966773,-0.40844768,-0.32992667,-0.27736637,-0.22593462,-0.189783,-0.1444813,0.0453017
46,-0.52531534,-0.59191763,"('uncompetitive', 'competitive')",0.7987191,0.84156513,0.40452,0.4969687,-1.1406933,-1.1419328,-0.1156924,-0.0988292,0.0168632
47,0.08109434,0.21422032,"('stupid', 'smart')",0.57537705,0.7375426,0.5581226,0.6503562,5.3231087,5.6043005,1.6344256,1.8016049,0.1671793
48,-0.17898998,-0.324148,"('unintelligent', 'intelligent')",0.7505379,0.6062541,-0.27314967,-0.35407507,0.4056587,0.33611727,0.1760142,0.0660371,-0.1099771
49,-0.11824932,-0.035208076,"('unable', 'able')",-0.3888204,-0.23109215,0.26486135,0.3844022,0.15506771,0.44277123,-0.0217852,0.1402183,0.1620035
50,-0.09273409,-0.09065796,"('clumsy', 'skillful')",-0.23041691,-0.21788311,0.12434686,0.17256008,0.1848896,0.26746663,-0.0034786,0.0328714,0.03635
51,-0.16128543,-0.32467172,"('uneducated', 'educated')",0.3232522,0.22266978,-0.22141084,-0.39607602,0.40247902,0.27272215,0.0857587,-0.056339,-0.1420977
52,-0.19279775,-0.38730162,"('irrational', 'rational')",-0.43833667,-0.75456226,0.063948095,-0.12547752,0.76730335,0.66459256,0.0500293,-0.1506872,-0.2007165
53,-0.88324934,-0.91745764,"('uncreative', 'creative')",1.0413388,0.90772265,0.34547305,0.32791755,1.1769774,1.1092937,0.420135,0.3568691,-0.0632659
54,-0.60191506,-0.67799085,"('incapable', 'capable')",0.6789877,0.56485003,-0.36554995,-0.43539903,1.2409048,1.4094634,0.2381069,0.2152309,-0.022876
55,0.2950145,0.3245617,"('incompetent', 'clever')",1.7197762,1.7481744,0.10756791,0.17193754,-0.31425518,-0.22225378,0.4520258,0.5056049,0.0535791
56,0.84960127,0.86563003,"('impractical', 'practical')",1.1430528,1.2905139,-0.5211308,-0.42317784,-0.7977235,-0.67764807,0.16845,0.2638295,0.0953795
57,-0.696392,-0.8053528,"('unimaginative', 'imaginative')",0.5600454,0.514442,-0.62407184,-0.66340667,-2.4363914,-2.538946,-0.7992024,-0.8733158,-0.0741134
58,-0.18570665,-0.17049624,"('undiscriminating', 'discriminating')",0.7538931,0.7570758,0.4754072,0.4820597,0.16281524,0.17485732,0.3016022,0.3108742,0.009272
59,-0.59677744,-0.55209416,"('foolish', 'wise')",-0.05362601,-0.102810726,0.00026112422,-0.1059331,0.58086306,0.65533656,-0.0173198,-0.0263754,-0.0090556
60,0.9158112,0.924498,"('inefficient', 'efficient')",1.1995976,1.3647782,0.67009914,0.80744505,-0.7888359,-0.6547402,0.4991681,0.6104952,0.1113271
61,0.44546464,0.2689762,"('illogical', 'logical')",1.1927453,1.0992537,0.70406795,0.600301,0.32556176,0.18759558,0.6669599,0.5390316,-0.1279283
62,-0.026596632,0.06408879,"('incompetent', 'brilliant')",1.8096968,2.0361795,0.27409786,0.4757286,-0.37883484,-0.043197732,0.4195908,0.6331998,0.213609
63,0.26797837,0.25913596,"('unperceptive', 'insightful')",1.1436344,1.1207567,0.6713338,0.7388379,0.83699954,0.97601676,0.7299865,0.7736868,0.0437003
64,0.5015702,0.4749081,"('shy', 'confident')",-0.09294382,-0.104807295,0.24043526,0.26165822,-6.853046,-7.016276,-1.5509961,-1.5961292,-0.0451331
65,0.13637249,0.055614576,"('insecure', 'secure')",0.15290987,0.12568319,0.3022962,0.26155636,-0.7387176,-0.6773471,-0.0367848,-0.0586233,-0.0218385
66,-0.83401126,-0.7694902,"('inactive', 'active')",-0.1179124,-0.057457957,-1.1536245,-1.1156846,0.9960042,0.94824106,-0.277386,-0.2485979,0.0287881
67,0.58550256,0.5045511,"('doubtful', 'determined')",-0.7121661,-0.66350424,0.16745369,0.11549423,-0.8721932,-0.8760647,-0.2078508,-0.2298809,-0.0220301
68,0.061194435,0.10833038,"('dependent', 'independent')",-0.27539635,-0.19475244,0.40809974,0.46767965,-0.336006,-0.29676756,-0.035527,0.0211225,0.0566495
69,-0.20460759,-0.11171055,"('lazy', 'industrious')",-0.34663945,-0.24978146,0.59681183,0.733025,-0.35300344,-0.38998583,-0.0768597,-0.0046132,0.0722465
70,0.10426763,0.12620473,"('lethargic', 'energetic')",0.47797084,0.5904815,-0.34133434,-0.2604749,0.19169831,0.29461402,0.1081506,0.1877064,0.0795558
71,0.7280299,0.77268517,"('diffident', 'self-confident')",0.29150063,0.2883155,0.46515813,0.5241339,0.8651785,0.8465219,0.5874668,0.6079141,0.0204473
72,-0.62762505,-0.6249987,"('unambitious', 'ambitious')",0.1292293,0.23077795,-1.4158218,-1.4051982,-1.0224684,-0.8906192,-0.7341715,-0.6725096,0.0616619
73,0.250147,0.36188713,"('helpless', 'self-reliant')",0.020286422,-0.07883051,0.04194899,0.04373615,-2.8760355,-2.8441255,-0.6409132,-0.6293332,0.01158
74,-0.25464684,-0.23670946,"('undedicated', 'dedicated')",-0.18721566,-0.100334726,0.13805252,0.22938326,0.19405408,0.17066656,-0.027439,0.0157514,0.0431904
75,-0.13978541,-0.066384725,"('meek', 'impulsive')",-0.42895344,-0.49835804,-1.0949241,-1.1231958,-0.2883255,-0.21396393,-0.4879971,-0.4754756,0.0125215
76,0.20166168,0.24189796,"('anxious', 'daring')",0.38054475,0.46617725,-1.0445122,-0.89839417,-0.3531376,-0.24392313,-0.2038608,-0.1085605,0.0953003
77,-0.33009902,-0.36920547,"('unmotivated', 'motivated')",0.7330896,0.8159571,0.046146013,0.14090762,-1.4613088,-1.3949599,-0.2530431,-0.2018252,0.0512179
78,-0.91807556,-0.93716675,"('nonresilient', 'resilient')",0.38750625,0.47666833,1.0364385,1.2077763,0.28003412,0.3974025,0.1964758,0.2861701,0.0896943
79,-0.28481215,-0.30080193,"('wavering', 'unwavering')",-1.5076861,-1.5800056,-1.3996261,-1.4391059,0.3131146,0.3919099,-0.7197524,-0.7320009,-0.0122485
80,0.17703561,0.18773691,"('dominated', 'dominating')",0.24727714,0.47953248,0.26905724,0.39186162,-1.3807346,-1.2848587,-0.1718411,-0.0564319,0.1154092
81,0.0025048582,-0.10325894,"('submissive', 'aggressive')",1.8270252,1.7069862,-0.7596543,-0.79632634,-1.1692165,-1.1486751,-0.0248352,-0.0853186,-0.0604834
82,-0.4657557,-0.42506257,"('poor', 'rich')",1.2747655,1.276308,-0.78215414,-0.7391195,6.077537,6.3915987,1.5260981,1.6259311,0.099833
83,0.13751838,0.12851483,"('powerless', 'powerful')",0.4229382,0.57192296,-0.53399605,-0.48830178,-1.335631,-1.3901414,-0.3272926,-0.2945013,0.0327913
84,0.20122203,0.071226776,"('inferior', 'superior')",0.38862145,0.306776,0.27774763,0.22052926,0.69249046,0.62997323,0.3900204,0.3071263,-0.0828941
85,-0.4209377,-0.4388292,"('insignificant', 'prestigious')",0.07019913,-0.12810919,0.5653571,0.49125418,1.2635049,1.20151,0.3695309,0.2814564,-0.0880745
86,-0.41481298,-0.62121576,"('uninfluential', 'influential')",0.64722365,0.4793674,-0.35742846,-0.5318937,0.038693078,-0.15627712,-0.0215812,-0.2075048,-0.1859236
87,0.29940826,0.26856455,"('unsuccessful', 'successful')",0.13213459,0.13928257,0.7013817,0.72072464,0.9365097,1.1828964,0.5173585,0.577867,0.0605085
88,-0.07475951,-0.19903621,"('low', 'eminent')",0.29269314,0.18688945,-0.5616254,-0.65382487,0.030338993,0.038675386,-0.0783382,-0.1568241,-0.0784859
