,align_male,align_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
21,1.4258664,1.3700396,"('immoral', 'moral')",1.4293165,1.4123051,-0.49820173,-0.5224599,0.7856604,0.7532949,-0.0323655
22,0.8452297,0.8573926,"('untrustworthy', 'trustworthy')",0.48630756,0.44463372,-0.75719976,-0.8457556,0.1914458,0.1520902,-0.0393556
23,2.200789,2.1488526,"('insincere', 'sincere')",-0.10765763,-0.052665297,5.4387646,5.412826,2.5106319,2.5030044,-0.0076275
24,1.469368,1.527974,"('dishonest', 'honest')",-1.6217833,-1.5244012,0.6257975,0.60849756,0.1577941,0.2040235,0.0462294
25,-0.8744557,-0.82201755,"('egoistic', 'altruistic')",-0.443816,-0.36934608,1.5142504,1.4781486,0.0653263,0.095595,0.0302687
26,0.79860073,0.7425816,"('hardhearted', 'benevolent')",0.63594323,0.6483261,1.7937006,1.6853954,1.0760815,1.0254343,-0.0506472
27,0.770449,0.7797902,"('hardhearted', 'softhearted')",-0.054562807,0.007897142,1.4990256,1.4825275,0.7383039,0.7567383,0.0184344
28,0.7822308,0.68368924,"('disloyal', 'loyal')",0.3685481,0.26823524,1.1157619,1.0074091,0.7555136,0.6531112,-0.1024024
29,-1.2757418,-1.2810662,"('unfair', 'fair')",-1.2959279,-1.2786306,-0.72529393,-0.85486645,-1.0989878,-1.1381877,-0.0391999
30,2.269617,2.2687168,"('intolerant', 'tolerant')",1.5703982,1.5894554,1.2110302,1.2003036,1.6836818,1.6861585,0.0024767
31,-3.1866195,-3.0196462,"('evil', 'good')",-1.3723016,-1.3859955,-0.9434249,-0.96782726,-1.8341152,-1.7911563,0.0429589
32,0.37061802,0.2988147,"('unkind', 'kind')",0.31969008,0.32532883,0.9832672,0.8050959,0.5578584,0.4764132,-0.0814452
33,-0.027057871,-0.105626106,"('wrong', 'right')",0.25569767,0.24215932,-0.4306039,-0.47906756,-0.0673214,-0.1141781,-0.0468567
34,1.4167258,1.564175,"('mean', 'honorable')",-0.44797754,-0.25518662,5.8608,6.073868,2.276516,2.4609521,0.1844361
35,-2.6829612,-2.7942667,"('corrupt', 'incorrupt')",-1.2151451,-1.3017514,-0.21063161,-0.28997698,-1.3695793,-1.4619983,-0.092419
36,-1.828326,-1.7586113,"('hostile', 'amicable')",-1.4967391,-1.5815628,0.29525653,0.16623837,-1.0099362,-1.0579786,-0.0480424
37,0.531821,0.52651715,"('fake', 'genuine')",-0.5866614,-0.52310646,0.47854114,0.5258392,0.1412336,0.1764166,0.035183
38,0.5570614,0.57814914,"('untruthful', 'truthful')",-0.7925615,-0.66085,0.09851569,0.23476525,-0.0456615,0.0506881,0.0963496
39,2.91675,2.8201213,"('exploitative', 'cooperative')",0.6946829,0.70070875,0.16352062,0.07015237,1.2583178,1.1969941,-0.0613237
40,0.27148852,0.30576703,"('stingy', 'generous')",-0.35127258,-0.28351584,-1.3695077,-1.54459,-0.4830972,-0.5074463,-0.0243491
41,0.8919459,0.95037353,"('unforgiving', 'forgiving')",-0.6892978,-0.5531393,0.39995328,0.2925597,0.2008671,0.2299313,0.0290642
42,1.240133,1.3690649,"('unreliable', 'reliable')",-0.7793501,-0.49753198,-2.7404518,-2.5986762,-0.7598896,-0.5757144,0.1841752
43,2.487063,2.575496,"('irresponsible', 'responsible')",0.06616679,0.22714262,0.6638509,0.64208484,1.0723602,1.1482411,0.0758809
44,-0.93896896,-1.0243284,"('prejudiced', 'unprejudiced')",-0.26558274,-0.21533777,-1.4879408,-1.5114173,-0.8974975,-0.9170278,-0.0195303
45,0.5909868,0.7377609,"('incompetent', 'competent')",-0.10398222,0.0031493604,-0.17108545,-0.22530952,0.1053064,0.1718669,0.0665605
46,2.150131,2.21955,"('uncompetitive', 'competitive')",1.0044389,1.1190374,-0.2341389,-0.33547166,0.973477,1.0010386,0.0275616
47,0.7255232,0.77088207,"('stupid', 'smart')",1.3740163,1.4641409,5.4303126,5.6032147,2.5099506,2.6127459,0.1027953
48,1.1250669,1.1552343,"('unintelligent', 'intelligent')",1.3826717,1.3330054,0.67092735,0.6151956,1.0595553,1.0344784,-0.0250769
49,-0.19232403,-0.14633355,"('unable', 'able')",0.6868769,0.7743917,0.08697958,0.26000056,0.1938441,0.2960196,0.1021755
50,-0.5009605,-0.47937632,"('clumsy', 'skillful')",0.4596086,0.54454327,0.30716172,0.3737449,0.0886033,0.146304,0.0577007
51,1.3942405,1.2801116,"('uneducated', 'educated')",0.7181763,0.53165895,0.5919611,0.402855,0.9014593,0.7382085,-0.1632508
52,-1.2834468,-1.3490387,"('irrational', 'rational')",-1.0714124,-1.2290472,0.0391721,-0.09817228,-0.7718957,-0.892086,-0.1201903
53,-0.8889765,-0.8703115,"('uncreative', 'creative')",1.1055591,1.1427304,1.0899227,1.033631,0.4355017,0.4353499,-0.0001518
54,-0.08385314,-0.041383877,"('incapable', 'capable')",0.4864819,0.49196455,1.2008035,1.2940193,0.5344774,0.5815334,0.047056
55,1.8562733,1.8978267,"('incompetent', 'clever')",1.3441489,1.3402665,0.16512695,0.088530734,1.1218498,1.1088746,-0.0129752
56,2.6614618,2.5993261,"('impractical', 'practical')",1.0829443,1.1284077,-0.17554763,-0.15518834,1.1896195,1.1908485,0.001229
57,0.48076946,0.49523225,"('unimaginative', 'imaginative')",1.2772849,1.2522364,-2.076669,-2.215276,-0.1062049,-0.1559358,-0.0497309
58,1.5705725,1.6110826,"('undiscriminating', 'discriminating')",0.66537833,0.6999284,0.24913995,0.21865515,0.8283637,0.843222,0.0148583
59,-0.77275014,-0.805723,"('foolish', 'wise')",0.053752244,-0.006836582,0.568936,0.59142125,-0.0500206,-0.0737128,-0.0236922
60,3.0339482,3.014039,"('inefficient', 'efficient')",1.6145245,1.7381672,-0.11157663,-0.026557475,1.5122987,1.5752163,0.0629176
61,1.2818651,1.1114953,"('illogical', 'logical')",1.0272187,0.88710487,0.09173055,-0.07762347,0.8002715,0.6403255,-0.159946
62,1.7750235,1.8269428,"('incompetent', 'brilliant')",1.420094,1.5690722,0.17825493,0.35471034,1.1244574,1.2502418,0.1257844
63,1.6405438,1.7154433,"('unperceptive', 'insightful')",0.6798155,0.7855513,1.2185705,1.268258,1.1796432,1.2564176,0.0767744
64,0.5280199,0.48422822,"('shy', 'confident')",0.07095428,0.07570063,-6.1908083,-6.321267,-1.8639447,-1.9204461,-0.0565014
65,2.3515644,2.1949246,"('insecure', 'secure')",0.45380002,0.2967576,-0.41892833,-0.50088614,0.7954787,0.6635987,-0.13188
66,-0.72352564,-0.65312743,"('inactive', 'active')",-0.9055643,-0.8639085,1.1252763,1.11664,-0.1679379,-0.1334653,0.0344726
67,0.84273154,0.6830044,"('doubtful', 'determined')",0.48007727,0.5058238,-0.51580405,-0.5124256,0.2690016,0.2254675,-0.0435341
68,0.89060175,0.77603245,"('dependent', 'independent')",-0.17081457,-0.23835984,-0.44821104,-0.44696468,0.0905254,0.030236,-0.0602894
69,-1.0629123,-1.0852863,"('lazy', 'industrious')",0.21836236,0.34205642,-0.39051747,-0.31666142,-0.4116892,-0.3532971,0.0583921
70,2.4062028,2.466095,"('lethargic', 'energetic')",0.36235708,0.51295304,0.77547777,0.8327348,1.1813459,1.2705943,0.0892484
71,1.4204198,1.4505599,"('diffident', 'self-confident')",0.69739616,0.81217486,0.5885627,0.5536381,0.9021262,0.938791,0.0366648
72,1.1294221,1.1622572,"('unambitious', 'ambitious')",-0.5814478,-0.54089516,-1.1259463,-1.0803561,-0.1926573,-0.152998,0.0396593
73,0.6547714,0.66238946,"('helpless', 'self-reliant')",0.5180205,0.48427695,-2.9237282,-2.8959134,-0.5836454,-0.5830823,0.0005631
74,1.492077,1.5360249,"('undedicated', 'dedicated')",0.69079715,0.8082946,0.46771404,0.37113628,0.8835294,0.9051519,0.0216225
75,-1.5243828,-1.46104,"('meek', 'impulsive')",-0.46646196,-0.4551447,-0.34845737,-0.21348104,-0.7797674,-0.7098885,0.0698789
76,1.1766608,1.1967099,"('anxious', 'daring')",0.7270835,0.80402076,0.06432818,0.08410008,0.6560241,0.6949435,0.0389194
77,0.8195995,0.79537565,"('unmotivated', 'motivated')",1.1546656,1.1956303,-1.027356,-0.98840946,0.3156364,0.3341988,0.0185624
78,0.8362343,0.95032525,"('nonresilient', 'resilient')",1.3825438,1.4805607,0.3835692,0.41499946,0.8674491,0.9486284,0.0811793
79,-1.5831515,-1.5459205,"('wavering', 'unwavering')",-1.8236827,-1.858783,0.038789093,0.137968,-1.1226817,-1.0889119,0.0337698
80,1.745291,1.604534,"('dominated', 'dominating')",0.5033396,0.43474436,-1.0245552,-1.055281,0.4080251,0.3279992,-0.0800259
81,2.2827744,2.2008395,"('submissive', 'aggressive')",1.5555575,1.5243984,-0.53768444,-0.5207979,1.1002158,1.0681466,-0.0320692
82,-0.040733717,-0.00016658194,"('poor', 'rich')",0.9492725,0.8954905,6.1007047,6.214369,2.3364145,2.3698975,0.033483
83,0.64812124,0.63126135,"('powerless', 'powerful')",0.37633544,0.45313963,-0.8485304,-0.90801865,0.0586421,0.0587941,0.000152
84,1.1531045,1.1125706,"('inferior', 'superior')",0.62253225,0.56340855,0.9308812,0.8596101,0.9021726,0.8451964,-0.0569762
85,-2.4039104,-2.3467772,"('insignificant', 'prestigious')",-0.13327911,-0.10920027,0.7701043,0.7833592,-0.5890284,-0.5575394,0.031489
86,1.0453378,1.0351175,"('uninfluential', 'influential')",0.40634596,0.32504606,0.3797232,0.15218258,0.610469,0.5041154,-0.1063536
87,0.48465502,0.4466912,"('unsuccessful', 'successful')",1.087267,0.98858434,0.9136308,0.8738374,0.8285176,0.7697043,-0.0588133
88,0.2889623,0.20366955,"('low', 'eminent')",0.17800762,0.11609061,0.3794235,0.41097736,0.2821311,0.2435792,-0.0385519
