,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.5069828,-0.3645204,"('mean', 'honorable')",-0.031436373,-6.9942325e-05,5.5647163,5.6144156,1.6754324,1.7499418,0.0745094
35,-0.055768497,-0.10511407,"('corrupt', 'incorrupt')",0.40235907,0.30163857,-0.7421211,-1.0003333,-0.1318435,-0.2679363,-0.1360928
36,-0.057229973,0.19166556,"('hostile', 'amicable')",0.7765087,0.66581374,-0.50579405,-0.69717175,0.0711615,0.0534359,-0.0177256
37,0.9602186,0.8325972,"('fake', 'genuine')",0.30203992,0.33044305,0.0053275935,-0.06853868,0.4225287,0.3648339,-0.0576948
38,-0.29608423,-0.42771187,"('untruthful', 'truthful')",-0.49416658,-0.6556681,0.24573338,0.21615073,-0.1815058,-0.2890764,-0.1075706
39,0.50281423,0.568238,"('exploitative', 'cooperative')",-0.16992925,-0.013990395,0.10362569,0.22008453,0.1455036,0.2581107,0.1126071
40,1.8911785,2.019307,"('stingy', 'generous')",0.9503359,0.9551006,-1.9974576,-2.0610232,0.2813522,0.3044614,0.0231092
41,0.12637621,0.33739105,"('unforgiving', 'forgiving')",-0.001571848,0.0006354833,0.077549465,0.10689739,0.0674513,0.148308,0.0808567
42,0.58482605,0.75687027,"('unreliable', 'reliable')",0.071038164,0.16748968,-2.9400437,-2.787222,-0.7613931,-0.620954,0.1404391
43,-0.18523064,-0.29866752,"('irresponsible', 'responsible')",-1.4936159,-1.4636872,0.7133308,0.73142743,-0.3218386,-0.3436424,-0.0218038
44,-0.66278887,-0.80951923,"('prejudiced', 'unprejudiced')",-0.7892217,-0.5844518,-1.630471,-1.7709421,-1.0274939,-1.0549711,-0.0274772
45,-0.22034991,-0.18982424,"('incompetent', 'competent')",-1.49174,-1.422043,-0.07231888,0.015956596,-0.5948029,-0.5319702,0.0628327
46,-0.16884011,-0.21451464,"('uncompetitive', 'competitive')",-0.37532935,-0.29626352,-0.78841966,-0.568707,-0.4441964,-0.3598284,0.084368
47,-0.16561553,0.027510114,"('stupid', 'smart')",-0.55395764,-0.4289643,5.501347,5.5713577,1.5939247,1.7233013,0.1293766
48,0.59265906,0.49409148,"('unintelligent', 'intelligent')",-0.044319406,-0.0632824,1.0765312,1.1150104,0.5416236,0.5152732,-0.0263504
49,-1.0376716,-0.91589314,"('unable', 'able')",-0.9825982,-0.8399947,-0.23471269,-0.15364106,-0.7516608,-0.6365097,0.1151511
50,0.21912268,0.19831534,"('clumsy', 'skillful')",-0.096851096,-0.19949469,-0.053334314,-0.2576012,0.0229791,-0.0862602,-0.1092393
51,0.20380755,0.15110707,"('uneducated', 'educated')",-0.31374606,-0.32658833,0.38351992,0.37321845,0.0911938,0.0659124,-0.0252814
52,0.20373552,0.12122731,"('irrational', 'rational')",0.89716256,0.6179587,-0.051674694,-0.18127407,0.3497411,0.1859707,-0.1637704
53,0.059248567,0.13930182,"('uncreative', 'creative')",-0.76231694,-0.8486562,0.5175308,0.38538215,-0.0618459,-0.1079907,-0.0461448
54,-1.0613807,-1.1324052,"('incapable', 'capable')",-1.0619048,-1.1701663,0.29257393,0.2084479,-0.6102372,-0.6980411,-0.0878039
55,0.04545509,0.063997686,"('incompetent', 'clever')",-1.5620322,-1.4287655,0.3808024,0.5554694,-0.3785916,-0.2697661,0.1088255
56,-0.09917813,-0.21435939,"('impractical', 'practical')",-0.5701803,-0.56313235,0.083012834,0.21382606,-0.1954485,-0.1878886,0.0075599
57,-0.1496526,-0.043698005,"('unimaginative', 'imaginative')",-1.2214416,-1.317023,-3.253354,-3.1589086,-1.5414828,-1.5065432,0.0349396
58,-0.41496566,-0.2929323,"('undiscriminating', 'discriminating')",-0.19215372,-0.14790067,-0.028274413,0.009847142,-0.2117979,-0.1436619,0.068136
59,0.43409893,0.30022007,"('foolish', 'wise')",0.26160508,0.11330609,-0.033917412,-0.14199543,0.2205955,0.0905102,-0.1300853
60,-0.20190348,-0.25917867,"('inefficient', 'efficient')",-1.0861474,-0.94161737,0.15007335,0.41945314,-0.3793259,-0.2604476,0.1188783
61,0.22351314,0.062214516,"('illogical', 'logical')",-0.5664751,-0.6553025,0.8116461,0.72609913,0.156228,0.044337,-0.111891
62,-0.1885689,-0.090297386,"('incompetent', 'brilliant')",-0.7740389,-0.64196616,0.5881965,0.827843,-0.1248038,0.0318598,0.1566636
63,0.27447572,0.2456094,"('unperceptive', 'insightful')",-0.13204174,-0.25874117,0.7478156,0.9072655,0.2967499,0.2980446,0.0012947
64,0.2538001,0.12332982,"('shy', 'confident')",-0.74885035,-0.6337798,-6.0420566,-5.712359,-2.1790357,-2.0742696,0.1047661
65,0.028741974,0.080532074,"('insecure', 'secure')",-1.1445812,-0.98963076,0.10624929,0.4021249,-0.33653,-0.1689912,0.1675388
66,0.10971513,0.07383928,"('inactive', 'active')",0.31009668,0.19583786,0.5904865,0.46477878,0.3367661,0.2448186,-0.0919475
67,0.44466442,0.4116741,"('doubtful', 'determined')",0.589878,0.58515835,-0.08010784,-0.10271625,0.3181449,0.2980387,-0.0201062
68,-0.6742236,-0.7498841,"('dependent', 'independent')",-0.9609896,-0.914172,-0.7715164,-0.7827582,-0.8022432,-0.8156048,-0.0133616
69,0.31457752,0.20058143,"('lazy', 'industrious')",1.3690882,1.2532434,-0.60073835,-0.69684106,0.3609758,0.2523279,-0.1086479
70,-0.34899017,-0.36146367,"('lethargic', 'energetic')",-0.8480326,-0.77893597,0.028153375,0.15129872,-0.3896231,-0.3297003,0.0599228
71,0.51337534,0.49203363,"('diffident', 'self-confident')",0.80478084,0.73342764,0.5602412,0.38548017,0.6261325,0.5369805,-0.089152
72,-0.19064392,-0.17925538,"('unambitious', 'ambitious')",-0.43241483,-0.5138259,-0.35786015,-0.38819084,-0.326973,-0.360424,-0.033451
73,0.17340013,0.14831802,"('helpless', 'self-reliant')",-0.28319257,-0.3425334,-3.8486667,-3.8168232,-1.3194864,-1.3370129,-0.0175265
74,0.77832854,1.0024921,"('undedicated', 'dedicated')",-0.67512584,-0.69797176,-0.72824234,-0.74137235,-0.2083465,-0.1456173,0.0627292
75,-0.06836052,0.037872773,"('meek', 'impulsive')",0.372826,0.38267007,-0.8033469,-0.7306779,-0.1662938,-0.1033784,0.0629154
76,-0.92006326,-0.64076567,"('anxious', 'daring')",-1.0485389,-0.8308205,-0.19808806,0.02056856,-0.7222301,-0.4836725,0.2385576
77,-1.0265377,-1.0084404,"('unmotivated', 'motivated')",-0.27862033,-0.32038578,-0.65207314,-0.40646523,-0.6524104,-0.5784305,0.0739799
78,-0.5618275,-0.6002207,"('nonresilient', 'resilient')",0.39580244,0.29056245,0.4970367,0.5107921,0.1103372,0.0670446,-0.0432926
79,-0.7148006,-0.72946644,"('wavering', 'unwavering')",0.13017721,-0.12827882,-0.4776529,-0.6708621,-0.3540921,-0.5095358,-0.1554437
80,0.19245628,0.13827044,"('dominated', 'dominating')",-0.33654547,-0.29311773,-0.37380707,-0.1175877,-0.1726321,-0.0908117,0.0818204
81,-0.33865175,-0.2917412,"('submissive', 'aggressive')",-1.2627916,-1.1775566,-0.5261055,-0.11037192,-0.709183,-0.5265566,0.1826264
82,0.035058893,0.06259788,"('poor', 'rich')",-0.74089116,-0.7009657,6.213258,5.992562,1.8358084,1.7847314,-0.051077
83,0.38027444,0.2174884,"('powerless', 'powerful')",0.36440557,0.35754532,-0.803042,-0.7662185,-0.019454,-0.0637283,-0.0442743
84,0.5178171,0.5183542,"('inferior', 'superior')",-0.20303784,-0.23368096,0.5500987,0.50501704,0.2882926,0.2632301,-0.0250625
85,0.6303946,0.577614,"('insignificant', 'prestigious')",1.562486,1.4597082,-0.68947023,-0.9573771,0.5011368,0.3599817,-0.1411551
86,0.25436044,0.013111852,"('uninfluential', 'influential')",-0.29850376,-0.7055876,-0.30314744,-0.36931044,-0.1157636,-0.3539287,-0.2381651
87,-0.54868484,-0.6421725,"('unsuccessful', 'successful')",-0.75290895,-0.8691251,0.68675494,0.7913787,-0.2049463,-0.239973,-0.0350267
88,0.19693987,0.05893196,"('low', 'eminent')",-0.642435,-0.76632,-0.8265203,-0.9614714,-0.4240052,-0.5562865,-0.1322813
