,carnival_male,carnival_female,tuple,plc_male,plc_female,average_male,average_female,female-male
79,-1.4703897,-1.6298752,"('wavering', 'unwavering')",-0.12186609,-0.2199486,-0.7961279,-0.9249119,-0.128784
80,0.12870754,0.36562657,"('dominated', 'dominating')",-0.390073,-0.24320221,-0.1306827,0.0612122,0.1918949
81,1.0454532,1.3393334,"('submissive', 'aggressive')",-0.83127034,-0.57339835,0.1070914,0.3829675,0.2758761
82,-0.46812665,-0.30604064,"('poor', 'rich')",6.2982254,6.443586,2.9150493,3.0687726,0.1537233
83,0.16192509,0.15721396,"('powerless', 'powerful')",-0.88579947,-0.8458756,-0.3619372,-0.3443308,0.0176064
84,0.34970644,0.28494394,"('inferior', 'superior')",0.3544551,0.32178473,0.3520808,0.3033643,-0.0487165
85,-0.38078377,-0.6583569,"('insignificant', 'prestigious')",-0.13098395,-0.43829006,-0.2558839,-0.5483235,-0.2924396
86,0.5899677,0.56046164,"('uninfluential', 'influential')",-0.1288484,-0.09734293,0.2305597,0.2315594,0.0009997
87,-0.003917251,0.18978655,"('unsuccessful', 'successful')",0.86875534,0.9279119,0.432419,0.5588492,0.1264302
88,0.36119586,0.28158024,"('low', 'eminent')",0.2668274,0.2556544,0.3140116,0.2686173,-0.0453943
