,thermometer_male,thermometer_female,tuple,average_male,average_female,female-male
77,-0.81952184,-0.655182,"('unmotivated', 'motivated')",-0.8195218,-0.655182,0.1643398
78,-0.4792499,-0.4659411,"('nonresilient', 'resilient')",-0.4792499,-0.4659411,0.0133088
79,-0.6982728,-1.0357608,"('wavering', 'unwavering')",-0.6982728,-1.0357608,-0.337488
80,0.4512202,0.60587615,"('dominated', 'dominating')",0.4512202,0.6058761,0.1546559
81,-0.35571587,-0.26059723,"('submissive', 'aggressive')",-0.3557159,-0.2605972,0.0951187
82,0.34159213,0.19696622,"('poor', 'rich')",0.3415921,0.1969662,-0.1446259
83,0.04597514,-0.004029326,"('powerless', 'powerful')",0.0459751,-0.0040293,-0.0500044
84,0.81611127,0.8356914,"('inferior', 'superior')",0.8161113,0.8356914,0.0195801
85,0.36065733,0.21442845,"('insignificant', 'prestigious')",0.3606573,0.2144285,-0.1462288
86,-0.67639804,-1.0663005,"('uninfluential', 'influential')",-0.676398,-1.0663005,-0.3899025
87,-0.12800595,-0.06255208,"('unsuccessful', 'successful')",-0.128006,-0.0625521,0.0654539
88,0.091182604,-0.07417324,"('low', 'eminent')",0.0911826,-0.0741732,-0.1653558
