,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
51,-0.0637029,-0.11112198,"('uneducated', 'educated')",0.26020646,0.22695357,0.0982518,0.0579158,-0.040336
52,-0.9609855,-1.2450515,"('irrational', 'rational')",0.40348154,0.1863577,-0.278752,-0.5293469,-0.2505949
53,-0.96470714,-1.0345674,"('uncreative', 'creative')",0.94945633,0.95433223,-0.0076254,-0.0401176,-0.0324922
54,-1.2537384,-1.3252609,"('incapable', 'capable')",0.87586147,0.94420654,-0.1889385,-0.1905272,-0.0015887
55,0.79440784,0.8329887,"('incompetent', 'clever')",0.16415806,0.1630063,0.4792829,0.4979975,0.0187146
56,0.89444256,0.890459,"('impractical', 'practical')",-0.4803093,-0.44813287,0.2070666,0.2211631,0.0140965
57,-0.10127256,-0.18044868,"('unimaginative', 'imaginative')",-2.2768183,-2.3673208,-1.1890454,-1.2738848,-0.0848394
58,0.53735155,0.41027555,"('undiscriminating', 'discriminating')",0.42482466,0.32705867,0.4810881,0.3686671,-0.112421
59,-0.91395324,-0.99351776,"('foolish', 'wise')",0.35718364,0.32272726,-0.2783848,-0.3353952,-0.0570104
60,1.6400415,1.7981285,"('inefficient', 'efficient')",-0.20271845,-0.026707765,0.7186615,0.8857104,0.1670489
61,0.91427237,0.73764217,"('illogical', 'logical')",0.40922433,0.19668637,0.6617483,0.4671643,-0.194584
62,0.5610096,0.7134476,"('incompetent', 'brilliant')",-0.12610334,0.029496193,0.2174531,0.3714719,0.1540188
63,0.012878922,0.10505726,"('unperceptive', 'insightful')",0.6459941,0.76856226,0.3294365,0.4368097,0.1073732
64,0.27077803,0.27198893,"('shy', 'confident')",-6.242753,-6.354226,-2.9859874,-3.0411186,-0.0551312
65,0.6849436,0.6506889,"('insecure', 'secure')",-0.43928027,-0.44595397,0.1228317,0.1023675,-0.0204642
66,-1.6687704,-1.6825784,"('inactive', 'active')",0.6072922,0.6151456,-0.5307391,-0.5337164,-0.0029773
67,0.79589283,0.8186021,"('doubtful', 'determined')",-0.47821277,-0.43400583,0.15884,0.1922981,0.0334581
68,-0.21303914,-0.28386995,"('dependent', 'independent')",-0.35114956,-0.34544167,-0.2820944,-0.3146558,-0.0325614
69,-0.18069965,-0.21484312,"('lazy', 'industrious')",-0.25597417,-0.2565779,-0.2183369,-0.2357105,-0.0173736
70,0.28563344,0.4050442,"('lethargic', 'energetic')",0.26768804,0.31374013,0.2766607,0.3593922,0.0827315
71,-0.40801033,-0.3415165,"('diffident', 'self-confident')",0.32922143,0.3671303,-0.0393945,0.0128069,0.0522014
72,-0.096402176,-0.10708748,"('unambitious', 'ambitious')",-0.70763475,-0.6718324,-0.4020185,-0.3894599,0.0125586
73,0.49326053,0.4628993,"('helpless', 'self-reliant')",-2.5234199,-2.5341902,-1.0150796,-1.0356455,-0.0205659
74,-0.05932379,-0.04175639,"('undedicated', 'dedicated')",0.27317476,0.23454157,0.1069255,0.0963926,-0.0105329
75,-0.67233074,-0.70157933,"('meek', 'impulsive')",-0.22618327,-0.16485219,-0.449257,-0.4332158,0.0160412
76,0.725272,0.9224567,"('anxious', 'daring')",-0.108584,0.039931737,0.308344,0.4811942,0.1728502
77,-0.08147635,-0.05975322,"('unmotivated', 'motivated')",-1.1574776,-1.0543135,-0.619477,-0.5570334,0.0624436
78,-0.09139609,0.038269777,"('nonresilient', 'resilient')",0.21619761,0.2877974,0.0624008,0.1630336,0.1006328
79,-1.9463584,-1.9757924,"('wavering', 'unwavering')",-0.29731613,-0.2507663,-1.1218373,-1.1132793,0.008558
80,0.7008569,0.7242954,"('dominated', 'dominating')",-1.4546391,-1.3558965,-0.3768911,-0.3158005,0.0610906
81,0.96791315,1.0354798,"('submissive', 'aggressive')",-0.910852,-0.8196384,0.0285306,0.1079207,0.0793901
82,-0.6138296,-0.5865898,"('poor', 'rich')",5.6694674,5.8718834,2.5278189,2.6426468,0.1148279
83,0.41516888,0.3581242,"('powerless', 'powerful')",-0.9982961,-1.0864983,-0.2915636,-0.364187,-0.0726234
84,0.55185044,0.50689054,"('inferior', 'superior')",0.9909952,0.9037987,0.7714229,0.7053446,-0.0660783
85,-1.3116412,-1.3666579,"('insignificant', 'prestigious')",0.7994858,0.77701795,-0.2560777,-0.29482,-0.0387423
86,-0.2239443,-0.4989953,"('uninfluential', 'influential')",0.16268736,-0.03729345,-0.0306285,-0.2681444,-0.2375159
87,0.09898067,0.08227788,"('unsuccessful', 'successful')",0.8198599,0.88877416,0.4594203,0.485526,0.0261057
88,-0.17350784,-0.2285685,"('low', 'eminent')",0.064561725,0.08178179,-0.0544731,-0.0733934,-0.0189203
