,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
41,-1.0786645,-1.2357444,"('unforgiving', 'forgiving')",-1.8796374,-2.042561,-0.008761423,-0.13601476,-0.9890211,-1.1381067,-0.1490856
42,-1.1553587,-1.1091614,"('unreliable', 'reliable')",-0.44103962,-0.3953295,-3.021247,-2.9727817,-1.5392151,-1.4924242,0.0467909
43,-1.8930788,-1.9180412,"('irresponsible', 'responsible')",-3.1687539,-3.2437158,0.057732493,0.04449414,-1.6680333,-1.7057543,-0.037721
44,0.15977153,0.30626148,"('prejudiced', 'unprejudiced')",0.6147637,0.7081582,-1.7506583,-1.6849025,-0.3253744,-0.2234943,0.1018801
45,-1.8601986,-1.9642824,"('incompetent', 'competent')",-2.485682,-2.6090946,-0.31841946,-0.37098914,-1.5547667,-1.6481222,-0.0933555
46,-1.4931419,-1.5894066,"('uncompetitive', 'competitive')",-2.6466057,-2.7650924,-0.99726605,-0.9464404,-1.7123378,-1.7669797,-0.0546419
47,-0.8246274,-0.7433245,"('stupid', 'smart')",-1.0581315,-0.9852998,4.4830403,4.5028934,0.8667605,0.9247564,0.0579959
48,-0.09226602,-0.24206887,"('unintelligent', 'intelligent')",-1.5597751,-1.7210608,0.7937054,0.7733009,-0.2861119,-0.3966096,-0.1104977
49,-0.56731284,-0.51267284,"('unable', 'able')",-0.644668,-0.63296866,-0.348782,-0.23073457,-0.5202543,-0.4587921,0.0614622
50,-0.26730812,-0.22614604,"('clumsy', 'skillful')",0.8387962,0.86798555,0.325617,0.22857924,0.299035,0.2901396,-0.0088954
51,-0.95280874,-1.0892674,"('uneducated', 'educated')",-1.0059328,-1.1343014,0.20899129,0.09659771,-0.5832501,-0.7089904,-0.1257403
52,0.8106172,0.71021324,"('irrational', 'rational')",0.06382701,-0.02367527,0.31962347,0.16590019,0.3980226,0.2841461,-0.1138765
53,-0.5164061,-0.6363225,"('uncreative', 'creative')",-1.0376298,-1.1398286,0.45308384,0.23222177,-0.366984,-0.5146431,-0.1476591
54,0.34441426,0.34144402,"('incapable', 'capable')",0.5927453,0.55866736,0.7437405,0.7162913,0.5603,0.5388009,-0.0214991
55,-0.90311587,-0.9686241,"('incompetent', 'clever')",-2.013822,-2.1482036,0.116937734,0.18351819,-0.9333334,-0.9777699,-0.0444365
56,-1.1791443,-1.2968521,"('impractical', 'practical')",-1.2098186,-1.3401084,-0.81261915,-0.81228924,-1.067194,-1.1497499,-0.0825559
57,-1.3646806,-1.5294406,"('unimaginative', 'imaginative')",-1.9827883,-2.1297197,-3.048457,-3.1396096,-2.1319752,-2.2662567,-0.1342815
58,-0.18063587,-0.299197,"('undiscriminating', 'discriminating')",-1.1082997,-1.2634206,0.07300924,-0.004510291,-0.4053088,-0.5223759,-0.1170671
59,0.6302225,0.6635467,"('foolish', 'wise')",1.0704224,1.1399547,0.20475258,0.18124503,0.6351325,0.6615822,0.0264497
60,-0.97555065,-0.9624684,"('inefficient', 'efficient')",-1.9017462,-1.9654341,-0.2958684,-0.12652344,-1.0577218,-1.018142,0.0395798
61,-0.07552011,-0.18640661,"('illogical', 'logical')",-1.2688404,-1.3808273,0.66471994,0.5067465,-0.2265469,-0.3534958,-0.1269489
62,-0.45510796,-0.4468206,"('incompetent', 'brilliant')",-1.5506488,-1.5822362,0.29823485,0.46109653,-0.569174,-0.5226534,0.0465206
63,-1.272505,-1.3571992,"('unperceptive', 'insightful')",-1.8781558,-1.965351,0.46044996,0.49296921,-0.896737,-0.9431937,-0.0464567
64,-0.2699531,-0.29699266,"('shy', 'confident')",-0.17479023,-0.1912539,-5.720962,-5.7033157,-2.0552351,-2.0638541,-0.008619
65,-0.8890842,-0.9131769,"('insecure', 'secure')",-1.800589,-1.8086771,-0.36022854,-0.1953343,-1.0166339,-0.9723961,0.0442378
66,0.2744434,0.25371075,"('inactive', 'active')",0.4106709,0.41546196,0.616159,0.5110246,0.4337578,0.3933991,-0.0403587
67,0.33427143,0.3006078,"('doubtful', 'determined')",1.4114735,1.3339878,-0.24315323,-0.31176472,0.5008639,0.4409436,-0.0599203
68,-0.3936359,-0.49052915,"('dependent', 'independent')",-0.20108482,-0.26413244,-0.7525053,-0.71617126,-0.4490753,-0.4902776,-0.0412023
69,1.7073252,1.7762916,"('lazy', 'industrious')",2.8149095,2.877784,0.053846613,0.039907467,1.5253606,1.564661,0.0393004
70,-1.4246521,-1.4237217,"('lethargic', 'energetic')",-1.8095425,-1.8197536,-0.23247923,-0.18413241,-1.155558,-1.1425359,0.0130221
71,1.1546057,1.2031413,"('diffident', 'self-confident')",0.8926227,0.8907757,0.54710823,0.4469976,0.8647788,0.8469715,-0.0178073
72,-0.28850937,-0.25251704,"('unambitious', 'ambitious')",-0.93051773,-0.8869906,-0.60500133,-0.5871308,-0.6080095,-0.5755461,0.0324634
73,0.45855898,0.48265022,"('helpless', 'self-reliant')",1.1757655,1.2548,-2.914142,-2.8060448,-0.4266058,-0.3561982,0.0704076
74,-0.33101657,-0.40917277,"('undedicated', 'dedicated')",-0.5061382,-0.5743177,-0.22459726,-0.3782042,-0.3539173,-0.4538982,-0.0999809
75,0.65471214,0.69936836,"('meek', 'impulsive')",1.3792276,1.4642725,-0.48948136,-0.3784009,0.5148195,0.59508,0.0802605
76,-1.153349,-1.0830885,"('anxious', 'daring')",-1.4669352,-1.4184449,-0.621964,-0.40073428,-1.0807494,-0.9674226,0.1133268
77,-0.8240103,-0.86700857,"('unmotivated', 'motivated')",-0.21123435,-0.3160575,-0.7965793,-0.67149967,-0.610608,-0.6181886,-0.0075806
78,-0.52119577,-0.5311769,"('nonresilient', 'resilient')",0.12995492,0.06466262,0.5572839,0.51959234,0.0553477,0.0176927,-0.037655
79,0.3039383,0.24826632,"('wavering', 'unwavering')",0.86039567,0.8190187,-0.2817849,-0.39183417,0.294183,0.2251503,-0.0690327
80,-0.3768678,-0.2829088,"('dominated', 'dominating')",-0.34189537,-0.31116775,-0.8864594,-0.5923155,-0.5350742,-0.395464,0.1396102
81,-0.73040175,-0.73035353,"('submissive', 'aggressive')",-1.0074179,-1.0651183,-0.8362502,-0.64172006,-0.8580233,-0.8123973,0.045626
82,-1.490184,-1.4394869,"('poor', 'rich')",-1.926108,-1.8684169,5.2080803,5.1918583,0.5972628,0.6279848,0.030722
83,0.08958131,0.023177288,"('powerless', 'powerful')",0.5574812,0.43599352,-0.7679791,-0.75682896,-0.0403055,-0.0992194,-0.0589139
84,0.3411724,0.26399904,"('inferior', 'superior')",0.42846808,0.37331405,1.1242402,1.0875924,0.6312935,0.5749685,-0.056325
85,1.2365965,1.2393525,"('insignificant', 'prestigious')",1.605621,1.6262746,0.28269255,0.08055655,1.0416366,0.9820612,-0.0595754
86,-1.060731,-1.3433789,"('uninfluential', 'influential')",-1.9649034,-2.189128,-0.45980263,-0.6785975,-1.1618123,-1.4037015,-0.2418892
87,0.042185105,0.07784436,"('unsuccessful', 'successful')",0.038921207,0.06479719,0.9572377,1.1034287,0.3461147,0.4153568,0.0692421
88,-0.3817138,-0.36815286,"('low', 'eminent')",-0.46937746,-0.47158065,-0.6203131,-0.6704099,-0.4904681,-0.5033811,-0.012913
