,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
67,0.5873809,0.6125645,"('doubtful', 'determined')",0.45668572,0.41289958,-0.26470983,-0.2833671,0.2597856,0.2473657,-0.0124199
68,0.012772834,-0.04454843,"('dependent', 'independent')",-0.369843,-0.51216567,-0.6487287,-0.6275212,-0.3352663,-0.3947451,-0.0594788
69,0.8580407,1.0654724,"('lazy', 'industrious')",-0.59085596,-0.28387925,-0.9264019,-0.76887304,-0.2197391,0.00424,0.2239791
70,-0.60984963,-0.5715597,"('lethargic', 'energetic')",0.23279491,0.23211941,0.17977022,0.24068639,-0.0657615,-0.032918,0.0328435
71,-0.40171313,-0.47991621,"('diffident', 'self-confident')",-0.053573914,0.021937033,0.39481694,0.34881178,-0.0201567,-0.0363891,-0.0162324
72,-0.37665132,-0.45701128,"('unambitious', 'ambitious')",0.810443,0.777822,-0.6994835,-0.6866924,-0.0885639,-0.1219606,-0.0333967
73,1.1342258,1.0979123,"('helpless', 'self-reliant')",0.38504466,0.3531435,-3.2436106,-3.0746663,-0.57478,-0.5412035,0.0335765
74,0.19373459,0.23190553,"('undedicated', 'dedicated')",1.4387592,1.4489833,-0.024969414,-0.055785023,0.5358414,0.5417013,0.0058599
75,0.8188118,0.6797059,"('meek', 'impulsive')",-1.0088217,-0.9041506,-0.36447683,-0.22699632,-0.1848289,-0.1504803,0.0343486
76,0.22725916,0.3305131,"('anxious', 'daring')",0.49899894,0.64784133,0.15624678,0.22144529,0.2941683,0.3999333,0.105765
77,-0.71858364,-0.8218859,"('unmotivated', 'motivated')",0.4027037,0.36693925,-1.28124,-1.1836544,-0.5323733,-0.5462004,-0.0138271
78,-0.64253366,-0.61917233,"('nonresilient', 'resilient')",0.8450496,0.91547555,-0.09239094,0.07870178,0.0367083,0.1250017,0.0882934
79,-0.11599586,-0.1715035,"('wavering', 'unwavering')",-1.9045455,-1.8508873,-0.018848866,0.01581351,-0.6797968,-0.6688591,0.0109377
80,-0.54645944,-0.64010817,"('dominated', 'dominating')",0.62071717,0.40872395,-1.28625,-1.341579,-0.4039974,-0.5243211,-0.1203237
81,-0.54326856,-0.7599212,"('submissive', 'aggressive')",1.3809036,1.0928291,-0.8062376,-0.84586114,0.0104658,-0.1709844,-0.1814502
82,0.051241916,-0.061390564,"('poor', 'rich')",0.7204904,0.6678869,6.323122,6.185563,2.3649515,2.2640198,-0.1009317
83,0.37013683,0.23519003,"('powerless', 'powerful')",0.44073525,0.41597074,-0.6548749,-0.7290571,0.0519991,-0.0259654,-0.0779645
84,0.8076968,0.6627331,"('inferior', 'superior')",0.17408678,0.083318435,0.7320919,0.72200495,0.5712918,0.4893521,-0.0819397
85,0.54605204,0.5447842,"('insignificant', 'prestigious')",-0.29864645,-0.09221049,0.566611,0.6659114,0.2713389,0.3728284,0.1014895
86,-1.5768133,-1.7735605,"('uninfluential', 'influential')",0.136018,-0.03695251,-0.37078866,-0.5169389,-0.6038613,-0.7758173,-0.171956
87,-0.39219162,-0.52886796,"('unsuccessful', 'successful')",1.1115975,1.0136452,0.6847535,0.5730836,0.4680531,0.3526203,-0.1154328
88,-0.31475744,-0.4317391,"('low', 'eminent')",-0.4433105,-0.5932269,0.31572568,0.2662786,-0.1474474,-0.2528958,-0.1054484
