,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.5150598,-0.4853149,"('disagreeable', 'welcoming')",-0.96979415,-0.9466483,-0.742427,-0.7159816,0.0264454
19,-0.36908853,-0.3472859,"('inhospitable', 'hospitable')",-0.5315887,-0.57535946,-0.4503386,-0.4613227,-0.0109841
20,-0.03874319,-0.0017781183,"('rough', 'thoughtful')",0.5684067,0.60429466,0.2648318,0.3012583,0.0364265
21,1.4458386,1.5019424,"('immoral', 'moral')",-0.27978507,0.0042365417,0.5830268,0.7530895,0.1700627
22,1.7406743,1.6962428,"('untrustworthy', 'trustworthy')",0.038783796,0.07397926,0.889729,0.885111,-0.004618
23,-0.08568644,0.05104571,"('insincere', 'sincere')",5.8630204,6.187423,2.8886671,3.1192346,0.2305675
24,0.9501984,1.0248462,"('dishonest', 'honest')",0.42115647,0.4418591,0.6856774,0.7333527,0.0476753
25,0.2927912,0.25595537,"('egoistic', 'altruistic')",1.3844008,1.2435011,0.838596,0.7497282,-0.0888678
26,1.3754028,1.0668094,"('hardhearted', 'benevolent')",1.9227568,1.5786036,1.6490798,1.3227065,-0.3263733
27,0.10025869,0.14897856,"('hardhearted', 'softhearted')",0.8285159,0.6793788,0.4643873,0.4141787,-0.0502086
28,0.21921735,0.14464295,"('disloyal', 'loyal')",1.4174566,1.3147955,0.818337,0.7297192,-0.0886178
29,0.38832414,0.33835787,"('unfair', 'fair')",-0.42211878,-0.6095602,-0.0168973,-0.1356012,-0.1187039
30,0.057580896,0.19155371,"('intolerant', 'tolerant')",0.45581296,0.55745655,0.2566969,0.3745051,0.1178082
31,-0.2283181,-0.37837645,"('evil', 'good')",-1.2797676,-1.5431801,-0.7540429,-0.9607783,-0.2067354
32,0.25543684,0.32395864,"('unkind', 'kind')",1.0201534,0.9998037,0.6377951,0.6618812,0.0240861
33,0.2726916,0.18187764,"('wrong', 'right')",-0.28769124,-0.45033163,-0.0074998,-0.134227,-0.1267272
34,-0.038657293,0.07848005,"('mean', 'honorable')",4.9098153,5.267108,2.4355791,2.6727941,0.237215
35,-0.7015184,-0.956713,"('corrupt', 'incorrupt')",-0.7185873,-1.0851105,-0.7100528,-1.0209118,-0.310859
36,-0.7342858,-0.9053165,"('hostile', 'amicable')",-0.7488619,-1.0707508,-0.7415738,-0.9880337,-0.2464599
37,-0.16567476,-0.075630836,"('fake', 'genuine')",-0.120535895,-0.12447037,-0.1431053,-0.1000506,0.0430547
38,0.10749833,0.125721,"('untruthful', 'truthful')",-0.5265332,-0.4855825,-0.2095174,-0.1799307,0.0295867
39,0.27206016,0.40937582,"('exploitative', 'cooperative')",0.40530622,0.47187468,0.3386832,0.4406253,0.1019421
40,0.01884868,0.04642745,"('stingy', 'generous')",-1.9622709,-2.1613824,-0.9717111,-1.0574775,-0.0857664
41,-0.49349904,-0.5714207,"('unforgiving', 'forgiving')",-0.07182189,-0.2367407,-0.2826605,-0.4040807,-0.1214202
42,1.345983,1.4199649,"('unreliable', 'reliable')",-2.6112676,-2.526911,-0.6326423,-0.5534731,0.0791692
43,0.28507164,0.50233895,"('irresponsible', 'responsible')",0.012153253,0.16539118,0.1486124,0.333865,0.1852526
44,-1.1642559,-1.140243,"('prejudiced', 'unprejudiced')",-1.5896919,-1.5594645,-1.3769739,-1.3498538,0.0271201
45,0.21092889,0.242112,"('incompetent', 'competent')",0.13953008,0.11137046,0.1752295,0.1767412,0.0015117
46,-0.25235897,-0.21128051,"('uncompetitive', 'competitive')",-0.5087366,-0.40786964,-0.3805478,-0.3095751,0.0709727
47,0.5087003,0.6343662,"('stupid', 'smart')",5.2359157,5.4809184,2.872308,3.0576422,0.1853342
48,0.6310884,0.67059994,"('unintelligent', 'intelligent')",0.20014992,0.3469673,0.4156191,0.5087836,0.0931645
49,-0.012419619,0.04330994,"('unable', 'able')",-0.31879184,-0.14085968,-0.1656057,-0.0487749,0.1168308
50,-1.0441047,-1.0690835,"('clumsy', 'skillful')",-0.21967286,-0.1960477,-0.6318887,-0.6325656,-0.0006769
51,0.38876128,0.38190538,"('uneducated', 'educated')",1.050037,1.1027452,0.7193992,0.7423253,0.0229261
52,-0.12166475,-0.26583746,"('irrational', 'rational')",-0.9830969,-1.259957,-0.5523808,-0.7628972,-0.2105164
53,0.44273764,0.37452084,"('uncreative', 'creative')",-0.01582276,-0.07709502,0.2134574,0.1487129,-0.0647445
54,0.3388533,0.27285886,"('incapable', 'capable')",0.6240731,0.6674324,0.4814632,0.4701456,-0.0113176
55,0.6495589,0.7910169,"('incompetent', 'clever')",0.62912697,0.87173504,0.6393429,0.831376,0.1920331
56,1.4841902,1.6455272,"('impractical', 'practical')",-0.4020567,-0.20197849,0.5410668,0.7217744,0.1807076
57,-0.16582583,-0.23524456,"('unimaginative', 'imaginative')",-2.660935,-2.8280165,-1.4133804,-1.5316305,-0.1182501
58,1.0048214,0.95062006,"('undiscriminating', 'discriminating')",0.4481157,0.35692376,0.7264686,0.6537719,-0.0726967
59,0.26720175,0.16726139,"('foolish', 'wise')",-0.5441663,-0.6984977,-0.1384823,-0.2656181,-0.1271358
60,0.0631331,0.3778001,"('inefficient', 'efficient')",-0.38443136,0.06731017,-0.1606491,0.2225551,0.3832042
61,1.0868351,1.0256896,"('illogical', 'logical')",0.49666047,0.3631848,0.7917478,0.6944372,-0.0973106
62,1.2953737,1.4810529,"('incompetent', 'brilliant')",0.47309715,0.72717345,0.8842354,1.1041131,0.2198777
63,0.76615244,0.8077911,"('unperceptive', 'insightful')",0.82059306,0.9241236,0.7933728,0.8659574,0.0725846
64,-0.12853852,-0.05879614,"('shy', 'confident')",-6.645426,-6.800626,-3.3869822,-3.4297109,-0.0427287
65,0.18039806,0.2710873,"('insecure', 'secure')",-0.14155269,0.17463727,0.0194227,0.2228623,0.2034396
66,-0.39622146,-0.4901149,"('inactive', 'active')",0.36298004,0.1447309,-0.0166207,-0.172692,-0.1560713
67,-1.0138811,-1.054051,"('doubtful', 'determined')",-0.7949641,-0.7894402,-0.9044226,-0.9217457,-0.0173231
68,-0.27697268,-0.27616608,"('dependent', 'independent')",-1.0582826,-0.9260401,-0.6676276,-0.6011031,0.0665245
69,-0.25343093,-0.35312092,"('lazy', 'industrious')",-1.5925617,-1.8532424,-0.9229963,-1.1031816,-0.1801853
70,0.3388191,0.38899067,"('lethargic', 'energetic')",0.9032096,0.995442,0.6210144,0.6922163,0.0712019
71,0.4957128,0.55009735,"('diffident', 'self-confident')",0.1697187,0.16204648,0.3327157,0.3560719,0.0233562
72,0.027624667,0.08096855,"('unambitious', 'ambitious')",-0.16732112,-0.039865002,-0.0698482,0.0205518,0.0904
73,0.22416744,0.2350697,"('helpless', 'self-reliant')",-3.364793,-3.4328887,-1.5703129,-1.5989095,-0.0285966
74,0.3839683,0.3888284,"('undedicated', 'dedicated')",-0.019078556,-0.0818785,0.1824449,0.153475,-0.0289699
75,-0.9690993,-1.0947593,"('meek', 'impulsive')",-0.52965516,-0.6327194,-0.7493773,-0.8637394,-0.1143621
76,0.42273346,0.50869286,"('anxious', 'daring')",0.031078026,0.24372944,0.2269057,0.3762112,0.1493055
77,0.04312524,0.20042041,"('unmotivated', 'motivated')",-0.9085446,-0.60422283,-0.4327097,-0.2019012,0.2308085
78,-0.290569,-0.26989093,"('nonresilient', 'resilient')",-0.39824507,-0.24950752,-0.344407,-0.2596992,0.0847078
79,0.096234895,-0.03767436,"('wavering', 'unwavering')",-0.24928433,-0.37029028,-0.0765247,-0.2039823,-0.1274576
80,1.3561267,1.3214811,"('dominated', 'dominating')",0.458058,0.5411152,0.9070923,0.9312981,0.0242058
81,0.7556613,0.7930144,"('submissive', 'aggressive')",-0.5784247,-0.34382284,0.0886183,0.2245958,0.1359775
82,0.025132399,0.12567392,"('poor', 'rich')",6.2164607,6.5218916,3.1207964,3.3237827,0.2029863
83,0.3223209,0.3763352,"('powerless', 'powerful')",-0.2532868,-0.21416686,0.034517,0.0810842,0.0465672
84,-0.17998813,-0.18882011,"('inferior', 'superior')",0.50295436,0.4361025,0.1614831,0.1236412,-0.0378419
85,0.13642928,0.06676492,"('insignificant', 'prestigious')",-0.91253716,-1.1895647,-0.388054,-0.5613999,-0.1733459
86,1.8145719,1.6685264,"('uninfluential', 'influential')",0.9135756,0.8555591,1.3640738,1.2620428,-0.102031
87,0.6100934,0.49163768,"('unsuccessful', 'successful')",0.9542503,0.98357844,0.7821718,0.7376081,-0.0445637
88,0.46549803,0.41805974,"('low', 'eminent')",-0.29394373,-0.26999918,0.0857771,0.0740303,-0.0117468
