,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
65,0.20670074,0.102738276,"('insecure', 'secure')",-0.43819004,-0.5005395,0.7976365,0.72005826,1.1380059,1.1140814,-0.050998427,-0.0071649402,0.3306309,0.2858347,-0.0447962
66,0.13587451,0.13218933,"('inactive', 'active')",1.4567559,1.4879385,0.6643281,0.6519311,0.16479054,0.09260647,0.80185986,0.73835886,0.6447218,0.6206049,-0.0241169
67,0.8962608,0.8319261,"('doubtful', 'determined')",0.49240792,0.53599375,0.40686882,0.42661387,0.9740105,0.95287645,-0.64122295,-0.5950811,0.425665,0.4304658,0.0048008
68,-0.69258165,-0.81503654,"('dependent', 'independent')",-2.0870109,-2.146207,-0.26269472,-0.24415743,-0.5311631,-0.5762983,-0.59547144,-0.6620045,-0.8337844,-0.8887407,-0.0549563
69,-0.3749045,-0.26096207,"('lazy', 'industrious')",1.0061622,1.0802779,-0.8119779,-0.77965826,-0.37272882,-0.3585572,-1.3807033,-1.3983345,-0.3868305,-0.3434468,0.0433837
70,0.6689205,0.6754856,"('lethargic', 'energetic')",-0.15115385,-0.14103188,2.339685,2.4854991,1.181371,1.273638,1.1499252,1.3445898,1.0377496,1.1276361,0.0898865
71,-0.08964454,-0.058744892,"('diffident', 'self-confident')",1.5549867,1.5925357,0.23764463,0.27685866,-0.7679415,-0.71241784,0.38553777,0.33727247,0.2641166,0.2871008,0.0229842
72,0.16865933,0.15953577,"('unambitious', 'ambitious')",0.10389182,0.15890065,-0.68818307,-0.7115959,-0.29890537,-0.3338281,-0.5772571,-0.56877273,-0.2583589,-0.2591521,-0.0007932
73,0.61560464,0.61640376,"('helpless', 'self-reliant')",1.4112381,1.3599751,-0.9587733,-0.99569696,-0.12435853,-0.09388274,-3.5206397,-3.5004597,-0.5153858,-0.5227321,-0.0073463
74,0.87563485,0.8347247,"('undedicated', 'dedicated')",0.71937674,0.71542805,0.9923548,1.0595704,0.6926232,0.69657123,0.4104823,0.48772553,0.7380943,0.758804,0.0207097
75,0.29039568,0.33158287,"('meek', 'impulsive')",-0.23749495,-0.13042675,-0.7182053,-0.56517065,-0.14833845,-0.082494915,-0.6017473,-0.47604886,-0.2830781,-0.1845117,0.0985664
76,0.68825084,0.6150986,"('anxious', 'daring')",-0.2941776,-0.28247204,1.8690203,1.9052255,1.391458,1.38382,0.36723787,0.38837284,0.8043579,0.802009,-0.0023489
77,-0.2903957,-0.28593472,"('unmotivated', 'motivated')",0.24386647,0.27198392,1.2284048,1.2502191,-0.37098688,-0.33191597,-1.1957368,-1.0728008,-0.0769696,-0.0336897,0.0432799
78,-1.2918051,-1.2309103,"('nonresilient', 'resilient')",0.32051522,0.35049245,1.2874719,1.4280357,-1.0365276,-0.9582055,-0.102929756,-0.0015754607,-0.1646551,-0.0824326,0.0822225
79,-0.122511126,-0.17691658,"('wavering', 'unwavering')",0.5835254,0.62660545,-0.9851351,-0.9855197,-0.8898701,-0.9212615,-0.13140829,-0.21227826,-0.3090799,-0.3338741,-0.0247942
80,0.49552128,0.4124552,"('dominated', 'dominating')",-0.11709218,-0.13375013,2.2311053,2.3170958,1.350089,1.3925468,-1.2064924,-1.1896441,0.5506262,0.5597407,0.0091145
81,0.9150218,0.7456015,"('submissive', 'aggressive')",0.73444736,0.6560727,2.1197293,2.0910559,1.2073283,1.2214117,-0.70921886,-0.6627314,0.8534616,0.8102821,-0.0431795
82,0.39480177,0.36533114,"('poor', 'rich')",-0.5419452,-0.5715405,0.8134789,0.88893926,0.81127876,0.7821565,6.4349427,6.5081244,1.5825113,1.5946022,0.0120909
83,0.38452852,0.23409106,"('powerless', 'powerful')",1.2680689,1.2565967,0.8896677,0.7726145,-0.10602829,-0.16426562,-0.9428599,-1.0159777,0.2986754,0.2166118,-0.0820636
84,0.07735744,3.0320138e-05,"('inferior', 'superior')",0.34619507,0.34667942,-0.72517794,-0.7680635,-0.12516788,-0.13075508,0.23885849,0.2445578,-0.037587,-0.0615102,-0.0239232
85,0.16574702,0.226793,"('insignificant', 'prestigious')",2.3720915,2.4076893,-0.7537875,-0.80594546,-0.62029123,-0.66470736,0.5905967,0.53802407,0.3508713,0.3403707,-0.0105006
86,-0.3728583,-0.4510769,"('uninfluential', 'influential')",-0.6056072,-0.7449251,0.63062835,0.6390571,-0.8170003,-0.8303018,0.011597801,-0.0027155876,-0.2306479,-0.2779925,-0.0473446
87,0.9182496,0.80861986,"('unsuccessful', 'successful')",1.3083676,1.2495248,1.4113753,1.3757075,0.9871211,0.89113975,0.737379,0.65683293,1.0724985,0.996365,-0.0761335
88,0.5113151,0.25401193,"('low', 'eminent')",0.0092008365,-0.09872252,0.2742247,0.10397425,0.43754095,0.14766835,0.91174763,0.79606724,0.4288058,0.2405998,-0.188206
