,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.07720761,-0.06632746,"('egoistic', 'altruistic')",0.08317087,0.11850254,1.1835588,1.1019158,0.3965073,0.384697,-0.0118103
26,1.1399572,1.1277347,"('hardhearted', 'benevolent')",0.017862786,0.02060081,1.5743523,1.4600482,0.9107241,0.8694612,-0.0412629
27,1.4321268,1.4150738,"('hardhearted', 'softhearted')",-0.7812921,-0.64906025,1.7749205,1.7074466,0.808585,0.8244867,0.0159017
28,-0.12259142,-0.16455944,"('disloyal', 'loyal')",-1.5900807,-1.7057709,0.6399919,0.48275468,-0.3575601,-0.4625252,-0.1049651
29,-0.38875508,-0.37348166,"('unfair', 'fair')",-0.09402174,-0.11091557,-0.38997036,-0.53770953,-0.2909157,-0.3407023,-0.0497866
30,1.005975,0.9931125,"('intolerant', 'tolerant')",-0.59430087,-0.5965055,1.3651006,1.3091046,0.5922583,0.5685705,-0.0236878
31,-1.6678126,-1.6252073,"('evil', 'good')",-0.19410609,-0.14427406,-1.0144547,-1.1615406,-0.9587911,-0.9770074,-0.0182163
32,0.4257102,0.40930426,"('unkind', 'kind')",-0.029039318,-0.021624401,1.2231516,1.1311166,0.5399408,0.5062655,-0.0336753
33,0.020867746,-0.022148702,"('wrong', 'right')",0.60065556,0.5364901,-0.6937833,-0.76679736,-0.0240867,-0.084152,-0.0600653
34,-0.052780848,0.015989102,"('mean', 'honorable')",-0.38127187,-0.31317148,5.880722,5.939209,1.8155565,1.8806755,0.065119
35,-1.6826586,-1.7276161,"('corrupt', 'incorrupt')",0.49197727,0.47478554,-0.48857278,-0.70887876,-0.5597514,-0.6539031,-0.0941517
36,-1.3085935,-1.272502,"('hostile', 'amicable')",-0.20266682,-0.25631818,-0.35671908,-0.57979894,-0.6226598,-0.7028731,-0.0802133
37,0.69940996,0.7053307,"('fake', 'genuine')",-0.44887727,-0.40079004,0.27830386,0.26381084,0.1762788,0.1894505,0.0131717
38,-0.039772138,-0.039241858,"('untruthful', 'truthful')",-0.7643611,-0.76430726,0.34530023,0.35352525,-0.1529443,-0.150008,0.0029363
39,1.4317533,1.4261348,"('exploitative', 'cooperative')",1.0632651,1.0736187,0.12914465,0.14351529,0.8747211,0.8810896,0.0063685
40,1.6319202,1.6073889,"('stingy', 'generous')",-0.34096408,-0.33531636,-1.0374516,-1.0816939,0.0845015,0.0634596,-0.0210419
41,0.9184908,0.94141704,"('unforgiving', 'forgiving')",0.0017415844,0.014946548,0.65167445,0.61649907,0.5239689,0.5242875,0.0003186
42,0.035185955,0.063419655,"('unreliable', 'reliable')",0.43317905,0.53720516,-2.953254,-2.8095684,-0.8282963,-0.7363145,0.0919818
43,0.7421597,0.7757751,"('irresponsible', 'responsible')",-1.0860604,-1.0516493,0.72049874,0.7680891,0.1255327,0.1640716,0.0385389
44,-1.8494906,-1.8339132,"('prejudiced', 'unprejudiced')",0.4047268,0.46253172,-1.7290541,-1.722663,-1.0579394,-1.0313482,0.0265912
45,0.24885294,0.3471095,"('incompetent', 'competent')",-0.30783886,-0.2836146,0.24721135,0.29886976,0.0627418,0.1207882,0.0580464
46,1.1148779,1.1302558,"('uncompetitive', 'competitive')",-0.31932244,-0.36816213,-0.45575184,-0.43426412,0.1132679,0.1092765,-0.0039914
47,-0.059634365,-0.0027759895,"('stupid', 'smart')",0.9907002,1.0681455,5.4445143,5.463891,2.1251933,2.1764202,0.0512269
48,0.6367019,0.58786714,"('unintelligent', 'intelligent')",-1.6948845,-1.7646122,1.1681075,1.1481452,0.0366416,-0.0095333,-0.0461749
49,-0.4855665,-0.4558292,"('unable', 'able')",-0.6309308,-0.53970754,-0.2561764,-0.11381462,-0.4575579,-0.3697838,0.0877741
50,-1.0530269,-0.9993817,"('clumsy', 'skillful')",0.31001335,0.37035424,0.056976974,0.014654677,-0.2286789,-0.2047909,0.023888
51,-0.09544531,-0.21807651,"('uneducated', 'educated')",-0.48195225,-0.52333057,0.6718615,0.58079535,0.031488,-0.0535372,-0.0850252
52,-0.36874017,-0.4221787,"('irrational', 'rational')",-0.4325017,-0.5551215,-0.36157924,-0.5026953,-0.387607,-0.4933318,-0.1057248
53,0.56420076,0.5424604,"('uncreative', 'creative')",-1.0011528,-0.9848569,0.9674917,0.84034973,0.1768466,0.1326511,-0.0441955
54,-0.29357973,-0.26884824,"('incapable', 'capable')",-0.3519056,-0.36751142,0.69412696,0.66303915,0.0162139,0.0088932,-0.0073207
55,0.9697714,0.9560622,"('incompetent', 'clever')",-0.7846096,-0.79872906,0.4321209,0.50396234,0.2057609,0.2204318,0.0146709
56,0.5862871,0.55294824,"('impractical', 'practical')",0.18652073,0.17777064,-0.017843306,0.06574392,0.2516548,0.2654876,0.0138328
57,0.46228713,0.42150044,"('unimaginative', 'imaginative')",-1.182101,-1.2269683,-2.1110172,-2.1505668,-0.9436104,-0.9853449,-0.0417345
58,0.17188126,0.18911703,"('undiscriminating', 'discriminating')",-0.53284687,-0.60656506,0.117860414,0.044414762,-0.0810351,-0.1243444,-0.0433093
59,-0.9355005,-0.9405237,"('foolish', 'wise')",0.36817977,0.3579365,0.13965353,0.09970294,-0.1425557,-0.1609614,-0.0184057
60,1.5546745,1.5563067,"('inefficient', 'efficient')",-0.07421572,-0.051746972,0.42550817,0.5399378,0.6353223,0.6814992,0.0461769
61,0.75455135,0.6456254,"('illogical', 'logical')",-0.36983475,-0.4703943,0.4771567,0.33505765,0.2872911,0.1700962,-0.1171949
62,0.6481357,0.7397336,"('incompetent', 'brilliant')",-0.9781097,-0.8848439,0.1614297,0.40048334,-0.0561814,0.0851243,0.1413057
63,0.7581135,0.7677944,"('unperceptive', 'insightful')",0.006989558,0.04700107,1.6131628,1.7268448,0.7927553,0.8472134,0.0544581
64,-0.4219816,-0.527097,"('shy', 'confident')",0.7136127,0.6302503,-6.311286,-6.255328,-2.0065516,-2.050725,-0.0441734
65,0.56819403,0.5084846,"('insecure', 'secure')",-0.026448496,-0.070068374,-0.13870382,-0.049308956,0.1343472,0.1297024,-0.0046448
66,-0.70572144,-0.7222414,"('inactive', 'active')",0.11578195,0.13595428,0.8705677,0.8392803,0.0935427,0.0843311,-0.0092116
67,0.40038195,0.3541399,"('doubtful', 'determined')",1.158374,1.132957,-0.3407714,-0.34796506,0.4059948,0.3797106,-0.0262842
68,0.38611332,0.269228,"('dependent', 'independent')",-0.129292,-0.20653829,-0.3170447,-0.3967247,-0.0200745,-0.111345,-0.0912705
69,-1.4580152,-1.4488474,"('lazy', 'industrious')",1.9284165,1.937686,-0.43006206,-0.4381896,0.0134464,0.016883,0.0034366
70,1.3756427,1.3685558,"('lethargic', 'energetic')",-0.85075146,-0.7860913,0.5932898,0.7450824,0.372727,0.4425156,0.0697886
71,0.9912015,1.0176862,"('diffident', 'self-confident')",0.23119883,0.28439686,0.4377707,0.4079045,0.5533903,0.5699959,0.0166056
72,1.1688613,1.1862478,"('unambitious', 'ambitious')",-1.047782,-1.0062774,-0.82423264,-0.7204603,-0.2343844,-0.1801633,0.0542211
73,0.179014,0.13982525,"('helpless', 'self-reliant')",0.11167786,0.0874514,-3.5085874,-3.4782906,-1.0726318,-1.0836713,-0.0110395
74,1.4115475,1.4365423,"('undedicated', 'dedicated')",0.14252818,0.20473015,0.16229896,0.137905,0.5721249,0.5930591,0.0209342
75,-0.24438249,-0.1555391,"('meek', 'impulsive')",-0.021358706,0.023157509,-0.33070788,-0.24226771,-0.1988164,-0.1248831,0.0739333
76,0.604068,0.6300719,"('anxious', 'daring')",-0.10653804,-0.039374575,0.5630135,0.706016,0.3535145,0.4322378,0.0787233
77,0.07270127,0.08903681,"('unmotivated', 'motivated')",-0.10327387,-0.16175424,-0.90081394,-0.82934964,-0.3104622,-0.300689,0.0097732
78,-0.8128215,-0.7408482,"('nonresilient', 'resilient')",-0.9382052,-0.8536261,0.48623353,0.54397196,-0.4215977,-0.3501674,0.0714303
79,-1.4629807,-1.4169565,"('wavering', 'unwavering')",-0.8555203,-0.83123744,-0.093206756,-0.12353504,-0.8039025,-0.7905763,0.0133262
80,-0.18132542,-0.19716144,"('dominated', 'dominating')",0.9491303,0.93958384,-1.087616,-0.93997467,-0.1066037,-0.0658508,0.0407529
81,1.1202142,1.0481048,"('submissive', 'aggressive')",0.12992698,0.025552265,-0.3083006,-0.1568746,0.3139468,0.3055941,-0.0083527
82,-0.26181635,-0.2453791,"('poor', 'rich')",-1.053264,-1.0293441,5.7923083,5.8576484,1.4924094,1.5276418,0.0352324
83,0.014760774,-0.0073884577,"('powerless', 'powerful')",-0.27685753,-0.29841775,-0.97276044,-1.0179904,-0.4116191,-0.4412655,-0.0296464
84,0.08728212,0.019230574,"('inferior', 'superior')",-0.38148427,-0.47031686,0.8764204,0.805371,0.1940727,0.1180949,-0.0759778
85,-0.053807773,0.027659077,"('insignificant', 'prestigious')",0.1462886,0.1347961,0.76257634,0.62995523,0.2850191,0.2641368,-0.0208823
86,0.7246999,0.640096,"('uninfluential', 'influential')",-1.6916972,-1.7744901,0.1717355,0.09907517,-0.2650873,-0.3451063,-0.080019
87,0.5635202,0.5798615,"('unsuccessful', 'successful')",0.8726678,0.8204372,0.6374737,0.75443995,0.6912206,0.7182462,0.0270256
88,-0.24508436,-0.24746227,"('low', 'eminent')",-0.41031694,-0.48935392,0.19165453,0.14572862,-0.1545823,-0.1970292,-0.0424469
