,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
72,0.7138951,0.741966,"('unambitious', 'ambitious')",0.5103011,0.5351462,-1.0156839,-1.0076132,0.0695041,0.089833,0.0203289
73,1.351933,1.2672019,"('helpless', 'self-reliant')",0.97143894,0.8749673,-3.036936,-2.9950187,-0.2378547,-0.2842832,-0.0464285
74,0.6802184,0.74561626,"('undedicated', 'dedicated')",-0.22479042,-0.18880758,0.17430633,0.12785399,0.2099114,0.2282209,0.0183095
75,-0.81146765,-0.84026116,"('meek', 'impulsive')",-0.6046239,-0.60125107,-0.30175108,-0.20800596,-0.5726142,-0.5498394,0.0227748
76,-1.0874591,-0.9407961,"('anxious', 'daring')",-1.4236455,-1.3622282,0.062130477,0.09280683,-0.8163247,-0.7367392,0.0795855
77,-0.584136,-0.62185836,"('unmotivated', 'motivated')",-1.9827914,-1.9160008,-1.4485263,-1.3353368,-1.3384846,-1.2910654,0.0474192
78,-0.88050914,-0.8388791,"('nonresilient', 'resilient')",-0.3020813,-0.19290607,0.3629769,0.45042524,-0.2732045,-0.1937866,0.0794179
79,0.35615513,0.23664275,"('wavering', 'unwavering')",0.07771759,0.020149171,0.091659054,0.12757939,0.1751773,0.1281238,-0.0470535
80,-0.5918514,-0.51011753,"('dominated', 'dominating')",-0.35152566,-0.35806116,-0.8652088,-0.8087591,-0.602862,-0.5589793,0.0438827
81,-0.7063793,-0.58938944,"('submissive', 'aggressive')",-0.8853343,-0.93949485,-0.6331094,-0.5818434,-0.7416077,-0.7035759,0.0380318
82,-1.1979697,-1.1064829,"('poor', 'rich')",-0.49208358,-0.5400764,5.654485,5.5683937,1.3214773,1.3072782,-0.0141991
83,0.5844356,0.589855,"('powerless', 'powerful')",0.044952016,0.0964889,-0.85483074,-0.8390177,-0.0751477,-0.0508913,0.0242564
84,0.9034353,0.79490143,"('inferior', 'superior')",0.3841775,0.23017815,0.6619417,0.604095,0.6498515,0.5430582,-0.1067933
85,0.23358393,0.12116645,"('insignificant', 'prestigious')",0.78897595,0.7479185,0.34489068,0.3309608,0.4558169,0.4000153,-0.0558016
86,-0.38153338,-0.3170955,"('uninfluential', 'influential')",0.8439233,0.7848374,0.15641232,0.008616824,0.2062674,0.1587863,-0.0474811
87,-0.40466592,-0.44819343,"('unsuccessful', 'successful')",0.06856432,-0.024034346,0.52700853,0.6261937,0.0636356,0.051322,-0.0123136
88,0.7994372,0.73443055,"('low', 'eminent')",0.59222823,0.43323433,0.6679732,0.66227365,0.6865462,0.6099795,-0.0765667
