,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,-0.6109389,-0.5918985,"('hardhearted', 'softhearted')",1.2329011,1.1793785,0.3109811,0.29374,-0.0172411
28,-0.2902253,-0.4188005,"('disloyal', 'loyal')",0.8122869,0.7096592,0.2610308,0.1454294,-0.1156014
29,-0.69843316,-0.7276482,"('unfair', 'fair')",-0.4696868,-0.63118285,-0.58406,-0.6794155,-0.0953555
30,0.7599741,0.6851248,"('intolerant', 'tolerant')",1.5115334,1.4748408,1.1357538,1.0799828,-0.055771
31,-1.1942706,-1.0480667,"('evil', 'good')",-0.67758596,-0.7325001,-0.9359283,-0.8902834,0.0456449
32,0.025447614,-0.052950323,"('unkind', 'kind')",0.90970945,0.83068705,0.4675785,0.3888684,-0.0787101
33,-0.20682234,-0.24962087,"('wrong', 'right')",-0.5372624,-0.5960432,-0.3720424,-0.422832,-0.0507896
34,0.13560018,0.2732781,"('mean', 'honorable')",6.094743,6.1520934,3.1151714,3.2126858,0.0975144
35,-0.47900477,-0.54499024,"('corrupt', 'incorrupt')",0.28578067,0.112886235,-0.0966121,-0.216052,-0.1194399
36,-1.2332597,-1.2505707,"('hostile', 'amicable')",0.74841994,0.5333663,-0.2424199,-0.3586022,-0.1161823
37,0.14748955,0.17572711,"('fake', 'genuine')",0.01452611,0.038031325,0.0810078,0.1068792,0.0258714
38,-1.0266643,-1.0068283,"('untruthful', 'truthful')",-0.4061214,-0.40251115,-0.7163928,-0.7046697,0.0117231
39,1.1857435,1.1569707,"('exploitative', 'cooperative')",0.25101244,0.2537363,0.7183779,0.7053535,-0.0130244
40,0.089512,0.10633616,"('stingy', 'generous')",-1.6437782,-1.7288913,-0.7771331,-0.8112776,-0.0341445
41,-0.04850337,-0.0062471256,"('unforgiving', 'forgiving')",0.037239466,-0.046779864,-0.005632,-0.0265135,-0.0208815
42,0.46499282,0.5110819,"('unreliable', 'reliable')",-3.3699048,-3.305795,-1.452456,-1.3973565,0.0550995
43,-0.17582951,-0.13393205,"('irresponsible', 'responsible')",0.2687641,0.29561296,0.0464673,0.0808405,0.0343732
44,0.69838256,0.67709047,"('prejudiced', 'unprejudiced')",-1.2549901,-1.2662545,-0.2783038,-0.294582,-0.0162782
45,-0.56754553,-0.4764651,"('incompetent', 'competent')",-0.5855924,-0.55015284,-0.576569,-0.513309,0.06326
46,-0.5831651,-0.50946796,"('uncompetitive', 'competitive')",-0.833553,-0.7813501,-0.7083591,-0.645409,0.0629501
47,0.1244355,0.21373773,"('stupid', 'smart')",5.48104,5.564472,2.8027377,2.8891048,0.0863671
48,0.25765622,0.23677252,"('unintelligent', 'intelligent')",0.77005786,0.803755,0.513857,0.5202637,0.0064067
49,0.1654915,0.25613692,"('unable', 'able')",-0.013082907,0.08811787,0.0762043,0.1721274,0.0959231
50,0.37992555,0.37133268,"('clumsy', 'skillful')",0.26660776,0.24073449,0.3232667,0.3060336,-0.0172331
51,-0.30248863,-0.45930463,"('uneducated', 'educated')",0.37862432,0.3116762,0.0380678,-0.0738142,-0.111882
52,-0.20744228,-0.3749503,"('irrational', 'rational')",0.75071704,0.6257655,0.2716374,0.1254076,-0.1462298
53,-1.7412872,-1.7236902,"('uncreative', 'creative')",0.751053,0.73345864,-0.4951171,-0.4951158,1.3e-06
54,-0.5671139,-0.606175,"('incapable', 'capable')",1.183017,1.2322088,0.3079516,0.3130169,0.0050653
55,0.35566914,0.3726694,"('incompetent', 'clever')",-0.15888867,-0.10732891,0.0983902,0.1326703,0.0342801
56,0.81510496,0.8070522,"('impractical', 'practical')",-0.32009858,-0.27793804,0.2475032,0.2645571,0.0170539
57,-0.47922388,-0.44599086,"('unimaginative', 'imaginative')",-2.4335787,-2.3685782,-1.4564013,-1.4072845,0.0491168
58,-0.7401105,-0.7112642,"('undiscriminating', 'discriminating')",0.18105377,0.145044,-0.2795284,-0.2831101,-0.0035817
59,0.16041479,0.15929848,"('foolish', 'wise')",0.62507415,0.5938842,0.3927445,0.3765914,-0.0161531
60,0.93710625,0.93694097,"('inefficient', 'efficient')",-0.44731987,-0.30793008,0.2448932,0.3145055,0.0696123
61,-0.6338159,-0.72950107,"('illogical', 'logical')",0.29236007,0.19340803,-0.1707279,-0.2680465,-0.0973186
62,0.40687618,0.49081844,"('incompetent', 'brilliant')",-0.34252223,-0.174487,0.032177,0.1581657,0.1259887
63,-0.41944325,-0.28733635,"('unperceptive', 'insightful')",0.6366763,0.7539976,0.1086165,0.2333306,0.1247141
64,0.4407183,0.43430758,"('shy', 'confident')",-6.771554,-6.7462835,-3.1654179,-3.155988,0.0094299
65,0.40497226,0.2915817,"('insecure', 'secure')",-0.5283199,-0.5286316,-0.0616738,-0.118525,-0.0568512
66,-1.1395437,-1.0958059,"('inactive', 'active')",0.61146444,0.5906667,-0.2640396,-0.2525696,0.01147
67,0.76424336,0.7842456,"('doubtful', 'determined')",-0.43087038,-0.4005074,0.1666865,0.1918691,0.0251826
68,-0.5895379,-0.6383978,"('dependent', 'independent')",-0.4326457,-0.49548733,-0.5110918,-0.5669426,-0.0558508
69,0.46418557,0.5147893,"('lazy', 'industrious')",-0.20298335,-0.22105695,0.1306011,0.1468662,0.0162651
70,0.10756412,0.18499206,"('lethargic', 'energetic')",0.20601635,0.28952444,0.1567902,0.2372583,0.0804681
71,-0.45462152,-0.39335692,"('diffident', 'self-confident')",0.49104702,0.55549866,0.0182128,0.0810709,0.0628581
72,-0.9935869,-1.0308683,"('unambitious', 'ambitious')",-1.2808328,-1.2421795,-1.1372099,-1.136524,0.0006859
73,0.8332441,0.77967346,"('helpless', 'self-reliant')",-3.017563,-3.022539,-1.0921595,-1.1214328,-0.0292733
74,-0.57170576,-0.5284654,"('undedicated', 'dedicated')",-0.14591332,-0.13480484,-0.3588095,-0.3316351,0.0271744
75,0.12690032,0.16908942,"('meek', 'impulsive')",-0.36975577,-0.33664438,-0.1214277,-0.0837775,0.0376502
76,0.1420395,0.14617965,"('anxious', 'daring')",0.08676666,0.15064484,0.1144031,0.1484122,0.0340091
77,-0.0069925934,0.03963905,"('unmotivated', 'motivated')",-1.4022572,-1.2541358,-0.7046249,-0.6072484,0.0973765
78,-1.0517433,-0.9646455,"('nonresilient', 'resilient')",0.0018080575,0.09993438,-0.5249676,-0.4323556,0.092612
79,-1.0238321,-0.99649477,"('wavering', 'unwavering')",0.17064,0.18034,-0.426596,-0.4080774,0.0185186
80,0.27908555,0.24985665,"('dominated', 'dominating')",-1.7022771,-1.6192725,-0.7115958,-0.6847079,0.0268879
81,1.1495557,1.0921887,"('submissive', 'aggressive')",-0.914001,-0.8538293,0.1177773,0.1191797,0.0014024
82,-0.51091605,-0.52607113,"('poor', 'rich')",5.8111677,5.799232,2.6501257,2.6365805,-0.0135452
83,-0.12571365,-0.11582103,"('powerless', 'powerful')",-1.0418174,-1.0618297,-0.5837655,-0.5888253,-0.0050598
84,0.048919395,-0.01321393,"('inferior', 'superior')",1.1037085,1.0308472,0.576314,0.5088167,-0.0674973
85,-0.7181932,-0.7164218,"('insignificant', 'prestigious')",1.3964454,1.3431796,0.3391261,0.3133789,-0.0257472
86,-0.986689,-1.0438064,"('uninfluential', 'influential')",-0.53863806,-0.60244846,-0.7626635,-0.8231274,-0.0604639
87,0.07562491,0.03466888,"('unsuccessful', 'successful')",0.6456183,0.78447545,0.3606216,0.4095722,0.0489506
88,-0.041986756,-0.11888718,"('low', 'eminent')",0.56440806,0.5851764,0.2612107,0.2331446,-0.0280661
