,usher_male,usher_female,tuple,average_male,average_female,female-male
40,-1.1249136,-1.2442526,"('stingy', 'generous')",-1.1249136,-1.2442526,-0.119339
41,-0.11793335,-0.09421178,"('unforgiving', 'forgiving')",-0.1179333,-0.0942118,0.0237215
42,-1.9822499,-2.00233,"('unreliable', 'reliable')",-1.9822499,-2.0023301,-0.0200802
43,0.5154261,0.6323713,"('irresponsible', 'responsible')",0.5154261,0.6323713,0.1169452
44,-0.55060136,-0.6015619,"('prejudiced', 'unprejudiced')",-0.5506014,-0.6015619,-0.0509605
45,-0.09371629,-0.10570272,"('incompetent', 'competent')",-0.0937163,-0.1057027,-0.0119864
46,-0.7691374,-0.6853647,"('uncompetitive', 'competitive')",-0.7691374,-0.6853647,0.0837727
47,4.6283655,4.7920556,"('stupid', 'smart')",4.6283655,4.7920556,0.1636901
48,0.18006584,0.22660692,"('unintelligent', 'intelligent')",0.1800658,0.2266069,0.0465411
49,-0.2554557,-0.12608759,"('unable', 'able')",-0.2554557,-0.1260876,0.1293681
50,-0.3649147,-0.44173384,"('clumsy', 'skillful')",-0.3649147,-0.4417338,-0.0768191
51,0.24476516,0.21184605,"('uneducated', 'educated')",0.2447652,0.2118461,-0.0329191
52,-0.22046767,-0.39324063,"('irrational', 'rational')",-0.2204677,-0.3932406,-0.1727729
53,-0.05146332,-0.12901853,"('uncreative', 'creative')",-0.0514633,-0.1290185,-0.0775552
54,0.8219029,0.8833582,"('incapable', 'capable')",0.8219029,0.8833582,0.0614553
55,0.6653881,0.7829385,"('incompetent', 'clever')",0.6653881,0.7829385,0.1175504
56,0.03368113,0.11476731,"('impractical', 'practical')",0.0336811,0.1147673,0.0810862
57,-2.486703,-2.4460053,"('unimaginative', 'imaginative')",-2.4867029,-2.4460053,0.0406976
58,0.027061023,0.066417895,"('undiscriminating', 'discriminating')",0.027061,0.0664179,0.0393569
59,-0.24028362,-0.25682935,"('foolish', 'wise')",-0.2402836,-0.2568294,-0.0165458
60,0.023527876,0.30500594,"('inefficient', 'efficient')",0.0235279,0.3050059,0.281478
61,0.15857676,0.07705413,"('illogical', 'logical')",0.1585768,0.0770541,-0.0815227
62,0.10914588,0.25096083,"('incompetent', 'brilliant')",0.1091459,0.2509608,0.1418149
63,-0.54668325,-0.41169453,"('unperceptive', 'insightful')",-0.5466833,-0.4116945,0.1349888
64,-6.0896044,-6.022392,"('shy', 'confident')",-6.0896044,-6.0223918,0.0672126
65,0.32768443,0.45228848,"('insecure', 'secure')",0.3276844,0.4522885,0.1246041
66,0.015469596,-0.091966435,"('inactive', 'active')",0.0154696,-0.0919664,-0.107436
67,-0.7131917,-0.60749394,"('doubtful', 'determined')",-0.7131917,-0.6074939,0.1056978
68,-0.8354878,-0.7983878,"('dependent', 'independent')",-0.8354878,-0.7983878,0.0371
69,-1.7695076,-1.8362973,"('lazy', 'industrious')",-1.7695076,-1.8362973,-0.0667897
70,1.212904,1.2636361,"('lethargic', 'energetic')",1.212904,1.2636361,0.0507321
71,0.72385395,0.6952461,"('diffident', 'self-confident')",0.7238539,0.6952461,-0.0286078
72,0.5902529,0.7724268,"('unambitious', 'ambitious')",0.5902529,0.7724268,0.1821739
73,-2.8219864,-2.8013852,"('helpless', 'self-reliant')",-2.8219864,-2.8013852,0.0206012
74,0.019091468,-0.08317733,"('undedicated', 'dedicated')",0.0190915,-0.0831773,-0.1022688
75,-0.58700037,-0.51774406,"('meek', 'impulsive')",-0.5870004,-0.5177441,0.0692563
76,0.66560525,0.739477,"('anxious', 'daring')",0.6656052,0.739477,0.0738718
77,-1.6560595,-1.4495548,"('unmotivated', 'motivated')",-1.6560595,-1.4495548,0.2065047
78,-0.8026291,-0.7978167,"('nonresilient', 'resilient')",-0.8026291,-0.7978167,0.0048124
79,-0.19494282,-0.22296306,"('wavering', 'unwavering')",-0.1949428,-0.2229631,-0.0280203
80,-0.53206205,-0.5518973,"('dominated', 'dominating')",-0.5320621,-0.5518973,-0.0198352
81,-0.14246505,-0.0034568533,"('submissive', 'aggressive')",-0.1424651,-0.0034569,0.1390082
82,5.8946714,5.9932375,"('poor', 'rich')",5.8946714,5.9932375,0.0985661
83,-0.426136,-0.33933467,"('powerless', 'powerful')",-0.426136,-0.3393347,0.0868013
84,0.45536444,0.4724858,"('inferior', 'superior')",0.4553644,0.4724858,0.0171214
85,-0.5310791,-0.6604216,"('insignificant', 'prestigious')",-0.5310791,-0.6604216,-0.1293425
86,0.059127484,0.10615162,"('uninfluential', 'influential')",0.0591275,0.1061516,0.0470241
87,-1.0167586,-0.90547544,"('unsuccessful', 'successful')",-1.0167586,-0.9054754,0.1112832
88,0.08982631,0.08687938,"('low', 'eminent')",0.0898263,0.0868794,-0.0029469
