,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,0.22640528,0.33804008,"('unreliable', 'reliable')",-2.994785,-2.9026303,-1.3841898,-1.2822951,0.1018947
43,-1.1934828,-1.3066605,"('irresponsible', 'responsible')",0.19221126,0.17013231,-0.5006357,-0.5682641,-0.0676284
44,0.62625146,0.76139134,"('prejudiced', 'unprejudiced')",-1.4766506,-1.5156504,-0.4251996,-0.3771295,0.0480701
45,-0.42572662,-0.49553663,"('incompetent', 'competent')",-0.015514631,-0.063464716,-0.2206206,-0.2795007,-0.0588801
46,-0.15007626,-0.20947346,"('uncompetitive', 'competitive')",-0.7621843,-0.7347288,-0.4561303,-0.4721012,-0.0159709
47,-0.14194289,-0.17506121,"('stupid', 'smart')",5.8113403,5.908955,2.8346987,2.8669469,0.0322482
48,0.62663865,0.49651068,"('unintelligent', 'intelligent')",1.2039847,1.0746545,0.9153117,0.7855825,-0.1297292
49,0.55281514,0.6101351,"('unable', 'able')",0.2683418,0.43143678,0.4105785,0.5207859,0.1102074
50,-0.08938524,0.0043080375,"('clumsy', 'skillful')",0.07610412,0.1440374,-0.0066406,0.0741727,0.0808133
51,-0.060039192,-0.15158035,"('uneducated', 'educated')",0.9949137,0.88709027,0.4674373,0.367755,-0.0996823
52,0.09600777,-0.090988815,"('irrational', 'rational')",0.23941734,0.12347886,0.1677126,0.016245,-0.1514676
53,-0.84211767,-1.0493684,"('uncreative', 'creative')",0.9306548,0.8425608,0.0442686,-0.1034038,-0.1476724
54,-0.92319477,-1.0029709,"('incapable', 'capable')",1.3138938,1.3309268,0.1953495,0.1639779,-0.0313716
55,0.51973265,0.47876117,"('incompetent', 'clever')",0.19455315,0.17700385,0.3571429,0.3278825,-0.0292604
56,0.41120934,0.33341873,"('impractical', 'practical')",0.02242463,0.07527201,0.216817,0.2043454,-0.0124716
57,-0.9753535,-1.1124265,"('unimaginative', 'imaginative')",-2.7280397,-2.8671572,-1.8516966,-1.9897919,-0.1380953
58,0.1974819,-0.0024640728,"('undiscriminating', 'discriminating')",-0.024163367,-0.07788831,0.0866593,-0.0401762,-0.1268355
59,-0.59154284,-0.71087086,"('foolish', 'wise')",0.53642404,0.5578437,-0.0275594,-0.0765136,-0.0489542
60,0.9182108,0.8585492,"('inefficient', 'efficient')",0.14276004,0.22940084,0.5304854,0.543975,0.0134896
61,0.56392014,0.31330937,"('illogical', 'logical')",0.3647903,0.22675614,0.4643552,0.2700328,-0.1943224
62,0.43606794,0.49259445,"('incompetent', 'brilliant')",0.4560108,0.7380777,0.4460394,0.6153361,0.1692967
63,-0.20188934,-0.37230697,"('unperceptive', 'insightful')",1.2313002,1.2712947,0.5147054,0.4494939,-0.0652115
64,-0.3704368,-0.4135043,"('shy', 'confident')",-6.2860684,-6.231586,-3.3282526,-3.3225451,0.0057075
65,0.087472476,0.054322626,"('insecure', 'secure')",-0.36449745,-0.3196725,-0.1385125,-0.1326749,0.0058376
66,-1.1971266,-1.1792251,"('inactive', 'active')",0.8543981,0.7678915,-0.1713643,-0.2056668,-0.0343025
67,0.28591543,0.22144449,"('doubtful', 'determined')",-0.4700754,-0.47550112,-0.09208,-0.1270283,-0.0349483
68,0.3993156,0.37199134,"('dependent', 'independent')",0.058671813,0.015503746,0.2289937,0.1937475,-0.0352462
69,0.76895696,0.821673,"('lazy', 'industrious')",-0.27447835,-0.27458805,0.2472393,0.2735425,0.0263032
70,-0.74829775,-0.72761035,"('lethargic', 'energetic')",0.375303,0.43404692,-0.1864974,-0.1467817,0.0397157
71,0.17904803,0.011551355,"('diffident', 'self-confident')",0.7375367,0.6676097,0.4582924,0.3395805,-0.1187119
72,-0.78141445,-0.7697087,"('unambitious', 'ambitious')",-0.7869923,-0.7186292,-0.7842034,-0.7441689,0.0400345
73,0.3935183,0.4601103,"('helpless', 'self-reliant')",-3.2282016,-3.1516514,-1.4173417,-1.3457706,0.0715711
74,-0.2161572,-0.25202405,"('undedicated', 'dedicated')",0.04093919,-0.081405714,-0.087609,-0.1667149,-0.0791059
75,-0.27671143,-0.18426698,"('meek', 'impulsive')",-0.1997495,-0.13008726,-0.2382305,-0.1571771,0.0810534
76,0.62883115,0.75308037,"('anxious', 'daring')",0.32133427,0.38671,0.4750827,0.5698951,0.0948124
77,0.29315498,0.21466048,"('unmotivated', 'motivated')",-0.8534793,-0.80279136,-0.2801622,-0.2940654,-0.0139032
78,0.16503757,0.17881064,"('nonresilient', 'resilient')",0.17130218,0.32260564,0.1681699,0.2507081,0.0825382
79,-0.97406465,-1.054809,"('wavering', 'unwavering')",0.2722155,0.27435538,-0.3509246,-0.3902268,-0.0393022
80,1.0278432,1.146784,"('dominated', 'dominating')",-1.3122482,-1.1565666,-0.1422025,-0.0048913,0.1373112
81,-0.16502151,-0.14613569,"('submissive', 'aggressive')",-0.57698476,-0.4410507,-0.3710032,-0.2935932,0.07741
82,-0.60982686,-0.58244145,"('poor', 'rich')",6.212905,6.278012,2.8015389,2.8477852,0.0462463
83,0.21257155,-0.0033859685,"('powerless', 'powerful')",-0.6573366,-0.7150173,-0.2223825,-0.3592016,-0.1368191
84,0.65010816,0.5926852,"('inferior', 'superior')",1.0913932,1.079527,0.8707507,0.8361061,-0.0346446
85,-0.29855037,-0.5004444,"('insignificant', 'prestigious')",0.8352004,0.66565496,0.268325,0.0826053,-0.1857197
86,-1.159581,-1.4276676,"('uninfluential', 'influential')",0.021327697,-0.15268463,-0.5691266,-0.7901762,-0.2210496
87,0.12347611,0.12054171,"('unsuccessful', 'successful')",0.8651125,1.0016459,0.4942943,0.5610938,0.0667995
88,-0.5402117,-0.64615506,"('low', 'eminent')",0.07704294,0.020055054,-0.2315844,-0.31305,-0.0814656
