,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.4215443,-0.3633394,"('undiscriminating', 'discriminating')",0.0030686408,-0.007680211,-0.2092378,-0.1855098,0.023728
59,-1.8115125,-1.8922575,"('foolish', 'wise')",0.5409104,0.5374815,-0.635301,-0.677388,-0.042087
60,3.8496351,3.9603848,"('inefficient', 'efficient')",0.4460286,0.50634176,2.1478319,2.2333634,0.0855315
61,1.8170485,1.6595813,"('illogical', 'logical')",0.13605419,-0.048939504,0.9765514,0.8053209,-0.1712305
62,2.5059302,2.6577375,"('incompetent', 'brilliant')",0.6757143,0.8632737,1.5908222,1.7605056,0.1696834
63,1.4857982,1.5952909,"('unperceptive', 'insightful')",1.0409386,1.1155839,1.2633684,1.3554374,0.092069
64,-0.31480667,-0.3826375,"('shy', 'confident')",-7.0441356,-7.077132,-3.679471,-3.7298849,-0.0504139
65,2.56029,2.5985553,"('insecure', 'secure')",-0.1908476,-0.23560433,1.1847212,1.1814755,-0.0032457
66,-1.1653248,-1.1898385,"('inactive', 'active')",0.49267438,0.48529318,-0.3363252,-0.3522727,-0.0159475
67,-0.38967997,-0.45924747,"('doubtful', 'determined')",-0.5750176,-0.5815081,-0.4823488,-0.5203778,-0.038029
68,0.5450999,0.46829006,"('dependent', 'independent')",-0.14199334,-0.18322372,0.2015533,0.1425332,-0.0590201
69,-1.9635775,-2.057268,"('lazy', 'industrious')",-0.43066218,-0.47401732,-1.1971198,-1.2656426,-0.0685228
70,1.6974975,1.8075145,"('lethargic', 'energetic')",0.63836855,0.7012157,1.167933,1.2543651,0.0864321
71,0.765519,0.7126385,"('diffident', 'self-confident')",0.69402754,0.6276331,0.7297733,0.6701358,-0.0596375
72,0.8450886,0.88660055,"('unambitious', 'ambitious')",-0.6678109,-0.59027684,0.0886388,0.1481619,0.0595231
73,-0.63930947,-0.6266999,"('helpless', 'self-reliant')",-2.8022914,-2.6505327,-1.7208004,-1.6386163,0.0821841
74,1.1145123,1.1335983,"('undedicated', 'dedicated')",-0.111144975,-0.17129825,0.5016837,0.48115,-0.0205337
75,-2.9423168,-2.9176831,"('meek', 'impulsive')",-0.73384416,-0.6089588,-1.8380804,-1.7633209,0.0747595
76,2.4332664,2.5911715,"('anxious', 'daring')",0.46694311,0.60070235,1.4501047,1.5959369,0.1458322
77,0.8515103,0.9391972,"('unmotivated', 'motivated')",-0.9119576,-0.84852964,-0.0302237,0.0453338,0.0755575
78,1.5280839,1.6666775,"('nonresilient', 'resilient')",0.39296252,0.44973817,0.9605232,1.0582079,0.0976847
79,-2.3153303,-2.318742,"('wavering', 'unwavering')",0.15587057,0.14925571,-1.0797298,-1.0847431,-0.0050133
80,2.2132673,2.3300567,"('dominated', 'dominating')",-0.99818933,-0.85957396,0.607539,0.7352414,0.1277024
81,2.3283377,2.3392518,"('submissive', 'aggressive')",-0.39647076,-0.34949622,0.9659334,0.9948778,0.0289444
82,0.7567512,0.8589084,"('poor', 'rich')",5.9247737,6.028047,3.3407624,3.4434776,0.1027152
83,-0.022291027,-0.118938245,"('powerless', 'powerful')",-0.43428266,-0.52880263,-0.2282868,-0.3238705,-0.0955837
84,0.27456695,0.19944206,"('inferior', 'superior')",1.0916806,1.0276215,0.6831238,0.6135318,-0.069592
85,-2.0512512,-2.1120017,"('insignificant', 'prestigious')",0.30346432,0.2431983,-0.8738934,-0.9344017,-0.0605083
86,1.4034204,1.3694004,"('uninfluential', 'influential')",0.06824032,-0.050927993,0.7358304,0.6592362,-0.0765942
87,0.81274325,0.83563775,"('unsuccessful', 'successful')",0.8640399,0.9008138,0.8383915,0.8682258,0.0298343
88,0.5137088,0.48560885,"('low', 'eminent')",0.41581577,0.38370958,0.4647623,0.4346592,-0.0301031
