,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,1.7580179,1.6440376,"('hardhearted', 'benevolent')",1.2121935,0.93539804,1.4851058,1.2897178,-0.195388
27,0.51881576,0.45444396,"('hardhearted', 'softhearted')",1.1275573,1.0702955,0.8231865,0.7623697,-0.0608168
28,0.4148931,0.34771636,"('disloyal', 'loyal')",1.4465332,1.5010021,0.9307132,0.9243592,-0.006354
29,-0.432346,-0.3299865,"('unfair', 'fair')",-0.48118806,-0.59714335,-0.456767,-0.4635649,-0.0067979
30,0.79362905,0.82097465,"('intolerant', 'tolerant')",0.71775645,0.8179594,0.7556927,0.8194671,0.0637744
31,-0.8797804,-0.62877524,"('evil', 'good')",-1.3173723,-1.3362283,-1.0985763,-0.9825017,0.1160746
32,0.6619201,0.57595706,"('unkind', 'kind')",0.8664882,0.8214524,0.7642041,0.6987047,-0.0654994
33,0.6311583,0.6285788,"('wrong', 'right')",-0.6680678,-0.6175423,-0.0184548,0.0055182,0.023973
34,0.66051114,0.8823319,"('mean', 'honorable')",6.125113,6.2018037,3.392812,3.5420678,0.1492558
35,-0.7129147,-0.63268447,"('corrupt', 'incorrupt')",-0.6795263,-0.6802019,-0.6962205,-0.6564432,0.0397773
36,-0.36002082,-0.03457395,"('hostile', 'amicable')",-0.36571604,-0.44372326,-0.3628684,-0.2391486,0.1237198
37,0.75817776,0.75955796,"('fake', 'genuine')",0.4980837,0.613313,0.6281307,0.6864355,0.0583048
38,0.44136673,0.5537517,"('untruthful', 'truthful')",0.47864544,0.7137876,0.4600061,0.6337696,0.1737635
39,1.5625119,1.4223056,"('exploitative', 'cooperative')",0.06808461,0.12739156,0.8152983,0.7748486,-0.0404497
40,-0.07444141,0.19805396,"('stingy', 'generous')",-2.1423674,-2.1906612,-1.1084044,-0.9963036,0.1121008
41,0.35003796,0.44987825,"('unforgiving', 'forgiving')",-0.30810052,-0.26719156,0.0209687,0.0913433,0.0703746
42,0.6260418,0.5920814,"('unreliable', 'reliable')",-3.2710624,-3.1615584,-1.3225102,-1.2847385,0.0377717
43,1.2047831,1.120502,"('irresponsible', 'responsible')",0.70298827,0.69771594,0.9538857,0.909109,-0.0447767
44,-2.1339896,-2.2553475,"('prejudiced', 'unprejudiced')",-1.4013816,-1.5243821,-1.7676857,-1.8898648,-0.1221791
45,0.7360761,0.9366122,"('incompetent', 'competent')",0.08085049,0.04742437,0.4084633,0.4920183,0.083555
46,0.16367763,0.18506378,"('uncompetitive', 'competitive')",-0.72274554,-0.73897135,-0.279534,-0.2769538,0.0025802
47,0.7870346,0.74887484,"('stupid', 'smart')",5.6784906,5.9110265,3.2327626,3.3299506,0.097188
48,0.6301933,0.6644506,"('unintelligent', 'intelligent')",0.67464125,0.72841626,0.6524173,0.6964334,0.0440161
49,0.63001776,0.6826723,"('unable', 'able')",-0.17127928,0.0046028784,0.2293692,0.3436376,0.1142684
50,-1.0774688,-1.0769604,"('clumsy', 'skillful')",-0.009573616,0.0023065694,-0.5435212,-0.5373269,0.0061943
51,0.507187,0.42416558,"('uneducated', 'educated')",0.69637936,0.69391364,0.6017832,0.5590396,-0.0427436
52,-0.84301865,-0.9906558,"('irrational', 'rational')",-0.34814456,-0.364143,-0.5955816,-0.6773994,-0.0818178
53,0.6538766,0.71614546,"('uncreative', 'creative')",0.39361462,0.3323155,0.5237456,0.5242305,0.0004849
54,0.8831978,0.84820706,"('incapable', 'capable')",0.8987995,1.0057998,0.8909986,0.9270034,0.0360048
55,0.3952851,0.4256046,"('incompetent', 'clever')",0.4777661,0.55617857,0.4365256,0.4908916,0.054366
56,2.1380453,2.1186898,"('impractical', 'practical')",-0.03243327,0.10600111,1.052806,1.1123455,0.0595395
57,-1.0168073,-1.0127354,"('unimaginative', 'imaginative')",-3.3895137,-3.3881683,-2.2031605,-2.2004519,0.0027086
58,0.68574864,0.86217034,"('undiscriminating', 'discriminating')",0.005096227,-0.005150214,0.3454224,0.4285101,0.0830877
59,-0.26634175,-0.30257672,"('foolish', 'wise')",0.0061791968,0.15147388,-0.1300813,-0.0755514,0.0545299
60,1.054803,1.0462365,"('inefficient', 'efficient')",0.47832417,0.6492463,0.7665636,0.8477414,0.0811778
61,1.2631624,1.0928099,"('illogical', 'logical')",0.7080761,0.5492486,0.9856192,0.8210292,-0.16459
62,0.7670923,0.80609274,"('incompetent', 'brilliant')",0.6988187,0.9618186,0.7329555,0.8839557,0.1510002
63,1.569216,1.6482774,"('unperceptive', 'insightful')",0.4730819,0.60167956,1.0211489,1.1249785,0.1038296
64,-1.1602806,-1.301486,"('shy', 'confident')",-6.7138443,-6.7145934,-3.9370625,-4.0080395,-0.070977
65,-0.66474366,-0.80976903,"('insecure', 'secure')",-0.023769004,0.13960798,-0.3442563,-0.3350805,0.0091758
66,-0.73102945,-0.7641538,"('inactive', 'active')",0.18724266,0.05373721,-0.2718934,-0.3552083,-0.0833149
67,0.27331385,0.16080138,"('doubtful', 'determined')",-0.40799475,-0.4773826,-0.0673404,-0.1582906,-0.0909502
68,-0.04100923,-0.082462825,"('dependent', 'independent')",-0.33479267,-0.33448124,-0.1879009,-0.208472,-0.0205711
69,0.2676298,0.32380557,"('lazy', 'industrious')",-1.2920797,-1.3519584,-0.5122249,-0.5140764,-0.0018515
70,0.18691236,0.19252504,"('lethargic', 'energetic')",0.45723048,0.5742214,0.3220714,0.3833732,0.0613018
71,2.0386274,2.0665781,"('diffident', 'self-confident')",0.22790655,0.22514719,1.1332669,1.1458627,0.0125958
72,0.32027215,0.31574532,"('unambitious', 'ambitious')",-0.04106088,0.21534246,0.1396056,0.2655439,0.1259383
73,1.3605552,1.4271166,"('helpless', 'self-reliant')",-3.5809085,-3.5175836,-1.1101767,-1.0452335,0.0649432
74,1.9761589,1.9918927,"('undedicated', 'dedicated')",-0.32515895,-0.4114892,0.8255,0.7902018,-0.0352982
75,-1.2461121,-1.0657482,"('meek', 'impulsive')",-0.86089814,-0.85218847,-1.0535052,-0.9589683,0.0945369
76,-0.21426556,-0.2819912,"('anxious', 'daring')",-0.20733242,-0.12481858,-0.210799,-0.2034049,0.0073941
77,-0.05396017,0.009923371,"('unmotivated', 'motivated')",-1.1258045,-1.0300695,-0.5898824,-0.5100731,0.0798093
78,0.1063739,0.2080918,"('nonresilient', 'resilient')",-0.115355864,-0.09295229,-0.004491,0.0575698,0.0620608
79,-0.5108397,-0.50966144,"('wavering', 'unwavering')",-0.27167642,-0.27822304,-0.3912581,-0.3939422,-0.0026841
80,0.039887458,-0.20868891,"('dominated', 'dominating')",-0.70426846,-0.6030905,-0.3321905,-0.4058897,-0.0736992
81,-0.038421623,-0.14179981,"('submissive', 'aggressive')",-0.596506,-0.49154916,-0.3174638,-0.3166745,0.0007893
82,-0.16355608,-0.038524363,"('poor', 'rich')",6.8351383,6.8995714,3.3357911,3.4305236,0.0947325
83,0.63860446,0.55935884,"('powerless', 'powerful')",-0.75743234,-0.741743,-0.0594139,-0.0911921,-0.0317782
84,0.8610051,0.7685038,"('inferior', 'superior')",0.77549434,0.68399394,0.8182497,0.7262489,-0.0920008
85,1.1114622,1.1138854,"('insignificant', 'prestigious')",-0.65591997,-0.8636949,0.2277711,0.1250952,-0.1026759
86,1.7621819,1.6869587,"('uninfluential', 'influential')",0.13052192,0.11233848,0.9463519,0.8996485,-0.0467034
87,0.7280076,0.6145709,"('unsuccessful', 'successful')",0.48401034,0.57453734,0.606009,0.5945541,-0.0114549
88,-0.16684262,-0.20650685,"('low', 'eminent')",-0.44696325,-0.40511438,-0.3069029,-0.3058106,0.0010923
