,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,0.007151246,0.057804964,"('disagreeable', 'welcoming')",-0.8186235,-0.8758126,-0.4057361,-0.4090038,-0.0032677
19,-0.020676067,-0.025451876,"('inhospitable', 'hospitable')",-0.7064071,-0.72274315,-0.3635416,-0.3740975,-0.0105559
20,-0.48246965,-0.50617594,"('rough', 'thoughtful')",1.1109691,1.0912092,0.3142497,0.2925166,-0.0217331
21,-1.0003607,-0.97488487,"('immoral', 'moral')",-0.4785115,-0.3738177,-0.7394361,-0.6743513,0.0650848
22,-0.77771777,-0.71615714,"('untrustworthy', 'trustworthy')",-0.7331102,-0.80071795,-0.755414,-0.7584375,-0.0030235
23,-1.4376671,-1.4943054,"('insincere', 'sincere')",5.278415,5.293798,1.920374,1.8997463,-0.0206277
24,-0.25018704,-0.2570652,"('dishonest', 'honest')",0.4928823,0.4815091,0.1213476,0.1122219,-0.0091257
25,-0.074211806,-0.17410275,"('egoistic', 'altruistic')",1.1293588,1.0852082,0.5275735,0.4555527,-0.0720208
26,0.6108322,0.45244464,"('hardhearted', 'benevolent')",1.8055507,1.7663944,1.2081914,1.1094195,-0.0987719
27,0.2629808,0.2611046,"('hardhearted', 'softhearted')",1.2358606,1.1728553,0.7494207,0.7169799,-0.0324408
28,-1.2667373,-1.4110678,"('disloyal', 'loyal')",0.8138936,0.7209354,-0.2264219,-0.3450662,-0.1186443
29,0.10749505,0.07709359,"('unfair', 'fair')",-0.08193101,-0.21226865,0.012782,-0.0675875,-0.0803695
30,0.13699363,0.14601704,"('intolerant', 'tolerant')",1.0410812,1.0223111,0.5890374,0.5841641,-0.0048733
31,0.090470165,0.10848627,"('evil', 'good')",-0.9165972,-1.0047548,-0.4130635,-0.4481342,-0.0350707
32,-1.0730164,-1.1411375,"('unkind', 'kind')",0.378444,0.28642443,-0.3472862,-0.4273565,-0.0800703
33,1.0641161,0.9392806,"('wrong', 'right')",-0.45072654,-0.48079595,0.3066948,0.2292423,-0.0774525
34,-0.26281857,-0.17477888,"('mean', 'honorable')",4.927985,5.125772,2.3325834,2.4754965,0.1429131
35,1.0075266,0.85889935,"('corrupt', 'incorrupt')",-0.4057617,-0.5435601,0.3008825,0.1576696,-0.1432129
36,0.6162354,0.4192835,"('hostile', 'amicable')",-0.2938884,-0.4889357,0.1611735,-0.0348261,-0.1959996
37,-0.21373443,-0.21361682,"('fake', 'genuine')",0.001375705,0.014131211,-0.1061794,-0.0997428,0.0064366
38,-1.0773549,-1.1282886,"('untruthful', 'truthful')",-0.6936725,-0.63937116,-0.8855137,-0.8838299,0.0016838
39,0.10747796,0.19223785,"('exploitative', 'cooperative')",0.5107641,0.58336943,0.309121,0.3878036,0.0786826
40,0.5690539,0.5652041,"('stingy', 'generous')",-1.7629485,-1.9126834,-0.5969473,-0.6737397,-0.0767924
41,-0.7284217,-0.74404204,"('unforgiving', 'forgiving')",-0.22647116,-0.3035238,-0.4774464,-0.5237829,-0.0463365
42,-0.007516563,0.090120345,"('unreliable', 'reliable')",-3.2822433,-3.3370998,-1.6448799,-1.6234897,0.0213902
43,-0.9565699,-0.86443543,"('irresponsible', 'responsible')",0.29019868,0.3140288,-0.3331856,-0.2752033,0.0579823
44,0.9313953,0.9965341,"('prejudiced', 'unprejudiced')",-1.259412,-1.2794882,-0.1640084,-0.141477,0.0225314
45,-1.4297905,-1.3856055,"('incompetent', 'competent')",-0.30280906,-0.3437291,-0.8662997,-0.8646673,0.0016324
46,-1.5159823,-1.4453361,"('uncompetitive', 'competitive')",-1.13612,-1.0960393,-1.3260511,-1.2706877,0.0553634
47,-0.30902314,-0.29915988,"('stupid', 'smart')",5.3058085,5.411446,2.4983926,2.556143,0.0577504
48,-0.5125563,-0.52544487,"('unintelligent', 'intelligent')",0.85459137,0.9375948,0.1710175,0.206075,0.0350575
49,-0.31493676,-0.26249653,"('unable', 'able')",-0.42221558,-0.38753128,-0.3685762,-0.3250139,0.0435623
50,0.0740171,0.0062634945,"('clumsy', 'skillful')",-0.30631968,-0.44365215,-0.1161513,-0.2186943,-0.102543
51,-1.0976458,-1.1423116,"('uneducated', 'educated')",0.087298624,0.049385387,-0.5051736,-0.5464631,-0.0412895
52,1.2959707,1.1272765,"('irrational', 'rational')",0.29739615,0.10548774,0.7966834,0.6163821,-0.1803013
53,-0.6653309,-0.78508854,"('uncreative', 'creative')",0.121109225,-0.018323056,-0.2721108,-0.4017058,-0.129595
54,-0.32369545,-0.38642794,"('incapable', 'capable')",0.5130078,0.48471168,0.0946562,0.0491419,-0.0455143
55,-1.3523023,-1.2408328,"('incompetent', 'clever')",0.3844079,0.44339588,-0.4839472,-0.3987185,0.0852287
56,-0.8686387,-0.83024055,"('impractical', 'practical')",-0.4895267,-0.48564276,-0.6790827,-0.6579416,0.0211411
57,-1.0197036,-1.0299478,"('unimaginative', 'imaginative')",-3.0307975,-3.100402,-2.0252504,-2.0651751,-0.0399247
58,0.046751074,-0.018388472,"('undiscriminating', 'discriminating')",-0.065266736,-0.11194447,-0.0092578,-0.0651665,-0.0559087
59,0.9057722,0.82759553,"('foolish', 'wise')",0.2513826,0.21082479,0.5785774,0.5192102,-0.0593672
60,-1.2935284,-1.1369102,"('inefficient', 'efficient')",-0.3268655,-0.10039601,-0.810197,-0.6186531,0.1915439
61,-0.33110362,-0.41068307,"('illogical', 'logical')",0.63931865,0.50548697,0.1541075,0.0474019,-0.1067056
62,-1.4475348,-1.2922255,"('incompetent', 'brilliant')",0.16327037,0.2945405,-0.6421322,-0.4988425,0.1432897
63,-1.4475287,-1.4002949,"('unperceptive', 'insightful')",0.033781603,0.087039635,-0.7068735,-0.6566277,0.0502458
64,-0.1376246,-0.078085214,"('shy', 'confident')",-5.900569,-5.9894004,-3.0190969,-3.0337429,-0.014646
65,-0.7251985,-0.6983402,"('insecure', 'secure')",-0.12033476,-0.027312223,-0.4227666,-0.3628262,0.0599404
66,0.29004297,0.21660131,"('inactive', 'active')",0.09905319,0.060226627,0.1945481,0.138414,-0.0561341
67,-0.21895146,-0.20671746,"('doubtful', 'determined')",-0.36626768,-0.4069791,-0.2926096,-0.3068483,-0.0142387
68,-0.34717748,-0.30624324,"('dependent', 'independent')",-1.1041492,-1.1194277,-0.7256634,-0.7128354,0.012828
69,1.1858485,1.1297759,"('lazy', 'industrious')",-0.8341389,-0.8586015,0.1758548,0.1355872,-0.0402676
70,-0.89486635,-0.76975864,"('lethargic', 'energetic')",-0.048690774,-0.017502613,-0.4717786,-0.3936306,0.078148
71,0.696157,0.6226937,"('diffident', 'self-confident')",0.20023121,0.14301868,0.4481941,0.3828562,-0.0653379
72,-0.18767321,-0.18647352,"('unambitious', 'ambitious')",-0.34319672,-0.29933563,-0.265435,-0.2429046,0.0225304
73,1.1087894,1.0827025,"('helpless', 'self-reliant')",-2.8714364,-2.9004943,-0.8813235,-0.9088959,-0.0275724
74,-0.17603247,-0.1559119,"('undedicated', 'dedicated')",-0.36517665,-0.47883546,-0.2706046,-0.3173737,-0.0467691
75,0.6984969,0.6730912,"('meek', 'impulsive')",-0.653675,-0.6344611,0.0224109,0.019315,-0.0030959
76,-0.4326624,-0.30635723,"('anxious', 'daring')",-0.3314015,-0.24314408,-0.3820319,-0.2747506,0.1072813
77,-1.8465304,-1.7832923,"('unmotivated', 'motivated')",-1.4568214,-1.2678847,-1.6516759,-1.5255885,0.1260874
78,-0.96115696,-0.9566558,"('nonresilient', 'resilient')",-0.18813582,-0.18560061,-0.5746464,-0.5711282,0.0035182
79,0.29633075,0.19779718,"('wavering', 'unwavering')",-0.64434844,-0.6608363,-0.1740088,-0.2315196,-0.0575108
80,0.08239375,0.13531786,"('dominated', 'dominating')",-0.6179872,-0.45863965,-0.2677967,-0.1616609,0.1061358
81,-1.3391799,-1.3054554,"('submissive', 'aggressive')",-0.8908888,-0.7286358,-1.1150343,-1.0170456,0.0979887
82,-0.46750864,-0.46893716,"('poor', 'rich')",5.7394447,5.7099614,2.635968,2.620512,-0.015456
83,-0.33464032,-0.3625401,"('powerless', 'powerful')",-0.7854555,-0.72925025,-0.5600479,-0.5458952,0.0141527
84,-0.16621523,-0.23759636,"('inferior', 'superior')",0.8097584,0.71793705,0.3217716,0.2401703,-0.0816013
85,1.2072054,1.0511723,"('insignificant', 'prestigious')",-0.13706583,-0.26749155,0.5350698,0.3918403,-0.1432295
86,-1.6597546,-1.7092462,"('uninfluential', 'influential')",-0.7973415,-0.8843323,-1.228548,-1.2967892,-0.0682412
87,0.26711652,0.18968225,"('unsuccessful', 'successful')",0.7938847,0.7743211,0.5305006,0.4820017,-0.0484989
88,-0.14889443,-0.2612435,"('low', 'eminent')",-0.44579858,-0.49256936,-0.2973465,-0.3769064,-0.0795599
