,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.3432563,0.3716632,"('rough', 'thoughtful')",0.85722846,0.8014181,0.6002424,0.5865407,-0.0137017
21,0.9173973,0.808729,"('immoral', 'moral')",-0.3705625,-0.3419762,0.2734174,0.2333764,-0.040041
22,0.8216575,0.7672012,"('untrustworthy', 'trustworthy')",-0.6796949,-0.7283319,0.0709813,0.0194346,-0.0515467
23,0.30908418,0.22462106,"('insincere', 'sincere')",5.545984,5.5931644,2.9275341,2.9088926,-0.0186415
24,-0.054079402,-0.1192523,"('dishonest', 'honest')",0.81790197,0.79738736,0.3819113,0.3390675,-0.0428438
25,-0.06760331,-0.049889527,"('egoistic', 'altruistic')",1.8503244,1.8175181,0.8913605,0.8838143,-0.0075462
26,0.3700391,0.16149296,"('hardhearted', 'benevolent')",1.9253017,1.7304049,1.1476704,0.9459489,-0.2017215
27,-0.20440055,-0.10709716,"('hardhearted', 'softhearted')",1.5062277,1.4847156,0.6509136,0.6888092,0.0378956
28,-0.34634817,-0.50172025,"('disloyal', 'loyal')",0.9108598,0.7972461,0.2822558,0.1477629,-0.1344929
29,-1.1088929,-1.1804799,"('unfair', 'fair')",-0.3877304,-0.5643607,-0.7483116,-0.8724203,-0.1241087
30,1.2499045,1.1536673,"('intolerant', 'tolerant')",1.4724565,1.42107,1.3611805,1.2873687,-0.0738118
31,-1.3160843,-1.2590727,"('evil', 'good')",-0.79936975,-0.82415545,-1.057727,-1.0416141,0.0161129
32,0.46727344,0.29418874,"('unkind', 'kind')",1.2462814,1.0379097,0.8567774,0.6660492,-0.1907282
33,0.115824774,0.028256506,"('wrong', 'right')",-0.23909575,-0.3519132,-0.0616355,-0.1618284,-0.1001929
34,-0.30029893,-0.14381298,"('mean', 'honorable')",5.7621746,6.0476007,2.730938,2.9518938,0.2209558
35,-0.71814406,-0.7666786,"('corrupt', 'incorrupt')",-0.03997641,-0.2528427,-0.3790602,-0.5097606,-0.1307004
36,-1.2962328,-1.428998,"('hostile', 'amicable')",0.3343907,0.07019927,-0.4809211,-0.6793994,-0.1984783
37,0.40466043,0.39073652,"('fake', 'genuine')",0.36058304,0.41782546,0.3826217,0.404281,0.0216593
38,-0.7658597,-0.78768843,"('untruthful', 'truthful')",-0.16711734,-0.085201524,-0.4664885,-0.436445,0.0300435
39,0.95831186,1.0295067,"('exploitative', 'cooperative')",0.38078895,0.32319185,0.6695504,0.6763493,0.0067989
40,0.57213813,0.5852503,"('stingy', 'generous')",-1.1636503,-1.2036432,-0.2957561,-0.3091964,-0.0134403
41,0.5314335,0.5187879,"('unforgiving', 'forgiving')",0.19046295,0.07320766,0.3609482,0.2959978,-0.0649504
42,0.6978464,0.7382869,"('unreliable', 'reliable')",-3.14053,-3.0235012,-1.2213418,-1.1426071,0.0787347
43,-0.048328295,-0.021277744,"('irresponsible', 'responsible')",0.4565406,0.4678806,0.2041062,0.2233014,0.0191952
44,0.5440395,0.52862936,"('prejudiced', 'unprejudiced')",-1.5650578,-1.5441056,-0.5105091,-0.5077381,0.002771
45,0.07924962,0.05242233,"('incompetent', 'competent')",-0.26227224,-0.26066205,-0.0915113,-0.1041199,-0.0126086
46,0.22144194,0.19571859,"('uncompetitive', 'competitive')",-0.7887132,-0.84800905,-0.2836356,-0.3261452,-0.0425096
47,0.28977275,0.38050842,"('stupid', 'smart')",5.236044,5.4515247,2.7629085,2.9160166,0.1531081
48,0.34547645,0.38745797,"('unintelligent', 'intelligent')",0.6886358,0.7012809,0.5170561,0.5443695,0.0273134
49,-0.09785507,0.0987695,"('unable', 'able')",-0.00022125244,0.15500626,-0.0490382,0.1268879,0.1759261
50,0.4142267,0.44446102,"('clumsy', 'skillful')",-0.016437005,0.007916462,0.1988949,0.2261887,0.0272938
51,0.27066922,0.09615056,"('uneducated', 'educated')",0.7562193,0.6868273,0.5134443,0.3914889,-0.1219554
52,-0.43553275,-0.5758895,"('irrational', 'rational')",0.5522842,0.4472276,0.0583757,-0.064331,-0.1227067
53,-1.2653184,-1.2687795,"('uncreative', 'creative')",0.6297372,0.639104,-0.3177906,-0.3148378,0.0029528
54,-0.5829485,-0.64646125,"('incapable', 'capable')",1.2048862,1.253857,0.3109688,0.3036979,-0.0072709
55,0.69057524,0.71235526,"('incompetent', 'clever')",0.15334485,0.16158512,0.4219601,0.4369702,0.0150101
56,0.31182757,0.25183642,"('impractical', 'practical')",-0.13076626,-0.09031425,0.0905307,0.0807611,-0.0097696
57,-0.30016395,-0.36891404,"('unimaginative', 'imaginative')",-2.2245042,-2.2992225,-1.2623341,-1.3340683,-0.0717342
58,0.0003228808,-0.0670435,"('undiscriminating', 'discriminating')",0.2845412,0.25256744,0.142432,0.092762,-0.04967
59,-0.29685482,-0.30035055,"('foolish', 'wise')",0.4318149,0.47526246,0.06748,0.087456,0.019976
60,1.3215308,1.4419272,"('inefficient', 'efficient')",-0.3092045,-0.13099062,0.5061632,0.6554683,0.1493051
61,-0.05829531,-0.12698919,"('illogical', 'logical')",0.44041836,0.23872443,0.1910615,0.0558676,-0.1351939
62,0.76398957,0.9091594,"('incompetent', 'brilliant')",0.11555269,0.35681143,0.4397711,0.6329854,0.1932143
63,-0.07835386,-0.029360844,"('unperceptive', 'insightful')",0.6942581,0.86572325,0.3079521,0.4181812,0.1102291
64,0.4564869,0.4530352,"('shy', 'confident')",-6.495539,-6.540785,-3.0195262,-3.0438747,-0.0243485
65,1.0668211,0.97322685,"('insecure', 'secure')",-0.32591465,-0.3584415,0.3704532,0.3073927,-0.0630605
66,-1.1975325,-1.2302219,"('inactive', 'active')",0.24820241,0.20116849,-0.474665,-0.5145267,-0.0398617
67,0.29556492,0.2811018,"('doubtful', 'determined')",-0.5017731,-0.54600745,-0.1031041,-0.1324528,-0.0293487
68,-0.37768915,-0.3485338,"('dependent', 'independent')",-0.4247945,-0.39099786,-0.4012418,-0.3697658,0.031476
69,0.33622664,0.43477368,"('lazy', 'industrious')",-0.63725203,-0.6310614,-0.1505127,-0.0981438,0.0523689
70,0.2892049,0.33255014,"('lethargic', 'energetic')",0.39005026,0.48435664,0.3396276,0.4084534,0.0688258
71,-0.85286355,-0.79135144,"('diffident', 'self-confident')",0.34063408,0.3797091,-0.2561147,-0.2058212,0.0502935
72,0.055782747,0.041197233,"('unambitious', 'ambitious')",-0.5629076,-0.57833815,-0.2535624,-0.2685705,-0.0150081
73,0.8421913,0.8551294,"('helpless', 'self-reliant')",-2.6373725,-2.589823,-0.8975906,-0.8673468,0.0302438
74,0.528728,0.46290094,"('undedicated', 'dedicated')",0.3441484,0.3227187,0.4364382,0.3928098,-0.0436284
75,-0.44770926,-0.49069166,"('meek', 'impulsive')",-0.45421213,-0.38490996,-0.4509607,-0.4378008,0.0131599
76,1.1926119,1.212284,"('anxious', 'daring')",0.0059305923,0.06410752,0.5992712,0.6381958,0.0389246
77,0.1692186,0.2627371,"('unmotivated', 'motivated')",-1.4832318,-1.3418308,-0.6570066,-0.5395468,0.1174598
78,-0.4317524,-0.32463172,"('nonresilient', 'resilient')",-0.1569646,-0.036159743,-0.2943585,-0.1803957,0.1139628
79,-1.4070457,-1.4783926,"('wavering', 'unwavering')",0.02622482,0.1018915,-0.6904104,-0.6882505,0.0021599
80,1.1048012,1.1197221,"('dominated', 'dominating')",-1.2856764,-1.2603425,-0.0904376,-0.0703102,0.0201274
81,1.4986115,1.4241384,"('submissive', 'aggressive')",-0.6313445,-0.6148101,0.4336335,0.4046642,-0.0289693
82,0.028554723,-0.066027395,"('poor', 'rich')",5.957252,6.1064897,2.9929035,3.0202312,0.0273277
83,0.0060088355,-0.070896775,"('powerless', 'powerful')",-0.82655895,-0.90714854,-0.410275,-0.4890227,-0.0787477
84,0.18326157,0.12740226,"('inferior', 'superior')",0.75785136,0.72400755,0.4705565,0.4257049,-0.0448516
85,-0.49634117,-0.54982793,"('insignificant', 'prestigious')",0.8542043,0.87894595,0.1789316,0.164559,-0.0143726
86,-0.6936585,-0.8629848,"('uninfluential', 'influential')",0.16081157,-0.042831462,-0.2664235,-0.4529081,-0.1864846
87,0.42025372,0.3464665,"('unsuccessful', 'successful')",0.8712892,0.9322965,0.6457714,0.6393815,-0.0063899
88,0.2674491,0.09700291,"('low', 'eminent')",0.36770275,0.35837996,0.3175759,0.2276914,-0.0898845
