,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.9884251,-1.2372748,"('hostile', 'amicable')",0.4257915,0.17639212,-0.2813168,-0.5304413,-0.2491245
37,0.4811712,0.51896244,"('fake', 'genuine')",0.29213664,0.3089883,0.3866539,0.4139754,0.0273215
38,-0.8172643,-0.80880845,"('untruthful', 'truthful')",-0.43243665,-0.4233951,-0.6248505,-0.6161017,0.0087488
39,0.97724575,1.1001211,"('exploitative', 'cooperative')",0.21329887,0.23851445,0.5952723,0.6693178,0.0740455
40,0.5479639,0.59475607,"('stingy', 'generous')",-1.478554,-1.6164231,-0.465295,-0.5108335,-0.0455385
41,-0.06773573,0.14092581,"('unforgiving', 'forgiving')",-0.06880013,-0.18217343,-0.0682679,-0.0206238,0.0476441
42,0.53068686,0.81481075,"('unreliable', 'reliable')",-3.3504486,-3.239817,-1.4098809,-1.2125031,0.1973778
43,0.14145291,0.39317775,"('irresponsible', 'responsible')",0.51443905,0.56714386,0.327946,0.4801608,0.1522148
44,0.831899,0.8622792,"('prejudiced', 'unprejudiced')",-1.34071,-1.3439511,-0.2544055,-0.240836,0.0135695
45,-0.5141453,-0.17413907,"('incompetent', 'competent')",-0.28747848,-0.27236018,-0.4008119,-0.2232496,0.1775623
46,-0.13315421,0.13044442,"('uncompetitive', 'competitive')",-0.7462823,-0.6578709,-0.4397182,-0.2637132,0.176005
47,0.11751962,0.30391634,"('stupid', 'smart')",5.1549544,5.2678776,2.6362371,2.785897,0.1496599
48,-0.3827544,-0.30170453,"('unintelligent', 'intelligent')",0.65346384,0.6938074,0.1353547,0.1960514,0.0606967
49,-0.29657665,-0.097031936,"('unable', 'able')",-0.3727409,-0.2980588,-0.3346588,-0.1975454,0.1371134
50,0.2625913,0.30079368,"('clumsy', 'skillful')",0.054899782,0.026040956,0.1587455,0.1634173,0.0046718
51,-1.1892105,-1.1976906,"('uneducated', 'educated')",-0.025188461,-0.054037564,-0.6071995,-0.6258641,-0.0186646
52,0.3334822,0.019077614,"('irrational', 'rational')",0.48488036,0.30342254,0.4091813,0.1612501,-0.2479312
53,-1.2205298,-1.1993136,"('uncreative', 'creative')",0.44887632,0.41134062,-0.3858267,-0.3939865,-0.0081598
54,-0.3683863,-0.458437,"('incapable', 'capable')",0.9441319,0.98666626,0.2878728,0.2641146,-0.0237582
55,0.09360435,0.42874974,"('incompetent', 'clever')",0.15420064,0.19463459,0.1239025,0.3116922,0.1877897
56,0.26423267,0.4206556,"('impractical', 'practical')",-0.10086273,-0.09101188,0.081685,0.1648219,0.0831369
57,-1.0319735,-0.9040654,"('unimaginative', 'imaginative')",-2.5299206,-2.5239718,-1.780947,-1.7140186,0.0669284
58,-0.031148165,0.053423353,"('undiscriminating', 'discriminating')",0.25392225,0.19857636,0.111387,0.1259999,0.0146129
59,0.6528751,0.5301553,"('foolish', 'wise')",0.43893924,0.3900735,0.5459072,0.4601144,-0.0857928
60,0.5293394,0.86427927,"('inefficient', 'efficient')",-0.36516365,-0.19563359,0.0820879,0.3343228,0.2522349
61,-0.43223304,-0.49758786,"('illogical', 'logical')",0.22185737,0.082717136,-0.1051878,-0.2074354,-0.1022476
62,0.52151203,0.7898484,"('incompetent', 'brilliant')",-0.05879212,0.09190689,0.23136,0.4408776,0.2095176
63,-0.84609646,-0.6119486,"('unperceptive', 'insightful')",0.3935902,0.5668171,-0.2262531,-0.0225658,0.2036873
64,0.46087763,0.54720986,"('shy', 'confident')",-6.7330317,-6.7218714,-3.1360772,-3.0873308,0.0487464
65,0.48991862,0.6394768,"('insecure', 'secure')",-0.60028934,-0.56177074,-0.0551854,0.038853,0.0940384
66,-0.84620106,-0.92174834,"('inactive', 'active')",0.40068084,0.42637095,-0.2227601,-0.2476887,-0.0249286
67,0.6289774,0.6161008,"('doubtful', 'determined')",-0.08184333,-0.035772637,0.2735671,0.2901641,0.016597
68,-0.9073919,-0.8404346,"('dependent', 'independent')",-0.6493489,-0.6647149,-0.7783704,-0.7525747,0.0257957
69,0.36037534,0.21975188,"('lazy', 'industrious')",-0.44641018,-0.50304085,-0.0430174,-0.1416445,-0.0986271
70,0.109803565,0.3803347,"('lethargic', 'energetic')",0.26657885,0.36764678,0.1881912,0.3739907,0.1857995
71,-0.5490542,-0.6449516,"('diffident', 'self-confident')",0.24904563,0.2408292,-0.1500043,-0.2020612,-0.0520569
72,0.07457519,0.02543943,"('unambitious', 'ambitious')",-0.6427781,-0.65287924,-0.2841015,-0.3137199,-0.0296184
73,0.7879506,0.74170357,"('helpless', 'self-reliant')",-2.6377342,-2.663931,-0.9248918,-0.9611137,-0.0362219
74,0.14425226,0.24701004,"('undedicated', 'dedicated')",0.015991785,-0.003155562,0.080122,0.1219272,0.0418052
75,-0.1338791,-0.21611708,"('meek', 'impulsive')",-0.42657205,-0.40533605,-0.2802256,-0.3107266,-0.030501
76,0.596267,0.86011297,"('anxious', 'daring')",0.02700413,0.15893286,0.3116356,0.5095229,0.1978873
77,-0.6842354,-0.5562183,"('unmotivated', 'motivated')",-1.2606537,-1.1222723,-0.9724445,-0.8392453,0.1331992
78,-1.0108335,-0.9197768,"('nonresilient', 'resilient')",-0.030637706,0.05177387,-0.5207356,-0.4340015,0.0867341
79,-0.9318595,-1.0499419,"('wavering', 'unwavering')",-0.21904655,-0.20304869,-0.575453,-0.6264953,-0.0510423
80,0.69476384,0.7067888,"('dominated', 'dominating')",-1.5506809,-1.4415907,-0.4279585,-0.3674009,0.0605576
81,0.23417997,0.3520155,"('submissive', 'aggressive')",-1.0306941,-0.8839151,-0.3982571,-0.2659498,0.1323073
82,-0.47653097,-0.3106921,"('poor', 'rich')",5.570773,5.6452413,2.547121,2.6672745,0.1201535
83,0.19177952,0.11694577,"('powerless', 'powerful')",-0.7601177,-0.7963976,-0.2841691,-0.3397259,-0.0555568
84,1.021215,0.81719923,"('inferior', 'superior')",1.2309611,1.1652033,1.126088,0.9912013,-0.1348867
85,0.04886029,-0.09083255,"('insignificant', 'prestigious')",0.8184237,0.7518145,0.433642,0.330491,-0.103151
86,-1.2442921,-1.1777203,"('uninfluential', 'influential')",-0.41606173,-0.51874965,-0.8301769,-0.848235,-0.0180581
87,0.10328061,0.12317356,"('unsuccessful', 'successful')",0.58245426,0.699095,0.3428674,0.4111343,0.0682669
88,-0.14576828,-0.32036048,"('low', 'eminent')",0.31017417,0.28403002,0.0822029,-0.0181652,-0.1003681
