,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.622424,-1.6829419,"('inhospitable', 'hospitable')",-0.5768742,-0.58299947,-1.0996491,-1.1329707,-0.0333216
20,0.09143378,0.10601582,"('rough', 'thoughtful')",0.63653433,0.58940077,0.363984,0.3477083,-0.0162757
21,-0.38618186,-0.38690096,"('immoral', 'moral')",-0.72781825,-0.6594906,-0.557,-0.5231957,0.0338043
22,-0.06796771,-0.095365375,"('untrustworthy', 'trustworthy')",-0.70678914,-0.774352,-0.3873784,-0.4348587,-0.0474803
23,-0.9633557,-1.053579,"('insincere', 'sincere')",5.347287,5.4126306,2.1919658,2.1795259,-0.0124399
24,-0.41602302,-0.4966045,"('dishonest', 'honest')",0.32051915,0.34205353,-0.0477519,-0.0772755,-0.0295236
25,0.24058884,0.24454224,"('egoistic', 'altruistic')",1.5501506,1.4904189,0.8953698,0.8674806,-0.0278892
26,0.09034572,-0.12613058,"('hardhearted', 'benevolent')",2.08928,1.9307591,1.0898128,0.9023142,-0.1874986
27,-0.62277484,-0.64904445,"('hardhearted', 'softhearted')",1.0497339,0.96089596,0.2134795,0.1559258,-0.0575537
28,-0.8771404,-0.9854103,"('disloyal', 'loyal')",0.9869889,0.8713329,0.0549242,-0.0570387,-0.1119629
29,-0.20080562,-0.24720865,"('unfair', 'fair')",-0.34708977,-0.54510975,-0.2739477,-0.3961592,-0.1222115
30,0.8056594,0.7245658,"('intolerant', 'tolerant')",0.84518003,0.85912967,0.8254197,0.7918477,-0.033572
31,-0.9206914,-0.9071824,"('evil', 'good')",-0.60381615,-0.7609223,-0.7622538,-0.8340523,-0.0717985
32,-0.7718112,-0.8904507,"('unkind', 'kind')",0.6931649,0.54546034,-0.0393232,-0.1724952,-0.133172
33,0.16193086,0.018543147,"('wrong', 'right')",-0.26520628,-0.37388438,-0.0516377,-0.1776706,-0.1260329
34,-0.083387256,-0.0048768744,"('mean', 'honorable')",5.1348195,5.4268084,2.5257161,2.7109656,0.1852495
35,0.21350986,0.10937634,"('corrupt', 'incorrupt')",-0.060986053,-0.23283324,0.0762619,-0.0617284,-0.1379903
36,-0.43689686,-0.5791923,"('hostile', 'amicable')",-0.048169434,-0.23967174,-0.2425331,-0.409432,-0.1668989
37,-0.4946478,-0.5374797,"('fake', 'genuine')",0.0025340868,0.024951242,-0.2460569,-0.2562642,-0.0102073
38,-0.80140114,-0.8864432,"('untruthful', 'truthful')",-0.49249268,-0.35738614,-0.6469469,-0.6219147,0.0250322
39,0.41771722,0.45770046,"('exploitative', 'cooperative')",0.22616911,0.2798223,0.3219432,0.3687614,0.0468182
40,0.05458234,0.033056296,"('stingy', 'generous')",-1.7993556,-1.8663481,-0.8723866,-0.9166459,-0.0442593
41,-0.46435887,-0.50185823,"('unforgiving', 'forgiving')",-0.23819433,-0.34841132,-0.3512766,-0.4251348,-0.0738582
42,0.23245238,0.2555416,"('unreliable', 'reliable')",-3.4296665,-3.3722076,-1.5986071,-1.558333,0.0402741
43,-0.4870839,-0.5272128,"('irresponsible', 'responsible')",0.12336316,0.14779037,-0.1818604,-0.1897112,-0.0078508
44,0.69955516,0.74316365,"('prejudiced', 'unprejudiced')",-1.4004492,-1.4006739,-0.350447,-0.3287551,0.0216919
45,-0.41016966,-0.48783243,"('incompetent', 'competent')",-0.034849003,-0.102107584,-0.2225093,-0.29497,-0.0724607
46,-0.45838428,-0.50562656,"('uncompetitive', 'competitive')",-1.2256988,-1.2462808,-0.8420416,-0.8759537,-0.0339121
47,-0.036772937,0.0639076,"('stupid', 'smart')",5.065645,5.225189,2.5144362,2.6445484,0.1301122
48,-0.5212588,-0.53121984,"('unintelligent', 'intelligent')",0.4035191,0.4275133,-0.0588698,-0.0518533,0.0070165
49,-0.27671665,-0.14420599,"('unable', 'able')",-0.5835632,-0.49432212,-0.4301399,-0.3192641,0.1108758
50,-0.14551096,-0.13942477,"('clumsy', 'skillful')",-0.033428364,-0.10600181,-0.0894697,-0.1227133,-0.0332436
51,-0.5759397,-0.67431134,"('uneducated', 'educated')",0.22984761,0.19275147,-0.1730461,-0.2407799,-0.0677338
52,-0.018559562,-0.11207833,"('irrational', 'rational')",0.11786019,0.10146317,0.0496503,-0.0053076,-0.0549579
53,-1.544062,-1.6238099,"('uncreative', 'creative')",0.20177758,0.1409916,-0.6711422,-0.7414092,-0.070267
54,-0.5533485,-0.6932328,"('incapable', 'capable')",0.74505085,0.69082665,0.0958512,-0.0012031,-0.0970543
55,0.29466483,0.27178347,"('incompetent', 'clever')",0.20393355,0.23015782,0.2492992,0.2509707,0.0016715
56,-0.2807457,-0.33862227,"('impractical', 'practical')",-1.0744147,-0.9442262,-0.6775802,-0.6414242,0.036156
57,-1.0253533,-1.1633354,"('unimaginative', 'imaginative')",-2.9307725,-2.9938781,-1.9780629,-2.0786068,-0.1005439
58,-0.1996833,-0.28763586,"('undiscriminating', 'discriminating')",0.31231844,0.268885,0.0563176,-0.0093754,-0.065693
59,0.2876654,0.34127787,"('foolish', 'wise')",0.101746246,0.17872362,0.1947058,0.2600007,0.0652949
60,-0.028105656,0.03594006,"('inefficient', 'efficient')",-0.5857269,-0.38019535,-0.3069163,-0.1721276,0.1347887
61,-0.27931935,-0.46718997,"('illogical', 'logical')",0.65238905,0.45037505,0.1865349,-0.0084075,-0.1949424
62,0.73348624,0.7664449,"('incompetent', 'brilliant')",0.19167165,0.35634878,0.462579,0.5613968,0.0988178
63,-0.64417326,-0.6327482,"('unperceptive', 'insightful')",0.47965837,0.55798805,-0.0822574,-0.0373801,0.0448773
64,0.2274477,0.23098786,"('shy', 'confident')",-6.387123,-6.404598,-3.0798378,-3.0868051,-0.0069673
65,0.015529821,-0.024863653,"('insecure', 'secure')",-0.38615957,-0.27757603,-0.1853149,-0.1512198,0.0340951
66,-0.52227765,-0.67571217,"('inactive', 'active')",0.50325125,0.3679585,-0.0095132,-0.1538768,-0.1443636
67,0.27212885,0.22826484,"('doubtful', 'determined')",-0.5204539,-0.5578129,-0.1241625,-0.164774,-0.0406115
68,-0.1760119,-0.16526696,"('dependent', 'independent')",-0.9636553,-0.91857475,-0.5698336,-0.5419208,0.0279128
69,0.61772037,0.5846553,"('lazy', 'industrious')",-0.32915294,-0.39233235,0.1442837,0.0961615,-0.0481222
70,-0.28272992,-0.30678657,"('lethargic', 'energetic')",0.24468246,0.22047348,-0.0190237,-0.0431565,-0.0241328
71,-0.19406912,-0.2772471,"('diffident', 'self-confident')",0.43431023,0.40149745,0.1201206,0.0621252,-0.0579954
72,-0.46807328,-0.4945429,"('unambitious', 'ambitious')",-0.61446214,-0.616137,-0.5412677,-0.5553399,-0.0140722
73,0.9021162,0.8627178,"('helpless', 'self-reliant')",-2.9918876,-2.9142823,-1.0448856,-1.0257822,0.0191034
74,-0.07607129,-0.15036394,"('undedicated', 'dedicated')",-0.25886053,-0.37493485,-0.1674659,-0.2626494,-0.0951835
75,-0.11949456,-0.09051544,"('meek', 'impulsive')",-0.5938377,-0.5542352,-0.3566661,-0.3223753,0.0342908
76,0.8300027,0.85001653,"('anxious', 'daring')",-0.43161222,-0.32876843,0.1991953,0.2606241,0.0614288
77,-0.51054764,-0.45642096,"('unmotivated', 'motivated')",-1.2081057,-1.105295,-0.8593267,-0.7808579,0.0784688
78,-0.4355183,-0.41347504,"('nonresilient', 'resilient')",-0.29331136,-0.30173877,-0.3644148,-0.3576069,0.0068079
79,-0.64632577,-0.7390338,"('wavering', 'unwavering')",-0.53754103,-0.5366025,-0.5919334,-0.6378182,-0.0458848
80,0.6981312,0.71412057,"('dominated', 'dominating')",-0.7957049,-0.71151316,-0.0487868,0.0013037,0.0500905
81,0.33383933,0.30941686,"('submissive', 'aggressive')",-0.9152232,-0.7517128,-0.2906919,-0.221148,0.0695439
82,-0.7430973,-0.7661042,"('poor', 'rich')",6.0017934,6.0719995,2.629348,2.6529477,0.0235997
83,-0.009816222,-0.08114717,"('powerless', 'powerful')",-1.179581,-1.1937294,-0.5946986,-0.6374383,-0.0427397
84,0.57730114,0.549138,"('inferior', 'superior')",0.61820346,0.60092,0.5977523,0.575029,-0.0227233
85,0.21963467,0.17982793,"('insignificant', 'prestigious')",0.13259882,0.06358114,0.1761167,0.1217045,-0.0544122
86,-1.1917309,-1.3437836,"('uninfluential', 'influential')",-0.17371757,-0.29716066,-0.6827242,-0.8204721,-0.1377479
87,0.51576996,0.41107067,"('unsuccessful', 'successful')",1.1278298,1.1568602,0.8217999,0.7839655,-0.0378344
88,-0.37769324,-0.47964594,"('low', 'eminent')",-0.389854,-0.44080952,-0.3837736,-0.4602277,-0.0764541
