,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.8039293,-1.855083,"('inhospitable', 'hospitable')",-0.7149154,-0.7273566,-1.2594223,-1.2912198,-0.0317975
20,0.12717882,0.1609451,"('rough', 'thoughtful')",0.77735627,0.71694505,0.4522675,0.4389451,-0.0133224
21,1.6632239,1.5817053,"('immoral', 'moral')",-0.22803016,-0.23189665,0.7175968,0.6749043,-0.0426925
22,1.0003351,0.93703276,"('untrustworthy', 'trustworthy')",-1.0120513,-1.0198634,-0.0058581,-0.0414153,-0.0355572
23,0.5542762,0.5309156,"('insincere', 'sincere')",5.193538,5.309214,2.8739071,2.9200649,0.0461578
24,0.32749417,0.2727302,"('dishonest', 'honest')",0.5067332,0.57323706,0.4171137,0.4229836,0.0058699
25,-0.8520894,-0.85663766,"('egoistic', 'altruistic')",1.0027745,0.9256669,0.0753425,0.0345146,-0.0408279
26,-0.62197405,-0.7858037,"('hardhearted', 'benevolent')",1.4400779,1.2488676,0.4090519,0.231532,-0.1775199
27,-0.23172417,-0.054992214,"('hardhearted', 'softhearted')",0.6633886,0.61755294,0.2158322,0.2812804,0.0654482
28,-0.3099975,-0.33456987,"('disloyal', 'loyal')",1.0129732,0.99907595,0.3514878,0.332253,-0.0192348
29,-0.48791695,-0.5353446,"('unfair', 'fair')",-0.5765209,-0.65809476,-0.5322189,-0.5967197,-0.0645008
30,1.0074769,0.799951,"('intolerant', 'tolerant')",1.1504856,1.1208017,1.0789813,0.9603764,-0.1186049
31,-2.5724242,-2.5580041,"('evil', 'good')",-0.8140368,-0.93115824,-1.6932305,-1.7445812,-0.0513507
32,0.24203533,0.09769559,"('unkind', 'kind')",0.44858405,0.3645249,0.3453097,0.2311102,-0.1141995
33,-0.4817559,-0.5207784,"('wrong', 'right')",-0.53505725,-0.56312484,-0.5084066,-0.5419517,-0.0335451
34,-0.37669376,-0.30257404,"('mean', 'honorable')",5.335802,5.4858313,2.4795542,2.5916286,0.1120744
35,-1.6515905,-1.7029957,"('corrupt', 'incorrupt')",-0.41326815,-0.45718205,-1.0324293,-1.0800889,-0.0476596
36,-2.8719413,-2.861237,"('hostile', 'amicable')",-0.44803873,-0.61200255,-1.6599901,-1.7366198,-0.0766297
37,0.49951836,0.48008147,"('fake', 'genuine')",-0.18699701,-0.113912225,0.1562607,0.1830846,0.0268239
38,-0.6388367,-0.77936745,"('untruthful', 'truthful')",0.033395473,0.12050134,-0.3027206,-0.3294331,-0.0267125
39,1.699891,1.6936569,"('exploitative', 'cooperative')",0.33025038,0.33222476,1.0150707,1.0129409,-0.0021298
40,-0.5068867,-0.39882255,"('stingy', 'generous')",-1.737979,-1.7588362,-1.1224329,-1.0788293,0.0436036
41,0.4334099,0.26516947,"('unforgiving', 'forgiving')",0.1604715,0.01523554,0.2969407,0.1402025,-0.1567382
42,0.7751989,0.82290703,"('unreliable', 'reliable')",-2.9700246,-2.9338186,-1.0974128,-1.0554558,0.041957
43,0.6160902,0.5188849,"('irresponsible', 'responsible')",0.3489439,0.36201933,0.482517,0.4404521,-0.0420649
44,-0.079490826,-0.21300155,"('prejudiced', 'unprejudiced')",-1.5723749,-1.6055967,-0.8259329,-0.9092991,-0.0833662
45,0.89195657,0.8987143,"('incompetent', 'competent')",0.10278915,0.013572719,0.4973729,0.4561435,-0.0412294
46,1.5461475,1.6699023,"('uncompetitive', 'competitive')",-0.692118,-0.6623182,0.4270147,0.503792,0.0767773
47,0.464916,0.4931337,"('stupid', 'smart')",4.8421917,5.0099816,2.653554,2.7515576,0.0980036
48,0.5882551,0.5058472,"('unintelligent', 'intelligent')",0.9513019,0.92897284,0.7697785,0.71741,-0.0523685
49,0.21441174,0.29798448,"('unable', 'able')",-0.19187637,-0.05512626,0.0112677,0.1214291,0.1101614
50,0.09587827,0.16691947,"('clumsy', 'skillful')",-0.13439843,-0.1857933,-0.0192601,-0.0094369,0.0098232
51,0.6843236,0.5998949,"('uneducated', 'educated')",0.27152646,0.22666356,0.477925,0.4132792,-0.0646458
52,-1.4747161,-1.636336,"('irrational', 'rational')",-0.016937103,-0.12543522,-0.7458266,-0.8808856,-0.135059
53,-1.1925576,-1.0942557,"('uncreative', 'creative')",0.16588475,0.10473648,-0.5133364,-0.4947596,0.0185768
54,-1.1505803,-1.2443683,"('incapable', 'capable')",0.5338752,0.55719876,-0.3083525,-0.3435848,-0.0352323
55,1.6704044,1.6323441,"('incompetent', 'clever')",0.27185848,0.26474607,0.9711314,0.9485451,-0.0225863
56,1.9433692,1.9072315,"('impractical', 'practical')",0.12007509,0.15842782,1.0317221,1.0328296,0.0011075
57,-0.30603322,-0.17426255,"('unimaginative', 'imaginative')",-3.0489426,-3.1609616,-1.6774879,-1.6676121,0.0098758
58,-0.22931238,-0.2643371,"('undiscriminating', 'discriminating')",0.28882334,0.21887463,0.0297555,-0.0227312,-0.0524867
59,-0.5230279,-0.5952675,"('foolish', 'wise')",0.13418727,0.24008517,-0.1944203,-0.1775911,0.0168292
60,2.5679142,2.5484095,"('inefficient', 'efficient')",0.26134595,0.3569308,1.4146301,1.4526701,0.03804
61,0.18054858,0.08576791,"('illogical', 'logical')",0.49898183,0.34698966,0.3397652,0.2163788,-0.1233864
62,2.197908,2.182293,"('incompetent', 'brilliant')",0.8367785,0.96715254,1.5173433,1.5747228,0.0573795
63,0.94146997,0.8649176,"('unperceptive', 'insightful')",0.8142102,0.88088113,0.87784,0.8728994,-0.0049406
64,0.54106885,0.27716827,"('shy', 'confident')",-5.8195457,-5.869947,-2.6392384,-2.7963893,-0.1571509
65,1.197817,1.2258956,"('insecure', 'secure')",-0.29322097,-0.16697396,0.452298,0.5294608,0.0771628
66,-1.8244677,-1.8407898,"('inactive', 'active')",-0.012072347,-0.05984602,-0.91827,-0.9503179,-0.0320479
67,1.1466258,0.82600844,"('doubtful', 'determined')",-0.051009733,-0.12933595,0.547808,0.3483362,-0.1994718
68,0.17831719,0.15959015,"('dependent', 'independent')",-0.6115091,-0.56627065,-0.2165959,-0.2033402,0.0132557
69,-0.49255025,-0.47753206,"('lazy', 'industrious')",-0.22814031,-0.26326388,-0.3603453,-0.370398,-0.0100527
70,1.2958099,1.412444,"('lethargic', 'energetic')",-0.086418845,-0.052301094,0.6046955,0.6800715,0.075376
71,-0.788058,-0.84127676,"('diffident', 'self-confident')",0.45034266,0.46482897,-0.1688577,-0.1882239,-0.0193662
72,-0.5787189,-0.5820822,"('unambitious', 'ambitious')",-0.54782903,-0.4616793,-0.563274,-0.5218807,0.0413933
73,0.18173543,0.17807724,"('helpless', 'self-reliant')",-2.8763855,-2.805296,-1.347325,-1.3136094,0.0337156
74,0.8271779,0.8968348,"('undedicated', 'dedicated')",-0.20148593,-0.30756164,0.312846,0.2946366,-0.0182094
75,-0.9351404,-0.96071434,"('meek', 'impulsive')",-0.7340719,-0.73068994,-0.8346062,-0.8457022,-0.011096
76,1.6991098,1.7568783,"('anxious', 'daring')",-0.12246251,0.019779414,0.7883236,0.8883289,0.1000053
77,0.17015064,0.22818428,"('unmotivated', 'motivated')",-0.8523065,-0.7999969,-0.3410779,-0.2859063,0.0551716
78,-0.38970357,-0.21006939,"('nonresilient', 'resilient')",0.10289556,0.12664235,-0.143404,-0.0417135,0.1016905
79,-1.9912075,-2.0281725,"('wavering', 'unwavering')",-0.3487773,-0.3899406,-1.1699924,-1.2090565,-0.0390641
80,1.612999,1.57264,"('dominated', 'dominating')",-0.70128936,-0.54870754,0.4558548,0.5119662,0.0561114
81,2.4509103,2.222029,"('submissive', 'aggressive')",-0.061081514,0.019717969,1.1949145,1.1208735,-0.074041
82,-0.55441546,-0.49092397,"('poor', 'rich')",5.310814,5.43019,2.3781991,2.4696331,0.091434
83,0.13018773,-0.011061221,"('powerless', 'powerful')",-0.7756532,-0.78366786,-0.3227327,-0.3973646,-0.0746319
84,0.78078157,0.7586027,"('inferior', 'superior')",1.1176864,1.144893,0.949234,0.9517479,0.0025139
85,-2.0770164,-2.165756,"('insignificant', 'prestigious')",-0.062333394,-0.21571606,-1.0696748,-1.1907361,-0.1210613
86,-0.044836357,-0.12861478,"('uninfluential', 'influential')",-0.25283617,-0.36351055,-0.1488363,-0.2460627,-0.0972264
87,0.59234166,0.44778106,"('unsuccessful', 'successful')",0.9061758,1.0378771,0.7492588,0.7428291,-0.0064297
88,-0.31910402,-0.41012985,"('low', 'eminent')",-0.28463906,-0.3227347,-0.3018715,-0.3664323,-0.0645608
