,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
34,-0.6300645,-0.5344987,"('mean', 'honorable')",4.8330593,5.0717235,2.1014974,2.2686124,0.167115
35,2.8930206,2.7134056,"('corrupt', 'incorrupt')",-1.2777005,-1.5061889,0.80766,0.6036084,-0.2040516
36,1.5582786,1.4132658,"('hostile', 'amicable')",-1.2795873,-1.4319187,0.1393456,-0.0093265,-0.1486721
37,-0.46646926,-0.37995958,"('fake', 'genuine')",0.5595988,0.62930447,0.0465648,0.1246724,0.0781076
38,-0.08912153,-0.2154906,"('untruthful', 'truthful')",0.1445221,0.10176674,0.0277003,-0.0568619,-0.0845622
39,-0.41659462,-0.24895395,"('exploitative', 'cooperative')",0.6890801,0.76304966,0.1362427,0.2570479,0.1208052
40,0.001774596,-0.033221602,"('stingy', 'generous')",-2.275487,-2.2932565,-1.1368562,-1.163239,-0.0263828
41,-0.7011276,-0.6813773,"('unforgiving', 'forgiving')",0.29352364,0.32144967,-0.203802,-0.1799638,0.0238382
42,0.07721189,0.2890619,"('unreliable', 'reliable')",-2.7813325,-2.5796037,-1.3520603,-1.1452708,0.2067895
43,-2.0363793,-1.927202,"('irresponsible', 'responsible')",1.2856659,1.4215807,-0.3753567,-0.2528107,0.122546
44,0.45526502,0.4749308,"('prejudiced', 'unprejudiced')",-1.2474773,-1.3602593,-0.3961061,-0.4426643,-0.0465582
45,-0.7064807,-0.8879334,"('incompetent', 'competent')",0.8225294,0.7208466,0.0580243,-0.0835434,-0.1415677
46,-2.4099786,-2.3465986,"('uncompetitive', 'competitive')",0.40230513,0.5365573,-1.0038368,-0.9050207,0.0988161
47,-0.6343047,-0.55423164,"('stupid', 'smart')",5.194793,5.3800764,2.2802444,2.4129224,0.132678
48,-2.1047606,-1.9851911,"('unintelligent', 'intelligent')",0.33092287,0.43925983,-0.8869189,-0.7729657,0.1139532
49,-0.6808159,-0.5530555,"('unable', 'able')",-0.24425972,-0.08559914,-0.4625378,-0.3193273,0.1432105
50,0.84086174,0.9593724,"('clumsy', 'skillful')",-0.7190288,-0.69484204,0.0609165,0.1322652,0.0713487
51,-1.8416983,-1.5515591,"('uneducated', 'educated')",0.28492323,0.40737095,-0.7783875,-0.5720941,0.2062934
52,0.47125363,0.43917948,"('irrational', 'rational')",0.0016056001,-0.11414355,0.2364296,0.162518,-0.0739116
53,-0.68364966,-0.6574408,"('uncreative', 'creative')",0.2372047,0.3723707,-0.2232225,-0.142535,0.0806875
54,0.09629304,0.051331393,"('incapable', 'capable')",0.68921787,0.74319124,0.3927554,0.3972613,0.0045059
55,-2.1156008,-2.0163536,"('incompetent', 'clever')",0.7525561,0.9347653,-0.6815224,-0.5407941,0.1407283
56,-1.0833616,-0.9744804,"('impractical', 'practical')",1.21257,1.3173485,0.0646042,0.171434,0.1068298
57,-1.2675257,-1.4668788,"('unimaginative', 'imaginative')",-2.4730802,-2.469118,-1.8703029,-1.9679985,-0.0976956
58,-0.37979928,-0.40379566,"('undiscriminating', 'discriminating')",0.074065566,0.1495707,-0.1528669,-0.1271125,0.0257544
59,1.1602349,1.1963446,"('foolish', 'wise')",-0.3490242,-0.39733377,0.4056054,0.3995054,-0.0061
60,-2.6797895,-2.3767328,"('inefficient', 'efficient')",0.77262765,1.0890676,-0.953581,-0.6438326,0.3097484
61,-0.4026959,-0.43955502,"('illogical', 'logical')",0.484539,0.34084752,0.0409216,-0.0493537,-0.0902753
62,-1.8296667,-1.6667598,"('incompetent', 'brilliant')",1.0011,1.2649676,-0.4142834,-0.2008961,0.2133873
63,-1.2268395,-1.1815077,"('unperceptive', 'insightful')",0.50923485,0.80047995,-0.3588023,-0.1905139,0.1682884
64,-0.16745053,0.00074043963,"('shy', 'confident')",-5.3931737,-5.341688,-2.7803121,-2.6704738,0.1098383
65,-1.6176903,-1.5537937,"('insecure', 'secure')",0.565171,0.59842837,-0.5262597,-0.4776827,0.048577
66,1.0273312,0.99885505,"('inactive', 'active')",-0.23110545,-0.2847541,0.3981129,0.3570505,-0.0410624
67,0.0072840005,0.052983135,"('doubtful', 'determined')",0.018454328,-0.04624325,0.0128692,0.0033699,-0.0094993
68,-0.20091692,-0.10606623,"('dependent', 'independent')",-1.316339,-1.2197558,-0.758628,-0.662911,0.095717
69,2.4662511,2.5132902,"('lazy', 'industrious')",-1.5219047,-1.4547353,0.4721732,0.5292774,0.0571042
70,-1.6235285,-1.660487,"('lethargic', 'energetic')",0.79489005,0.87362856,-0.4143192,-0.3934292,0.02089
71,1.1250725,1.0185839,"('diffident', 'self-confident')",0.34807855,0.31539565,0.7365755,0.6669898,-0.0695857
72,-1.0839732,-1.0467384,"('unambitious', 'ambitious')",0.21194172,0.19730732,-0.4360157,-0.4247155,0.0113002
73,1.4157203,1.5199366,"('helpless', 'self-reliant')",-3.2402644,-3.1689434,-0.912272,-0.8245034,0.0877686
74,-0.54611427,-0.50543785,"('undedicated', 'dedicated')",0.22025152,0.2621026,-0.1629314,-0.1216676,0.0412638
75,1.6617621,1.4938844,"('meek', 'impulsive')",-0.93571097,-0.93411106,0.3630256,0.2798867,-0.0831389
76,-1.7362032,-1.5347439,"('anxious', 'daring')",0.1257303,0.34542838,-0.8052365,-0.5946578,0.2105787
77,-1.6356158,-1.3580831,"('unmotivated', 'motivated')",-0.8918108,-0.7047899,-1.2637134,-1.0314364,0.232277
78,-0.42444268,-0.4880793,"('nonresilient', 'resilient')",-0.15103503,0.031642765,-0.2877389,-0.2282183,0.0595206
79,1.522941,1.3900979,"('wavering', 'unwavering')",-0.6825361,-0.8191723,0.4202024,0.2854628,-0.1347396
80,-1.5843459,-1.5636796,"('dominated', 'dominating')",-0.28138918,-0.3313148,-0.9328675,-0.9474972,-0.0146297
81,-2.4481144,-2.3181598,"('submissive', 'aggressive')",-0.12072542,0.0014701486,-1.2844199,-1.1583449,0.126075
82,0.028535519,0.09092815,"('poor', 'rich')",6.1264343,6.184533,3.0774848,3.1377306,0.0602458
83,-1.0734048,-1.0501485,"('powerless', 'powerful')",-0.40812254,-0.40026647,-0.7407637,-0.7252074,0.0155563
84,-0.27309254,-0.19682847,"('inferior', 'superior')",0.3745954,0.44808823,0.0507514,0.1256299,0.0748785
85,1.8576214,1.7142051,"('insignificant', 'prestigious')",-1.2524444,-1.2667537,0.3025885,0.2237257,-0.0788628
86,-2.5648034,-2.649866,"('uninfluential', 'influential')",0.12731495,0.09680994,-1.2187442,-1.2765281,-0.0577839
87,-0.32881606,-0.3117101,"('unsuccessful', 'successful')",0.6886007,0.71409434,0.1798923,0.2011921,0.0212998
88,-1.1701591,-1.0552119,"('low', 'eminent')",-0.26118344,-0.12897912,-0.7156713,-0.5920955,0.1235758
