,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
62,0.11377864,0.12447399,"('incompetent', 'brilliant')",1.1597271,1.2956988,-0.04395636,0.16551715,0.4098498,0.5285633,0.1187135
63,-0.051224165,0.0050645103,"('unperceptive', 'insightful')",1.4885952,1.4957695,0.8795073,1.0759991,0.7722928,0.8589444,0.0866516
64,-0.022638272,-0.15807265,"('shy', 'confident')",0.24658185,0.18154173,-6.1630163,-6.200858,-1.9796909,-2.0591297,-0.0794388
65,-0.055288713,-0.31538326,"('insecure', 'secure')",0.8463928,0.75833625,0.12580808,-0.042545874,0.3056374,0.133469,-0.1721684
66,0.48018694,0.47345257,"('inactive', 'active')",0.6255939,0.6300095,1.064403,1.0161562,0.7233946,0.7065394,-0.0168552
67,0.768357,0.55541766,"('doubtful', 'determined')",-0.22010805,-0.2952859,-0.3836239,-0.4231103,0.054875,-0.0543262,-0.1092012
68,-0.9953205,-1.0980495,"('dependent', 'independent')",-1.2658641,-1.3597444,-0.79418755,-0.7543974,-1.0184574,-1.0707304,-0.052273
69,-0.096191734,0.11747159,"('lazy', 'industrious')",-0.008700389,0.110194236,-1.0713165,-0.90012777,-0.3920695,-0.224154,0.1679155
70,-0.048722688,-0.019794583,"('lethargic', 'energetic')",0.3227722,0.40042827,0.69773036,0.8361505,0.3239266,0.4055947,0.0816681
71,0.33523917,0.3635688,"('diffident', 'self-confident')",2.2019386,2.2992692,0.34736466,0.31927475,0.9615142,0.9940375,0.0325233
72,-0.22800161,-0.2808702,"('unambitious', 'ambitious')",0.104579955,0.066409156,-1.0789452,-1.0792912,-0.4007889,-0.4312508,-0.0304619
73,1.1611855,1.1305453,"('helpless', 'self-reliant')",0.28016093,0.20728901,-3.3751197,-3.2737896,-0.6445911,-0.6453185,-0.0007274
74,0.8656729,0.91623485,"('undedicated', 'dedicated')",1.2878647,1.2927424,0.5872385,0.5985109,0.913592,0.9358294,0.0222374
75,0.104819745,0.12659614,"('meek', 'impulsive')",-1.5253953,-1.5144752,-0.2951257,-0.13782458,-0.5719004,-0.5085679,0.0633325
76,0.08790957,0.07942803,"('anxious', 'daring')",0.1569101,0.28071377,0.79442024,0.8075227,0.3464133,0.3892215,0.0428082
77,-1.0828949,-1.1140076,"('unmotivated', 'motivated')",0.2098125,0.24579464,-1.2027804,-1.158793,-0.6919543,-0.6756686,0.0162857
78,-0.9158122,-0.6735812,"('nonresilient', 'resilient')",0.5164008,0.66659474,-0.24779513,-0.043971635,-0.2157355,-0.016986,0.1987495
79,0.12807016,0.17704262,"('wavering', 'unwavering')",-0.643441,-0.6844245,0.16658112,0.2157077,-0.1162632,-0.0972247,0.0190385
80,0.13992478,-0.16912131,"('dominated', 'dominating')",0.44703138,0.42643917,-0.77068424,-0.84224904,-0.0612427,-0.1949771,-0.1337344
81,0.052658938,-0.35681984,"('submissive', 'aggressive')",0.50483793,0.32824308,-0.08882439,-0.20388429,0.1562242,-0.077487,-0.2337112
82,-0.5469298,-0.49770975,"('poor', 'rich')",-0.02151969,0.009092033,6.1323485,6.107753,1.854633,1.873045,0.018412
83,0.72189164,0.55039746,"('powerless', 'powerful')",1.4650985,1.3675677,-0.6206665,-0.67663455,0.5221079,0.4137769,-0.108331
84,0.2790017,0.0023156442,"('inferior', 'superior')",-0.8623606,-0.9065647,0.4148791,0.3953288,-0.0561599,-0.1696401,-0.1134802
85,1.0617778,1.1898897,"('insignificant', 'prestigious')",0.8243853,0.79191285,0.12687042,0.15626177,0.6710112,0.712688,0.0416768
86,-0.5078198,-0.7027974,"('uninfluential', 'influential')",0.93442994,0.74869615,0.04976894,-0.08597882,0.158793,-0.01336,-0.172153
87,0.028338114,-0.30050853,"('unsuccessful', 'successful')",1.6828439,1.6474516,0.5241587,0.43687716,0.7451135,0.5946068,-0.1505067
88,0.21015722,0.03081997,"('low', 'eminent')",-0.021118509,-0.11565504,0.50418496,0.42823553,0.2310746,0.1144668,-0.1166078
