,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.85848486,-1.1110002,"('disloyal', 'loyal')",0.30756396,0.053291935,0.72729343,0.52944803,0.0587908,-0.1760867,-0.2348775
29,0.1129231,0.093178004,"('unfair', 'fair')",-0.6372691,-0.6282842,-0.5628537,-0.7193615,-0.3623999,-0.4181559,-0.055756
30,-0.14747633,-0.2541427,"('intolerant', 'tolerant')",0.81738025,0.6713387,1.633002,1.5310953,0.7676353,0.6494304,-0.1182049
31,-0.19849429,-0.10776885,"('evil', 'good')",-1.4733772,-1.3297224,-1.0874194,-1.1450757,-0.9197636,-0.8608557,0.0589079
32,-0.27691546,-0.4517808,"('unkind', 'kind')",0.7651213,0.5408779,0.8690114,0.67077184,0.4524057,0.2532896,-0.1991161
33,0.47280544,0.44772866,"('wrong', 'right')",-0.10773297,-0.08646643,-0.21067153,-0.20152695,0.051467,0.0532451,0.0017781
34,-0.18125859,-0.16191979,"('mean', 'honorable')",0.36166343,0.44221127,6.013709,6.051374,2.0647046,2.1105552,0.0458506
35,1.2328631,1.2558781,"('corrupt', 'incorrupt')",-1.6797776,-1.6105866,-0.23395303,-0.34061974,-0.2269559,-0.2317761,-0.0048202
36,0.33931836,0.23443495,"('hostile', 'amicable')",-0.9719193,-1.0187724,0.2899342,0.11181325,-0.1142222,-0.2241747,-0.1099525
37,0.5743449,0.5747199,"('fake', 'genuine')",-0.12323973,-0.14303118,0.13047096,0.17077708,0.1938587,0.2008219,0.0069632
38,-0.40351343,-0.45582497,"('untruthful', 'truthful')",-0.79383713,-0.86312616,0.28695783,0.29673427,-0.3034642,-0.3407389,-0.0372747
39,0.6866318,0.6981173,"('exploitative', 'cooperative')",1.4915553,1.4883813,0.12160345,0.13153379,0.7665969,0.7726775,0.0060806
40,-0.36336148,-0.36435878,"('stingy', 'generous')",0.33159676,0.5181669,-1.6096312,-1.6047142,-0.547132,-0.4836353,0.0634967
41,-0.34866303,-0.4112122,"('unforgiving', 'forgiving')",0.54394346,0.5102051,0.33096153,0.22903045,0.175414,0.1093411,-0.0660729
42,0.2379999,0.33727717,"('unreliable', 'reliable')",0.8555492,0.8774574,-3.273637,-3.1691048,-0.726696,-0.6514568,0.0752392
43,-0.718447,-0.7432264,"('irresponsible', 'responsible')",0.8103888,0.74343276,0.5672288,0.51305634,0.2197235,0.1710876,-0.0486359
44,0.32682347,0.37798098,"('prejudiced', 'unprejudiced')",-0.61812514,-0.5516797,-1.5914452,-1.5950383,-0.6275823,-0.589579,0.0380033
45,-1.4192691,-1.5416201,"('incompetent', 'competent')",0.18821715,0.10330805,-0.5485691,-0.5987709,-0.593207,-0.6790276,-0.0858206
46,-0.687776,-0.84466815,"('uncompetitive', 'competitive')",1.5581112,1.466341,-0.6371593,-0.6680502,0.0777253,-0.0154591,-0.0931844
47,-0.012496002,0.08863477,"('stupid', 'smart')",0.62808573,0.6719837,5.209806,5.205847,1.9417985,1.9888218,0.0470233
48,-1.0903146,-1.2020284,"('unintelligent', 'intelligent')",0.20568806,0.18338783,0.67417085,0.63752097,-0.0701519,-0.1270398,-0.0568879
49,-0.42351416,-0.3435209,"('unable', 'able')",-0.7911737,-0.7615354,-0.23673934,-0.13108708,-0.4838091,-0.4120478,0.0717613
50,0.2731331,0.38384503,"('clumsy', 'skillful')",-0.2708486,-0.2865899,0.12558278,0.11813026,0.0426224,0.0717951,0.0291727
51,-0.7173908,-0.88622034,"('uneducated', 'educated')",0.7406615,0.5157095,0.68215877,0.5888852,0.2351432,0.0727915,-0.1623517
52,0.22693789,0.1293334,"('irrational', 'rational')",-0.6164445,-0.6506828,0.2610957,0.17894797,-0.0428036,-0.1141338,-0.0713302
53,-1.148204,-1.1719184,"('uncreative', 'creative')",-0.095491014,-0.16875254,0.7972916,0.74474245,-0.1488011,-0.1986428,-0.0498417
54,-0.0549757,-0.14508119,"('incapable', 'capable')",0.05410343,0.058339566,0.990417,0.987333,0.3298482,0.3001971,-0.0296511
55,-0.88615465,-1.0338072,"('incompetent', 'clever')",1.2004164,1.0078487,-0.018775139,-0.100472614,0.0984956,-0.0421437,-0.1406393
56,0.29369864,0.11847782,"('impractical', 'practical')",1.2447071,1.0108849,0.30591825,0.2603444,0.6147747,0.4632357,-0.151539
57,-1.5735815,-1.7630181,"('unimaginative', 'imaginative')",-0.6700287,-0.7544322,-2.6572,-2.6887736,-1.6336034,-1.735408,-0.1018046
58,-0.40719387,-0.45325425,"('undiscriminating', 'discriminating')",0.78623545,0.7493354,0.16501768,0.10791459,0.1813531,0.1346653,-0.0466878
59,0.62941754,0.67605025,"('foolish', 'wise')",-1.168224,-1.1604987,0.4345044,0.4785576,-0.0347673,-0.0019636,0.0328037
60,-0.48278728,-0.51166975,"('inefficient', 'efficient')",1.5006111,1.4517249,-0.010008841,0.085305914,0.3359383,0.341787,0.0058487
61,-0.94750804,-1.0449629,"('illogical', 'logical')",-0.26556087,-0.32501778,0.2947585,0.1653938,-0.3061035,-0.401529,-0.0954255
62,-0.6125276,-0.6311995,"('incompetent', 'brilliant')",0.9817421,1.054235,0.35869724,0.542801,0.2426372,0.3219455,0.0793083
63,-0.4316959,-0.46351302,"('unperceptive', 'insightful')",1.0020355,0.9850017,0.9068701,1.0131326,0.4924032,0.5115404,0.0191372
64,0.030522749,-0.026332077,"('shy', 'confident')",0.62007076,0.66789687,-6.50388,-6.384115,-1.9510956,-1.9141835,0.0369121
65,-0.55138475,-0.65238446,"('insecure', 'secure')",0.5044925,0.35614038,-0.55565643,-0.58583647,-0.2008496,-0.2940269,-0.0931773
66,-0.03214109,0.011515986,"('inactive', 'active')",0.2673551,0.25938594,0.9607276,0.96235657,0.3986472,0.4110862,0.012439
67,0.7533709,0.74273235,"('doubtful', 'determined')",0.61647785,0.59381664,-0.04204845,-0.033785332,0.4426001,0.4342546,-0.0083455
68,0.053718995,-0.012767833,"('dependent', 'independent')",-0.21179742,-0.32441723,-0.427691,-0.487329,-0.1952565,-0.274838,-0.0795815
69,1.2196153,1.3502485,"('lazy', 'industrious')",-0.21231823,0.04112187,-0.4471584,-0.34477133,0.1867129,0.3488663,0.1621534
70,-0.5319846,-0.48153645,"('lethargic', 'energetic')",0.3138521,0.34868202,0.24208191,0.29742083,0.0079831,0.0548555,0.0468724
71,-0.35541636,-0.4087125,"('diffident', 'self-confident')",0.07208828,0.16436026,0.4626017,0.45508972,0.0597579,0.0702458,0.0104879
72,-0.42938867,-0.472292,"('unambitious', 'ambitious')",0.6571269,0.6831493,-0.8351567,-0.7528314,-0.2024728,-0.180658,0.0218148
73,1.0766658,1.0973039,"('helpless', 'self-reliant')",0.10393174,0.113959245,-3.1641178,-3.0498526,-0.6611734,-0.6128632,0.0483102
74,0.040270723,0.04617894,"('undedicated', 'dedicated')",1.238243,1.2069806,-0.1286577,-0.22091255,0.3832853,0.3440823,-0.039203
75,0.84594834,0.84427786,"('meek', 'impulsive')",-1.1019343,-0.96217495,-0.29896826,-0.17964998,-0.1849847,-0.0991824,0.0858023
76,0.20475933,0.25006056,"('anxious', 'daring')",0.69559497,0.7502913,0.25923866,0.30399716,0.386531,0.434783,0.048252
77,-0.6081965,-0.73346525,"('unmotivated', 'motivated')",0.7013273,0.6867219,-0.95996773,-0.84188217,-0.2889456,-0.2962085,-0.0072629
78,-0.6219863,-0.5986265,"('nonresilient', 'resilient')",0.98838615,1.0617191,0.20064124,0.2884123,0.1890137,0.2505016,0.0614879
79,-0.21749397,-0.20856965,"('wavering', 'unwavering')",-2.0418177,-2.004309,-0.043769725,-0.014841643,-0.7676938,-0.7425734,0.0251204
80,-0.4179533,-0.4771494,"('dominated', 'dominating')",0.8763454,0.75145817,-1.1891985,-1.1239235,-0.2436021,-0.2832049,-0.0396028
81,-0.3040678,-0.53903174,"('submissive', 'aggressive')",1.6344105,1.4480561,-0.45807362,-0.3910861,0.2907564,0.1726461,-0.1181103
82,-0.22825031,-0.28327763,"('poor', 'rich')",0.27556366,0.21239023,5.886039,5.8719974,1.977784,1.9337033,-0.0440807
83,0.44173238,0.2749035,"('powerless', 'powerful')",0.6298365,0.51732063,-0.63414186,-0.75617015,0.145809,0.012018,-0.133791
84,0.86545855,0.7409783,"('inferior', 'superior')",0.20112896,0.15040226,0.8811032,0.8959311,0.6492302,0.5957706,-0.0534596
85,0.35534444,0.3819744,"('insignificant', 'prestigious')",-0.46138003,-0.3924659,0.64695686,0.6258484,0.1803071,0.205119,0.0248119
86,-1.7359387,-1.9392614,"('uninfluential', 'influential')",-0.012934826,-0.1118643,-0.32294515,-0.4632582,-0.6906062,-0.838128,-0.1475218
87,-0.38735965,-0.49970785,"('unsuccessful', 'successful')",1.2363231,1.1881949,0.9204543,1.0031636,0.5898059,0.5638835,-0.0259224
88,-0.4886365,-0.6079556,"('low', 'eminent')",-0.7328375,-0.89489436,0.23232874,0.14416897,-0.3297151,-0.4528937,-0.1231786
