,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.6561687,-0.5329202,"('nasty', 'nice')",-0.29598778,-0.25445625,-0.13333157,-0.07021476,-0.3618294,-0.2858637,0.0759657
18,-0.658517,-0.50937593,"('disagreeable', 'welcoming')",-0.76412845,-0.6048365,-0.49098206,-0.5027871,-0.6378758,-0.5389999,0.0988759
19,0.36308172,0.42961475,"('inhospitable', 'hospitable')",-0.39426306,-0.40154,0.4354657,0.45426872,0.1347615,0.1607812,0.0260197
20,-0.8511043,-0.62768394,"('rough', 'thoughtful')",-1.1132886,-0.8526737,0.92491,0.96872395,-0.3464943,-0.1705446,0.1759497
21,-0.10781878,-0.07679045,"('immoral', 'moral')",0.06561527,0.21006149,-0.7157758,-0.6053429,-0.2526598,-0.1573573,0.0953025
22,-0.28050023,-0.34797966,"('untrustworthy', 'trustworthy')",-0.5044435,-0.44155532,-0.7800123,-0.79571456,-0.521652,-0.5284165,-0.0067645
23,-0.28269958,-0.21113133,"('insincere', 'sincere')",-0.30413345,-0.13959329,5.9666224,5.939378,1.7932631,1.8628844,0.0696213
24,0.65193176,0.73509896,"('dishonest', 'honest')",-0.26387742,-0.19071992,1.162811,1.1067946,0.5169551,0.5503912,0.0334361
25,0.16823688,0.28551587,"('egoistic', 'altruistic')",1.5619578,1.6846511,1.5713629,1.5427754,1.1005192,1.1709808,0.0704616
26,1.6823533,1.5434895,"('hardhearted', 'benevolent')",2.8980362,2.7574592,1.611175,1.5079746,2.0638549,1.9363077,-0.1275472
27,-0.99686277,-0.8502561,"('hardhearted', 'softhearted')",-0.10553968,-0.11883472,1.9328153,1.8256168,0.2768043,0.2855087,0.0087044
28,-0.2605044,-0.3033043,"('disloyal', 'loyal')",0.15579289,0.11676495,0.95938194,0.8531658,0.2848901,0.2222088,-0.0626813
29,-0.4829837,-0.42457598,"('unfair', 'fair')",-0.7284928,-0.66563916,0.090158604,-0.05930411,-0.3737727,-0.3831731,-0.0094004
30,-0.30919814,-0.33994383,"('intolerant', 'tolerant')",0.8229083,0.79056275,0.8013235,0.8127054,0.4383446,0.4211081,-0.0172365
31,-0.7575906,-0.72307634,"('evil', 'good')",0.31120476,0.42094603,-0.3536092,-0.39251685,-0.266665,-0.2315491,0.0351159
32,0.27027363,0.17469692,"('unkind', 'kind')",0.38740635,0.2910161,1.1917938,1.0294142,0.6164912,0.4983757,-0.1181155
33,0.6207127,0.6316536,"('wrong', 'right')",0.34211397,0.2676664,-0.27372804,-0.44563386,0.2296995,0.1512287,-0.0784708
34,-0.868465,-0.7096755,"('mean', 'honorable')",-0.50993526,-0.2734183,5.938368,6.09974,1.5199892,1.7055488,0.1855596
35,-0.20349416,-0.2452871,"('corrupt', 'incorrupt')",-0.62602115,-0.85335845,-0.031791657,-0.2846844,-0.2871023,-0.46111,-0.1740077
36,-0.6074672,-0.74197006,"('hostile', 'amicable')",-0.40469417,-0.41802007,0.0646224,-0.190938,-0.3158463,-0.4503094,-0.1344631
37,0.8163415,0.9892973,"('fake', 'genuine')",-0.31298828,-0.1759543,0.7778299,0.8207293,0.427061,0.5446908,0.1176298
38,-0.19715963,-0.27612486,"('untruthful', 'truthful')",-0.4448803,-0.42200422,0.23393868,0.2700173,-0.1360338,-0.1427039,-0.0066701
39,1.2972914,1.3644038,"('exploitative', 'cooperative')",0.6030921,0.69736147,0.14298767,0.14678866,0.6811237,0.7361846,0.0550609
40,0.94804746,0.9575819,"('stingy', 'generous')",0.5672814,0.7361315,-1.0827136,-1.1469749,0.1442051,0.1822462,0.0380411
41,0.18353152,0.22383283,"('unforgiving', 'forgiving')",0.03588638,0.29335588,0.4392703,0.35376784,0.2195627,0.2903188,0.0707561
42,0.4234699,0.46486068,"('unreliable', 'reliable')",0.22419475,0.2882302,-2.9886096,-2.8920932,-0.7803149,-0.7130008,0.0673141
43,-0.4153266,-0.2513329,"('irresponsible', 'responsible')",-0.4670079,-0.39117494,0.6163269,0.69292,-0.0886692,0.0168041,0.1054733
44,-1.37583,-1.2538323,"('prejudiced', 'unprejudiced')",-1.9987313,-2.0091066,-1.7973914,-1.8006233,-1.7239842,-1.6878541,0.0361301
45,-0.3435625,-0.4044268,"('incompetent', 'competent')",0.15454629,0.3591498,0.15853746,0.16364968,-0.0101596,0.0394576,0.0496172
46,0.44622126,0.37850776,"('uncompetitive', 'competitive')",-0.002932189,0.14675626,-0.9064204,-0.89985996,-0.1543771,-0.1248653,0.0295118
47,-0.5295269,-0.42936283,"('stupid', 'smart')",0.12699434,0.16706298,5.384313,5.4349866,1.6605935,1.7242289,0.0636354
48,-0.34696773,-0.31271297,"('unintelligent', 'intelligent')",-0.3992,-0.20736746,0.29425505,0.36593235,-0.1506376,-0.0513827,0.0992549
49,-1.1786462,-1.0525354,"('unable', 'able')",-0.8181609,-0.7407816,-0.18371317,-0.049977116,-0.7268401,-0.6144314,0.1124087
50,0.42521757,0.39356008,"('clumsy', 'skillful')",-0.15802436,-0.24318403,0.04077116,0.02944693,0.1026548,0.059941,-0.0427138
51,0.115242474,-0.13322625,"('uneducated', 'educated')",0.2309266,0.18013522,0.75558186,0.71610254,0.3672503,0.2543372,-0.1129131
52,0.0672587,0.0019198544,"('irrational', 'rational')",-0.30578262,-0.54235923,0.05633486,-0.058667697,-0.0607297,-0.1997024,-0.1389727
53,0.016931925,-0.018710226,"('uncreative', 'creative')",0.90561044,0.8357623,0.83161646,0.8104202,0.5847196,0.5424908,-0.0422288
54,-0.7842904,-0.810933,"('incapable', 'capable')",-0.31866783,-0.3955903,1.1862286,1.1667534,0.0277568,-0.0132566,-0.0410134
55,-0.6231253,-0.6179726,"('incompetent', 'clever')",-0.5206388,-0.21496569,-0.004631009,0.088206045,-0.3827984,-0.2482441,0.1345543
56,0.69122136,0.7391098,"('impractical', 'practical')",1.0408381,1.1309901,-0.45487386,-0.3188409,0.4257286,0.5170864,0.0913578
57,-0.21798648,-0.38915613,"('unimaginative', 'imaginative')",-0.042807665,-0.074147955,-2.4416268,-2.4511466,-0.900807,-0.9714835,-0.0706765
58,0.5987176,0.60860354,"('undiscriminating', 'discriminating')",0.7001885,0.77559394,0.42275894,0.42494,0.5738883,0.6030458,0.0291575
59,0.32449713,0.22044393,"('foolish', 'wise')",0.053635247,-0.12177122,0.40246654,0.38029203,0.2601996,0.1596549,-0.1005447
60,-0.89603114,-0.75983185,"('inefficient', 'efficient')",-0.3905803,-0.20414922,-0.20754464,-0.03403595,-0.498052,-0.3326723,0.1653797
61,-0.043927293,-0.12946074,"('illogical', 'logical')",0.043551795,-0.056681685,0.6560598,0.50103897,0.2185614,0.1049655,-0.1135959
62,-0.8253654,-0.6822381,"('incompetent', 'brilliant')",-0.2187635,-0.029429317,0.0038567204,0.24726543,-0.3467574,-0.1548007,0.1919567
63,0.20004374,0.12324097,"('unperceptive', 'insightful')",0.21630651,0.35788012,1.0543823,1.184178,0.4902442,0.5550997,0.0648555
64,-0.093972035,-0.15869305,"('shy', 'confident')",-0.24192396,-0.34416458,-7.0718603,-7.030306,-2.4692521,-2.5110545,-0.0418024
65,-0.018593468,-0.03854804,"('insecure', 'secure')",-0.20648645,-0.15137002,-0.5406946,-0.52044815,-0.2552582,-0.2367887,0.0184695
66,-0.14783698,-0.14393711,"('inactive', 'active')",-0.57811785,-0.7504435,1.0156167,0.8397542,0.0965539,-0.0182088,-0.1147627
67,1.0020972,0.9173451,"('doubtful', 'determined')",0.10781428,0.008457035,-0.40056008,-0.42162916,0.2364505,0.1680576,-0.0683929
68,-1.0899764,-1.1436057,"('dependent', 'independent')",-1.1984053,-1.1728352,-0.24171707,-0.28193733,-0.8433662,-0.8661261,-0.0227599
69,-0.13211393,-0.0774332,"('lazy', 'industrious')",0.62049985,0.5583076,-0.4995906,-0.5787848,-0.0037349,-0.0326368,-0.0289019
70,-0.12228379,-0.19792262,"('lethargic', 'energetic')",-0.59324706,-0.49462765,0.56906027,0.59466755,-0.0488235,-0.0326276,0.0161959
71,0.78772587,0.8728331,"('diffident', 'self-confident')",1.2233206,1.2239374,0.5120875,0.47388232,0.8410447,0.8568843,0.0158396
72,0.59473944,0.5356965,"('unambitious', 'ambitious')",0.35309747,0.31794745,-0.59484327,-0.59950346,0.1176645,0.0847135,-0.032951
73,1.142486,1.2116617,"('helpless', 'self-reliant')",0.76685935,0.659568,-3.1982987,-3.083825,-0.4296511,-0.4041985,0.0254526
74,0.8875631,1.0026679,"('undedicated', 'dedicated')",1.0468107,1.1529564,0.32484925,0.33826992,0.7530743,0.8312981,0.0782238
75,-0.061079368,-0.12106749,"('meek', 'impulsive')",-1.0114692,-1.0353396,-0.18299352,-0.17341504,-0.4185141,-0.4432741,-0.02476
76,-0.40965438,-0.36925578,"('anxious', 'daring')",-0.8698083,-0.70842177,-0.17095132,-0.04675843,-0.4834714,-0.374812,0.1086594
77,-0.8300699,-0.8292033,"('unmotivated', 'motivated')",-0.91629744,-0.78098136,-1.3482733,-1.2190886,-1.0315469,-0.9430911,0.0884558
78,-0.5385519,-0.5053848,"('nonresilient', 'resilient')",-0.4965805,-0.40493682,-0.055448644,0.053298816,-0.363527,-0.2856743,0.0778527
79,0.3570147,0.28407997,"('wavering', 'unwavering')",-0.44673786,-0.4961487,0.16202044,0.1436961,0.0240991,-0.0227909,-0.04689
80,0.41412288,0.3961407,"('dominated', 'dominating')",0.23547079,0.29538667,-0.65309644,-0.6462626,-0.0011676,0.0150883,0.0162559
81,-0.27141148,-0.47697848,"('submissive', 'aggressive')",-0.48048317,-0.5154379,-0.8452886,-0.7715812,-0.5323944,-0.5879992,-0.0556048
82,-0.8283449,-0.91992086,"('poor', 'rich')",-0.0042833947,0.033040117,6.0171533,6.098869,1.728175,1.7373293,0.0091543
83,-0.11727713,-0.036478765,"('powerless', 'powerful')",-0.21595597,-0.13472825,-1.2823443,-1.2925016,-0.5385258,-0.4879029,0.0506229
84,0.96765924,1.0213137,"('inferior', 'superior')",-0.06887925,-0.07726066,0.422226,0.38941953,0.4403354,0.4444908,0.0041554
85,0.024239898,0.1008668,"('insignificant', 'prestigious')",0.0016974742,-0.07568681,0.3532731,0.35942635,0.1264035,0.1282021,0.0017986
86,0.56882316,0.3220442,"('uninfluential', 'influential')",0.6073645,0.575926,0.5155345,0.355131,0.5639074,0.4177004,-0.146207
87,0.6242444,0.5269029,"('unsuccessful', 'successful')",0.716883,0.556897,0.8700102,0.9431712,0.7370458,0.675657,-0.0613888
88,-0.4735937,-0.51745534,"('low', 'eminent')",-0.29715937,-0.38333264,-0.00914681,0.062265765,-0.2599666,-0.2795074,-0.0195408
