,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.14817852,-0.13794273,"('incapable', 'capable')",0.5709872,0.5854741,1.262146,1.298568,0.5616515,0.5820331,0.0203816
55,-0.74074376,-0.6757534,"('incompetent', 'clever')",0.9615894,1.0836643,-0.36727813,-0.3502522,-0.0488108,0.0192196,0.0680304
56,0.033267636,0.2231336,"('impractical', 'practical')",0.4589933,0.67656016,-0.542526,-0.44498095,-0.016755,0.1515709,0.1683259
57,-1.4039476,-1.4618014,"('unimaginative', 'imaginative')",0.38562155,0.35216874,-2.6119351,-2.6924748,-1.2100871,-1.2673692,-0.0572821
58,-0.16168532,-0.19283664,"('undiscriminating', 'discriminating')",1.5309726,1.518961,0.33708274,0.25594997,0.56879,0.5273581,-0.0414319
59,1.7362484,1.7297198,"('foolish', 'wise')",1.2058966,1.0954604,0.6309416,0.6231201,1.1910288,1.1494334,-0.0415954
60,-0.6627599,-0.42452627,"('inefficient', 'efficient')",0.14512499,0.44397557,-0.5184497,-0.3444435,-0.3453616,-0.1083314,0.2370302
61,-1.1303179,-1.2520208,"('illogical', 'logical')",0.66111475,0.48719224,0.16542071,0.0045726616,-0.1012608,-0.2534186,-0.1521578
62,-0.39062813,-0.12832814,"('incompetent', 'brilliant')",0.22698729,0.5078789,-0.016939368,0.22242634,-0.0601934,0.200659,0.2608524
63,-0.29895627,-0.18729363,"('unperceptive', 'insightful')",0.75401926,0.8782206,0.68816835,0.7752871,0.3810771,0.488738,0.1076609
64,-0.064530425,-0.057658747,"('shy', 'confident')",0.53169173,0.502444,-6.8029065,-6.867705,-2.1119151,-2.1409733,-0.0290582
65,-1.0158997,-1.055527,"('insecure', 'secure')",0.49029383,0.46930498,-0.7390011,-0.73935884,-0.4215357,-0.4418603,-0.0203246
66,0.14545074,0.056385674,"('inactive', 'active')",0.8230835,0.7140931,1.125235,1.0252507,0.697923,0.5985765,-0.0993465
67,0.99490505,1.1064928,"('doubtful', 'determined')",-0.6875573,-0.64683336,-0.51698434,-0.43756834,-0.0698789,0.0073637,0.0772426
68,-0.54046345,-0.4862058,"('dependent', 'independent')",-0.75246996,-0.76189435,-0.8889587,-0.869518,-0.7272974,-0.7058727,0.0214247
69,1.8703378,1.8352572,"('lazy', 'industrious')",0.5500587,0.56245625,-0.3831018,-0.38666043,0.6790983,0.670351,-0.0087473
70,-0.2943519,-0.09503065,"('lethargic', 'energetic')",0.16432296,0.41876101,0.3744344,0.46450362,0.0814685,0.2627447,0.1812762
71,0.7322286,0.7317035,"('diffident', 'self-confident')",1.647175,1.5796548,0.570879,0.5615759,0.9834275,0.9576448,-0.0257827
72,-1.3455334,-1.3584237,"('unambitious', 'ambitious')",-0.039820578,-0.06355351,-0.7552855,-0.703682,-0.7135464,-0.7085531,0.0049933
73,1.9713222,1.9508821,"('helpless', 'self-reliant')",1.088739,1.0434662,-2.9351556,-2.9099762,0.0416352,0.028124,-0.0135112
74,0.28473148,0.31859285,"('undedicated', 'dedicated')",1.7668344,1.8846791,0.045869976,0.013668705,0.6991453,0.7389802,0.0398349
75,0.54416734,0.53898907,"('meek', 'impulsive')",-0.880881,-0.8980244,-0.21093303,-0.14028886,-0.1825489,-0.1664414,0.0161075
76,-0.9373809,-0.82313067,"('anxious', 'daring')",-0.20736024,-0.10203509,-0.083201736,0.03575132,-0.4093143,-0.2964715,0.1128428
77,-0.8784773,-0.86426854,"('unmotivated', 'motivated')",-0.009649124,0.06445346,-1.1784167,-1.119713,-0.6888477,-0.6398427,0.049005
78,-0.4812124,-0.47224498,"('nonresilient', 'resilient')",0.35450348,0.4090771,0.29639217,0.311858,0.0565611,0.0828967,0.0263356
79,0.534606,0.3702802,"('wavering', 'unwavering')",0.09459111,-0.024193967,0.32233834,0.3458025,0.3171785,0.2306296,-0.0865489
80,0.24766725,0.3992668,"('dominated', 'dominating')",-0.80872864,-0.76001626,-1.54985,-1.4545716,-0.7036371,-0.605107,0.0985301
81,-1.5540153,-1.4335045,"('submissive', 'aggressive')",-1.0327921,-0.9809794,-1.4383409,-1.3766024,-1.3417161,-1.2636954,0.0780207
82,-1.2230654,-1.2434444,"('poor', 'rich')",-0.24409765,-0.13942778,6.0449004,6.1612515,1.5259124,1.5927931,0.0668807
83,-0.09972444,-0.04028081,"('powerless', 'powerful')",0.060726408,-0.025452126,-1.0924616,-1.1495154,-0.3771532,-0.4050828,-0.0279296
84,0.21524435,0.16907638,"('inferior', 'superior')",0.57806987,0.5125648,0.9639658,0.91733176,0.58576,0.532991,-0.052769
85,0.29642332,0.2289252,"('insignificant', 'prestigious')",1.2396762,1.060488,0.9820792,0.98324096,0.8393929,0.7575514,-0.0818415
86,-1.5743515,-1.6045471,"('uninfluential', 'influential')",-0.39756888,-0.5683525,-0.3904744,-0.5492465,-0.7874649,-0.9073821,-0.1199172
87,0.5496018,0.41521704,"('unsuccessful', 'successful')",0.89878494,0.712667,0.727334,0.67252856,0.7252402,0.6001376,-0.1251026
88,-1.6820619,-1.609647,"('low', 'eminent')",-0.8032818,-0.7571246,-0.040818095,9.167008e-05,-0.8420539,-0.7888934,0.0531605
