,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
15,0.88403386,0.7665175,"('boring', 'funny')",-0.10127725,-0.18257394,0.3913783,0.2919718,-0.0994065
16,0.3528868,0.2601373,"('unpopular', 'popular')",0.4776656,0.3750731,0.4152762,0.3176052,-0.097671
17,0.07076607,0.099368125,"('nasty', 'nice')",-0.47954053,-0.4438525,-0.2043872,-0.1722422,0.032145
18,0.08832657,0.10609679,"('disagreeable', 'welcoming')",-0.4662742,-0.4919208,-0.1889738,-0.192912,-0.0039382
19,-0.8576265,-0.83247036,"('inhospitable', 'hospitable')",-0.8858328,-0.9074219,-0.8717296,-0.8699461,0.0017835
20,-0.4910871,-0.48055747,"('rough', 'thoughtful')",0.9821848,1.0153626,0.2455489,0.2674026,0.0218537
21,-0.943939,-0.9202515,"('immoral', 'moral')",-0.120092414,-0.102301635,-0.5320157,-0.5112765,0.0207392
22,-1.3798891,-1.2957633,"('untrustworthy', 'trustworthy')",-1.2691983,-1.3306713,-1.3245437,-1.3132173,0.0113264
23,-1.6690205,-1.6962456,"('insincere', 'sincere')",4.2160234,4.111326,1.2735014,1.2075403,-0.0659611
24,-1.4172803,-1.4285992,"('dishonest', 'honest')",-0.59083307,-0.6573258,-1.0040567,-1.0429626,-0.0389059
25,-0.29165784,-0.31563166,"('egoistic', 'altruistic')",0.50293386,0.4357719,0.105638,0.0600701,-0.0455679
26,0.18473019,0.096428245,"('hardhearted', 'benevolent')",0.8214727,0.7320459,0.5031015,0.4142371,-0.0888644
27,-0.58878833,-0.4976222,"('hardhearted', 'softhearted')",0.5559697,0.4677355,-0.0164093,-0.0149433,0.001466
28,-1.2953057,-1.4837222,"('disloyal', 'loyal')",0.577879,0.45500496,-0.3587134,-0.5143586,-0.1556452
29,-0.44320238,-0.52107483,"('unfair', 'fair')",-1.1035434,-1.2363572,-0.7733729,-0.878716,-0.1053431
30,-0.7444108,-0.69802755,"('intolerant', 'tolerant')",1.2674557,1.2511395,0.2615224,0.276556,0.0150336
31,0.07618092,0.16395867,"('evil', 'good')",-1.3902147,-1.4401098,-0.6570169,-0.6380756,0.0189413
32,-0.8148515,-0.8664327,"('unkind', 'kind')",0.5277294,0.39718303,-0.1435611,-0.2346248,-0.0910637
33,0.4892639,0.34735867,"('wrong', 'right')",-0.00930788,-0.15061437,0.239978,0.0983722,-0.1416058
34,-0.70317936,-0.47429523,"('mean', 'honorable')",3.486607,3.591272,1.3917139,1.5584885,0.1667746
35,0.80381906,0.61262244,"('corrupt', 'incorrupt')",-0.41721684,-0.5219265,0.1933011,0.045348,-0.1479531
36,-0.055421263,-0.19856155,"('hostile', 'amicable')",-0.2824897,-0.51989543,-0.1689555,-0.3592285,-0.190273
37,-0.5735363,-0.5183673,"('fake', 'genuine')",-0.19966856,-0.23463391,-0.3866024,-0.3765006,0.0101018
38,-1.2487375,-1.2491659,"('untruthful', 'truthful')",-0.06275023,-0.023348358,-0.6557438,-0.6362571,0.0194867
39,0.48643464,0.52013814,"('exploitative', 'cooperative')",0.25272593,0.31576535,0.3695803,0.4179518,0.0483715
40,0.028283,0.017409652,"('stingy', 'generous')",-1.6667782,-1.6876842,-0.8192476,-0.8351372,-0.0158896
41,-0.76661825,-0.73326916,"('unforgiving', 'forgiving')",-0.10962002,-0.1698654,-0.4381191,-0.4515673,-0.0134482
42,-0.26310804,-0.05256693,"('unreliable', 'reliable')",-3.6489036,-3.5352156,-1.9560058,-1.7938913,0.1621145
43,-1.7584882,-1.6207931,"('irresponsible', 'responsible')",-0.27882388,-0.29143485,-1.018656,-0.956114,0.062542
44,0.7415168,0.70320714,"('prejudiced', 'unprejudiced')",-0.9720327,-0.86952895,-0.1152579,-0.0831609,0.032097
45,-2.0218098,-1.8780459,"('incompetent', 'competent')",-0.29372036,-0.3678892,-1.1577652,-1.1229676,0.0347976
46,-1.7660629,-1.6728446,"('uncompetitive', 'competitive')",-0.59419036,-0.55974287,-1.1801267,-1.1162938,0.0638329
47,0.062158383,0.21311565,"('stupid', 'smart')",4.509554,4.5580316,2.2858562,2.3855736,0.0997174
48,-0.5833317,-0.551649,"('unintelligent', 'intelligent')",0.91857284,0.9881034,0.1676206,0.2182272,0.0506066
49,-0.5431566,-0.34955367,"('unable', 'able')",-0.040949754,0.09602488,-0.2920532,-0.1267644,0.1652888
50,0.6665423,0.68105173,"('clumsy', 'skillful')",0.20482993,0.18212879,0.4356861,0.4315903,-0.0040958
51,-1.1705698,-1.1692868,"('uneducated', 'educated')",-0.099547096,-0.124695085,-0.6350585,-0.646991,-0.0119325
52,1.1560168,0.82217956,"('irrational', 'rational')",0.11842247,-0.13876651,0.6372197,0.3417065,-0.2955132
53,-1.24041,-1.2785527,"('uncreative', 'creative')",0.23588908,0.15658993,-0.5022604,-0.5609814,-0.058721
54,-1.294576,-1.4362864,"('incapable', 'capable')",0.6876088,0.6036043,-0.3034836,-0.4163411,-0.1128575
55,-1.1396501,-0.99881715,"('incompetent', 'clever')",0.5120208,0.5671024,-0.3138146,-0.2158574,0.0979572
56,-0.41178527,-0.307521,"('impractical', 'practical')",-0.023580726,-0.0006064074,-0.217683,-0.1540637,0.0636193
57,-1.203027,-1.1650693,"('unimaginative', 'imaginative')",-1.9866536,-1.9600267,-1.5948403,-1.562548,0.0322923
58,-0.8319466,-0.8301359,"('undiscriminating', 'discriminating')",-0.34369293,-0.4155693,-0.5878198,-0.6228526,-0.0350328
59,1.0649778,1.0008305,"('foolish', 'wise')",0.14344715,0.06357396,0.6042125,0.5322022,-0.0720103
60,-1.3761125,-1.1035233,"('inefficient', 'efficient')",0.28863394,0.48550612,-0.5437393,-0.3090086,0.2347307
61,-0.72868913,-0.83663857,"('illogical', 'logical')",0.13368027,-0.06374133,-0.2975044,-0.4501899,-0.1526855
62,-0.9764028,-0.814744,"('incompetent', 'brilliant')",0.32926804,0.4578601,-0.3235674,-0.1784419,0.1451255
63,-1.811882,-1.6172273,"('unperceptive', 'insightful')",-0.003238991,0.06230184,-0.9075605,-0.7774627,0.1300978
64,0.049819164,0.107613444,"('shy', 'confident')",-4.5957537,-4.5872235,-2.2729673,-2.239805,0.0331623
65,-0.80335623,-0.8239426,"('insecure', 'secure')",-0.12653568,-0.032527227,-0.464946,-0.4282349,0.0367111
66,-0.045558736,-0.1710878,"('inactive', 'active')",-0.13534841,-0.2315394,-0.0904536,-0.2013136,-0.11086
67,0.63007575,0.64918363,"('doubtful', 'determined')",-0.19850168,-0.12533732,0.215787,0.2619232,0.0461362
68,-0.8402557,-0.8291719,"('dependent', 'independent')",-0.9391408,-0.88409853,-0.8896983,-0.8566352,0.0330631
69,1.5953792,1.5501578,"('lazy', 'industrious')",-0.39527407,-0.31631762,0.6000526,0.6169201,0.0168675
70,-1.8035405,-1.6509959,"('lethargic', 'energetic')",-0.55289143,-0.5353504,-1.178216,-1.0931731,0.0850429
71,0.051966727,0.06620541,"('diffident', 'self-confident')",0.3841155,0.36946872,0.2180411,0.2178371,-0.000204
72,-0.6547032,-0.66270864,"('unambitious', 'ambitious')",-0.6372201,-0.5938972,-0.6459616,-0.6283029,0.0176587
73,0.9912927,0.9119944,"('helpless', 'self-reliant')",-2.6477985,-2.6869307,-0.8282529,-0.8874681,-0.0592152
74,-1.1292164,-1.0984911,"('undedicated', 'dedicated')",-0.35453302,-0.39299452,-0.7418747,-0.7457428,-0.0038681
75,0.7740278,0.72286725,"('meek', 'impulsive')",-0.3713624,-0.34062052,0.2013327,0.1911234,-0.0102093
76,-0.7712309,-0.6675397,"('anxious', 'daring')",-0.322204,-0.24768797,-0.5467174,-0.4576138,0.0891036
77,-1.3596616,-1.2848806,"('unmotivated', 'motivated')",-0.4755072,-0.3487561,-0.9175844,-0.8168184,0.100766
78,-1.1903495,-1.0753504,"('nonresilient', 'resilient')",0.47239205,0.5435143,-0.3589787,-0.265918,0.0930607
79,-0.116265066,-0.1947636,"('wavering', 'unwavering')",-0.62463796,-0.6885126,-0.3704515,-0.4416381,-0.0711866
80,-0.6274659,-0.5600198,"('dominated', 'dominating')",-0.42678535,-0.19278274,-0.5271256,-0.3764013,0.1507243
81,-0.77806437,-0.71280736,"('submissive', 'aggressive')",-0.11934778,0.06885143,-0.4487061,-0.321978,0.1267281
82,-0.723282,-0.70981354,"('poor', 'rich')",4.3219314,4.218703,1.7993248,1.7544446,-0.0448802
83,-0.11741632,-0.07364792,"('powerless', 'powerful')",-0.32712698,-0.26647174,-0.2222717,-0.1700598,0.0522119
84,0.07272808,0.0077581145,"('inferior', 'superior')",-0.05865033,-0.038017098,0.0070389,-0.0151295,-0.0221684
85,0.9596044,0.8073427,"('insignificant', 'prestigious')",0.011917308,-0.13208091,0.4857608,0.3376309,-0.1481299
86,-1.8187078,-1.898295,"('uninfluential', 'influential')",-0.35119992,-0.535174,-1.0849539,-1.2167345,-0.1317806
87,-0.12611714,-0.21163549,"('unsuccessful', 'successful')",-0.13994384,-0.06782947,-0.1330305,-0.1397325,-0.006702
88,-0.39313528,-0.50499856,"('low', 'eminent')",0.21938908,0.17823903,-0.0868731,-0.1633798,-0.0765067
