,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,-0.33348733,-0.26890874,"('corrupt', 'incorrupt')",-0.14906083,-0.03930708,-0.2412741,-0.1541079,0.0871662
36,-0.53038496,-0.5782836,"('hostile', 'amicable')",0.19795643,0.17053813,-0.1662143,-0.2038727,-0.0376584
37,-0.4101861,-0.33729836,"('fake', 'genuine')",-0.2455528,-0.18969464,-0.3278694,-0.2634965,0.0643729
38,-0.5778765,-0.5830545,"('untruthful', 'truthful')",-0.06745538,0.14387658,-0.3226659,-0.219589,0.1030769
39,0.80149037,0.68511945,"('exploitative', 'cooperative')",-0.023561202,-0.03986693,0.3889646,0.3226263,-0.0663383
40,0.47022226,0.4650058,"('stingy', 'generous')",-2.0963845,-2.1807516,-0.8130811,-0.8578729,-0.0447918
41,-0.051970433,-0.18798874,"('unforgiving', 'forgiving')",-0.03003089,-0.19775862,-0.0410007,-0.1928737,-0.151873
42,-0.01204058,0.09715593,"('unreliable', 'reliable')",-3.4071038,-3.329069,-1.7095722,-1.6159565,0.0936157
43,-0.9352627,-0.95664185,"('irresponsible', 'responsible')",-0.20047867,-0.25159305,-0.5678707,-0.6041175,-0.0362468
44,-0.2081275,-0.16504595,"('prejudiced', 'unprejudiced')",-1.4805923,-1.5001385,-0.8443599,-0.8325922,0.0117677
45,-0.5550481,-0.5632454,"('incompetent', 'competent')",-0.24924988,-0.3608741,-0.402149,-0.4620597,-0.0599107
46,-0.13619928,-0.1688672,"('uncompetitive', 'competitive')",-1.1926932,-1.2821249,-0.6644462,-0.7254961,-0.0610499
47,0.10734099,0.11417013,"('stupid', 'smart')",5.3526273,5.3844194,2.729984,2.7492948,0.0193108
48,0.43391752,0.36283213,"('unintelligent', 'intelligent')",0.8408374,0.7838322,0.6373775,0.5733322,-0.0640453
49,0.25013036,0.33479062,"('unable', 'able')",0.24223766,0.4206267,0.246184,0.3777087,0.1315247
50,-0.50416964,-0.38154876,"('clumsy', 'skillful')",0.34590873,0.3424749,-0.0791305,-0.0195369,0.0595936
51,-0.81339884,-0.86525935,"('uneducated', 'educated')",-0.10724167,-0.22945145,-0.4603203,-0.5473554,-0.0870351
52,-0.10623182,-0.2610998,"('irrational', 'rational')",0.7577001,0.7656761,0.3257341,0.2522882,-0.0734459
53,-0.598891,-0.72639835,"('uncreative', 'creative')",0.3405666,0.2768123,-0.1291622,-0.224793,-0.0956308
54,-0.4047852,-0.4088003,"('incapable', 'capable')",1.0157273,1.2429465,0.3054711,0.4170731,0.111602
55,0.107171215,0.025379248,"('incompetent', 'clever')",-0.1794837,-0.34230763,-0.0361562,-0.1584642,-0.122308
56,0.16800301,0.08440906,"('impractical', 'practical')",-0.5095989,-0.5558913,-0.1707979,-0.2357411,-0.0649432
57,-0.8877876,-1.0351652,"('unimaginative', 'imaginative')",-3.1807451,-3.259735,-2.0342665,-2.1474502,-0.1131837
58,0.47520134,0.42176613,"('undiscriminating', 'discriminating')",0.059853006,0.09838041,0.2675272,0.2600733,-0.0074539
59,0.04687328,0.096881,"('foolish', 'wise')",0.50990564,0.7303245,0.2783895,0.4136028,0.1352133
60,0.36767456,0.3374629,"('inefficient', 'efficient')",-0.44590273,-0.4347294,-0.0391141,-0.0486332,-0.0095191
61,-0.21042968,-0.39818257,"('illogical', 'logical')",0.15716797,-0.06665036,-0.0266309,-0.2324165,-0.2057856
62,0.51738346,0.5686076,"('incompetent', 'brilliant')",0.4444305,0.65814155,0.480907,0.6133746,0.1324676
63,-0.46182573,-0.45652482,"('unperceptive', 'insightful')",0.23869446,0.34015545,-0.1115656,-0.0581847,0.0533809
64,-0.5205654,-0.5558707,"('shy', 'confident')",-6.454279,-6.411125,-3.4874222,-3.4834979,0.0039243
65,-0.3608511,-0.45113772,"('insecure', 'secure')",-0.75342655,-0.77552223,-0.5571388,-0.61333,-0.0561912
66,-0.515559,-0.5150611,"('inactive', 'active')",0.22774762,0.26596993,-0.1439057,-0.1245456,0.0193601
67,0.9516783,0.88117033,"('doubtful', 'determined')",-0.47952592,-0.51573807,0.2360762,0.1827161,-0.0533601
68,-0.06820802,-0.00427299,"('dependent', 'independent')",-0.76417786,-0.6639753,-0.4161929,-0.3341241,0.0820688
69,0.84991366,0.82636577,"('lazy', 'industrious')",-0.233707,-0.15006071,0.3081033,0.3381525,0.0300492
70,-0.53778607,-0.50444055,"('lethargic', 'energetic')",-0.66390467,-0.6912786,-0.6008453,-0.5978596,0.0029857
71,0.19066094,0.1761737,"('diffident', 'self-confident')",0.45936006,0.46534482,0.3250105,0.3207593,-0.0042512
72,-0.524077,-0.54345256,"('unambitious', 'ambitious')",-0.47137007,-0.39357468,-0.4977235,-0.4685136,0.0292099
73,0.36263767,0.45015904,"('helpless', 'self-reliant')",-2.7268782,-2.566154,-1.1821202,-1.0579975,0.1241227
74,-0.38060817,-0.36730427,"('undedicated', 'dedicated')",-0.7803379,-0.9163617,-0.5804731,-0.6418329,-0.0613598
75,-0.21985331,-0.18384327,"('meek', 'impulsive')",-0.28824627,-0.10524099,-0.2540498,-0.1445421,0.1095077
76,0.26909694,0.3606767,"('anxious', 'daring')",-0.52082926,-0.48796672,-0.1258662,-0.063645,0.0622212
77,-0.3099651,-0.3681581,"('unmotivated', 'motivated')",-1.1155163,-1.0124798,-0.7127407,-0.6903189,0.0224218
78,-0.43360195,-0.37820923,"('nonresilient', 'resilient')",0.06310135,0.10643919,-0.1852503,-0.135885,0.0493653
79,-0.9779372,-1.0474571,"('wavering', 'unwavering')",-0.4265131,-0.22474578,-0.7022251,-0.6361014,0.0661237
80,-0.38925397,-0.3942295,"('dominated', 'dominating')",-1.2488428,-1.2223955,-0.8190484,-0.8083125,0.0107359
81,0.4766078,0.42043045,"('submissive', 'aggressive')",-0.8744625,-0.8629899,-0.1989273,-0.2212797,-0.0223524
82,-0.46462008,-0.4079598,"('poor', 'rich')",5.929858,5.9082007,2.732619,2.7501204,0.0175014
83,0.13418391,0.027699474,"('powerless', 'powerful')",-0.9455008,-0.9432798,-0.4056584,-0.4577902,-0.0521318
84,0.66170955,0.6153638,"('inferior', 'superior')",1.0243686,1.1036048,0.8430391,0.8594843,0.0164452
85,0.14489561,-0.007815407,"('insignificant', 'prestigious')",0.26644325,0.25184986,0.2056694,0.1220172,-0.0836522
86,-0.8009009,-1.0459223,"('uninfluential', 'influential')",-0.8642956,-1.0517935,-0.8325982,-1.0488579,-0.2162597
87,-0.19086325,-0.22731024,"('unsuccessful', 'successful')",0.7975313,0.8869747,0.303334,0.3298322,0.0264982
88,-0.21492961,-0.3155449,"('low', 'eminent')",-0.29237875,-0.3446216,-0.2536542,-0.3300833,-0.0764291
