,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
49,0.23682493,0.49328688,"('unable', 'able')",0.024630431,0.15806021,0.1307277,0.3256736,0.1949459
50,0.2929987,0.5285664,"('clumsy', 'skillful')",-0.09084678,-0.13324073,0.101076,0.1976628,0.0965868
51,-0.8730813,-0.9529541,"('uneducated', 'educated')",0.2735958,0.1657057,-0.2997428,-0.3936242,-0.0938814
52,0.22093587,0.18159005,"('irrational', 'rational')",0.39499024,0.34410945,0.307963,0.2628497,-0.0451133
53,-1.3962526,-1.4285445,"('uncreative', 'creative')",0.28571472,0.14645225,-0.5552689,-0.6410462,-0.0857773
54,-0.25943145,-0.2153544,"('incapable', 'capable')",0.8055394,0.91331095,0.273054,0.3489783,0.0759243
55,-1.269943,-1.3585669,"('incompetent', 'clever')",0.076211944,-0.021590956,-0.5968655,-0.6900789,-0.0932134
56,-0.7306691,-0.89499897,"('impractical', 'practical')",-0.21164094,-0.24908991,-0.471155,-0.5720444,-0.1008894
57,-1.5516663,-1.6132601,"('unimaginative', 'imaginative')",-3.1261356,-3.1248944,-2.338901,-2.3690772,-0.0301762
58,-0.52283144,-0.5336542,"('undiscriminating', 'discriminating')",0.05231949,0.05933985,-0.235256,-0.2371572,-0.0019012
59,0.25608197,0.40595388,"('foolish', 'wise')",0.16878176,0.25700215,0.2124319,0.331478,0.1190461
60,-0.40959942,-0.5257146,"('inefficient', 'efficient')",0.041149218,0.060516827,-0.1842251,-0.2325989,-0.0483738
61,-0.6012029,-0.8485045,"('illogical', 'logical')",0.52355516,0.28533277,-0.0388239,-0.2815859,-0.242762
62,0.043380618,0.14206259,"('incompetent', 'brilliant')",0.8657676,1.0302844,0.4545741,0.5861735,0.1315994
63,-0.92274433,-0.8821462,"('unperceptive', 'insightful')",0.26990083,0.29381526,-0.3264217,-0.2941655,0.0322562
64,-0.43125123,-0.5041905,"('shy', 'confident')",-6.2182393,-6.10876,-3.3247452,-3.3064752,0.01827
65,-0.99720395,-1.2162468,"('insecure', 'secure')",-0.54044384,-0.61970496,-0.7688239,-0.9179759,-0.149152
66,-0.7439963,-0.7737143,"('inactive', 'active')",-0.16101736,-0.1943501,-0.4525068,-0.4840322,-0.0315254
67,0.108799994,0.10819738,"('doubtful', 'determined')",-0.31851208,-0.33064264,-0.104856,-0.1112226,-0.0063666
68,-0.39655566,-0.38397342,"('dependent', 'independent')",-0.68385524,-0.6283437,-0.5402055,-0.5061586,0.0340469
69,0.69498956,0.7123526,"('lazy', 'industrious')",-0.5810202,-0.47813648,0.0569847,0.117108,0.0601233
70,-1.1957405,-1.2254386,"('lethargic', 'energetic')",-0.44007427,-0.44799593,-0.8179073,-0.8367172,-0.0188099
71,-0.34636512,-0.348287,"('diffident', 'self-confident')",0.37287077,0.34958985,0.0132528,0.0006514,-0.0126014
72,-0.08260773,-0.03171926,"('unambitious', 'ambitious')",-0.39122838,-0.32730663,-0.2369181,-0.1795129,0.0574052
73,1.0693165,1.0708702,"('helpless', 'self-reliant')",-2.9629467,-2.7989707,-0.9468151,-0.8640503,0.0827648
74,-0.41614243,-0.45959982,"('undedicated', 'dedicated')",-0.6835602,-0.7917763,-0.5498513,-0.6256881,-0.0758368
75,1.1068416,1.2420156,"('meek', 'impulsive')",-0.42856976,-0.18855047,0.3391359,0.5267326,0.1875967
76,-0.23255353,-0.20885526,"('anxious', 'daring')",-0.4306522,-0.40837035,-0.3316029,-0.3086128,0.0229901
77,-0.6181479,-0.6102524,"('unmotivated', 'motivated')",-1.015899,-0.92646444,-0.8170234,-0.7683584,0.048665
78,-0.73419744,-0.6101465,"('nonresilient', 'resilient')",-0.17278339,-0.21532236,-0.4534904,-0.4127344,0.040756
79,-0.023115119,0.05151396,"('wavering', 'unwavering')",-0.66404355,-0.58282435,-0.3435793,-0.2656552,0.0779241
80,-0.37111133,-0.45770448,"('dominated', 'dominating')",-1.0723202,-1.0398649,-0.7217158,-0.7487847,-0.0270689
81,0.0070727877,-0.19485131,"('submissive', 'aggressive')",-0.5076508,-0.44944406,-0.250289,-0.3221477,-0.0718587
82,-0.17629679,-0.20477748,"('poor', 'rich')",6.042059,5.8982806,2.9328811,2.8467517,-0.0861294
83,-0.09841594,-0.19543973,"('powerless', 'powerful')",-0.6935629,-0.66372615,-0.3959894,-0.429583,-0.0335936
84,0.19100352,0.21546197,"('inferior', 'superior')",0.89733446,0.9511678,0.544169,0.5833149,0.0391459
85,0.5084141,0.52063894,"('insignificant', 'prestigious')",0.05745196,0.032638624,0.282933,0.2766388,-0.0062942
86,-1.6917801,-1.8606846,"('uninfluential', 'influential')",-0.6577438,-0.8098395,-1.174762,-1.3352621,-0.1605001
87,-0.49404058,-0.629843,"('unsuccessful', 'successful')",0.67309976,0.68404,0.0895296,0.0270985,-0.0624311
88,-0.38182995,-0.537818,"('low', 'eminent')",-0.13267963,-0.19451046,-0.2572548,-0.3661642,-0.1089094
