,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
76,0.32103574,0.44054776,"('anxious', 'daring')",0.9982032,1.0934365,0.23945981,0.3798634,0.5195662,0.6379492,0.118383
77,0.08389413,0.057355925,"('unmotivated', 'motivated')",-0.06909424,-0.033792853,-1.0860288,-0.99012154,-0.3570763,-0.3221862,0.0348901
78,-0.46544498,-0.34281075,"('nonresilient', 'resilient')",0.24211136,0.37043947,0.13243829,0.23407833,-0.0302984,0.0872357,0.1175341
79,-0.5044699,-0.4950824,"('wavering', 'unwavering')",-0.6266755,-0.6420624,0.33798477,0.33125505,-0.2643869,-0.2686299,-0.004243
80,-0.17969057,-0.109642826,"('dominated', 'dominating')",0.006240596,0.10190204,-1.5418478,-1.3836359,-0.5717659,-0.4637922,0.1079737
81,-0.31713602,-0.3342221,"('submissive', 'aggressive')",0.44159675,0.5046134,-0.8543686,-0.73866785,-0.2433026,-0.1894255,0.0538771
82,-1.0208738,-0.9856738,"('poor', 'rich')",-0.733147,-0.70858645,5.834826,5.8473706,1.3602684,1.3843702,0.0241018
83,0.7815495,0.73963076,"('powerless', 'powerful')",0.043004833,0.091447785,-0.83868676,-0.8681087,-0.0047108,-0.0123434,-0.0076326
84,0.9184022,0.8006219,"('inferior', 'superior')",0.5723991,0.433424,1.0744759,1.0478998,0.8550924,0.7606486,-0.0944438
85,0.48572832,0.45091787,"('insignificant', 'prestigious')",-0.39418033,-0.38759783,1.0325029,0.94149184,0.3746836,0.3349373,-0.0397463
86,-1.5211613,-1.6677316,"('uninfluential', 'influential')",-0.30945718,-0.39955106,-0.57215846,-0.65135765,-0.8009257,-0.9062134,-0.1052877
87,0.68810356,0.7126703,"('unsuccessful', 'successful')",1.2695373,1.3071889,0.970024,1.0849562,0.9758883,1.0349385,0.0590502
88,-0.27161494,-0.3545321,"('low', 'eminent')",-0.19196412,-0.19653133,0.21751335,0.20231612,-0.0820219,-0.1162491,-0.0342272
