,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
57,-1.4532762,-1.5305943,"('unimaginative', 'imaginative')",0.10342209,-0.039835274,-2.6874776,-2.8876894,-1.3457772,-1.4860396,-0.1402624
58,-0.10586667,-0.20485224,"('undiscriminating', 'discriminating')",0.22747752,0.22054452,0.030652491,0.010974769,0.0507544,0.008889,-0.0418654
59,0.9510177,0.93679374,"('foolish', 'wise')",0.29660264,0.22445476,0.0042710654,0.15920036,0.4172971,0.4401496,0.0228525
60,-2.1116383,-2.0390515,"('inefficient', 'efficient')",0.25770822,0.43979362,-0.7176247,-0.6632311,-0.857185,-0.754163,0.103022
61,-0.5126304,-0.60767287,"('illogical', 'logical')",0.5738068,0.45182037,0.5610781,0.40728664,0.2074182,0.0838114,-0.1236068
62,-1.2039355,-1.1350542,"('incompetent', 'brilliant')",0.5010234,0.57298785,-0.15976135,-0.08987042,-0.2875578,-0.2173123,0.0702455
63,-1.763017,-1.7828751,"('unperceptive', 'insightful')",-0.18240973,-0.07659212,0.31534413,0.28916937,-0.5433609,-0.5234326,0.0199283
64,-0.26525152,-0.23143089,"('shy', 'confident')",-0.5697299,-0.49045384,-6.2683396,-6.41846,-2.3677737,-2.3801149,-0.0123412
65,-1.2792591,-1.2626151,"('insecure', 'secure')",-0.4167616,-0.4102537,-0.31169295,-0.2916789,-0.6692379,-0.6548492,0.0143887
66,0.45706797,0.475951,"('inactive', 'active')",-0.56192255,-0.6053439,0.8204096,0.8879189,0.2385183,0.252842,0.0143237
67,-0.06684601,0.022127576,"('doubtful', 'determined')",-0.46875247,-0.34764063,-0.8162593,-0.7735657,-0.4506193,-0.3663596,0.0842597
68,-0.8202206,-0.8094781,"('dependent', 'independent')",-0.4537263,-0.40289664,-1.066762,-1.0165149,-0.7802362,-0.7429632,0.037273
69,2.6551428,2.7083201,"('lazy', 'industrious')",0.8083695,0.98031396,-0.738714,-0.6165772,0.9082661,1.024019,0.1157529
70,-2.0536218,-2.059131,"('lethargic', 'energetic')",-0.37991738,-0.36610124,0.10763642,-0.002211254,-0.7753009,-0.8091478,-0.0338469
71,0.6015115,0.5733722,"('diffident', 'self-confident')",0.61645037,0.6692808,0.2732951,0.28761548,0.4970857,0.5100895,0.0130038
72,-0.55752087,-0.5314017,"('unambitious', 'ambitious')",-0.5619575,-0.5256845,-0.396191,-0.395959,-0.5052231,-0.4843484,0.0208747
73,1.2388493,1.270695,"('helpless', 'self-reliant')",0.46855,0.47350088,-3.2340195,-3.176422,-0.5088734,-0.4774088,0.0314646
74,-0.9069454,-0.98354167,"('undedicated', 'dedicated')",-0.12350714,-0.12300324,-0.18741572,-0.35126564,-0.4059561,-0.4859368,-0.0799807
75,1.4076234,1.4248911,"('meek', 'impulsive')",-0.12430549,-0.13106856,-0.6153435,-0.47804192,0.2226581,0.2719269,0.0492688
76,-1.1896366,-1.0832278,"('anxious', 'daring')",-0.47971338,-0.33508486,-0.6959216,-0.6918497,-0.7884239,-0.7033874,0.0850365
77,-0.49406675,-0.50099057,"('unmotivated', 'motivated')",0.6690371,0.7333253,-1.5358173,-1.395385,-0.4536156,-0.3876834,0.0659322
78,-0.28966695,-0.31550172,"('nonresilient', 'resilient')",1.2666509,1.3825735,0.17432262,0.16830273,0.3837689,0.4117915,0.0280226
79,0.8548335,0.76510197,"('wavering', 'unwavering')",-1.25345,-1.3644857,-0.5556682,-0.4349302,-0.3180949,-0.3447713,-0.0266764
80,-0.56554574,-0.49523056,"('dominated', 'dominating')",0.6650242,0.8034024,-0.4571142,-0.414077,-0.1192119,-0.0353017,0.0839102
81,-1.2793803,-1.1994743,"('submissive', 'aggressive')",0.6806836,0.6731763,-1.0682553,-1.0760489,-0.5556507,-0.5341156,0.0215351
82,-0.8661147,-0.86840725,"('poor', 'rich')",0.1395775,0.063282564,5.8854837,5.8719625,1.7196488,1.6889459,-0.0307029
83,0.009723842,0.038279396,"('powerless', 'powerful')",-0.061356664,0.08864184,-1.2077191,-1.1978786,-0.419784,-0.3569858,0.0627982
84,0.044942606,0.07045953,"('inferior', 'superior')",0.18023473,0.22779302,0.84517854,0.86252344,0.3567853,0.3869253,0.03014
85,2.7423987,2.6477156,"('insignificant', 'prestigious')",1.2712488,1.1772277,0.31370825,0.4101308,1.442452,1.4116913,-0.0307607
86,-1.4401538,-1.6624801,"('uninfluential', 'influential')",0.21562731,-0.10177163,-0.2680568,-0.5249475,-0.4975278,-0.7630665,-0.2655387
87,0.12472372,0.14705892,"('unsuccessful', 'successful')",0.53363174,0.5191707,1.065077,1.1083418,0.5744775,0.5915238,0.0170463
88,0.51500076,0.43778,"('low', 'eminent')",0.62363917,0.45859465,-0.61126935,-0.7119138,0.1757902,0.0614869,-0.1143033
