,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-0.46994486,-0.49723834,"('untrustworthy', 'trustworthy')",-1.0233995,-0.9583237,-0.7466722,-0.7277811,0.0188911
23,-0.74919295,-0.8219466,"('insincere', 'sincere')",5.706269,5.559815,2.478538,2.3689342,-0.1096038
24,-0.5686346,-0.7070312,"('dishonest', 'honest')",0.7386907,0.6956946,0.085028,-0.0056683,-0.0906963
25,0.21781497,0.22438374,"('egoistic', 'altruistic')",0.80979073,0.7186331,0.5138028,0.4715084,-0.0422944
26,-0.37363324,-0.50009984,"('hardhearted', 'benevolent')",1.5013124,1.3413521,0.5638396,0.4206261,-0.1432135
27,-0.7365437,-0.6906014,"('hardhearted', 'softhearted')",0.622249,0.55904466,-0.0571474,-0.0657784,-0.008631
28,-0.8828202,-1.080612,"('disloyal', 'loyal')",1.0105962,0.825594,0.063888,-0.127509,-0.191397
29,-0.29499966,-0.2697973,"('unfair', 'fair')",-0.41226146,-0.5533359,-0.3536305,-0.4115666,-0.0579361
30,0.93178284,0.8435538,"('intolerant', 'tolerant')",1.2259011,1.1422207,1.0788419,0.9928873,-0.0859546
31,-0.30190533,-0.2904521,"('evil', 'good')",-1.0333824,-1.0819739,-0.6676439,-0.686213,-0.0185691
32,-0.5384802,-0.6534493,"('unkind', 'kind')",0.75373423,0.51565707,0.107627,-0.0688961,-0.1765231
33,0.55107445,0.43203774,"('wrong', 'right')",-0.69795156,-0.7206682,-0.0734386,-0.1443152,-0.0708766
34,0.36435384,0.46797463,"('mean', 'honorable')",5.7757545,5.8610964,3.0700541,3.1645355,0.0944814
35,0.26067382,0.21718791,"('corrupt', 'incorrupt')",-0.45402604,-0.49761966,-0.0966761,-0.1402159,-0.0435398
36,-0.07733816,-0.14431338,"('hostile', 'amicable')",-0.21735476,-0.28000608,-0.1473465,-0.2121597,-0.0648132
37,-0.30509037,-0.32212177,"('fake', 'genuine')",-0.3044679,-0.28965077,-0.3047791,-0.3058863,-0.0011072
38,-0.9791285,-1.1166925,"('untruthful', 'truthful')",0.33630678,0.34961802,-0.3214108,-0.3835373,-0.0621265
39,1.3516799,1.3381983,"('exploitative', 'cooperative')",0.23560648,0.2605192,0.7936432,0.7993587,0.0057155
40,0.20714338,0.31013852,"('stingy', 'generous')",-1.8793712,-1.8431379,-0.8361139,-0.7664996,0.0696143
41,-0.24090415,-0.2922163,"('unforgiving', 'forgiving')",0.23188809,0.14559516,-0.004508,-0.0733106,-0.0688026
42,0.4114814,0.40990403,"('unreliable', 'reliable')",-3.1443691,-3.1326458,-1.3664439,-1.3613709,0.005073
43,-1.2434906,-1.2977067,"('irresponsible', 'responsible')",0.15250087,0.065365,-0.5454949,-0.6161709,-0.070676
44,0.44952026,0.4525612,"('prejudiced', 'unprejudiced')",-1.3261813,-1.3292339,-0.4383305,-0.4383363,-5.8e-06
45,-0.7989171,-0.85466295,"('incompetent', 'competent')",0.05639208,-0.02344397,-0.3712625,-0.4390535,-0.067791
46,-0.6377444,-0.6292835,"('uncompetitive', 'competitive')",-0.72579813,-0.70413345,-0.6817713,-0.6667085,0.0150628
47,0.11536872,0.1284975,"('stupid', 'smart')",5.1851244,5.3133836,2.6502466,2.7209406,0.070694
48,-0.21544507,-0.26970127,"('unintelligent', 'intelligent')",1.0082572,0.980644,0.3964061,0.3554714,-0.0409347
49,0.109840654,0.19202973,"('unable', 'able')",-0.29542893,-0.19907686,-0.0927941,-0.0035236,0.0892705
50,0.1021736,0.09967245,"('clumsy', 'skillful')",0.068085,-0.016780164,0.0851293,0.0414461,-0.0436832
51,-0.6536252,-0.67797935,"('uneducated', 'educated')",0.93824565,0.7812917,0.1423102,0.0516562,-0.090654
52,0.30490676,0.1305017,"('irrational', 'rational')",0.1086122,0.040952083,0.2067595,0.0857269,-0.1210326
53,-0.8214889,-0.8636324,"('uncreative', 'creative')",0.4369885,0.31471437,-0.1922502,-0.274459,-0.0822088
54,-0.36525908,-0.49598506,"('incapable', 'capable')",0.6580081,0.5835285,0.1463745,0.0437717,-0.1026028
55,-0.45435932,-0.48086655,"('incompetent', 'clever')",0.3148406,0.29674414,-0.0697594,-0.0920612,-0.0223018
56,0.40625757,0.30175734,"('impractical', 'practical')",0.04756771,-0.015327927,0.2269126,0.1432147,-0.0836979
57,-1.0569831,-1.1480501,"('unimaginative', 'imaginative')",-3.2215202,-3.3509636,-2.1392517,-2.249507,-0.1102553
58,0.4526928,0.42923194,"('undiscriminating', 'discriminating')",0.26619688,0.24022299,0.3594449,0.3347275,-0.0247174
59,-0.12794094,-0.20202872,"('foolish', 'wise')",0.015989412,0.08291147,-0.0559758,-0.0595586,-0.0035828
60,0.053039804,0.061628707,"('inefficient', 'efficient')",0.04151263,0.08309588,0.0472762,0.0723623,0.0250861
61,0.29752025,0.19435059,"('illogical', 'logical')",0.75449747,0.607079,0.5260088,0.4007148,-0.125294
62,0.31488872,0.38983506,"('incompetent', 'brilliant')",0.7270168,0.8526758,0.5209528,0.6212554,0.1003026
63,-0.3928797,-0.3688709,"('unperceptive', 'insightful')",0.7551597,0.79567975,0.18114,0.2134044,0.0322644
64,0.31514633,0.3025728,"('shy', 'confident')",-6.022331,-5.903376,-2.8535924,-2.8004017,0.0531907
65,-0.051852304,-0.08179705,"('insecure', 'secure')",-0.27347282,-0.15977243,-0.1626626,-0.1207847,0.0418779
66,-0.30432627,-0.3263051,"('inactive', 'active')",0.19207604,0.10224497,-0.0561251,-0.1120301,-0.055905
67,-0.18847857,-0.27805474,"('doubtful', 'determined')",-0.19688049,-0.3388658,-0.1926795,-0.3084603,-0.1157808
68,-0.32398814,-0.33229646,"('dependent', 'independent')",-0.6072132,-0.62351215,-0.4656007,-0.4779043,-0.0123036
69,1.3885249,1.413451,"('lazy', 'industrious')",-0.6000414,-0.49316284,0.3942418,0.460144,0.0659022
70,-0.7509151,-0.7516399,"('lethargic', 'energetic')",0.12785402,0.16139698,-0.3115305,-0.2951215,0.016409
71,0.42763317,0.3780039,"('diffident', 'self-confident')",0.50247043,0.4208039,0.4650518,0.3994039,-0.0656479
72,-0.8676561,-0.79079103,"('unambitious', 'ambitious')",-0.94583076,-0.87387586,-0.9067434,-0.8323334,0.07441
73,1.1646917,1.1389806,"('helpless', 'self-reliant')",-3.6895182,-3.5444322,-1.2624133,-1.2027258,0.0596875
74,-0.41032004,-0.4485745,"('undedicated', 'dedicated')",-0.4117658,-0.55301315,-0.4110429,-0.5007938,-0.0897509
75,-0.23227312,-0.1580833,"('meek', 'impulsive')",-0.4720314,-0.36765218,-0.3521523,-0.2628677,0.0892846
76,0.20658368,0.27893254,"('anxious', 'daring')",-0.16965744,-0.120143905,0.0184631,0.0793943,0.0609312
77,-0.31309408,-0.30720332,"('unmotivated', 'motivated')",-1.1024342,-1.0261326,-0.7077641,-0.6666679,0.0410962
78,-0.66904205,-0.5135965,"('nonresilient', 'resilient')",0.034576073,0.099181615,-0.317233,-0.2072074,0.1100256
79,-0.5476897,-0.588707,"('wavering', 'unwavering')",-0.28898826,-0.34051868,-0.418339,-0.4646128,-0.0462738
80,0.5766118,0.6929258,"('dominated', 'dominating')",-0.57662535,-0.47594067,-6.8e-06,0.1084926,0.1084994
81,0.009680741,-0.057625026,"('submissive', 'aggressive')",-0.38300362,-0.32336372,-0.1866614,-0.1904944,-0.003833
82,-0.9547964,-1.0138422,"('poor', 'rich')",6.1934977,6.0687313,2.6193507,2.5274446,-0.0919061
83,0.35781562,0.30459285,"('powerless', 'powerful')",-0.7641926,-0.8420732,-0.2031885,-0.2687402,-0.0655517
84,0.3092897,0.22807837,"('inferior', 'superior')",0.83657557,0.8223033,0.5729326,0.5251908,-0.0477418
85,0.30674818,0.2197049,"('insignificant', 'prestigious')",0.10942872,-0.08667595,0.2080885,0.0665145,-0.141574
86,-1.6062433,-1.7433975,"('uninfluential', 'influential')",-0.47825658,-0.58901924,-1.0422499,-1.1662084,-0.1239585
87,0.65848756,0.60901743,"('unsuccessful', 'successful')",0.8700341,0.8829299,0.7642608,0.7459737,-0.0182871
88,0.04094719,-0.19897726,"('low', 'eminent')",0.017155355,-0.2516826,0.0290513,-0.2253299,-0.2543812
