,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
38,-0.66708726,-0.6493251,"('untruthful', 'truthful')",0.37872076,0.3966542,-0.26402104,-0.20827469,-0.1841292,-0.1536485,0.0304807
39,0.96468055,0.95000184,"('exploitative', 'cooperative')",1.2158291,1.2775729,0.46524328,0.51142246,0.8819176,0.9129991,0.0310815
40,-0.47522962,-0.47176656,"('stingy', 'generous')",1.1751662,1.1583825,-1.93935,-2.0805447,-0.4131378,-0.4646429,-0.0515051
41,-0.14601937,-0.16464055,"('unforgiving', 'forgiving')",0.93063086,0.9216071,-0.12071136,-0.21932304,0.2213,0.1792145,-0.0420855
42,0.8580735,0.918211,"('unreliable', 'reliable')",0.71189475,0.84721005,-2.768441,-2.721969,-0.3994909,-0.3188493,0.0806416
43,-0.33286405,-0.35372803,"('irresponsible', 'responsible')",0.7433379,0.8179807,0.458595,0.48286423,0.2896896,0.3157056,0.026016
44,1.0536479,1.0376681,"('prejudiced', 'unprejudiced')",-0.26969975,-0.14821061,-1.1558566,-1.1439693,-0.1239695,-0.0848373,0.0391322
45,-0.5260846,-0.501859,"('incompetent', 'competent')",-0.71378654,-0.69700724,0.023281526,0.006981034,-0.4055299,-0.3972951,0.0082348
46,-0.64660835,-0.6851088,"('uncompetitive', 'competitive')",0.206254,0.2647627,-0.6306424,-0.61812735,-0.3569989,-0.3461578,0.0108411
47,0.25698885,0.31840226,"('stupid', 'smart')",1.4710822,1.5074894,5.5687623,5.6900506,2.4322778,2.5053142,0.0730364
48,-1.066637,-1.0993426,"('unintelligent', 'intelligent')",-0.9139998,-0.9251544,0.29545254,0.31446636,-0.5617281,-0.5700102,-0.0082821
49,-0.3314119,-0.28174093,"('unable', 'able')",-0.9605077,-0.8782791,-0.40099624,-0.3383328,-0.5643053,-0.4994509,0.0648544
50,-0.03361749,-0.030425727,"('clumsy', 'skillful')",0.22063506,0.22948006,-0.1229529,-0.15647873,0.0213549,0.0141919,-0.007163
51,-0.69026977,-0.7743064,"('uneducated', 'educated')",-0.39101696,-0.44492874,0.3797778,0.33738136,-0.2338363,-0.2939513,-0.060115
52,0.21311304,0.076795936,"('irrational', 'rational')",0.69906753,0.49029598,0.12889434,-0.03494546,0.347025,0.1773822,-0.1696428
53,-1.4615606,-1.4791565,"('uncreative', 'creative')",1.4128468,1.3250943,0.3725247,0.27984932,0.107937,0.0419291,-0.0660079
54,-0.65104884,-0.70039636,"('incapable', 'capable')",0.8423,0.8037552,0.6238801,0.62611187,0.2717104,0.2431569,-0.0285535
55,-0.18792398,-0.19679272,"('incompetent', 'clever')",-0.6199692,-0.5817391,0.436318,0.44803113,-0.1238584,-0.1101669,0.0136915
56,0.35791498,0.34073782,"('impractical', 'practical')",0.2292768,0.32091913,-0.63709813,-0.55503154,-0.0166354,0.0355418,0.0521772
57,-0.81369114,-0.8555962,"('unimaginative', 'imaginative')",-0.37168938,-0.34367183,-2.8836873,-2.91194,-1.356356,-1.3704027,-0.0140467
58,-0.19018996,-0.24017684,"('undiscriminating', 'discriminating')",1.0756519,1.069121,0.02528137,-0.03415287,0.3035811,0.2649304,-0.0386507
59,0.40637287,0.41715944,"('foolish', 'wise')",1.1923575,1.1166234,-0.013504375,-0.03562803,0.5284087,0.4993849,-0.0290238
60,0.32320476,0.3284282,"('inefficient', 'efficient')",-0.15259878,-0.011665745,-0.1437659,-0.005252273,0.0089467,0.1038367,0.09489
61,0.23482475,0.107224315,"('illogical', 'logical')",1.3358381,1.2855207,0.6262312,0.4815508,0.7322981,0.6247653,-0.1075328
62,0.19918615,0.24576706,"('incompetent', 'brilliant')",0.33322066,0.48787293,0.39500514,0.543553,0.3091373,0.425731,0.1165937
63,-0.3021487,-0.30340233,"('unperceptive', 'insightful')",0.8053752,0.82968956,0.5816126,0.6486114,0.361613,0.3916329,0.0300199
64,0.8903068,0.88991034,"('shy', 'confident')",0.38570803,0.41684628,-5.7559648,-5.8255014,-1.4933167,-1.5062483,-0.0129316
65,0.3700174,0.27292377,"('insecure', 'secure')",-0.5028499,-0.4880591,0.03772196,0.08679655,-0.0317035,-0.0427796,-0.0110761
66,-0.6567495,-0.6431899,"('inactive', 'active')",0.84857655,0.82404923,0.66667634,0.6110454,0.2861678,0.2639682,-0.0221996
67,0.96531963,0.93894434,"('doubtful', 'determined')",0.013936147,0.039010044,-0.4709215,-0.45882887,0.1694448,0.1730418,0.003597
68,0.3043962,0.24858192,"('dependent', 'independent')",-1.7456778,-1.7650645,-1.2605294,-1.2669868,-0.9006036,-0.9278231,-0.0272195
69,0.7026217,0.7767165,"('lazy', 'industrious')",1.1033609,1.1051728,-1.0928707,-1.1005213,0.237704,0.260456,0.022752
70,-0.17544422,-0.14788413,"('lethargic', 'energetic')",-0.16279499,-0.045406498,0.48453987,0.5650963,0.0487669,0.1239352,0.0751683
71,-0.49164346,-0.46756986,"('diffident', 'self-confident')",1.6823839,1.6458312,0.3213241,0.30410278,0.5040215,0.4941214,-0.0099001
72,-0.7931497,-0.81323415,"('unambitious', 'ambitious')",-0.20363916,-0.18501964,-0.693768,-0.64414746,-0.563519,-0.5474671,0.0160519
73,1.3350477,1.3176442,"('helpless', 'self-reliant')",1.0726247,1.0373551,-3.327639,-3.3412688,-0.3066556,-0.3287565,-0.0221009
74,-0.3453361,-0.35226393,"('undedicated', 'dedicated')",0.7659669,0.7737412,-0.18609914,-0.22147436,0.0781772,0.0666676,-0.0115096
75,0.07002184,0.123525836,"('meek', 'impulsive')",-0.58441633,-0.518883,-0.7499812,-0.6970242,-0.4214586,-0.3641271,0.0573315
76,0.38209802,0.37448028,"('anxious', 'daring')",-0.44508225,-0.34554473,-0.16696377,-0.1115511,-0.0766493,-0.0275385,0.0491108
77,-0.37194946,-0.3883021,"('unmotivated', 'motivated')",0.49882087,0.5266285,-1.3243053,-1.2071207,-0.3991446,-0.3562648,0.0428798
78,-1.2679139,-1.2539587,"('nonresilient', 'resilient')",0.2549351,0.2746964,-0.14775652,-0.113217026,-0.3869118,-0.3641598,0.022752
79,-0.7916953,-0.8107839,"('wavering', 'unwavering')",-0.5201403,-0.5715473,-0.49443823,-0.46229708,-0.6020912,-0.6148761,-0.0127849
80,0.57444185,0.5168355,"('dominated', 'dominating')",-0.45609847,-0.41942415,-0.37472662,-0.23289141,-0.0854611,-0.04516,0.0403011
81,0.39810315,0.34139183,"('submissive', 'aggressive')",0.09440783,0.14684367,-0.507906,-0.3836527,-0.0051317,0.0348609,0.0399926
82,-0.9772491,-0.9766086,"('poor', 'rich')",-0.40724525,-0.38301325,6.1697183,6.1709456,1.5950747,1.6037747,0.0087
83,0.23271039,0.1861639,"('powerless', 'powerful')",0.57476157,0.59235656,-0.9718194,-0.9562454,-0.0547825,-0.0592417,-0.0044592
84,0.66435844,0.56471264,"('inferior', 'superior')",0.3134769,0.30143872,0.85772234,0.7976564,0.6118526,0.5546026,-0.05725
85,-0.39308384,-0.39996696,"('insignificant', 'prestigious')",1.7604172,1.6924468,-0.03514063,-0.120349556,0.4440643,0.3907101,-0.0533542
86,-1.7166625,-1.8053902,"('uninfluential', 'influential')",-0.35771316,-0.46050853,-0.23292032,-0.35523888,-0.7690987,-0.8737125,-0.1046138
87,0.24180762,0.15622565,"('unsuccessful', 'successful')",1.038345,0.979071,0.88338286,0.9163187,0.7211785,0.6838718,-0.0373067
88,-1.0806837,-1.1737347,"('low', 'eminent')",-0.67722243,-0.7034302,-0.29010534,-0.29080847,-0.6826705,-0.7226578,-0.0399873
