,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
63,-0.40872985,-0.40875506,"('unperceptive', 'insightful')",0.39610833,0.50104976,-0.0063108,0.0461473,0.0524581
64,0.40571535,0.41641515,"('shy', 'confident')",-6.6857915,-6.755904,-3.140038,-3.1697445,-0.0297065
65,-0.6333955,-0.79089093,"('insecure', 'secure')",-0.80027765,-0.80579114,-0.7168366,-0.798341,-0.0815044
66,-0.443108,-0.40597734,"('inactive', 'active')",0.33722582,0.38993594,-0.0529411,-0.0080207,0.0449204
67,0.9378471,0.9142588,"('doubtful', 'determined')",-0.8008324,-0.8413624,0.0685073,0.0364482,-0.0320591
68,0.2128682,0.18288495,"('dependent', 'independent')",-0.7230022,-0.7033654,-0.255067,-0.2602402,-0.0051732
69,1.6076162,1.7428838,"('lazy', 'industrious')",-0.24687487,-0.2006526,0.6803707,0.7711156,0.0907449
70,-0.43145496,-0.4697723,"('lethargic', 'energetic')",-0.4765268,-0.39290938,-0.4539909,-0.4313408,0.0226501
71,0.9004773,0.9307319,"('diffident', 'self-confident')",0.44137096,0.45496863,0.6709241,0.6928502,0.0219261
72,-0.75032014,-0.7482684,"('unambitious', 'ambitious')",-0.68930256,-0.7061561,-0.7198113,-0.7272123,-0.007401
73,1.4060997,1.427386,"('helpless', 'self-reliant')",-2.9635913,-2.9202437,-0.7787458,-0.7464288,0.032317
74,-0.1632016,-0.18842494,"('undedicated', 'dedicated')",-0.20715968,-0.25360253,-0.1851806,-0.2210137,-0.0358331
75,0.24250597,0.3099789,"('meek', 'impulsive')",-0.8319539,-0.7154952,-0.294724,-0.2027582,0.0919658
76,-0.8653348,-0.86701757,"('anxious', 'daring')",-1.069903,-0.9950096,-0.9676189,-0.9310136,0.0366053
77,0.31962553,0.3450734,"('unmotivated', 'motivated')",-1.4584697,-1.3152187,-0.5694221,-0.4850726,0.0843495
78,-0.2763122,-0.18288839,"('nonresilient', 'resilient')",0.25208458,0.27342692,-0.0121138,0.0452693,0.0573831
79,-0.21816082,-0.19079801,"('wavering', 'unwavering')",-0.33718908,-0.26761454,-0.2776749,-0.2292063,0.0484686
80,0.5885586,0.55309427,"('dominated', 'dominating')",-1.2995434,-1.209974,-0.3554924,-0.3284399,0.0270525
81,-0.21503341,-0.31924012,"('submissive', 'aggressive')",-1.4302292,-1.3891051,-0.8226313,-0.8541726,-0.0315413
82,-1.0244809,-1.0782201,"('poor', 'rich')",6.3480124,6.4170246,2.6617658,2.6694021,0.0076363
83,0.3329883,0.30592236,"('powerless', 'powerful')",-1.1074209,-1.1413238,-0.3872163,-0.4177007,-0.0304844
84,0.77862585,0.73428816,"('inferior', 'superior')",0.7639712,0.7309639,0.7712985,0.732626,-0.0386725
85,0.49082845,0.5264255,"('insignificant', 'prestigious')",0.82345587,0.7959208,0.6571422,0.6611731,0.0040309
86,-0.91451734,-1.0118871,"('uninfluential', 'influential')",-0.13181008,-0.2060627,-0.5231637,-0.6089749,-0.0858112
87,0.72373605,0.6041977,"('unsuccessful', 'successful')",0.94752467,1.0180378,0.8356304,0.8111178,-0.0245126
88,-0.6509841,-0.72440827,"('low', 'eminent')",-0.40758482,-0.44531924,-0.5292845,-0.5848638,-0.0555793
