,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.2491773,-1.3154126,"('inhospitable', 'hospitable')",-0.6587683,-0.5721365,-0.9539728,-0.9437746,0.0101982
20,0.39919809,0.5197734,"('rough', 'thoughtful')",0.7786121,0.7759515,0.5889051,0.6478624,0.0589573
21,-0.32450706,-0.2801455,"('immoral', 'moral')",-0.8778877,-0.83251107,-0.6011974,-0.5563283,0.0448691
22,-0.11875052,-0.046916597,"('untrustworthy', 'trustworthy')",-1.213213,-1.2622502,-0.6659818,-0.6545834,0.0113984
23,-0.8352371,-0.85973305,"('insincere', 'sincere')",5.834919,5.8882747,2.499841,2.5142708,0.0144298
24,-0.8141777,-0.77469105,"('dishonest', 'honest')",0.7330555,0.7654336,-0.0405611,-0.0046287,0.0359324
25,-0.32929724,-0.43584734,"('egoistic', 'altruistic')",1.2907771,1.2569847,0.4807399,0.4105687,-0.0701712
26,-0.4684132,-0.5543745,"('hardhearted', 'benevolent')",1.6614201,1.4980494,0.5965034,0.4718374,-0.124666
27,-0.503498,-0.41472402,"('hardhearted', 'softhearted')",0.9503108,0.9725575,0.2234064,0.2789167,0.0555103
28,-1.1507041,-1.2554519,"('disloyal', 'loyal')",1.3408114,1.2187443,0.0950536,-0.0183538,-0.1134074
29,-0.5374252,-0.54275984,"('unfair', 'fair')",-0.49225542,-0.5848715,-0.5148403,-0.5638157,-0.0489754
30,0.14299563,0.18416838,"('intolerant', 'tolerant')",0.88576543,0.99744624,0.5143805,0.5908073,0.0764268
31,-0.9022668,-0.9239478,"('evil', 'good')",-0.82439184,-0.9161551,-0.8633293,-0.9200515,-0.0567222
32,-0.607872,-0.60869116,"('unkind', 'kind')",0.8456106,0.7531567,0.1188693,0.0722328,-0.0466365
33,0.1929332,0.09329219,"('wrong', 'right')",-0.6709451,-0.7243927,-0.239006,-0.3155503,-0.0765443
34,0.27930072,0.31648397,"('mean', 'honorable')",5.7361355,5.93606,3.0077181,3.126272,0.1185539
35,0.70894533,0.59458274,"('corrupt', 'incorrupt')",-0.36996675,-0.47627193,0.1694893,0.0591554,-0.1103339
36,-0.8104549,-0.9552572,"('hostile', 'amicable')",-0.028402546,-0.16301762,-0.4194287,-0.5591374,-0.1397087
37,0.22288479,0.2678723,"('fake', 'genuine')",0.258159,0.28990063,0.2405219,0.2788865,0.0383646
38,-1.0156614,-1.0936062,"('untruthful', 'truthful')",-0.16611598,-0.17544292,-0.5908887,-0.6345246,-0.0436359
39,0.7373111,0.74086976,"('exploitative', 'cooperative')",0.4777742,0.47400177,0.6075426,0.6074358,-0.0001068
40,-0.3911024,-0.42839748,"('stingy', 'generous')",-2.2754169,-2.437134,-1.3332596,-1.4327657,-0.0995061
41,-1.0215278,-0.97579277,"('unforgiving', 'forgiving')",-0.28139672,-0.2893878,-0.6514623,-0.6325903,0.018872
42,0.8061595,0.9157666,"('unreliable', 'reliable')",-3.3719985,-3.2746549,-1.2829195,-1.1794441,0.1034754
43,-0.6984981,-0.615274,"('irresponsible', 'responsible')",0.34129736,0.4124713,-0.1786004,-0.1014014,0.077199
44,1.1915143,1.2167321,"('prejudiced', 'unprejudiced')",-1.0804534,-1.0655081,0.0555304,0.075612,0.0200816
45,-0.7004237,-0.67709166,"('incompetent', 'competent')",-0.2533403,-0.22799797,-0.476882,-0.4525448,0.0243372
46,-0.963796,-0.8898702,"('uncompetitive', 'competitive')",-1.329059,-1.2916229,-1.1464275,-1.0907465,0.055681
47,0.051227517,0.15037894,"('stupid', 'smart')",5.8858905,6.0464563,2.968559,3.0984178,0.1298588
48,-0.5759192,-0.5372829,"('unintelligent', 'intelligent')",0.55606127,0.5903734,-0.009929,0.0265453,0.0364743
49,-0.25822523,-0.070731156,"('unable', 'able')",-0.3049068,-0.14109495,-0.281566,-0.1059131,0.1756529
50,0.52656376,0.53629845,"('clumsy', 'skillful')",0.203211,0.16638802,0.3648874,0.3513432,-0.0135442
51,-0.6335471,-0.6617528,"('uneducated', 'educated')",-0.28784123,-0.3344162,-0.4606942,-0.4980845,-0.0373903
52,-0.5464865,-0.7579655,"('irrational', 'rational')",0.6787105,0.5419056,0.066112,-0.10803,-0.174142
53,-1.3021909,-1.3393024,"('uncreative', 'creative')",0.64441633,0.5780005,-0.3288873,-0.380651,-0.0517637
54,-0.44580668,-0.55925953,"('incapable', 'capable')",0.876232,0.9528648,0.2152127,0.1968026,-0.0184101
55,-0.37611046,-0.28042924,"('incompetent', 'clever')",-0.0420143,0.030718513,-0.2090624,-0.1248554,0.084207
56,0.528801,0.54615545,"('impractical', 'practical')",-0.3566339,-0.27181193,0.0860836,0.1371718,0.0510882
57,-0.7247933,-0.7962641,"('unimaginative', 'imaginative')",-3.3195136,-3.3304052,-2.0221534,-2.0633347,-0.0411813
58,-1.0023603,-1.0338547,"('undiscriminating', 'discriminating')",-0.17059179,-0.1808658,-0.5864761,-0.6073602,-0.0208841
59,-0.18809207,-0.23327212,"('foolish', 'wise')",0.49536878,0.47193173,0.1536384,0.1193298,-0.0343086
60,0.41998175,0.5979135,"('inefficient', 'efficient')",-0.24594745,-0.019294657,0.0870171,0.2893094,0.2022923
61,-0.56803685,-0.61986285,"('illogical', 'logical')",0.36395794,0.20776384,-0.1020395,-0.2060495,-0.10401
62,-0.15379074,-0.053458557,"('incompetent', 'brilliant')",0.17056516,0.3743778,0.0083872,0.1604596,0.1520724
63,-0.89730775,-0.87667525,"('unperceptive', 'insightful')",-0.08177593,-0.052739266,-0.4895418,-0.4647073,0.0248345
64,0.20288984,0.20923766,"('shy', 'confident')",-6.494426,-6.569132,-3.1457679,-3.1799471,-0.0341792
65,0.113018826,0.13153197,"('insecure', 'secure')",-0.22510992,-0.15851247,-0.0560455,-0.0134903,0.0425552
66,-0.009791307,-0.12103562,"('inactive', 'active')",0.045833133,0.036552116,0.0180209,-0.0422418,-0.0602627
67,0.51066,0.49989387,"('doubtful', 'determined')",-0.24001317,-0.29720846,0.1353234,0.1013427,-0.0339807
68,0.040839106,0.039936047,"('dependent', 'independent')",-1.2352462,-1.2056365,-0.5972036,-0.5828502,0.0143534
69,1.1748209,1.1064631,"('lazy', 'industrious')",-0.46813035,-0.45836517,0.3533453,0.3240489,-0.0292964
70,-0.57622194,-0.50796217,"('lethargic', 'energetic')",-0.22213602,-0.1058057,-0.399179,-0.3068839,0.0922951
71,-0.5484731,-0.67341495,"('diffident', 'self-confident')",0.41621688,0.3327258,-0.0661281,-0.1703446,-0.1042165
72,-0.8525105,-0.86385345,"('unambitious', 'ambitious')",-0.51770556,-0.48883972,-0.6851081,-0.6763466,0.0087615
73,0.8146969,0.7795548,"('helpless', 'self-reliant')",-3.418095,-3.4133704,-1.3016992,-1.3169078,-0.0152086
74,-0.65657085,-0.591353,"('undedicated', 'dedicated')",-0.50270206,-0.5112403,-0.5796365,-0.5512967,0.0283398
75,0.21110424,0.09902508,"('meek', 'impulsive')",-0.8127161,-0.743077,-0.3008059,-0.322026,-0.0212201
76,0.584867,0.7443621,"('anxious', 'daring')",-0.46554923,-0.2556068,0.0596589,0.2443777,0.1847188
77,-0.5438981,-0.5182072,"('unmotivated', 'motivated')",-1.3483565,-1.2782774,-0.9461273,-0.8982423,0.047885
78,-0.64116424,-0.6161888,"('nonresilient', 'resilient')",-0.16254254,-0.2341098,-0.4018534,-0.4251493,-0.0232959
79,-0.4958681,-0.6409297,"('wavering', 'unwavering')",-0.2800518,-0.2606801,-0.38796,-0.4508049,-0.0628449
80,0.58483195,0.5684053,"('dominated', 'dominating')",-1.2274718,-1.2002856,-0.3213199,-0.3159401,0.0053798
81,-0.1057221,-0.12536031,"('submissive', 'aggressive')",-0.9927284,-0.9053055,-0.5492253,-0.5153329,0.0338924
82,-0.21950665,-0.18545075,"('poor', 'rich')",6.398316,6.5056458,3.0894046,3.1600976,0.070693
83,-0.2809161,-0.2919692,"('powerless', 'powerful')",-0.79393005,-0.820225,-0.5374231,-0.5560971,-0.018674
84,-0.17414583,-0.21074817,"('inferior', 'superior')",0.48830485,0.45898813,0.1570795,0.12412,-0.0329595
85,-0.43538094,-0.6955665,"('insignificant', 'prestigious')",0.072124355,-0.06135952,-0.1816283,-0.378463,-0.1968347
86,-1.9987518,-2.0721333,"('uninfluential', 'influential')",-0.8530295,-0.96322364,-1.4258907,-1.5176785,-0.0917878
87,-0.16344136,-0.30523407,"('unsuccessful', 'successful')",0.30437338,0.23954675,0.070466,-0.0328437,-0.1033097
88,-0.69569826,-0.73135835,"('low', 'eminent')",-0.32702094,-0.29096326,-0.5113596,-0.5111608,0.0001988
