,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
33,-0.054690033,-0.11369171,"('wrong', 'right')",-0.06876791,-0.25300258,-0.061729,-0.1833472,-0.1216182
34,-0.10360122,-0.021862248,"('mean', 'honorable')",4.069155,4.162894,1.982777,2.0705159,0.0877389
35,-1.0882667,-1.1408496,"('corrupt', 'incorrupt')",-0.4800681,-0.7007123,-0.7841674,-0.920781,-0.1366136
36,-1.2619928,-1.3484395,"('hostile', 'amicable')",0.7737251,0.52820027,-0.2441339,-0.4101196,-0.1659857
37,-0.12736727,-0.12600121,"('fake', 'genuine')",0.30615488,0.25296786,0.0893938,0.0634833,-0.0259105
38,-0.9045632,-0.9328907,"('untruthful', 'truthful')",-0.017620638,0.019952022,-0.4610919,-0.4564694,0.0046225
39,0.8318494,0.8754103,"('exploitative', 'cooperative')",0.6480684,0.6915948,0.7399589,0.7835026,0.0435437
40,-0.07934761,-0.09342691,"('stingy', 'generous')",-1.5003306,-1.615044,-0.7898391,-0.8542355,-0.0643964
41,-0.58425343,-0.55974644,"('unforgiving', 'forgiving')",0.6095595,0.6532295,0.012653,0.0467415,0.0340885
42,0.56681097,0.64042157,"('unreliable', 'reliable')",-1.9985188,-1.9116575,-0.7158539,-0.635618,0.0802359
43,-0.27028444,-0.24521738,"('irresponsible', 'responsible')",1.1196158,1.1284777,0.4246657,0.4416302,0.0169645
44,0.65950567,0.7023703,"('prejudiced', 'unprejudiced')",-1.4302293,-1.382309,-0.3853618,-0.3399693,0.0453925
45,0.07282324,0.06665259,"('incompetent', 'competent')",0.9239178,0.89263177,0.4983705,0.4796422,-0.0187283
46,0.015544731,0.004719697,"('uncompetitive', 'competitive')",-0.40647545,-0.30726475,-0.1954654,-0.1512725,0.0441929
47,0.1826779,0.24154343,"('stupid', 'smart')",5.1175046,5.038811,2.6500912,2.6401772,-0.009914
48,-0.22434801,-0.22739743,"('unintelligent', 'intelligent')",-0.13145521,-0.10096721,-0.1779016,-0.1641823,0.0137193
49,-0.0073486567,0.03088196,"('unable', 'able')",-0.31419483,-0.19494233,-0.1607717,-0.0820302,0.0787415
50,0.38811696,0.3535806,"('clumsy', 'skillful')",-0.2988394,-0.42110124,0.0446388,-0.0337603,-0.0783991
51,0.5619177,0.4551481,"('uneducated', 'educated')",0.5955578,0.4686105,0.5787377,0.4618793,-0.1168584
52,-0.97860694,-1.1025102,"('irrational', 'rational')",0.11191224,-0.116254434,-0.4333473,-0.6093823,-0.176035
53,-1.0720505,-1.1280963,"('uncreative', 'creative')",1.2069411,0.9914821,0.0674453,-0.0683071,-0.1357524
54,-0.44578317,-0.5499874,"('incapable', 'capable')",0.7860735,0.57411313,0.1701452,0.0120629,-0.1580823
55,0.4662832,0.5322424,"('incompetent', 'clever')",0.10540129,0.27369726,0.2858422,0.4029698,0.1171276
56,1.0245754,1.003881,"('impractical', 'practical')",0.9084335,1.0137641,0.9665045,1.0088226,0.0423181
57,-0.20247285,-0.24123102,"('unimaginative', 'imaginative')",-1.0766224,-1.0668268,-0.6395476,-0.6540289,-0.0144813
58,-0.34842932,-0.4106203,"('undiscriminating', 'discriminating')",0.72763044,0.77533025,0.1896006,0.182355,-0.0072456
59,-0.27042618,-0.2736929,"('foolish', 'wise')",0.021174569,-0.14605498,-0.1246258,-0.2098739,-0.0852481
60,1.2435869,1.3471276,"('inefficient', 'efficient')",-0.12236116,0.20330627,0.5606129,0.7752169,0.214604
61,0.025486398,-0.037819237,"('illogical', 'logical')",0.94167715,0.7479273,0.4835818,0.355054,-0.1285278
62,0.85047686,0.93175447,"('incompetent', 'brilliant')",0.4359119,0.6093817,0.6431944,0.7705681,0.1273737
63,-0.49554825,-0.5044237,"('unperceptive', 'insightful')",0.9634676,1.022474,0.2339597,0.2590252,0.0250655
64,0.6400743,0.7024421,"('shy', 'confident')",-4.8794613,-4.6271143,-2.1196935,-1.9623361,0.1573574
65,0.8439286,0.8181064,"('insecure', 'secure')",0.48190996,0.6101563,0.6629193,0.7141314,0.0512121
66,-0.6866145,-0.66791105,"('inactive', 'active')",0.88616544,0.72793424,0.0997755,0.0300116,-0.0697639
67,0.8705243,0.8727234,"('doubtful', 'determined')",-0.4522702,-0.42155784,0.209127,0.2255828,0.0164558
68,-0.43237138,-0.49042034,"('dependent', 'independent')",-1.0245692,-1.016703,-0.7284703,-0.7535617,-0.0250914
69,0.60851187,0.66956747,"('lazy', 'industrious')",-0.31404698,-0.27400288,0.1472324,0.1977823,0.0505499
70,0.20185621,0.18947731,"('lethargic', 'energetic')",0.24002492,0.27531996,0.2209406,0.2323986,0.011458
71,-0.8002522,-0.76618075,"('diffident', 'self-confident')",0.37738648,0.19955777,-0.2114329,-0.2833115,-0.0718786
72,-0.13858734,-0.10425723,"('unambitious', 'ambitious')",0.59012353,0.6148734,0.2257681,0.2553081,0.02954
73,0.6695708,0.6157499,"('helpless', 'self-reliant')",-2.6483443,-2.595601,-0.9893867,-0.9899256,-0.0005389
74,0.53845227,0.5188097,"('undedicated', 'dedicated')",0.893379,0.8270189,0.7159156,0.6729143,-0.0430013
75,-0.004221119,-0.036942303,"('meek', 'impulsive')",-0.99555457,-0.98646075,-0.4998879,-0.5117015,-0.0118136
76,0.46502438,0.525005,"('anxious', 'daring')",-0.008298794,0.13160196,0.2283628,0.3283035,0.0999407
77,0.13862336,0.18519987,"('unmotivated', 'motivated')",-0.9480316,-0.7722097,-0.4047041,-0.2935049,0.1111992
78,-0.7466122,-0.71997184,"('nonresilient', 'resilient')",0.24257876,0.25470978,-0.2520167,-0.232631,0.0193857
79,-1.0911918,-1.1635121,"('wavering', 'unwavering')",-0.46683812,-0.5938393,-0.7790149,-0.8786757,-0.0996608
80,0.6987626,0.69907004,"('dominated', 'dominating')",0.25699663,0.4024314,0.4778796,0.5507507,0.0728711
81,0.98071676,0.9756895,"('submissive', 'aggressive')",-0.6158035,-0.49447045,0.1824566,0.2406095,0.0581529
82,-0.11988962,-0.18028252,"('poor', 'rich')",5.267354,5.111951,2.5737321,2.4658341,-0.107898
83,-0.16126958,-0.1635876,"('powerless', 'powerful')",-0.76309395,-0.6440168,-0.4621817,-0.4038022,0.0583795
84,0.13562697,0.1021862,"('inferior', 'superior')",0.568194,0.522819,0.3519105,0.3125026,-0.0394079
85,-0.4839958,-0.5060564,"('insignificant', 'prestigious')",0.04827394,-0.17508121,-0.2178609,-0.3405688,-0.1227079
86,-0.623831,-0.69763505,"('uninfluential', 'influential')",0.39710766,0.31081417,-0.1133617,-0.1934104,-0.0800487
87,1.0778731,1.0027466,"('unsuccessful', 'successful')",1.6441253,1.5765424,1.3609992,1.2896445,-0.0713547
88,-0.4205588,-0.5314839,"('low', 'eminent')",0.45391583,0.3103885,0.0166785,-0.1105477,-0.1272262
