,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
39,1.3017646,1.2900282,"('exploitative', 'cooperative')",-0.11698251,-0.023979612,0.97602665,1.0852113,0.7202696,0.7837532,0.0634836
40,2.1196017,2.1432066,"('stingy', 'generous')",0.5341635,0.5529276,-2.2563317,-2.1667373,0.1324778,0.1764656,0.0439878
41,0.065954894,0.12110144,"('unforgiving', 'forgiving')",-0.31923255,-0.3022201,0.91532284,0.9110933,0.2206817,0.2433249,0.0226432
42,-0.60808927,-0.5448186,"('unreliable', 'reliable')",-0.5234363,-0.455191,-2.6867125,-2.4328916,-1.272746,-1.1443004,0.1284456
43,-1.6789043,-1.5967908,"('irresponsible', 'responsible')",-2.3699796,-2.2604117,0.2960904,0.50528324,-1.2509312,-1.1173064,0.1336248
44,-1.8521396,-1.8669989,"('prejudiced', 'unprejudiced')",-1.062994,-0.99803036,-1.298199,-1.242796,-1.4044442,-1.3692751,0.0351691
45,-1.1120064,-1.0780497,"('incompetent', 'competent')",-1.9717543,-1.9257773,-0.30126753,-0.38161603,-1.1283428,-1.1284811,-0.0001383
46,-1.3366095,-1.2593557,"('uncompetitive', 'competitive')",-2.0035465,-1.9751117,-0.43474975,-0.33493984,-1.258302,-1.1898025,0.0684995
47,-0.031173186,0.036294438,"('stupid', 'smart')",0.5549499,0.61937046,5.264554,5.253092,1.9294435,1.9695856,0.0401421
48,0.10681958,0.115020245,"('unintelligent', 'intelligent')",-0.9104895,-0.97234106,-0.07312393,-0.07795816,-0.2922646,-0.3117597,-0.0194951
49,0.16378576,0.19837248,"('unable', 'able')",-0.1442993,-0.08806978,-0.39777237,-0.2962078,-0.1260953,-0.0619684,0.0641269
50,0.33628923,0.36697358,"('clumsy', 'skillful')",0.88715935,0.8808265,-0.21322393,-0.21271856,0.3367415,0.3450272,0.0082857
51,-1.029768,-1.088653,"('uneducated', 'educated')",-0.740376,-0.7971306,1.1314846,0.9049293,-0.2128865,-0.3269514,-0.1140649
52,1.0413504,0.9571017,"('irrational', 'rational')",1.0577657,0.95583725,-0.09874509,-0.17344783,0.6667903,0.5798304,-0.0869599
53,1.7415296,1.7612312,"('uncreative', 'creative')",0.38299564,0.38801855,0.8782601,0.94685245,1.0009285,1.0320341,0.0311056
54,0.6602549,0.63746357,"('incapable', 'capable')",0.85087436,0.78504825,0.96822643,0.88502914,0.8264519,0.7691803,-0.0572716
55,-1.3510604,-1.3311826,"('incompetent', 'clever')",-2.0323043,-2.045102,0.47758138,0.48458254,-0.9685944,-0.9639007,0.0046937
56,-0.8343739,-0.8551044,"('impractical', 'practical')",-1.16529,-1.1319703,0.24402621,0.2719037,-0.5852125,-0.5717236,0.0134889
57,-0.17232025,-0.13435215,"('unimaginative', 'imaginative')",-0.7911755,-0.8035437,-2.5736349,-2.5434353,-1.1790435,-1.1604437,0.0185998
58,0.8495701,0.9678044,"('undiscriminating', 'discriminating')",0.87144405,0.9520774,0.22983147,0.3278734,0.6502819,0.7492518,0.0989699
59,1.5979066,1.6114717,"('foolish', 'wise')",2.0645378,2.0696158,0.013644275,0.082387604,1.2253629,1.2544917,0.0291288
60,-1.182053,-1.1226143,"('inefficient', 'efficient')",-2.7236931,-2.6351252,-0.056553982,0.09866456,-1.3207667,-1.2196917,0.101075
61,0.53666925,0.47614452,"('illogical', 'logical')",-0.15276846,-0.23554334,-0.14684956,-0.2804814,0.0790171,-0.0132934,-0.0923105
62,-0.86645746,-0.79151225,"('incompetent', 'brilliant')",-1.411501,-1.3861029,0.031041302,0.21506985,-0.7489723,-0.6541818,0.0947905
63,-1.0630885,-0.9681269,"('unperceptive', 'insightful')",-1.2082493,-1.1445504,0.14805616,0.35059297,-0.7077606,-0.5873615,0.1203991
64,-0.7646059,-0.8567248,"('shy', 'confident')",-1.7859437,-1.8025959,-5.3951206,-5.280563,-2.6485567,-2.6466277,0.001929
65,-1.1909614,-1.2427956,"('insecure', 'secure')",-2.0468733,-2.095532,0.8398309,0.8097975,-0.7993346,-0.8428433,-0.0435087
66,0.27455258,0.28815237,"('inactive', 'active')",0.2727017,0.23856369,-0.16272792,-0.10388657,0.1281755,0.1409432,0.0127677
67,-0.077934906,-0.1261165,"('doubtful', 'determined')",0.4376223,0.4254217,0.026216574,0.018196717,0.1286347,0.105834,-0.0228007
68,-0.76130915,-0.7937809,"('dependent', 'independent')",-0.69380325,-0.6955177,-1.3883749,-1.3560189,-0.9478291,-0.9484391,-0.00061
69,2.0895445,2.161007,"('lazy', 'industrious')",2.7263525,2.8516612,-1.1060843,-0.9299956,1.2366042,1.3608909,0.1242867
70,-1.8141611,-1.7597047,"('lethargic', 'energetic')",-2.4438803,-2.421645,0.20852676,0.2918515,-1.3498383,-1.2964994,0.0533389
71,1.3114935,1.3398299,"('diffident', 'self-confident')",0.7836825,0.90099907,0.25376213,0.22466695,0.7829793,0.821832,0.0388527
72,0.67712474,0.72184616,"('unambitious', 'ambitious')",-0.63175255,-0.66932774,-0.48899275,-0.4363172,-0.1478735,-0.1279329,0.0199406
73,0.56818724,0.5103223,"('helpless', 'self-reliant')",0.6793228,0.66593844,-3.2441702,-3.114391,-0.6655534,-0.6460435,0.0195099
74,1.7579081,1.799171,"('undedicated', 'dedicated')",-0.14486519,-0.037129574,0.36393696,0.4318878,0.6589933,0.7313097,0.0723164
75,-0.4634553,-0.4386571,"('meek', 'impulsive')",0.77103686,0.7620103,-0.34828225,-0.24041887,-0.0135669,0.0276448,0.0412117
76,-1.8418353,-1.7747715,"('anxious', 'daring')",-1.5507724,-1.521547,0.06499665,0.15004839,-1.1092037,-1.0487567,0.060447
77,-0.41823846,-0.4020053,"('unmotivated', 'motivated')",-0.8485385,-0.86255884,-0.86000115,-0.8422642,-0.708926,-0.7022761,0.0066499
78,-0.39837703,-0.33204812,"('nonresilient', 'resilient')",-0.23131698,-0.21152404,0.0023143925,0.14844859,-0.2091265,-0.1317079,0.0774186
79,-0.13759808,-0.10730055,"('wavering', 'unwavering')",1.0914078,1.0903527,-0.79221916,-0.7380513,0.0538635,0.0816669,0.0278034
80,-1.0566324,-1.0685995,"('dominated', 'dominating')",-1.3694683,-1.4847178,-0.19324997,-0.21036746,-0.8731169,-0.9212282,-0.0481113
81,-1.660737,-1.7740484,"('submissive', 'aggressive')",-2.1776636,-2.3375719,-0.45797995,-0.59810334,-1.4321268,-1.569908,-0.1377812
82,-0.8702316,-0.8428591,"('poor', 'rich')",-0.8629959,-0.81380856,5.815144,5.651965,1.3606389,1.3317658,-0.0288731
83,0.13574952,0.14853917,"('powerless', 'powerful')",0.058758684,0.062361576,-1.1558622,-1.1682135,-0.3204513,-0.3191042,0.0013471
84,0.88635033,0.8238909,"('inferior', 'superior')",0.6833179,0.6357774,0.55827564,0.57828,0.7093147,0.6793161,-0.0299986
85,2.40022,2.4801526,"('insignificant', 'prestigious')",3.2160985,3.2696946,-0.5859792,-0.5347306,1.6767797,1.7383723,0.0615926
86,0.7164151,0.72049195,"('uninfluential', 'influential')",-0.53119,-0.63985914,-0.21629184,-0.33656207,-0.0103556,-0.0853098,-0.0749542
87,0.45607123,0.39939687,"('unsuccessful', 'successful')",0.51452744,0.47936803,0.8669011,0.7445322,0.6125,0.541099,-0.071401
88,0.7825146,0.76782584,"('low', 'eminent')",0.59074694,0.5287509,0.24509874,0.08591591,0.5394534,0.4608309,-0.0786225
