,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
78,-1.001801,-0.9663437,"('nonresilient', 'resilient')",0.96301174,1.0695634,0.32123163,0.42170283,0.0941475,0.1749742,0.0808267
79,-0.21866906,-0.2425278,"('wavering', 'unwavering')",-1.3467308,-1.4057645,0.39691147,0.45212558,-0.3894961,-0.3987223,-0.0092262
80,-0.7048086,-0.60017264,"('dominated', 'dominating')",-0.25065795,-0.08921854,-1.5911036,-1.481656,-0.8488567,-0.7236824,0.1251743
81,-0.51565105,-0.47485226,"('submissive', 'aggressive')",-0.8763981,-0.8477053,-1.0731074,-1.0472299,-0.8217189,-0.7899292,0.0317897
82,-0.51623976,-0.46249062,"('poor', 'rich')",-1.0985851,-1.0713848,5.673871,5.870404,1.3530154,1.4455094,0.092494
83,0.7616849,0.704796,"('powerless', 'powerful')",0.27111977,0.29223037,-0.9486766,-1.0333776,0.0280427,-0.0121171,-0.0401598
84,0.9252658,0.8603253,"('inferior', 'superior')",0.45011398,0.4165051,1.1219767,1.0757945,0.8324521,0.7842083,-0.0482438
85,1.3145155,1.3090001,"('insignificant', 'prestigious')",0.21135077,0.07702778,1.3420104,1.338384,0.9559588,0.9081373,-0.0478215
86,-0.8563449,-1.0270399,"('uninfluential', 'influential')",-0.33797622,-0.42540634,-0.2679648,-0.45769453,-0.4874287,-0.6367136,-0.1492849
87,-0.26473802,-0.21121943,"('unsuccessful', 'successful')",0.29806095,0.3548715,0.60826117,0.78924,0.2138614,0.310964,0.0971026
88,-0.26146996,-0.30717072,"('low', 'eminent')",-0.73993933,-0.8030729,-0.074111626,-0.10027225,-0.358507,-0.4035053,-0.0449983
