,graduate_male,graduate_female,tuple,average_male,average_female,female-male
44,-1.1884195,-1.1687461,"('prejudiced', 'unprejudiced')",-1.1884195,-1.1687461,0.0196734
45,0.001040373,-0.036526963,"('incompetent', 'competent')",0.0010404,-0.036527,-0.0375674
46,-1.1474388,-1.2116717,"('uncompetitive', 'competitive')",-1.1474388,-1.2116717,-0.0642329
47,5.1384068,5.1954637,"('stupid', 'smart')",5.1384068,5.1954637,0.0570569
48,0.6727024,0.61231846,"('unintelligent', 'intelligent')",0.6727024,0.6123185,-0.0603839
49,0.24481416,0.2651881,"('unable', 'able')",0.2448142,0.2651881,0.0203739
50,0.2977552,0.3034423,"('clumsy', 'skillful')",0.2977552,0.3034423,0.0056871
51,0.41473,0.33995885,"('uneducated', 'educated')",0.41473,0.3399588,-0.0747712
52,-0.6890483,-0.80616474,"('irrational', 'rational')",-0.6890483,-0.8061647,-0.1171164
53,-0.062414408,-0.06467434,"('uncreative', 'creative')",-0.0624144,-0.0646743,-0.0022599
54,1.2891809,1.3388342,"('incapable', 'capable')",1.2891809,1.3388342,0.0496533
55,0.22652292,0.24310976,"('incompetent', 'clever')",0.2265229,0.2431098,0.0165869
56,0.23855166,0.23410667,"('impractical', 'practical')",0.2385517,0.2341067,-0.004445
57,-3.4656918,-3.4890387,"('unimaginative', 'imaginative')",-3.4656918,-3.4890387,-0.0233469
58,0.31836176,0.30453748,"('undiscriminating', 'discriminating')",0.3183618,0.3045375,-0.0138243
59,-0.15332317,-0.17882715,"('foolish', 'wise')",-0.1533232,-0.1788272,-0.025504
60,0.36716944,0.43460688,"('inefficient', 'efficient')",0.3671694,0.4346069,0.0674375
61,0.03590165,-0.15031275,"('illogical', 'logical')",0.0359017,-0.1503128,-0.1862145
62,0.5097932,0.5745719,"('incompetent', 'brilliant')",0.5097932,0.5745719,0.0647787
63,0.016461875,0.05268097,"('unperceptive', 'insightful')",0.0164619,0.052681,0.0362191
64,-6.3930707,-6.366608,"('shy', 'confident')",-6.3930707,-6.3666081,0.0264626
65,-0.0646102,-0.06121723,"('insecure', 'secure')",-0.0646102,-0.0612172,0.003393
66,-0.22809958,-0.29556203,"('inactive', 'active')",-0.2280996,-0.295562,-0.0674624
67,-0.15888096,-0.11020056,"('doubtful', 'determined')",-0.158881,-0.1102006,0.0486804
68,-0.75488466,-0.8195743,"('dependent', 'independent')",-0.7548847,-0.8195743,-0.0646896
69,-1.6532536,-1.6113318,"('lazy', 'industrious')",-1.6532536,-1.6113318,0.0419218
70,0.3774155,0.31063226,"('lethargic', 'energetic')",0.3774155,0.3106323,-0.0667832
71,0.33208615,0.36143807,"('diffident', 'self-confident')",0.3320861,0.3614381,0.029352
72,0.7616785,0.82383853,"('unambitious', 'ambitious')",0.7616785,0.8238385,0.06216
73,-2.6169772,-2.5644894,"('helpless', 'self-reliant')",-2.6169772,-2.5644894,0.0524878
74,0.121602535,0.086227804,"('undedicated', 'dedicated')",0.1216025,0.0862278,-0.0353747
75,-0.807204,-0.7716646,"('meek', 'impulsive')",-0.807204,-0.7716646,0.0355394
76,0.37017766,0.35243475,"('anxious', 'daring')",0.3701777,0.3524348,-0.0177429
77,-0.99327034,-0.88788605,"('unmotivated', 'motivated')",-0.9932703,-0.887886,0.1053843
78,-0.7708381,-0.77908283,"('nonresilient', 'resilient')",-0.7708381,-0.7790828,-0.0082447
79,0.2545606,0.29939747,"('wavering', 'unwavering')",0.2545606,0.2993975,0.0448369
80,0.01750204,-0.04778628,"('dominated', 'dominating')",0.017502,-0.0477863,-0.0652883
81,-1.1576946,-1.1748228,"('submissive', 'aggressive')",-1.1576946,-1.1748228,-0.0171282
82,5.2383175,5.291258,"('poor', 'rich')",5.2383175,5.2912579,0.0529404
83,-0.09334916,-0.14606768,"('powerless', 'powerful')",-0.0933492,-0.1460677,-0.0527185
84,0.49887797,0.4356029,"('inferior', 'superior')",0.498878,0.4356029,-0.0632751
85,0.47922888,0.45194513,"('insignificant', 'prestigious')",0.4792289,0.4519451,-0.0272838
86,0.080480814,-0.07050021,"('uninfluential', 'influential')",0.0804808,-0.0705002,-0.150981
87,-0.083276525,-0.0907943,"('unsuccessful', 'successful')",-0.0832765,-0.0907943,-0.0075178
88,0.37799156,0.34415933,"('low', 'eminent')",0.3779916,0.3441593,-0.0338323
