,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
30,1.3388544,1.4362775,"('intolerant', 'tolerant')",0.8041127,0.88738686,0.59064984,0.59038407,0.9112057,0.9713495,0.0601438
31,-2.1703765,-2.177474,"('evil', 'good')",-0.31206077,-0.4473215,-0.5165607,-0.6703692,-0.9996661,-1.0983882,-0.0987221
32,0.48029572,0.51090205,"('unkind', 'kind')",0.46932146,0.46179542,0.6313726,0.503103,0.5269966,0.4919335,-0.0350631
33,0.09693034,-0.005411908,"('wrong', 'right')",0.7597993,0.6579712,-0.27142832,-0.37897798,0.1951004,0.0911938,-0.1039066
34,-0.2637794,-0.0940452,"('mean', 'honorable')",0.13311222,0.29093078,5.252856,5.5848255,1.7073962,1.927237,0.2198408
35,-1.9495335,-2.097248,"('corrupt', 'incorrupt')",-0.34490132,-0.5138876,-0.30066636,-0.42018363,-0.8650337,-1.0104398,-0.1454061
36,-1.6447885,-1.801711,"('hostile', 'amicable')",-0.40609756,-0.64031106,0.016453227,-0.13129869,-0.6781443,-0.8577736,-0.1796293
37,0.26560816,0.2960899,"('fake', 'genuine')",-0.10225335,-0.09436135,0.13299583,0.15654546,0.0987836,0.1194247,0.0206411
38,-0.2531539,-0.20795757,"('untruthful', 'truthful')",-0.0804051,-0.026041284,-0.25669396,-0.18688105,-0.196751,-0.1402933,0.0564577
39,2.8466704,2.8817306,"('exploitative', 'cooperative')",1.7176287,1.7929672,0.44697267,0.4373247,1.670424,1.7040075,0.0335835
40,0.20514989,0.2119063,"('stingy', 'generous')",0.2473239,0.26145604,-1.6588937,-1.8567737,-0.40214,-0.4611371,-0.0589971
41,0.038333792,0.091852084,"('unforgiving', 'forgiving')",0.2098018,0.20236067,-0.012598921,-0.10353149,0.0785122,0.0635604,-0.0149518
42,0.34865668,0.53200847,"('unreliable', 'reliable')",0.70927614,0.8920627,-3.1948316,-3.1658027,-0.7122996,-0.5805772,0.1317224
43,1.0944077,1.3081402,"('irresponsible', 'responsible')",0.5108359,0.70982736,0.13214247,0.18987633,0.5791287,0.7359479,0.1568192
44,-0.8079931,-0.78489995,"('prejudiced', 'unprejudiced')",-0.44994375,-0.37670025,-1.257827,-1.2579045,-0.8385879,-0.8065015,0.0320864
45,0.331719,0.5010369,"('incompetent', 'competent')",0.19784832,0.28317192,-0.13272493,-0.15394221,0.1322808,0.2100888,0.077808
46,1.5649859,1.6734798,"('uncompetitive', 'competitive')",0.8365337,0.9361839,-1.130216,-1.112705,0.4237678,0.4989862,0.0752184
47,-0.07981052,0.018678624,"('stupid', 'smart')",0.3068442,0.422685,5.170296,5.4070086,1.7991099,1.9494575,0.1503476
48,0.3788805,0.41429898,"('unintelligent', 'intelligent')",-0.52752054,-0.48491937,0.03289879,0.05619687,-0.0385804,-0.0048078,0.0337726
49,-0.4866433,-0.41858447,"('unable', 'able')",-0.84887254,-0.68895286,-0.84803444,-0.69955724,-0.7278501,-0.6023649,0.1254852
50,-1.255616,-1.274673,"('clumsy', 'skillful')",0.36402455,0.36242095,-0.15745191,-0.17515782,-0.3496811,-0.36247,-0.0127889
51,0.6740444,0.56249076,"('uneducated', 'educated')",0.7803982,0.70231754,0.16282378,0.06553897,0.5390888,0.4434491,-0.0956397
52,-1.0622876,-1.3384359,"('irrational', 'rational')",-0.0884334,-0.30257082,0.5004194,0.3745891,-0.2167672,-0.4221392,-0.205372
53,-1.5107014,-1.4637604,"('uncreative', 'creative')",-0.22720894,-0.2885684,0.36285976,0.33719403,-0.4583502,-0.4717116,-0.0133614
54,-0.93338877,-0.99086565,"('incapable', 'capable')",-0.18967207,-0.26774287,0.66060895,0.6873233,-0.1541506,-0.1904284,-0.0362778
55,0.8991423,1.0292548,"('incompetent', 'clever')",-0.18162014,-0.06921494,0.019237328,0.0589471,0.2455865,0.3396623,0.0940758
56,0.98461336,1.1436343,"('impractical', 'practical')",0.6674742,0.7584867,-0.9390375,-0.87122625,0.2376834,0.3436316,0.1059482
57,-0.7749156,-0.7233597,"('unimaginative', 'imaginative')",-1.2099087,-1.2775683,-3.0451224,-3.146592,-1.6766489,-1.71584,-0.0391911
58,0.2633446,0.29141223,"('undiscriminating', 'discriminating')",0.16731146,0.15071362,0.16718607,0.10363643,0.1992807,0.1819208,-0.0173599
59,-1.0674018,-1.1896237,"('foolish', 'wise')",0.7281808,0.67485833,0.075542495,0.095770255,-0.0878928,-0.139665,-0.0517722
60,1.609768,1.8400937,"('inefficient', 'efficient')",0.489331,0.77730554,-0.62385535,-0.38091716,0.4917479,0.745494,0.2537461
61,0.6078992,0.56828874,"('illogical', 'logical')",0.5105061,0.46675068,0.48716733,0.3915244,0.5351909,0.4755213,-0.0596696
62,1.7950865,2.009059,"('incompetent', 'brilliant')",0.8480056,1.0772178,0.15159549,0.34832388,0.9315626,1.1448669,0.2133043
63,0.41923794,0.5550298,"('unperceptive', 'insightful')",1.530611,1.5978482,0.23118794,0.2915227,0.7270123,0.8148003,0.087788
64,0.12439075,0.14895517,"('shy', 'confident')",0.6361262,0.6979001,-6.2145476,-6.3418474,-1.8180102,-1.8316641,-0.0136539
65,1.3421766,1.3653969,"('insecure', 'secure')",0.5001362,0.5499048,-0.4463237,-0.35417995,0.4653297,0.5203739,0.0550442
66,-1.1278044,-1.2228174,"('inactive', 'active')",0.34573185,0.20359004,0.37115073,0.32574368,-0.1369739,-0.2311612,-0.0941873
67,0.4704721,0.41182503,"('doubtful', 'determined')",0.83361596,0.86309767,-0.59743285,-0.6149038,0.2355518,0.2200063,-0.0155455
68,-0.49448648,-0.5899605,"('dependent', 'independent')",-0.3806685,-0.40341815,-1.2861491,-1.2683456,-0.7204347,-0.7539081,-0.0334734
69,-1.2698109,-1.3272185,"('lazy', 'industrious')",0.97514725,0.95929724,-0.6096558,-0.6420591,-0.3014398,-0.3366601,-0.0352203
70,1.2865984,1.3675452,"('lethargic', 'energetic')",0.22801276,0.3220962,-0.048210196,0.01217683,0.4888004,0.5672728,0.0784724
71,0.7615839,0.78560674,"('diffident', 'self-confident')",1.4204289,1.483005,0.44424105,0.39345333,0.8754179,0.8873551,0.0119372
72,0.5743251,0.63159025,"('unambitious', 'ambitious')",-0.12475096,-0.03852956,-0.5179732,-0.4243423,-0.0227997,0.0562395,0.0790392
73,0.26213366,0.2635659,"('helpless', 'self-reliant')",0.6590254,0.69493204,-3.1785977,-3.2100139,-0.7524796,-0.7505053,0.0019743
74,0.7672108,0.8854864,"('undedicated', 'dedicated')",1.220311,1.2953571,-0.308717,-0.3834705,0.5596016,0.5991244,0.0395228
75,-1.3504522,-1.3232162,"('meek', 'impulsive')",-0.6763388,-0.6849709,-0.5716674,-0.51072675,-0.8661528,-0.8396379,0.0265149
76,0.78535336,0.9304165,"('anxious', 'daring')",0.32533118,0.5191467,-0.54004407,-0.41990477,0.1902135,0.3432195,0.153006
77,0.23482786,0.3201227,"('unmotivated', 'motivated')",-0.014787134,0.05938039,-1.3003259,-1.1587846,-0.3600951,-0.2597605,0.1003346
78,-0.62534267,-0.4487769,"('nonresilient', 'resilient')",0.013268694,0.13926359,-0.17051384,-0.095715195,-0.2608626,-0.1350762,0.1257864
79,-1.6106676,-1.7093222,"('wavering', 'unwavering')",-0.6513278,-0.75546163,-0.4043602,-0.35570586,-0.8887852,-0.9401633,-0.0513781
80,2.2689679,2.300422,"('dominated', 'dominating')",0.585334,0.6190151,-0.7187279,-0.6729419,0.711858,0.7488317,0.0369737
81,0.87157285,0.8874867,"('submissive', 'aggressive')",0.34657907,0.4237302,-0.89993,-0.8257444,0.106074,0.1618241,0.0557501
82,-1.2202047,-1.1326995,"('poor', 'rich')",-0.49432164,-0.43509194,6.112169,6.2525773,1.4658807,1.5615953,0.0957146
83,0.9841639,0.93383956,"('powerless', 'powerful')",0.6792866,0.7354857,-0.9890332,-1.002218,0.2248058,0.2223691,-0.0024367
84,0.35881555,0.30657834,"('inferior', 'superior')",1.0924115,1.0865203,0.5413064,0.47007692,0.6641778,0.6210585,-0.0431193
85,-1.7130471,-1.7868373,"('insignificant', 'prestigious')",-0.15380333,-0.22219862,0.11406343,0.05070238,-0.5842624,-0.6527779,-0.0685155
86,0.45635182,0.40634936,"('uninfluential', 'influential')",-0.077466376,-0.17174391,-0.43912724,-0.5634538,-0.0200806,-0.1096161,-0.0895355
87,0.16884913,0.110752515,"('unsuccessful', 'successful')",1.7793396,1.7445345,0.9036046,0.906122,0.9505978,0.9204697,-0.0301281
88,-0.61804974,-0.6543744,"('low', 'eminent')",-0.16605769,-0.27250615,-0.4948133,-0.5170756,-0.4263069,-0.4813187,-0.0550118
