,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.5273952,-0.5983499,"('unfair', 'fair')",-0.42201716,-0.57245064,-0.4747062,-0.5854003,-0.1106941
30,0.9113714,0.8928388,"('intolerant', 'tolerant')",1.5278424,1.4582962,1.2196069,1.1755675,-0.0440394
31,-1.2034873,-1.1177846,"('evil', 'good')",-0.9136069,-0.9704408,-1.058547,-1.0441127,0.0144343
32,-0.21977161,-0.18075518,"('unkind', 'kind')",0.63044107,0.5610671,0.2053347,0.190156,-0.0151787
33,-0.20011984,-0.23834275,"('wrong', 'right')",-0.66951907,-0.69303465,-0.4348195,-0.4656887,-0.0308692
34,-0.1573287,-0.046788096,"('mean', 'honorable')",5.3678885,5.4527764,2.6052799,2.7029941,0.0977142
35,-0.37225616,-0.4846622,"('corrupt', 'incorrupt')",0.04224855,-0.068142876,-0.1650038,-0.2764025,-0.1113987
36,-1.5499756,-1.5849922,"('hostile', 'amicable')",0.2120185,-0.03434588,-0.6689786,-0.809669,-0.1406904
37,-0.20435312,-0.120690614,"('fake', 'genuine')",-0.055763144,-0.01866708,-0.1300581,-0.0696788,0.0603793
38,-0.9803773,-0.9415906,"('untruthful', 'truthful')",-0.31714153,-0.27215323,-0.6487594,-0.6068719,0.0418875
39,0.9681534,0.9723421,"('exploitative', 'cooperative')",0.25659022,0.28724214,0.6123718,0.6297921,0.0174203
40,-0.19965681,-0.21273889,"('stingy', 'generous')",-1.1696663,-1.3106934,-0.6846616,-0.7617161,-0.0770545
41,-0.40237796,-0.38487568,"('unforgiving', 'forgiving')",0.006700635,-0.11512954,-0.1978387,-0.2500026,-0.0521639
42,0.09172068,0.34280598,"('unreliable', 'reliable')",-3.0653648,-2.9907436,-1.4868221,-1.3239689,0.1628532
43,-0.8204961,-0.65265656,"('irresponsible', 'responsible')",0.17784604,0.24903409,-0.321325,-0.2018112,0.1195138
44,0.74773675,0.7831149,"('prejudiced', 'unprejudiced')",-1.2630459,-1.2042519,-0.2576546,-0.2105685,0.0470861
45,-1.030615,-0.96731627,"('incompetent', 'competent')",-0.3752704,-0.37325257,-0.7029427,-0.6702844,0.0326583
46,-0.7719808,-0.697965,"('uncompetitive', 'competitive')",-0.46715987,-0.4227436,-0.6195704,-0.5603543,0.0592161
47,-0.30139217,-0.13881299,"('stupid', 'smart')",4.698147,4.76359,2.1983774,2.3123884,0.114011
48,0.41742688,0.26672715,"('unintelligent', 'intelligent')",1.0979178,1.066453,0.7576723,0.6665901,-0.0910822
49,0.039452884,0.20046708,"('unable', 'able')",0.0076376423,0.09855035,0.0235453,0.1495087,0.1259634
50,0.1663862,0.28476557,"('clumsy', 'skillful')",0.3259381,0.28723508,0.2461621,0.2860003,0.0398382
51,-0.48641115,-0.62715405,"('uneducated', 'educated')",0.60107094,0.49811828,0.0573299,-0.0645179,-0.1218478
52,-0.5483264,-0.75619864,"('irrational', 'rational')",0.49927673,0.38508764,-0.0245248,-0.1855555,-0.1610307
53,-1.5307596,-1.4932153,"('uncreative', 'creative')",0.6753421,0.6060857,-0.4277087,-0.4435648,-0.0158561
54,-0.6807509,-0.7378847,"('incapable', 'capable')",0.91999215,1.003045,0.1196206,0.1325801,0.0129595
55,-0.19809783,-0.17749716,"('incompetent', 'clever')",0.18891281,0.21103272,-0.0045925,0.0167678,0.0213603
56,0.44295102,0.5150203,"('impractical', 'practical')",-0.40884343,-0.3707745,0.0170538,0.0721229,0.0550691
57,-0.99539834,-1.0163583,"('unimaginative', 'imaginative')",-2.1089206,-2.1255832,-1.5521594,-1.5709708,-0.0188114
58,-1.0268989,-1.0455166,"('undiscriminating', 'discriminating')",0.23680303,0.1861575,-0.3950479,-0.4296796,-0.0346317
59,-0.32875434,-0.32652333,"('foolish', 'wise')",0.49786115,0.48681614,0.0845534,0.0801464,-0.004407
60,0.5433573,0.6363027,"('inefficient', 'efficient')",-0.17433827,-0.021587398,0.1845095,0.3073577,0.1228482
61,-0.881834,-1.003938,"('illogical', 'logical')",0.1637133,0.05238055,-0.3590603,-0.4757787,-0.1167184
62,-0.2609077,-0.17394713,"('incompetent', 'brilliant')",-0.016098525,0.16267496,-0.1385031,-0.0056361,0.132867
63,-0.9858002,-0.8322004,"('unperceptive', 'insightful')",0.8994798,0.9882537,-0.0431602,0.0780267,0.1211869
64,-0.005724434,-0.06385778,"('shy', 'confident')",-6.078881,-6.0568895,-3.0423026,-3.0603735,-0.0180709
65,0.43627715,0.32957652,"('insecure', 'secure')",-0.47351807,-0.49340147,-0.0186205,-0.0819125,-0.063292
66,-1.6684965,-1.623157,"('inactive', 'active')",0.3786709,0.40828925,-0.6449128,-0.6074339,0.0374789
67,0.7080493,0.6753252,"('doubtful', 'determined')",-0.36772493,-0.3488019,0.1701622,0.1632617,-0.0069005
68,-0.08225257,-0.10208439,"('dependent', 'independent')",-0.22112098,-0.28167737,-0.1516868,-0.1918809,-0.0401941
69,-0.11741172,-0.065683424,"('lazy', 'industrious')",-0.41322577,-0.368524,-0.2653188,-0.2171037,0.0482151
70,-0.29634446,-0.14504065,"('lethargic', 'energetic')",0.32622397,0.36587468,0.0149398,0.110417,0.0954772
71,-0.24886972,-0.2801977,"('diffident', 'self-confident')",0.39881644,0.47625747,0.0749734,0.0980299,0.0230565
72,-0.8192349,-0.82052,"('unambitious', 'ambitious')",-1.2061707,-1.1729681,-1.0127028,-0.996744,0.0159588
73,0.85566396,0.88892996,"('helpless', 'self-reliant')",-2.474613,-2.4491222,-0.8094745,-0.7800961,0.0293784
74,-0.75617415,-0.6500952,"('undedicated', 'dedicated')",-0.16620761,-0.20034313,-0.4611909,-0.4252192,0.0359717
75,-0.3242284,-0.33983314,"('meek', 'impulsive')",-0.4296967,-0.39726043,-0.3769625,-0.3685468,0.0084157
76,0.16759774,0.30899602,"('anxious', 'daring')",0.12712726,0.23234312,0.1473625,0.2706696,0.1233071
77,-0.21544634,-0.33529913,"('unmotivated', 'motivated')",-0.9695585,-0.87019795,-0.5925024,-0.6027485,-0.0102461
78,-1.450343,-1.3001035,"('nonresilient', 'resilient')",0.19706295,0.2965069,-0.62664,-0.5017983,0.1248417
79,-0.7523111,-0.7078657,"('wavering', 'unwavering')",-0.28908998,-0.24127619,-0.5207006,-0.474571,0.0461296
80,-0.49468544,-0.55299115,"('dominated', 'dominating')",-1.3782735,-1.2575086,-0.9364794,-0.9052499,0.0312295
81,0.44908044,0.2796435,"('submissive', 'aggressive')",-0.62757695,-0.571681,-0.0892483,-0.1460188,-0.0567705
82,-0.94919074,-0.8709983,"('poor', 'rich')",5.027289,5.0189867,2.0390491,2.0739942,0.0349451
83,0.020355593,-0.007391816,"('powerless', 'powerful')",-0.98042506,-0.9876981,-0.4800347,-0.4975449,-0.0175102
84,0.633945,0.49813598,"('inferior', 'superior')",1.2078811,1.142386,0.920913,0.820261,-0.100652
85,-0.24864072,-0.26078704,"('insignificant', 'prestigious')",1.1288604,1.0989702,0.4401098,0.4190916,-0.0210182
86,-1.4327289,-1.5444967,"('uninfluential', 'influential')",-0.2894167,-0.42156672,-0.8610728,-0.9830317,-0.1219589
87,-0.50189525,-0.5994749,"('unsuccessful', 'successful')",0.81338876,0.9642614,0.1557468,0.1823933,0.0266465
88,0.027805464,-0.04434768,"('low', 'eminent')",0.43692875,0.4463106,0.2323671,0.2009815,-0.0313856
