,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
61,-0.86727643,-0.9359399,"('illogical', 'logical')",1.0087348,0.8853528,1.1814284,1.0976304,0.107596144,-0.052449826,0.3576207,0.2486484,-0.1089723
62,-1.4644144,-1.314266,"('incompetent', 'brilliant')",0.31363124,0.52322876,-0.022830103,0.22636424,-0.43035915,-0.17362696,-0.4009931,-0.184575,0.2164181
63,-2.0021152,-1.9714819,"('unperceptive', 'insightful')",0.6672477,0.77278864,0.4484148,0.5363539,1.1952093,1.223291,0.0771891,0.1402379,0.0630488
64,-0.24530417,-0.21802245,"('shy', 'confident')",0.14149098,0.11928194,-0.26343971,-0.27713004,-5.813457,-6.030583,-1.5451775,-1.6016134,-0.0564359
65,-1.3945562,-1.4760878,"('insecure', 'secure')",0.397174,0.3996102,-0.0895179,-0.13645399,-0.55703044,-0.5819022,-0.4109826,-0.4487085,-0.0377259
66,1.0228457,1.0590186,"('inactive', 'active')",-0.6915207,-0.63919044,-0.46520275,-0.43757275,0.87846214,0.94309956,0.1861461,0.2313387,0.0451926
67,0.18248647,0.2501055,"('doubtful', 'determined')",-0.186258,-0.13182597,-0.3671246,-0.31776845,-0.81204945,-0.76634425,-0.2957364,-0.2414583,0.0542781
68,-0.34117538,-0.33095568,"('dependent', 'independent')",-0.44358733,-0.4530113,-0.24335025,-0.31888148,-0.5259908,-0.5763702,-0.388526,-0.4198047,-0.0312787
69,2.1005852,2.207689,"('lazy', 'industrious')",0.20983933,0.19127713,0.062199406,0.06570779,-0.53507954,-0.41271996,0.4593861,0.5129884,0.0536023
70,-1.6903974,-1.6591535,"('lethargic', 'energetic')",-0.09427667,0.036282536,-0.5775097,-0.38846162,0.27456507,0.33259556,-0.5219047,-0.4196842,0.1022205
71,0.3912801,0.39658946,"('diffident', 'self-confident')",2.1089656,2.1061447,0.6263478,0.58001435,0.55345154,0.5408548,0.9200113,0.9059008,-0.0141105
72,-0.73382217,-0.65822953,"('unambitious', 'ambitious')",-0.8795802,-0.7851565,-0.19514795,-0.09074506,-0.97978616,-0.892128,-0.6970841,-0.6065648,0.0905193
73,1.2468346,1.3136678,"('helpless', 'self-reliant')",-0.094151676,-0.07888094,-0.3007911,-0.28061023,-3.0683036,-3.0173633,-0.5541029,-0.5157967,0.0383062
74,-0.571121,-0.58926946,"('undedicated', 'dedicated')",0.27840662,0.35681763,-0.6441429,-0.51058537,0.3114415,0.2604591,-0.156354,-0.1206445,0.0357095
75,1.6435646,1.7344862,"('meek', 'impulsive')",-0.835395,-0.7522604,-0.44761625,-0.3242389,-0.32326382,-0.183934,0.0093224,0.1185132,0.1091908
76,-1.4011369,-1.3725458,"('anxious', 'daring')",-1.1312758,-0.94178784,-0.6952712,-0.50584346,-0.33430234,-0.2662334,-0.8904966,-0.7716026,0.118894
77,-0.7213272,-0.76050633,"('unmotivated', 'motivated')",0.074889235,0.0986913,0.41218814,0.4693546,-1.1717659,-1.1064893,-0.3515039,-0.3247374,0.0267665
78,-1.1665508,-1.1228619,"('nonresilient', 'resilient')",0.24591607,0.33216187,0.90621245,0.9276147,0.35636672,0.41128936,0.0854861,0.137051,0.0515649
79,0.8182095,0.80296844,"('wavering', 'unwavering')",-0.79631793,-0.904881,-0.86436737,-0.85235,0.12524837,0.1557982,-0.1793068,-0.1996161,-0.0203093
80,-1.0281842,-0.90267634,"('dominated', 'dominating')",-0.24821797,-0.10269099,-0.52313745,-0.43643522,-1.2842828,-1.2092775,-0.7709556,-0.66277,0.1081856
81,-1.8205241,-1.8278099,"('submissive', 'aggressive')",-0.14438483,-0.12271377,-0.19566622,-0.1329434,-1.0746298,-1.159532,-0.8088012,-0.8107498,-0.0019486
82,-0.57016194,-0.5671804,"('poor', 'rich')",0.32936087,0.37986553,0.75673246,0.8270706,5.470046,5.6568217,1.4964943,1.5741444,0.0776501
83,-0.0051972754,-0.013009811,"('powerless', 'powerful')",0.3333645,0.3352753,0.22897974,0.2594517,-1.0472002,-1.0840513,-0.1225133,-0.1255835,-0.0030702
84,-0.24522364,-0.3769137,"('inferior', 'superior')",-0.50830954,-0.63513404,0.89072454,0.83177894,0.775756,0.6656621,0.2282368,0.1213483,-0.1068885
85,1.9726218,1.9584627,"('insignificant', 'prestigious')",0.51587766,0.43021816,0.29139227,0.3278106,0.83041173,0.8886805,0.9025759,0.901293,-0.0012829
86,-1.723782,-1.8990577,"('uninfluential', 'influential')",-0.04197212,-0.25355148,0.4942981,0.38965517,-0.14845182,-0.3746622,-0.354977,-0.5344041,-0.1794271
87,-0.13572586,-0.05158499,"('unsuccessful', 'successful')",0.054830298,0.09284447,0.5738057,0.663312,0.7122533,0.8404025,0.3012909,0.3862435,0.0849526
88,-0.9499252,-1.0094302,"('low', 'eminent')",-0.3047067,-0.3258843,0.2489477,0.26849088,0.13617228,0.08262878,-0.217378,-0.2460487,-0.0286707
