,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-1.1654019,-1.2230257,"('untrustworthy', 'trustworthy')",-1.3430585,-1.3726392,-1.2542303,-1.2978325,-0.0436022
23,-0.7858232,-0.9589924,"('insincere', 'sincere')",5.032938,4.7989917,2.1235573,1.9199996,-0.2035577
24,-0.632908,-0.81633204,"('dishonest', 'honest')",0.5360665,0.44945788,-0.0484208,-0.1834371,-0.1350163
25,-0.039922453,-0.06776686,"('egoistic', 'altruistic')",1.2720933,1.1425595,0.6160854,0.5373963,-0.0786891
26,0.058372986,-0.065434396,"('hardhearted', 'benevolent')",1.4296652,1.2501236,0.7440191,0.5923446,-0.1516745
27,-0.3821793,-0.35194403,"('hardhearted', 'softhearted')",0.78611165,0.58258694,0.2019662,0.1153215,-0.0866447
28,-0.79665416,-0.8684663,"('disloyal', 'loyal')",0.85095316,0.68376005,0.0271495,-0.0923531,-0.1195026
29,-0.6660515,-0.6405368,"('unfair', 'fair')",-0.43946314,-0.54397124,-0.5527573,-0.592254,-0.0394967
30,-0.658858,-0.7620779,"('intolerant', 'tolerant')",1.0289236,0.9782215,0.1850328,0.1080718,-0.076961
31,-0.1240436,0.056297548,"('evil', 'good')",-0.70944804,-0.7702889,-0.4167458,-0.3569957,0.0597501
32,-1.0617505,-1.2589427,"('unkind', 'kind')",0.3434678,0.12190804,-0.3591413,-0.5685173,-0.209376
33,0.03904439,-0.12989019,"('wrong', 'right')",-0.40893826,-0.42946926,-0.1849469,-0.2796797,-0.0947328
34,0.072904766,0.09117272,"('mean', 'honorable')",5.089265,5.1038237,2.5810847,2.5974982,0.0164135
35,0.6267686,0.69140804,"('corrupt', 'incorrupt')",-0.32137632,-0.38661185,0.1526961,0.1523981,-0.000298
36,0.3540237,0.39245433,"('hostile', 'amicable')",-0.16344425,-0.32233813,0.0952897,0.0350581,-0.0602316
37,-0.21807627,-0.21490392,"('fake', 'genuine')",-0.23367451,-0.28844056,-0.2258754,-0.2516722,-0.0257968
38,-0.9515146,-1.0894026,"('untruthful', 'truthful')",-0.12715346,-0.042448584,-0.5393341,-0.5659256,-0.0265915
39,0.51654,0.48380125,"('exploitative', 'cooperative')",0.19336769,0.17851295,0.3549538,0.3311571,-0.0237967
40,0.44106838,0.44523355,"('stingy', 'generous')",-1.5380225,-1.5344677,-0.5484771,-0.5446171,0.00386
41,-0.30096897,-0.36125925,"('unforgiving', 'forgiving')",-0.015467424,-0.12368444,-0.1582182,-0.2424718,-0.0842536
42,-0.6176724,-0.5940788,"('unreliable', 'reliable')",-3.0611103,-3.022151,-1.8393914,-1.8081149,0.0312765
43,-1.3516463,-1.5492581,"('irresponsible', 'responsible')",0.14993207,0.00319203,-0.6008571,-0.773033,-0.1721759
44,0.21295416,0.23418532,"('prejudiced', 'unprejudiced')",-1.5967801,-1.556995,-0.6919129,-0.6614048,0.0305081
45,-1.6492014,-1.6285983,"('incompetent', 'competent')",-0.18091106,-0.22045843,-0.9150562,-0.9245284,-0.0094722
46,-1.3700585,-1.4877527,"('uncompetitive', 'competitive')",-1.0333239,-1.0070798,-1.2016912,-1.2474163,-0.0457251
47,-0.50670874,-0.51935565,"('stupid', 'smart')",4.738999,4.6209807,2.1161451,2.0508125,-0.0653326
48,-0.026302438,-0.050094932,"('unintelligent', 'intelligent')",0.93471694,0.92331016,0.4542072,0.4366076,-0.0175996
49,-0.16977325,0.050414696,"('unable', 'able')",-0.36295673,-0.24252276,-0.266365,-0.096054,0.170311
50,0.2378278,0.4299097,"('clumsy', 'skillful')",-0.30845144,-0.42306775,-0.0353118,0.003421,0.0387328
51,-1.0152026,-1.0548497,"('uneducated', 'educated')",0.37168843,0.3331442,-0.3217571,-0.3608528,-0.0390957
52,0.3121801,0.28816742,"('irrational', 'rational')",0.25879344,0.14293551,0.2854868,0.2155515,-0.0699353
53,-1.4163935,-1.5075233,"('uncreative', 'creative')",0.33741987,0.11022592,-0.5394868,-0.6986487,-0.1591619
54,-0.5058138,-0.65988696,"('incapable', 'capable')",0.6969888,0.6210289,0.0955875,-0.019429,-0.1150165
55,-1.4104061,-1.4822108,"('incompetent', 'clever')",0.104244545,0.099443145,-0.6530808,-0.6913838,-0.038303
56,-1.1036702,-1.2989612,"('impractical', 'practical')",-0.33412516,-0.34070238,-0.7188977,-0.8198318,-0.1009341
57,-1.6751078,-1.8093286,"('unimaginative', 'imaginative')",-2.9336712,-2.9667153,-2.3043895,-2.3880219,-0.0836324
58,-0.27005437,-0.33125007,"('undiscriminating', 'discriminating')",0.35253614,0.28267533,0.0412409,-0.0242874,-0.0655283
59,0.2654589,0.36892366,"('foolish', 'wise')",0.10514263,0.160927,0.1853008,0.2649253,0.0796245
60,-0.77045196,-0.93381447,"('inefficient', 'efficient')",-0.045551512,0.03615846,-0.4080018,-0.448828,-0.0408262
61,-0.66253126,-0.9137504,"('illogical', 'logical')",0.63153696,0.41328403,-0.0154971,-0.2502332,-0.2347361
62,-0.26691285,-0.24155042,"('incompetent', 'brilliant')",0.71815336,0.89143187,0.2256203,0.3249407,0.0993204
63,-0.9182239,-0.97724426,"('unperceptive', 'insightful')",0.36589748,0.38827887,-0.2761632,-0.2944827,-0.0183195
64,-0.3672716,-0.44415283,"('shy', 'confident')",-5.7181263,-5.503897,-3.0426989,-2.974025,0.0686739
65,-0.96604824,-1.1129816,"('insecure', 'secure')",-0.57209206,-0.52897555,-0.7690701,-0.8209785,-0.0519084
66,-0.5737805,-0.7124325,"('inactive', 'active')",0.27378288,0.09515318,-0.1499988,-0.3086396,-0.1586408
67,-0.07946551,-0.2072925,"('doubtful', 'determined')",-0.067479834,-0.11097526,-0.0734727,-0.1591339,-0.0856612
68,-0.62243253,-0.63659453,"('dependent', 'independent')",-0.6782936,-0.5838712,-0.6503631,-0.6102328,0.0401303
69,0.86689144,0.8435801,"('lazy', 'industrious')",-0.30582818,-0.25315455,0.2805316,0.2952128,0.0146812
70,-1.1247295,-1.1770933,"('lethargic', 'energetic')",-0.29248127,-0.29440543,-0.7086054,-0.7357494,-0.027144
71,-0.33952639,-0.37235323,"('diffident', 'self-confident')",0.3368662,0.29502356,-0.0013301,-0.0386648,-0.0373347
72,-0.13642961,-0.1601363,"('unambitious', 'ambitious')",-0.4395533,-0.40429625,-0.2879915,-0.2822163,0.0057752
73,1.1564703,1.2158287,"('helpless', 'self-reliant')",-2.8195796,-2.649829,-0.8315547,-0.7170001,0.1145546
74,-0.35990605,-0.4519012,"('undedicated', 'dedicated')",-0.35713932,-0.5202646,-0.3585227,-0.4860829,-0.1275602
75,1.0462835,1.0922405,"('meek', 'impulsive')",-0.2920194,-0.14074695,0.3771321,0.4757468,0.0986147
76,-0.13863163,-0.11193142,"('anxious', 'daring')",-0.30032006,-0.17957829,-0.2194758,-0.1457549,0.0737209
77,-0.9000323,-0.9901985,"('unmotivated', 'motivated')",-1.0713018,-0.9746798,-0.985667,-0.9824392,0.0032278
78,-0.8052919,-0.7390742,"('nonresilient', 'resilient')",-0.25240678,-0.26550376,-0.5288494,-0.5022889,0.0265605
79,0.1303608,0.14632055,"('wavering', 'unwavering')",-0.43961892,-0.4821606,-0.1546291,-0.16792,-0.0132909
80,-0.18640679,-0.20134981,"('dominated', 'dominating')",-0.8552487,-0.658455,-0.5208278,-0.4299024,0.0909254
81,-0.22316414,-0.48811644,"('submissive', 'aggressive')",-0.3433558,-0.17966065,-0.28326,-0.3338885,-0.0506285
82,-0.5772981,-0.60602516,"('poor', 'rich')",5.4087276,5.268969,2.4157147,2.3314719,-0.0842428
83,-0.18942405,-0.3832842,"('powerless', 'powerful')",-0.65989774,-0.6836062,-0.4246609,-0.5334452,-0.1087843
84,0.18866497,0.18785703,"('inferior', 'superior')",0.99413526,1.0042799,0.5914001,0.5960684,0.0046683
85,0.62320757,0.5784718,"('insignificant', 'prestigious')",0.21295461,0.04741476,0.4180811,0.3129433,-0.1051378
86,-1.8604548,-2.1303372,"('uninfluential', 'influential')",-0.53040934,-0.68149996,-1.1954321,-1.4059186,-0.2104865
87,-0.37964916,-0.51744455,"('unsuccessful', 'successful')",0.7322933,0.8485189,0.1763221,0.1655372,-0.0107849
88,-0.54558325,-0.7457498,"('low', 'eminent')",-0.23261547,-0.3116729,-0.3890994,-0.5287113,-0.1396119
