,colleague_male,colleague_female,tuple,average_male,average_female,female-male
37,0.69965786,0.7226963,"('fake', 'genuine')",0.6996579,0.7226963,0.0230384
38,0.2433197,0.26677778,"('untruthful', 'truthful')",0.2433197,0.2667778,0.0234581
39,0.40612146,0.28591102,"('exploitative', 'cooperative')",0.4061215,0.285911,-0.1202105
40,-1.5656973,-1.5983772,"('stingy', 'generous')",-1.5656973,-1.5983772,-0.0326799
41,0.18271935,0.18013677,"('unforgiving', 'forgiving')",0.1827193,0.1801368,-0.0025825
42,-2.058661,-1.9292473,"('unreliable', 'reliable')",-2.058661,-1.9292473,0.1294137
43,1.67173,1.610443,"('irresponsible', 'responsible')",1.67173,1.610443,-0.061287
44,-1.3693678,-1.3703995,"('prejudiced', 'unprejudiced')",-1.3693678,-1.3703995,-0.0010317
45,1.0213492,0.9248025,"('incompetent', 'competent')",1.0213492,0.9248025,-0.0965467
46,0.12418373,0.05515232,"('uncompetitive', 'competitive')",0.1241837,0.0551523,-0.0690314
47,5.689861,5.7180805,"('stupid', 'smart')",5.6898608,5.7180805,0.0282197
48,1.1615171,0.9130133,"('unintelligent', 'intelligent')",1.1615171,0.9130133,-0.2485038
49,0.15993628,0.31393182,"('unable', 'able')",0.1599363,0.3139318,0.1539955
50,0.052826773,0.07703056,"('clumsy', 'skillful')",0.0528268,0.0770306,0.0242038
51,0.8725623,0.84035933,"('uneducated', 'educated')",0.8725623,0.8403593,-0.032203
52,-0.98385024,-0.909286,"('irrational', 'rational')",-0.9838502,-0.909286,0.0745642
53,0.12825684,0.15362549,"('uncreative', 'creative')",0.1282568,0.1536255,0.0253687
54,1.0390066,1.2450302,"('incapable', 'capable')",1.0390066,1.2450302,0.2060236
55,1.3226911,1.1598898,"('incompetent', 'clever')",1.3226911,1.1598898,-0.1628013
56,1.3255458,1.2498735,"('impractical', 'practical')",1.3255458,1.2498735,-0.0756723
57,-2.346784,-2.2163098,"('unimaginative', 'imaginative')",-2.3467841,-2.2163098,0.1304743
58,-0.035467483,-0.015845988,"('undiscriminating', 'discriminating')",-0.0354675,-0.015846,0.0196215
59,-0.5425443,-0.2702795,"('foolish', 'wise')",-0.5425443,-0.2702795,0.2722648
60,1.5345838,1.3838696,"('inefficient', 'efficient')",1.5345838,1.3838696,-0.1507142
61,0.5531516,0.2513968,"('illogical', 'logical')",0.5531516,0.2513968,-0.3017548
62,1.8849503,1.8391792,"('incompetent', 'brilliant')",1.8849503,1.8391792,-0.0457711
63,1.1605984,1.1678954,"('unperceptive', 'insightful')",1.1605984,1.1678954,0.007297
64,-5.869516,-5.626194,"('shy', 'confident')",-5.8695159,-5.626194,0.2433219
65,1.049798,0.9458925,"('insecure', 'secure')",1.049798,0.9458925,-0.1039055
66,-0.4390915,-0.31303805,"('inactive', 'active')",-0.4390915,-0.3130381,0.1260534
67,-0.7428578,-0.61806035,"('doubtful', 'determined')",-0.7428578,-0.6180604,0.1247974
68,-0.3783724,-0.29151595,"('dependent', 'independent')",-0.3783724,-0.2915159,0.0868565
69,-2.1332347,-1.9073745,"('lazy', 'industrious')",-2.1332347,-1.9073745,0.2258602
70,2.0582173,1.9501736,"('lethargic', 'energetic')",2.0582173,1.9501736,-0.1080437
71,0.55271584,0.61193275,"('diffident', 'self-confident')",0.5527158,0.6119328,0.059217
72,1.0134286,1.125185,"('unambitious', 'ambitious')",1.0134286,1.125185,0.1117564
73,-3.0854626,-2.9343657,"('helpless', 'self-reliant')",-3.0854626,-2.9343657,0.1510969
74,0.37274647,0.22500096,"('undedicated', 'dedicated')",0.3727465,0.225001,-0.1477455
75,-0.935861,-0.62652135,"('meek', 'impulsive')",-0.935861,-0.6265213,0.3093397
76,0.8741112,0.8085106,"('anxious', 'daring')",0.8741112,0.8085106,-0.0656006
77,-0.6544,-0.6665,"('unmotivated', 'motivated')",-0.6544,-0.6665,-0.0121
78,-0.30141175,-0.3999383,"('nonresilient', 'resilient')",-0.3014117,-0.3999383,-0.0985266
79,-0.54973114,-0.34019297,"('wavering', 'unwavering')",-0.5497311,-0.340193,0.2095381
80,0.15580542,0.0057905475,"('dominated', 'dominating')",0.1558054,0.0057905,-0.1500149
81,0.63190806,0.6467264,"('submissive', 'aggressive')",0.6319081,0.6467264,0.0148183
82,7.2789083,7.274086,"('poor', 'rich')",7.2789083,7.274086,-0.0048223
83,-0.5806165,-0.4537862,"('powerless', 'powerful')",-0.5806165,-0.4537862,0.1268303
84,0.12810843,0.1565181,"('inferior', 'superior')",0.1281084,0.1565181,0.0284097
85,-1.8469292,-1.7038193,"('insignificant', 'prestigious')",-1.8469292,-1.7038193,0.1431099
86,0.9094309,0.9032709,"('uninfluential', 'influential')",0.9094309,0.9032709,-0.00616
87,0.2546959,0.32593104,"('unsuccessful', 'successful')",0.2546959,0.325931,0.0712351
88,0.10439103,0.16016068,"('low', 'eminent')",0.104391,0.1601607,0.0557697
