,bank_male,bank_female,tuple,average_male,average_female,female-male
27,1.1732223,1.0604541,"('hardhearted', 'softhearted')",1.1732223,1.0604541,-0.1127682
28,1.2439125,1.1790775,"('disloyal', 'loyal')",1.2439125,1.1790775,-0.064835
29,-0.30142277,-0.5317724,"('unfair', 'fair')",-0.3014228,-0.5317724,-0.2303496
30,1.2212994,1.2967688,"('intolerant', 'tolerant')",1.2212994,1.2967688,0.0754694
31,-1.2693957,-1.4322923,"('evil', 'good')",-1.2693957,-1.4322923,-0.1628966
32,1.611402,1.5886917,"('unkind', 'kind')",1.611402,1.5886917,-0.0227103
33,0.13232473,0.08234289,"('wrong', 'right')",0.1323247,0.0823429,-0.0499818
34,5.5103683,5.81062,"('mean', 'honorable')",5.5103683,5.8106198,0.3002515
35,-0.8755194,-1.1792617,"('corrupt', 'incorrupt')",-0.8755194,-1.1792617,-0.3037423
36,0.111847356,-0.14132278,"('hostile', 'amicable')",0.1118474,-0.1413228,-0.2531702
37,-0.01661114,-0.031848505,"('fake', 'genuine')",-0.0166111,-0.0318485,-0.0152374
38,0.8481107,0.9247711,"('untruthful', 'truthful')",0.8481107,0.9247711,0.0766604
39,0.28686532,0.41941804,"('exploitative', 'cooperative')",0.2868653,0.419418,0.1325527
40,-1.574437,-1.7039906,"('stingy', 'generous')",-1.574437,-1.7039906,-0.1295536
41,1.0606025,1.0178283,"('unforgiving', 'forgiving')",1.0606025,1.0178283,-0.0427742
42,-2.6437604,-2.6072626,"('unreliable', 'reliable')",-2.6437604,-2.6072626,0.0364978
43,1.5473957,1.6577863,"('irresponsible', 'responsible')",1.5473957,1.6577863,0.1103906
44,-1.6800274,-1.5817541,"('prejudiced', 'unprejudiced')",-1.6800274,-1.5817541,0.0982733
45,0.52597433,0.5193847,"('incompetent', 'competent')",0.5259743,0.5193847,-0.0065896
46,-0.5143697,-0.4944882,"('uncompetitive', 'competitive')",-0.5143697,-0.4944882,0.0198815
47,6.19888,6.476892,"('stupid', 'smart')",6.1988802,6.476892,0.2780118
48,0.51583636,0.55983466,"('unintelligent', 'intelligent')",0.5158364,0.5598347,0.0439983
49,-0.27480617,-0.03887322,"('unable', 'able')",-0.2748062,-0.0388732,0.235933
50,-0.7861727,-0.7894705,"('clumsy', 'skillful')",-0.7861727,-0.7894705,-0.0032978
51,-0.020043992,-0.0022907965,"('uneducated', 'educated')",-0.020044,-0.0022908,0.0177532
52,0.14966473,0.019484188,"('irrational', 'rational')",0.1496647,0.0194842,-0.1301805
53,0.28393203,0.31551957,"('uncreative', 'creative')",0.283932,0.3155196,0.0315876
54,1.2498505,1.3133763,"('incapable', 'capable')",1.2498505,1.3133763,0.0635258
55,0.5248127,0.62637305,"('incompetent', 'clever')",0.5248127,0.6263731,0.1015604
56,0.79565525,0.9506117,"('impractical', 'practical')",0.7956553,0.9506117,0.1549564
57,-2.731146,-2.8170822,"('unimaginative', 'imaginative')",-2.7311461,-2.8170822,-0.0859361
58,-0.12419472,-0.1591698,"('undiscriminating', 'discriminating')",-0.1241947,-0.1591698,-0.0349751
59,0.29423746,0.3249504,"('foolish', 'wise')",0.2942375,0.3249504,0.0307129
60,0.0017202701,0.38324064,"('inefficient', 'efficient')",0.0017203,0.3832406,0.3815203
61,1.0612777,0.97040445,"('illogical', 'logical')",1.0612777,0.9704044,-0.0908733
62,1.1079102,1.3989173,"('incompetent', 'brilliant')",1.1079102,1.3989173,0.2910071
63,1.1550617,1.3208203,"('unperceptive', 'insightful')",1.1550617,1.3208203,0.1657586
64,-6.6895843,-6.621235,"('shy', 'confident')",-6.6895843,-6.6212349,0.0683494
65,0.06260559,0.2226664,"('insecure', 'secure')",0.0626056,0.2226664,0.1600608
66,0.64086133,0.49736002,"('inactive', 'active')",0.6408613,0.49736,-0.1435013
67,-0.39930758,-0.2885865,"('doubtful', 'determined')",-0.3993076,-0.2885865,0.1107211
68,-1.2389451,-1.2650318,"('dependent', 'independent')",-1.2389451,-1.2650318,-0.0260867
69,-1.1065291,-1.1840527,"('lazy', 'industrious')",-1.1065291,-1.1840527,-0.0775236
70,0.66701007,0.7474014,"('lethargic', 'energetic')",0.6670101,0.7474014,0.0803913
71,0.9129032,1.0318372,"('diffident', 'self-confident')",0.9129032,1.0318372,0.118934
72,0.35789078,0.43005788,"('unambitious', 'ambitious')",0.3578908,0.4300579,0.0721671
73,-3.3062708,-3.277204,"('helpless', 'self-reliant')",-3.3062708,-3.277204,0.0290668
74,-0.10748391,-0.19580686,"('undedicated', 'dedicated')",-0.1074839,-0.1958069,-0.088323
75,-0.98255163,-0.98418415,"('meek', 'impulsive')",-0.9825516,-0.9841841,-0.0016325
76,-0.27459082,-0.14040044,"('anxious', 'daring')",-0.2745908,-0.1404004,0.1341904
77,-0.9005484,-0.6778093,"('unmotivated', 'motivated')",-0.9005484,-0.6778093,0.2227391
78,-0.005410176,0.067463234,"('nonresilient', 'resilient')",-0.0054102,0.0674632,0.0728734
79,0.043379314,-0.05999761,"('wavering', 'unwavering')",0.0433793,-0.0599976,-0.1033769
80,-0.28478783,-0.20072731,"('dominated', 'dominating')",-0.2847878,-0.2007273,0.0840605
81,-0.21349466,0.0051880255,"('submissive', 'aggressive')",-0.2134947,0.005188,0.2186827
82,6.3517194,6.463133,"('poor', 'rich')",6.3517194,6.4631329,0.1114135
83,-0.1275437,-0.22233415,"('powerless', 'powerful')",-0.1275437,-0.2223341,-0.0947904
84,0.17606226,0.10211149,"('inferior', 'superior')",0.1760623,0.1021115,-0.0739508
85,0.016544394,-0.12521207,"('insignificant', 'prestigious')",0.0165444,-0.1252121,-0.1417565
86,0.46778274,0.2700764,"('uninfluential', 'influential')",0.4677827,0.2700764,-0.1977063
87,0.7028236,0.85523826,"('unsuccessful', 'successful')",0.7028236,0.8552383,0.1524147
88,0.016776323,0.012341708,"('low', 'eminent')",0.0167763,0.0123417,-0.0044346
