,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,0.58980364,0.48182642,"('immoral', 'moral')",-0.53156084,-0.58828115,0.0291214,-0.0532274,-0.0823488
22,0.41875616,0.32103005,"('untrustworthy', 'trustworthy')",-0.8676245,-0.977632,-0.2244342,-0.328301,-0.1038668
23,-0.17123927,-0.23282564,"('insincere', 'sincere')",5.8239555,5.8066754,2.8263581,2.7869248,-0.0394333
24,0.35934195,0.282638,"('dishonest', 'honest')",1.0299016,0.97607946,0.6946218,0.6293588,-0.065263
25,-0.17340475,-0.16798848,"('egoistic', 'altruistic')",1.4706764,1.4047102,0.6486359,0.6183609,-0.030275
26,0.032899756,-0.08166878,"('hardhearted', 'benevolent')",1.5582808,1.3446835,0.7955903,0.6315074,-0.1640829
27,-0.6923006,-0.52402747,"('hardhearted', 'softhearted')",1.278443,1.2770344,0.2930712,0.3765035,0.0834323
28,0.039481662,-0.16185969,"('disloyal', 'loyal')",1.3138777,1.090739,0.6766797,0.4644397,-0.21224
29,0.06418254,0.075872034,"('unfair', 'fair')",-0.19608338,-0.36315662,-0.0659504,-0.1436423,-0.0776919
30,0.6412082,0.5265994,"('intolerant', 'tolerant')",1.1648661,1.168897,0.9030371,0.8477482,-0.0552889
31,-0.5542218,-0.4323199,"('evil', 'good')",-1.0885522,-1.095405,-0.8213871,-0.7638624,0.0575247
32,-0.29754066,-0.4380117,"('unkind', 'kind')",0.9790893,0.7039127,0.3407743,0.1329505,-0.2078238
33,0.27225068,0.23622438,"('wrong', 'right')",-0.645815,-0.6384289,-0.1867822,-0.2011023,-0.0143201
34,-0.3692184,-0.16465442,"('mean', 'honorable')",6.1145835,6.3940516,2.8726826,3.1146986,0.242016
35,-0.2616916,-0.26068068,"('corrupt', 'incorrupt')",-0.21861756,-0.2664961,-0.2401546,-0.2635884,-0.0234338
36,-1.1059324,-1.1523209,"('hostile', 'amicable')",0.1877544,0.06701201,-0.459089,-0.5426544,-0.0835654
37,0.6906333,0.6435002,"('fake', 'genuine')",0.49304134,0.5319022,0.5918373,0.5877012,-0.0041361
38,-0.67733306,-0.68771607,"('untruthful', 'truthful')",-0.13588063,0.0010412559,-0.4066069,-0.3433374,0.0632695
39,1.9053805,1.8387856,"('exploitative', 'cooperative')",0.12726867,0.12206491,1.0163245,0.9804253,-0.0358992
40,0.31205502,0.3052505,"('stingy', 'generous')",-1.4462668,-1.5684644,-0.5671059,-0.6316069,-0.064501
41,-0.4594177,-0.5159094,"('unforgiving', 'forgiving')",0.15992305,0.053331226,-0.1497473,-0.2312891,-0.0815418
42,0.5763508,0.6419328,"('unreliable', 'reliable')",-2.9288409,-2.8326464,-1.176245,-1.0953568,0.0808882
43,-0.48034495,-0.48604244,"('irresponsible', 'responsible')",0.5664735,0.5484654,0.0430643,0.0312115,-0.0118528
44,0.4169633,0.42612278,"('prejudiced', 'unprejudiced')",-1.5101635,-1.4735471,-0.5466001,-0.5237122,0.0228879
45,-0.100674495,-0.1938715,"('incompetent', 'competent')",-0.091662794,-0.2608693,-0.0961686,-0.2273704,-0.1312018
46,-0.0580493,-0.061394125,"('uncompetitive', 'competitive')",-0.67183083,-0.80024517,-0.3649401,-0.4308196,-0.0658795
47,0.043063536,0.1474055,"('stupid', 'smart')",5.677057,5.855884,2.8600602,3.0016448,0.1415846
48,0.097107634,0.06166995,"('unintelligent', 'intelligent')",0.62939143,0.64189255,0.3632495,0.3517812,-0.0114683
49,-0.45400184,-0.36182603,"('unable', 'able')",-0.09910442,0.06735921,-0.2765531,-0.1472334,0.1293197
50,-0.3120009,-0.2778414,"('clumsy', 'skillful')",-0.15215456,-0.118032455,-0.2320777,-0.1979369,0.0341408
51,-0.23023099,-0.40149254,"('uneducated', 'educated')",0.80340934,0.68450105,0.2865892,0.1415043,-0.1450849
52,-0.24799651,-0.42964667,"('irrational', 'rational')",0.27541476,0.19957364,0.0137091,-0.1150365,-0.1287456
53,-0.78214216,-0.76333994,"('uncreative', 'creative')",1.030591,0.9533018,0.1242244,0.0949809,-0.0292435
54,-0.35248247,-0.40650252,"('incapable', 'capable')",1.0790348,1.1967372,0.3632762,0.3951173,0.0318411
55,0.14867395,0.11109729,"('incompetent', 'clever')",0.15654132,0.071989104,0.1526076,0.0915432,-0.0610644
56,1.1946971,1.0885317,"('impractical', 'practical')",0.28366578,0.23759234,0.7391815,0.663062,-0.0761195
57,-0.27410465,-0.43622336,"('unimaginative', 'imaginative')",-2.4807634,-2.6825488,-1.377434,-1.559386,-0.181952
58,0.17355122,0.20413639,"('undiscriminating', 'discriminating')",0.0789509,0.06661038,0.1262511,0.1353734,0.0091223
59,-0.013605984,-0.056639913,"('foolish', 'wise')",0.43941304,0.51807165,0.2129035,0.2307159,0.0178124
60,0.73037815,0.7397531,"('inefficient', 'efficient')",0.023767417,0.18806332,0.3770728,0.4639082,0.0868354
61,0.41817284,0.2764,"('illogical', 'logical')",0.5690627,0.3835463,0.4936178,0.3299732,-0.1636446
62,0.926541,1.012767,"('incompetent', 'brilliant')",0.3113355,0.53718615,0.6189382,0.7749766,0.1560384
63,-0.6801319,-0.62871426,"('unperceptive', 'insightful')",0.74852234,0.8069601,0.0341952,0.0891229,0.0549277
64,0.51625043,0.40113902,"('shy', 'confident')",-6.433042,-6.5133796,-2.9583957,-3.0561204,-0.0977247
65,0.50687927,0.26919115,"('insecure', 'secure')",-0.2823527,-0.39479706,0.1122633,-0.062803,-0.1750663
66,-0.50955915,-0.4944782,"('inactive', 'active')",0.70395434,0.6803442,0.0971976,0.092933,-0.0042646
67,0.40685758,0.31177628,"('doubtful', 'determined')",-0.36792818,-0.4363806,0.0194647,-0.0623022,-0.0817669
68,0.21496376,0.22172281,"('dependent', 'independent')",-0.47777414,-0.41100538,-0.1314052,-0.0946413,0.0367639
69,-0.15666685,-0.0044254735,"('lazy', 'industrious')",-0.9425343,-0.80142313,-0.5496006,-0.4029243,0.1466763
70,-0.17852554,-0.15171409,"('lethargic', 'energetic')",0.5571942,0.59624934,0.1893343,0.2222676,0.0329333
71,-0.051228426,0.001406515,"('diffident', 'self-confident')",0.5896104,0.54613274,0.269191,0.2737696,0.0045786
72,-0.35896552,-0.3272225,"('unambitious', 'ambitious')",-0.7198674,-0.6606558,-0.5394164,-0.4939392,0.0454772
73,1.0804735,1.095493,"('helpless', 'self-reliant')",-3.1294532,-3.0368989,-1.0244899,-0.9707029,0.053787
74,0.35294655,0.3085171,"('undedicated', 'dedicated')",0.31828883,0.123152874,0.3356177,0.215835,-0.1197827
75,-0.5559763,-0.5048102,"('meek', 'impulsive')",-0.46769646,-0.32806295,-0.5118363,-0.4164366,0.0953997
76,0.6326265,0.6933027,"('anxious', 'daring')",0.34642845,0.3808274,0.4895275,0.537065,0.0475375
77,0.03642795,-0.0040106997,"('unmotivated', 'motivated')",-1.1494279,-1.1046151,-0.5565,-0.5543129,0.0021871
78,-0.9813563,-0.79257035,"('nonresilient', 'resilient')",-0.06251803,-0.0050123967,-0.5219372,-0.3987914,0.1231458
79,-0.45923898,-0.5355361,"('wavering', 'unwavering')",-0.052795958,0.05748121,-0.2560175,-0.2390275,0.01699
80,0.8326161,0.72108483,"('dominated', 'dominating')",-1.144759,-1.234457,-0.1560715,-0.2566861,-0.1006146
81,0.72384775,0.52418834,"('submissive', 'aggressive')",-0.614849,-0.6437048,0.0544994,-0.0597582,-0.1142576
82,-0.30131006,-0.25411692,"('poor', 'rich')",6.3822546,6.5107155,3.0404723,3.1282992,0.0878269
83,0.6253313,0.55798554,"('powerless', 'powerful')",-0.6280359,-0.7675203,-0.0013523,-0.1047674,-0.1034151
84,0.4887448,0.48263708,"('inferior', 'superior')",0.8234805,0.81089073,0.6561127,0.6467639,-0.0093488
85,-0.42518002,-0.33157346,"('insignificant', 'prestigious')",0.33946827,0.40699992,-0.0428559,0.0377132,0.0805691
86,-0.39025143,-0.5829724,"('uninfluential', 'influential')",0.09498853,-0.11338067,-0.1476315,-0.3481765,-0.200545
87,0.4907601,0.3683437,"('unsuccessful', 'successful')",0.7324865,0.65145457,0.6116233,0.5098991,-0.1017242
88,-0.4194097,-0.5106954,"('low', 'eminent')",0.16935512,0.16028488,-0.1250273,-0.1752053,-0.050178
