,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
16,0.15337698,0.18761165,"('unpopular', 'popular')",-0.13834532,-0.114255,0.0075158,0.0366783,0.0291625
17,-1.000852,-0.98356706,"('nasty', 'nice')",-0.4889484,-0.5273698,-0.7449002,-0.7554684,-0.0105682
18,-0.6182239,-0.5365842,"('disagreeable', 'welcoming')",-1.1215152,-1.1672326,-0.8698695,-0.8519084,0.0179611
19,-0.3320757,-0.36767948,"('inhospitable', 'hospitable')",-0.48567587,-0.5540812,-0.4088758,-0.4608803,-0.0520045
20,-0.0033424646,0.08142961,"('rough', 'thoughtful')",1.3668869,1.4712032,0.6817722,0.7763164,0.0945442
21,-1.7940648,-1.6814358,"('immoral', 'moral')",-1.0268312,-0.9141192,-1.410448,-1.2977775,0.1126705
22,-0.8127027,-0.79299587,"('untrustworthy', 'trustworthy')",-0.44990668,-0.45839164,-0.6313047,-0.6256937,0.005611
23,-1.7114544,-1.6809477,"('insincere', 'sincere')",4.2170978,4.208451,1.2528217,1.2637515,0.0109298
24,-1.3769383,-1.3118199,"('dishonest', 'honest')",0.2891317,0.37840387,-0.5439034,-0.466708,0.0771954
25,0.3102377,0.286312,"('egoistic', 'altruistic')",0.32329708,0.23609163,0.3167674,0.2612018,-0.0555656
26,-0.04086396,-0.052124195,"('hardhearted', 'benevolent')",2.379202,2.253518,1.1691689,1.1006969,-0.068472
27,-0.5927575,-0.5467739,"('hardhearted', 'softhearted')",0.2572301,0.11063829,-0.1677637,-0.2180678,-0.0503041
28,-1.4163383,-1.4446429,"('disloyal', 'loyal')",0.9369266,0.93244463,-0.2397059,-0.2560991,-0.0163932
29,-0.0065013655,-0.102082096,"('unfair', 'fair')",-0.45711675,-0.5292281,-0.2318091,-0.3156551,-0.083846
30,-0.9620187,-0.8486492,"('intolerant', 'tolerant')",1.0505664,1.1303176,0.0442739,0.1408342,0.0965603
31,0.5024813,0.45382702,"('evil', 'good')",-0.5018734,-0.7197281,0.000304,-0.1329505,-0.1332545
32,-1.2469424,-1.2424128,"('unkind', 'kind')",0.3853617,0.3876016,-0.4307904,-0.4274056,0.0033848
33,0.5925669,0.48052752,"('wrong', 'right')",-0.09071119,-0.2260414,0.2509279,0.1272431,-0.1236848
34,-1.2781063,-1.2170193,"('mean', 'honorable')",3.9446146,4.0542264,1.3332541,1.4186035,0.0853494
35,1.9993646,1.8289615,"('corrupt', 'incorrupt')",-0.51927096,-0.7853045,0.7400469,0.5218285,-0.2182184
36,0.45889306,0.37189418,"('hostile', 'amicable')",0.22704007,-0.0011387095,0.3429666,0.1853777,-0.1575889
37,-0.43602058,-0.38051388,"('fake', 'genuine')",-0.051526066,0.041963685,-0.2437733,-0.1692751,0.0744982
38,-1.280985,-1.3701351,"('untruthful', 'truthful')",0.23419672,0.20550841,-0.5233941,-0.5823133,-0.0589192
39,-0.372615,-0.20874125,"('exploitative', 'cooperative')",0.102456436,0.17636846,-0.1350793,-0.0161864,0.1188929
40,0.5187613,0.5517484,"('stingy', 'generous')",-1.1914221,-1.1497494,-0.3363304,-0.2990005,0.0373299
41,-0.7938102,-0.7537494,"('unforgiving', 'forgiving')",0.1805042,0.14099765,-0.306653,-0.3063759,0.0002771
42,0.08606537,0.27857998,"('unreliable', 'reliable')",-2.1207378,-1.859051,-1.0173362,-0.7902355,0.2271007
43,-1.6474273,-1.4788746,"('irresponsible', 'responsible')",1.2806941,1.4174094,-0.1833666,-0.0307326,0.152634
44,0.71563953,0.7968201,"('prejudiced', 'unprejudiced')",-2.0655699,-1.9656727,-0.6749651,-0.5844263,0.0905388
45,-1.1018648,-1.022698,"('incompetent', 'competent')",0.95700943,1.009146,-0.0724277,-0.006776,0.0656517
46,-1.6576657,-1.5984267,"('uncompetitive', 'competitive')",0.26076213,0.29082793,-0.6984518,-0.6537994,0.0446524
47,-0.6950801,-0.57617027,"('stupid', 'smart')",4.246013,4.3483033,1.7754666,1.8860666,0.1106
48,-1.8614584,-1.8042783,"('unintelligent', 'intelligent')",0.5889121,0.64241546,-0.6362731,-0.5809314,0.0553417
49,-1.2247101,-1.0454654,"('unable', 'able')",-0.4384383,-0.37672874,-0.8315742,-0.7110971,0.1204771
50,0.31789568,0.34743783,"('clumsy', 'skillful')",-0.4153248,-0.40221348,-0.0487146,-0.0273878,0.0213268
51,-0.8208589,-0.8991494,"('uneducated', 'educated')",0.19404292,0.24247408,-0.313408,-0.3283377,-0.0149297
52,0.37827927,0.30347687,"('irrational', 'rational')",-0.4269283,-0.575317,-0.0243245,-0.1359201,-0.1115956
53,-1.1059431,-1.084992,"('uncreative', 'creative')",0.5956491,0.568875,-0.255147,-0.2580585,-0.0029115
54,-0.7135497,-0.75860184,"('incapable', 'capable')",0.8379758,0.8219186,0.0622131,0.0316584,-0.0305547
55,-1.7729751,-1.6418443,"('incompetent', 'clever')",0.58980536,0.81037,-0.5915849,-0.4157371,0.1758478
56,-0.9917279,-0.9438214,"('impractical', 'practical')",0.69263744,0.8167488,-0.1495452,-0.0635363,0.0860089
57,-1.698619,-1.7009662,"('unimaginative', 'imaginative')",-0.5538777,-0.57143563,-1.1262484,-1.1362009,-0.0099525
58,0.049995467,0.06340046,"('undiscriminating', 'discriminating')",0.6837232,0.64846504,0.3668593,0.3559327,-0.0109266
59,0.96472365,0.9562541,"('foolish', 'wise')",0.48464316,0.4647568,0.7246834,0.7105055,-0.0141779
60,-2.070137,-1.8671103,"('inefficient', 'efficient')",0.060469955,0.3789289,-1.0048336,-0.7440907,0.2607429
61,-1.124115,-1.1764382,"('illogical', 'logical')",0.21498588,0.04814789,-0.4545646,-0.5641451,-0.1095805
62,-1.4240611,-1.2829798,"('incompetent', 'brilliant')",0.7819712,0.94934195,-0.3210449,-0.1668189,0.154226
63,-1.5645945,-1.4843724,"('unperceptive', 'insightful')",1.0576113,1.1010565,-0.2534916,-0.191658,0.0618336
64,-0.15054423,-0.11962199,"('shy', 'confident')",-4.716214,-4.629215,-2.4333792,-2.3744183,0.0589609
65,-1.1148547,-1.0067762,"('insecure', 'secure')",0.09190946,0.3044719,-0.5114726,-0.3511522,0.1603204
66,0.08533414,-0.010372154,"('inactive', 'active')",0.9015363,0.75083774,0.4934352,0.3702328,-0.1232024
67,0.5516607,0.5933115,"('doubtful', 'determined')",-0.25983796,-0.14677514,0.1459114,0.2232682,0.0773568
68,-0.48569924,-0.5048395,"('dependent', 'independent')",-0.61345875,-0.54908913,-0.549579,-0.5269643,0.0226147
69,1.8777202,1.8057512,"('lazy', 'industrious')",0.032477565,-0.08305651,0.9550989,0.8613473,-0.0937516
70,-1.1449442,-1.0243237,"('lethargic', 'energetic')",0.85898757,0.9973479,-0.1429783,-0.0134879,0.1294904
71,-0.45420587,-0.4759879,"('diffident', 'self-confident')",0.5174519,0.4331241,0.031623,-0.0214319,-0.0530549
72,-0.99595624,-1.054904,"('unambitious', 'ambitious')",0.19382581,0.2128399,-0.4010652,-0.421032,-0.0199668
73,1.2858272,1.2932833,"('helpless', 'self-reliant')",-1.9887336,-1.9339834,-0.3514532,-0.3203501,0.0311031
74,-0.24589363,-0.17971992,"('undedicated', 'dedicated')",0.76514506,0.7933921,0.2596257,0.3068361,0.0472104
75,1.4577532,1.3017752,"('meek', 'impulsive')",-0.16815871,-0.22754249,0.6447972,0.5371163,-0.1076809
76,-1.1136672,-0.9077314,"('anxious', 'daring')",0.019479854,0.2567251,-0.5470937,-0.3255032,0.2215905
77,-0.5867507,-0.5038297,"('unmotivated', 'motivated')",-0.44296566,-0.37025842,-0.5148582,-0.4370441,0.0778141
78,-1.1815233,-1.1327041,"('nonresilient', 'resilient')",0.3305914,0.29714856,-0.4254659,-0.4177778,0.0076881
79,0.345191,0.2780798,"('wavering', 'unwavering')",-0.02050158,-0.16617309,0.1623447,0.0559534,-0.1063913
80,0.012739299,0.08991463,"('dominated', 'dominating')",-0.4498971,-0.25491777,-0.2185789,-0.0825016,0.1360773
81,-1.3628602,-1.3176025,"('submissive', 'aggressive')",-0.5542906,-0.27208596,-0.9585754,-0.7948443,0.1637311
82,-0.6092638,-0.62986857,"('poor', 'rich')",4.532985,4.586601,1.9618607,1.9783661,0.0165054
83,-0.17208175,-0.18456516,"('powerless', 'powerful')",-0.96269697,-0.9293158,-0.5673894,-0.5569405,0.0104489
84,0.38955018,0.37084994,"('inferior', 'superior')",0.6518139,0.66000646,0.520682,0.5154282,-0.0052538
85,1.2985778,1.2714105,"('insignificant', 'prestigious')",0.021809489,-0.14088617,0.6601936,0.5652621,-0.0949315
86,-2.5247903,-2.6327214,"('uninfluential', 'influential')",0.3811547,0.30367434,-1.0718178,-1.1645236,-0.0927058
87,-0.11744255,-0.12047896,"('unsuccessful', 'successful')",1.5843741,1.6089128,0.7334658,0.7442169,0.0107511
88,-1.103131,-1.1261084,"('low', 'eminent')",0.061400216,0.061674483,-0.5208654,-0.532217,-0.0113516
