,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.19424325,-0.27357915,"('immoral', 'moral')",-1.0264834,-1.0718849,0.2863482,0.25934976,-0.51282823,-0.5631477,-0.3618017,-0.4123155,-0.0505138
22,-0.85764277,-0.8888387,"('untrustworthy', 'trustworthy')",-0.8184697,-0.9020446,-0.08805214,-0.14789924,-0.9188825,-0.95751035,-0.6707618,-0.7240732,-0.0533114
23,0.64452577,0.7356323,"('insincere', 'sincere')",-0.3339944,-0.2730236,-0.089534044,-0.23964092,5.2120223,5.216919,1.3582549,1.3599716,0.0017167
24,0.40448382,0.49927366,"('dishonest', 'honest')",-0.17914559,-0.14648306,-0.41564393,-0.46444616,0.5806346,0.5044224,0.0975822,0.0981917,0.0006095
25,0.39805657,0.35155874,"('egoistic', 'altruistic')",1.1280112,1.1095835,1.1368426,1.1387835,1.4760112,1.4611409,1.0347304,1.0152667,-0.0194637
26,0.7040774,0.667481,"('hardhearted', 'benevolent')",0.39521474,0.35852754,1.3341224,1.2855998,1.5588557,1.4118353,0.9980675,0.9308609,-0.0672066
27,0.24005824,0.37164235,"('hardhearted', 'softhearted')",0.27535856,0.42287034,0.29123992,0.292833,1.5090003,1.4584527,0.5789143,0.6364496,0.0575353
28,-0.27397412,-0.44228595,"('disloyal', 'loyal')",-0.07862752,-0.21585411,0.0056606755,-0.1914965,0.99316233,0.8313033,0.1615553,-0.0045833,-0.1661386
29,0.3480083,0.33078265,"('unfair', 'fair')",0.2141831,0.22428614,-0.65897924,-0.59145033,-0.37042934,-0.46327102,-0.1168043,-0.1249131,-0.0081088
30,0.9242866,0.92517716,"('intolerant', 'tolerant')",0.20410106,0.28568885,1.2370172,1.1937981,1.0545454,0.9957025,0.8549876,0.8500916,-0.004896
31,-0.60654753,-0.5441373,"('evil', 'good')",0.32856283,0.4122127,-0.8122622,-0.7868414,-1.2166473,-1.2222736,-0.5767236,-0.5352599,0.0414637
32,1.4002707,1.3673615,"('unkind', 'kind')",0.23025018,0.22042911,0.7621792,0.6228945,1.1883924,1.0471312,0.8952731,0.8144541,-0.080819
33,1.3903526,1.3212289,"('wrong', 'right')",1.8075491,1.7893546,0.88981485,0.9406055,-0.46111518,-0.4630262,0.9066504,0.8970407,-0.0096097
34,0.08978983,0.2946527,"('mean', 'honorable')",0.21852455,0.41919106,0.18835852,0.30156186,5.8526354,6.070476,1.5873271,1.7714704,0.1841433
35,0.48068154,0.33970457,"('corrupt', 'incorrupt')",1.0984385,0.98857,-0.78909713,-0.7462861,0.027209988,-0.07312182,0.2043082,0.1272166,-0.0770916
36,-0.16480124,-0.2452752,"('hostile', 'amicable')",0.7194822,0.6452867,-0.308859,-0.4739842,0.27394187,0.15661739,0.129941,0.0206612,-0.1092798
37,0.012547837,0.073251404,"('fake', 'genuine')",-0.33217475,-0.31805852,-0.18095994,-0.101559065,0.30209342,0.35583022,-0.0496234,0.002366,0.0519894
38,0.28759968,0.3666434,"('untruthful', 'truthful')",0.3253137,0.39706135,-0.33145815,-0.35325342,0.12860683,0.14885083,0.1025155,0.1398256,0.0373101
39,1.6201875,1.641679,"('exploitative', 'cooperative')",1.4022721,1.4388419,0.25642163,0.30422503,0.050584495,0.04395571,0.8323664,0.8571755,0.0248091
40,0.851372,0.8926423,"('stingy', 'generous')",1.0172263,1.0469918,0.5368287,0.56194794,-1.2931129,-1.3829708,0.2780785,0.2796528,0.0015743
41,-0.5832916,-0.4755587,"('unforgiving', 'forgiving')",-0.16797179,-0.13815555,0.34292737,0.27979648,0.5119139,0.40213883,0.0258945,0.0170553,-0.0088392
42,-0.6892663,-0.5778034,"('unreliable', 'reliable')",-1.4010653,-1.2925425,0.53923833,0.6327858,-3.029188,-3.01179,-1.1450703,-1.0623375,0.0827328
43,-0.0011499785,0.20271933,"('irresponsible', 'responsible')",-0.1358856,0.06947287,-1.0618151,-0.9848466,0.20605469,0.22005951,-0.248199,-0.1231487,0.1250503
44,-1.2541296,-1.2322956,"('prejudiced', 'unprejudiced')",-0.59531957,-0.46909547,-0.5577099,-0.4294996,-1.5689803,-1.4817954,-0.9940349,-0.9031715,0.0908634
45,-1.5359915,-1.3971665,"('incompetent', 'competent')",-1.2648724,-1.1329913,-0.50091076,-0.6192378,-0.5501375,-0.62142813,-0.9629781,-0.9427059,0.0202722
46,-0.7518074,-0.6650996,"('uncompetitive', 'competitive')",-0.6428653,-0.60058606,0.3714654,0.37593108,-0.15571585,-0.2769226,-0.2947308,-0.2916693,0.0030615
47,0.056074254,0.20076498,"('stupid', 'smart')",-0.10704459,0.05280277,0.5976087,0.67705584,5.1005926,5.3231044,1.4118078,1.563432,0.1516242
48,0.41551882,0.31659257,"('unintelligent', 'intelligent')",-0.013564512,-0.08208595,-0.48352072,-0.5028677,0.29488057,0.2173276,0.0533285,-0.0127584,-0.0660869
49,-0.5672592,-0.5350457,"('unable', 'able')",-0.3466393,-0.22499475,-0.8423406,-0.79258007,-0.39438257,-0.21720295,-0.5376554,-0.4424558,0.0951996
50,-0.017404929,-0.043856964,"('clumsy', 'skillful')",0.52649945,0.50292313,0.32681897,0.28235796,-0.05503414,-0.044603754,0.1952198,0.1742051,-0.0210147
51,-0.86210865,-1.0074584,"('uneducated', 'educated')",-0.821739,-1.0990009,0.60657793,0.42626345,0.70348895,0.5729949,-0.0934452,-0.2768003,-0.1833551
52,0.15712413,-0.030678377,"('irrational', 'rational')",1.1439471,0.9460417,-0.5915656,-0.6813785,-0.264986,-0.30553156,0.1111299,-0.0178867,-0.1290166
53,1.2157214,1.2175452,"('uncreative', 'creative')",0.09721394,0.08036284,0.031894997,-0.013166726,0.8366501,0.7542128,0.5453701,0.5097385,-0.0356316
54,0.0021502972,-0.055959143,"('incapable', 'capable')",0.16031542,0.07516108,0.2500018,0.2629613,0.55904824,0.68313056,0.2428789,0.2413234,-0.0015555
55,-0.23583966,-0.17780583,"('incompetent', 'clever')",-1.3360866,-1.3628339,-0.2522301,-0.2829006,-0.14835858,-0.20146687,-0.4931288,-0.5062518,-0.013123
56,0.9073392,0.97856176,"('impractical', 'practical')",-0.60555035,-0.5072113,-0.2820328,-0.31004918,-0.37478164,-0.4396496,-0.0887564,-0.0695871,0.0191693
57,-0.5189258,-0.5266224,"('unimaginative', 'imaginative')",-1.2867672,-1.3235896,-1.0867429,-1.1324819,-2.3683903,-2.5254142,-1.3152065,-1.377027,-0.0618205
58,-0.2488482,-0.19176885,"('undiscriminating', 'discriminating')",-0.1975844,-0.16928902,0.3966576,0.38235992,-0.0018029083,-0.01624694,-0.0128945,0.0012638,0.0141583
59,0.07456215,-0.008865114,"('foolish', 'wise')",1.297083,1.2451253,-0.049493045,-0.011389766,0.06851268,0.13594964,0.3476662,0.340205,-0.0074612
60,0.7480235,0.88401806,"('inefficient', 'efficient')",-0.23335059,-0.06532915,0.37662113,0.3808783,-0.014205374,0.010126876,0.2192722,0.3024235,0.0831513
61,0.07577005,-0.06143252,"('illogical', 'logical')",0.31154662,0.20283434,0.19809622,0.11925045,0.21192855,0.08770726,0.1993354,0.0870899,-0.1122455
62,-0.6042399,-0.48064384,"('incompetent', 'brilliant')",-1.0327361,-0.9274354,-0.20393954,-0.08212318,-0.4052013,-0.23480809,-0.5615292,-0.4312526,0.1302766
63,0.22759816,0.31733516,"('unperceptive', 'insightful')",0.3141241,0.39687464,1.182248,1.1479939,1.0418015,1.0999969,0.691443,0.7405502,0.0491072
64,-0.6466299,-0.79647994,"('shy', 'confident')",-0.098936595,-0.18383801,0.81250584,0.824931,-6.102883,-6.237932,-1.5089859,-1.5983298,-0.0893439
65,-0.38167027,-0.46925038,"('insecure', 'secure')",-0.99882025,-1.1236566,0.31894293,0.27270657,-0.2424498,-0.30394074,-0.3259993,-0.4060353,-0.080036
66,-0.38112062,-0.39864057,"('inactive', 'active')",-0.08155635,-0.15015528,0.9134531,0.93346316,1.0238127,1.0186441,0.3686472,0.3508279,-0.0178193
67,0.03845662,-0.07361161,"('doubtful', 'determined')",0.6010617,0.5889306,0.8613801,0.85047907,-0.6857058,-0.6641181,0.2037981,0.17542,-0.0283781
68,-1.0818883,-1.2503566,"('dependent', 'independent')",-0.98728806,-1.1447109,-0.6571048,-0.6700761,-0.33988392,-0.36570457,-0.7665412,-0.857712,-0.0911708
69,0.12743384,0.06965109,"('lazy', 'industrious')",1.4667288,1.5042874,0.7742474,0.8933837,-0.71780264,-0.6081937,0.4126519,0.4647821,0.0521302
70,-0.91150004,-0.7676285,"('lethargic', 'energetic')",-1.1110369,-1.0686289,0.11806844,0.17635807,0.51172686,0.56105083,-0.3481854,-0.2747121,0.0734733
71,1.6628364,1.7237562,"('diffident', 'self-confident')",2.2255106,2.376606,0.62446177,0.6801513,0.45082155,0.4500248,1.2409075,1.3076346,0.0667271
72,-0.25347263,-0.19620031,"('unambitious', 'ambitious')",-0.7136389,-0.7154175,-0.46477622,-0.4286857,-1.2421671,-1.2012129,-0.6685137,-0.6353791,0.0331346
73,0.88174695,0.7955617,"('helpless', 'self-reliant')",0.90181804,0.81321007,-0.16544741,-0.09822264,-3.3097825,-3.2811766,-0.4229162,-0.4426568,-0.0197406
74,0.6692343,0.75941956,"('undedicated', 'dedicated')",0.48918638,0.54672086,-0.30230862,-0.3645808,0.10133998,0.032215305,0.239363,0.2434437,0.0040807
75,-1.0488701,-1.0374049,"('meek', 'impulsive')",0.41459244,0.3567506,-0.29062885,-0.22114879,-0.21995021,-0.10511659,-0.2862142,-0.2517299,0.0344843
76,0.15689936,0.34483674,"('anxious', 'daring')",-0.8943981,-0.7621949,0.43691567,0.51444143,0.0015680343,0.05348607,-0.0747538,0.0376423,0.1123961
77,-0.94727546,-0.96371025,"('unmotivated', 'motivated')",-0.1535218,-0.14617266,0.64954007,0.6661273,-1.1207587,-1.0431284,-0.393004,-0.371721,0.021283
78,0.2433647,0.40830165,"('nonresilient', 'resilient')",0.06640366,0.20505884,0.09578622,0.12903264,0.3430412,0.43915603,0.187149,0.2953873,0.1082383
79,0.107506976,0.10751674,"('wavering', 'unwavering')",0.20303899,0.20284645,-0.9432231,-0.99243224,-0.2710812,-0.24158418,-0.2259396,-0.2309133,-0.0049737
80,-0.5074498,-0.5528748,"('dominated', 'dominating')",-0.8393221,-0.95157605,0.67703414,0.7445067,-0.9211175,-0.9170486,-0.3977138,-0.4192482,-0.0215344
81,-0.9162684,-1.0322561,"('submissive', 'aggressive')",-1.1486988,-1.3217441,0.6236741,0.5261502,-0.7136444,-0.83600885,-0.5387343,-0.6659647,-0.1272304
82,-0.5601125,-0.54401714,"('poor', 'rich')",-0.86351925,-0.89387494,0.6067387,0.56795585,5.4777184,5.573172,1.1652063,1.1758089,0.0106026
83,0.37269875,0.33647472,"('powerless', 'powerful')",0.4716647,0.4654971,0.13025214,0.23190542,-0.7906131,-0.8357967,0.0460006,0.0495201,0.0035195
84,0.8097155,0.687955,"('inferior', 'superior')",0.48402473,0.396585,-0.14950994,-0.1361762,0.8245628,0.8083138,0.4921983,0.4391694,-0.0530289
85,1.1675562,1.1711026,"('insignificant', 'prestigious')",1.5871567,1.568177,0.28166476,0.28998035,0.44831756,0.506244,0.8711738,0.883876,0.0127022
86,0.5858811,0.47346267,"('uninfluential', 'influential')",0.058479898,-0.14898941,-0.49711427,-0.6093968,-0.10106168,-0.30666175,0.0115463,-0.1478963,-0.1594426
87,-0.61802524,-0.60676837,"('unsuccessful', 'successful')",-0.3366628,-0.39730597,0.62415814,0.62552685,0.47273737,0.5322313,0.0355519,0.0384209,0.002869
88,0.24439713,0.18569352,"('low', 'eminent')",-0.47820222,-0.6136007,0.06305001,-0.09267597,0.19537635,0.1036828,0.0061553,-0.1042251,-0.1103804
