,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
75,0.21642458,0.24412556,"('meek', 'impulsive')",-1.1557822,-1.1355332,-0.7491329,-0.6535622,-0.41095182,-0.31045902,-0.5248606,-0.4638572,0.0610034
76,-0.5290015,-0.48563167,"('anxious', 'daring')",-0.70114625,-0.63816535,-0.037181765,-0.07487979,-1.0634207,-0.9484066,-0.5826875,-0.5367708,0.0459167
77,-1.388376,-1.4051079,"('unmotivated', 'motivated')",-0.9144428,-0.8301732,-0.7048334,-0.7044619,-1.1278185,-0.9943323,-1.0338677,-0.9835188,0.0503489
78,-0.9247886,-0.8094182,"('nonresilient', 'resilient')",-0.76490825,-0.6430963,-0.40577224,-0.4809507,0.15758222,0.24052945,-0.4844717,-0.423234,0.0612377
79,0.90862834,0.92788416,"('wavering', 'unwavering')",-0.082111984,-0.07107093,-0.93304205,-0.9858988,0.3761165,0.38968837,0.0673977,0.0651507,-0.002247
80,-0.17002901,-0.27557552,"('dominated', 'dominating')",-0.83504033,-0.9646273,-0.23907894,-0.3185787,-1.5227343,-1.4951957,-0.6917206,-0.7634944,-0.0717738
81,-1.2374765,-1.5002192,"('submissive', 'aggressive')",-1.6772275,-1.8306793,-0.9206421,-1.101241,-1.6012728,-1.5310361,-1.3591547,-1.4907939,-0.1316392
82,-0.8163731,-0.8437755,"('poor', 'rich')",-1.5683084,-1.4875753,0.6905275,0.6286239,6.5536585,6.5468807,1.2148762,1.2110385,-0.0038377
83,-0.5743945,-0.5742409,"('powerless', 'powerful')",0.050561756,0.0409914,-1.3742474,-1.3832512,-1.3838514,-1.4503909,-0.8204829,-0.8417229,-0.02124
84,-0.23401706,-0.3452678,"('inferior', 'superior')",0.26569647,0.1785683,0.25719887,0.26979408,0.34545213,0.3965635,0.1585826,0.1249145,-0.0336681
85,0.8707582,0.98697096,"('insignificant', 'prestigious')",1.553125,1.6342604,0.16751093,0.1901101,1.4390016,1.4324265,1.0075989,1.0609419,0.053343
86,-1.5559705,-1.6613461,"('uninfluential', 'influential')",-0.2778369,-0.26394412,-1.2148896,-1.2811433,0.10112425,0.023810968,-0.7368932,-0.7956557,-0.0587625
87,0.9173597,0.7862207,"('unsuccessful', 'successful')",1.2628499,1.1515492,1.0528059,0.90585786,1.1764734,1.1122319,1.1023722,0.9889649,-0.1134073
88,-0.7281467,-0.94153607,"('low', 'eminent')",-0.69619524,-0.85568684,-0.23347934,-0.6142708,0.44502705,0.35530242,-0.3031986,-0.5140479,-0.2108493
